Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction
prerank,Ether lipid metabolism,-0.8804183564875259,-1.618122076951133,0.0,0.05993369704247043,0.048,10/45,3.05%,Enpp2;Pld1;Plpp3;Ugt8a;Pla2g4a;Gal3st1;Lpcat2;Pla2g7;Pld4;Enpp6,KEGG_2019_Mouse,Down
prerank,Staphylococcus aureus infection,-0.827509993273452,-1.5439396635793263,0.008988764044943821,0.2076274504685583,0.287,17/50,10.95%,Cfh;Itgam;Selplg;C1qa;Masp1;C1qc;C1qb;Fcgr3;Fcgr1;Icam1;Fcgr2b;Itgb2;H2-DMb1;Ptafr;C4b;C3ar1;Hc,KEGG_2019_Mouse,Down
prerank,Complement and coagulation cascades,-0.7758340596149176,-1.5364272137116994,0.0048543689320388345,0.1623204294900241,0.318,21/79,12.09%,Cfh;Itgam;Clu;F3;C1qa;Masp1;C1qc;C1qb;C7;Cr2;Vtn;Vwf;Cd55;Itgb2;Pros1;Thbd;C4b;C3ar1;Hc;C4bp;Bdkrb2,KEGG_2019_Mouse,Down
prerank,Basal cell carcinoma,-0.7898580336717829,-1.5170477194330234,0.009411764705882352,0.19210890391291863,0.452,11/62,6.45%,Tcf7l2;Gli3;Tcf7l1;Hhip;Gli2;Lef1;Wnt2;Fzd6;Fzd2;Bmp2;Bmp4,KEGG_2019_Mouse,Down
prerank,Metal Ion Transport (GO:0030001),0.7699534123068419,1.5613127407789549,0.0,0.23672689065447075,0.34,43/164,5.28%,Slc4a4;Camk2a;Kcnj6;Ryr2;Kcnj3;Cacna2d1;Cacna1d;Kcnh1;Scn8a;Scn3a;Kcnd3;Scn2a;Kcnab1;Kcnma1;Atp2b2;Chrna7;Scn3b;Kcnb2;Itpr1;Ryr3;Kcng2;Kcnip2;Cacng8;Slc17a7;Kcnk1;Ryr1;Kcna4;Atp2c1;Trpm7;Kcnc4;Pkd1;Kcng1;Trpc5;Scn1a;Fyn;Kcna1;Cacng3;Ramp1;Trpc4;Kcnk9;Kcnmb4;Tusc3;Scn9a,GO_Biological_Process_2023,Up
prerank,Neuronal System R-HSA-112316,0.7174610438273658,1.5786176388065913,0.0,0.17697125548228315,0.104,107/373,4.76%,Camk2b;Ppfia2;Ntrk3;Camk2a;Nbea;Gabrb1;Il1rapl1;Kcnj6;Gabrb3;Gria2;Rims1;Lrrtm4;Kcnd2;Kcnj3;Il1rap;Cacna1e;Cacnb2;Dlgap1;Gria1;Dlgap2;Grin2b;Grm1;Grin2a;Lrrc7;Nsf;Rasgrf1;Adcy1;Ppm1e;Gabra2;Adcy2;Cacna2d1;Gabbr2;Syt7;Gabrb2;Grm5;Gabrg2;Kcnh1;Gabra4;Gria3;Sipa1l1;Plcb1;Kcnd3;Prkag2;Kcnab1;Rasgrf2;Kcnc3;Syt1;Mapk1;Kcnq3;Kcnma1;Ncald;Arhgef9;Adcy9;Gnal;Epb41l1;Syn2;Grik4;Gng2;Nptn;Snap25;Shank2;Lrfn2;Kcnb2;Gng7;Nlgn1;Slc1a1;Kcng2;Syn3;Cacng8;Gabra5;Kcnk10;Nrgn;Kcnab2;Rps6ka2;Abcc8;Slc17a7;Kcnk1;Cacna1a;Kcna4;Kcnb1;Kcnq2;Camkk1;Grik5;Arhgef7;Camk2g;Kcnc4;Apba2;Syt10;Tspan7;Slitrk5;Tspoap1;Kcng1;Slitrk3;Grik3;Kcnj9;Gabra1;Kcna1;Cacng3;Ptprd;Prkar2b;Cacnb4;Panx2;Kcng3;Nlgn3;Dlgap3;Lin7c;Cacna1b,Reactome_2022,Up
prerank,Transmission Across Chemical Synapses R-HSA-112315,0.738880857049868,1.557665086708521,0.0,0.17697125548228315,0.19,64/236,4.37%,Camk2b;Ppfia2;Camk2a;Nbea;Gabrb1;Kcnj6;Gabrb3;Gria2;Rims1;Kcnj3;Cacna1e;Cacnb2;Gria1;Grin2b;Grin2a;Lrrc7;Nsf;Rasgrf1;Adcy1;Ppm1e;Gabra2;Adcy2;Cacna2d1;Gabbr2;Gabrb2;Gabrg2;Gabra4;Gria3;Plcb1;Prkag2;Rasgrf2;Syt1;Mapk1;Ncald;Arhgef9;Adcy9;Gnal;Epb41l1;Syn2;Grik4;Gng2;Nptn;Snap25;Gng7;Slc1a1;Syn3;Cacng8;Gabra5;Nrgn;Rps6ka2;Slc17a7;Cacna1a;Camkk1;Grik5;Arhgef7;Camk2g;Tspan7;Tspoap1;Grik3;Kcnj9;Gabra1;Cacng3;Prkar2b;Cacnb4,Reactome_2022,Up
prerank,Coagulation,-0.7386277605755378,-1.5773738853467798,0.0,0.038261062437617836,0.023,39/125,10.68%,Cpq;Cfh;Csrp1;Sparc;Lgmn;Htra1;Clu;Gsn;Cd9;Rapgef3;F3;C1qa;Fn1;Mmp14;Gng12;Ctsh;Dusp6;Hmgcs2;Timp3;Mmp15;Dpp4;Capn2;Lrp1;Vwf;S100a1;Ctso;Ctsb;S100a13;Itgb3;Klf7;Sirt2;Lamp2;Pros1;Thbd;Dct;Klk8;Plek;Pdgfb;Pecam1,MSigDB_Hallmark_2020,Down
prerank,Fatty Acid Metabolism,-0.7228375386596567,-1.55957681964117,0.0,0.029111677941665744,0.035,26/142,10.48%,Acss1;Bmpr1b;Me1;Glul;Aldh1a1;Cpt1a;Gad2;Hsp90aa1;Hpgd;Acadl;Hmgcs1;Fmo1;Ppara;Hmgcs2;S100a10;Ltc4s;Decr1;Mdh1;Prdx6;Idh1;Eci2;Cpt2;Hsd17b11;Dhcr24;Idi1;Adipor2,MSigDB_Hallmark_2020,Down
prerank,Cholesterol Homeostasis,-0.7277112220193228,-1.4240375142259014,0.01876675603217158,0.2229122768104691,0.326,24/70,10.12%,Lgmn;Clu;Cd9;Cpeb2;Gldc;Hmgcs1;Niban1;Alcam;Sqle;Gnai1;Ldlr;Srebf2;Abca2;Gusb;Fabp5;Aldoc;Plscr1;Stard4;Pcyt2;Fdft1;Hmgcr;Anxa5;Cbs;Idi1,MSigDB_Hallmark_2020,Down
