Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
prerank,Ferroptosis,-0.7627432658190382,-1.357970115348919,0.08577405857740586,0.4427664824576624,0.994,5/38,3.35%,Trf;Slc7a11;Sat1;Cp;Acsl3,KEGG_2019_Mouse,Down,1.357970115348919
prerank,Apoptosis,-0.3890514852989461,-0.8490460385922943,0.837465564738292,0.8235019675478884,1.0,40/154,9.35%,Hgf;Sat1;Clu;Pak1;Gsn;Casp8;App;Erbb3;Smad7;Timp2;Slc20a1;Lef1;Il18;Mgmt;Ifngr1;Gna15;Birc3;Cav1;Cd44;Pdgfrb;Txnip;Cd38;Nedd9;Ccnd1;Cflar;Bmp2;Timp3;Rnasel;Dcn;Plcb2;Casp7;Il1a;Bcl2l11;Casp1;Ccna1;Casp4;Satb1;Bgn;Rara;Bmf,MSigDB_Hallmark_2020,Down,0.8490460385922943
prerank,Autophagy,0.493985286776494,0.9681254967702464,0.5191082802547771,0.8248064527173447,1.0,17/128,6.25%,Dapk1;Akt3;Rras2;Mapk1;Mapk10;Itpr1;Map2k1;Rb1cc1;Pik3cb;Rragd;Rptor;Uvrag;Pten;Raf1;Irs1;Mras;Rragb,KEGG_2019_Mouse,Up,0.9681254967702464
prerank,Apoptosis,-0.4237916780262452,-0.9110352502385771,0.6147058823529412,0.8263916868212374,1.0,25/136,8.38%,Itpr2;Bcl2;Pik3r1;Casp8;Ctsd;Ctss;Parp4;Ctsc;Ctsh;Birc3;Ngf;Cflar;Ptpn13;Ctsz;Csf2rb;Pik3cd;Tuba1a;Capn2;Ctso;Casp7;Ctsb;Bcl2a1b;Bcl2l11;Eif2ak3;Ctsl,KEGG_2019_Mouse,Down,0.9110352502385771
prerank,Necroptosis,-0.4294193466892582,-0.9038473185698002,0.6631578947368421,0.8369542854271871,1.0,26/116,8.39%,Camk2d;Bcl2;Pla2g4a;Stat5b;Glul;Hsp90aa1;Casp8;Tlr3;Parp4;Ifngr1;Birc3;Hsp90ab1;Eif2ak2;Il33;Cflar;Nlrp3;Stat6;Capn2;Stat5a;Pycard;Tlr4;Il1a;Glud1;Tnfaip3;Casp1;Jak2,KEGG_2019_Mouse,Down,0.9038473185698002
prerank,Regulation Of Apoptotic Signaling Pathway (GO:2001233),-0.650770429493472,-1.190810517943506,0.231651376146789,0.8379031666461763,1.0,13/42,9.65%,Bcl2;Cx3cr1;Deptor;Cradd;Ctss;Ctsh;Tmbim1;Tmbim6;Pycard;Nr4a2;Ctsl;Ppia;Dapk2,GO_Biological_Process_2023,Down,1.190810517943506
prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254),-0.7512149950352417,-1.193208620710569,0.2889344262295082,0.8390564954906004,1.0,2/15,4.11%,Bcl2;Cd44,GO_Biological_Process_2023,Down,1.193208620710569
prerank,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),-0.6807624850010514,-1.311753782857134,0.08373205741626795,0.8629723373683357,1.0,17/64,8.14%,Tcf7l2;Bcl2;Sh3rf1;Rffl;Itga6;Unc5b;Eya4;Igf1;Tmbim1;Cflar;Icam1;Bmp5;Bmp4;Eya2;Nos3;Il1a;Tnfaip3,GO_Biological_Process_2023,Down,1.311753782857134
prerank,NRIF Signals Cell Death From Nucleus R-HSA-205043,-0.7447804477608456,-1.190100497939912,0.2843326885880078,0.8638638939004878,1.0,3/16,5.73%,Ubb;Ngf;Ubc,Reactome_2022,Down,1.190100497939912
prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),-0.7891322645499554,-1.309686305492244,0.1286681715575621,0.8654607651948921,1.0,3/24,4.11%,Bcl2;Clu;Cd44,GO_Biological_Process_2023,Down,1.309686305492244
prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),-0.6428762643349887,-1.230666343641626,0.1813725490196078,0.8677493722669759,1.0,12/58,7.03%,Tcf7l2;Sh3rf1;Deptor;Itga6;Igf1;Cav1;Wwox;Cflar;Sp100;Bmp4;Pycard;Tlr4,GO_Biological_Process_2023,Down,1.230666343641626
prerank,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),-0.7277910868778228,-1.173403822882163,0.2651072124756335,0.8699553171039117,1.0,7/20,8.14%,Rffl;Tmbim1;Cflar;Icam1;Bmp5;Nos3;Tnfaip3,GO_Biological_Process_2023,Down,1.173403822882163
prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),-0.6136250549221978,-1.17396052926703,0.2391857506361323,0.8727823722519629,1.0,10/58,10.28%,Bcl2;Clu;Rtkn2;Nfe2l2;Eno1;Tmbim6;Ppia;Txndc12;Ndufa13;Tpt1,GO_Biological_Process_2023,Down,1.17396052926703
prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),-0.6998296299232697,-1.171378482277932,0.2793522267206478,0.875283408692676,1.0,8/27,8.14%,Rffl;Tmbim1;Cflar;Sp100;Icam1;Bmp5;Nos3;Tnfaip3,GO_Biological_Process_2023,Down,1.171378482277932
prerank,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),-0.5916556924539259,-1.156257890254227,0.226063829787234,0.8832178662244774,1.0,14/78,7.15%,Tcf7l2;Bcl2;Sh3rf1;Cx3cr1;Hgf;Itga6;Clu;Rtkn2;Igf1;Tmbim1;Cflar;Bmp4;Tmbim6;Nr4a2,GO_Biological_Process_2023,Down,1.156257890254227
prerank,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),-0.7328607788700022,-1.254566125555843,0.2041284403669725,0.8842291685537995,1.0,18/31,18.11%,Cav1;Wwox;Pycard;Tlr4;Agtr2;Sfrp1;Tlr6;G0s2;Gper1;Bid;Cyld;Tnfsf12;Ltb;Thbs1;Tnfsf10;Bcl10;Ripk1;Pmaip1,GO_Biological_Process_2023,Down,1.254566125555843
prerank,Apoptotic Cell Clearance (GO:0043277),-0.5710097714505584,-0.9662857962944729,0.5408388520971302,0.8873290878525412,1.0,9/25,10.50%,Megf10;Tyro3;Tyrobp;Trem2;Lrp1;Itgb3;Rara;Tgm2;Itgav,GO_Biological_Process_2023,Down,0.9662857962944729
prerank,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,0.7260052946488318,1.151327762615089,0.3517110266159696,0.8898875677016476,1.0,3/22,5.27%,Erc2;Cdk5r1;Jun,Reactome_2022,Up,1.151327762615089
prerank,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),-0.5542008357287976,-0.9265265663619672,0.5963855421686747,0.8915841374746792,1.0,5/21,11.63%,Gpr37l1;Fbxo7;Nfe2l2;Ppia;Lrrk2,GO_Biological_Process_2023,Down,0.9265265663619672
prerank,Neuron Apoptotic Process (GO:0051402),-0.5749077443879731,-0.920241879074444,0.5770020533880903,0.8948600977197888,1.0,3/17,2.43%,Cit;Bcl2;Erbb3,GO_Biological_Process_2023,Down,0.920241879074444
prerank,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),-0.7079930535381529,-1.130369734562976,0.3558648111332008,0.8975526683704448,1.0,7/16,17.45%,Hip1r;Slc25a4;Slc25a5;Chchd10;Bok;Slc25a31;Fzd9,GO_Biological_Process_2023,Down,1.130369734562976
prerank,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),-0.4938691729487196,-0.8941276688425908,0.63718820861678,0.8981031164014339,1.0,6/42,4.68%,Sh3rf1;Rffl;Hgf;Rps6ka1;Cd44;Vegfa,GO_Biological_Process_2023,Down,0.8941276688425908
prerank,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),-0.5318902823041771,-0.9702125830175322,0.5192307692307693,0.8988298224099753,1.0,7/45,9.96%,Bcl2;Tnfrsf1b;Hipk2;Pycard;Bcl2l11;Phlda3;Crip1,GO_Biological_Process_2023,Down,0.9702125830175322
prerank,Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192),-0.881470309659686,-1.399486729620543,0.05019305019305019,0.8999335878578469,1.0,2/15,2.43%,Bcl2;Erbb3,GO_Biological_Process_2023,Down,1.399486729620543
prerank,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),-0.4547973486717354,-0.8945480235383125,0.6259168704156479,0.9016933085734591,1.0,16/71,6.51%,Mag;Bcl2;Apoe;Cx3cr1;Lgmn;Sema3e;Clu;Tyro3;Unc5b;Nrbp2;Erbb3;Ngf;Ndnf;Grn;Wfs1;Ptprz1,GO_Biological_Process_2023,Down,0.8945480235383125
prerank,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),-0.571098038499033,-1.036800912356551,0.405,0.904022542798588,1.0,8/44,9.65%,Bcl2;Septin4;Rtkn2;Cav1;Pycard;Eif2ak3;Ndufa13;Dapk2,GO_Biological_Process_2023,Down,1.036800912356551
prerank,FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,0.8274828706553647,1.252126298590463,0.2019607843137255,0.9044572179565094,1.0,3/15,4.34%,Foxo1;Crebbp;Bcl6,Reactome_2022,Up,1.252126298590463
prerank,Apoptotic Mitochondrial Changes (GO:0008637),-0.5905061325070953,-1.03336503126172,0.4494623655913978,0.9056063837870337,1.0,4/32,1.94%,Erbb4;Bcl2;Clu;Hk2,GO_Biological_Process_2023,Down,1.03336503126172
prerank,Negative Regulation Of Programmed Cell Death (GO:0043069),-0.4075544337734118,-0.9863836954072132,0.4607508532423208,0.9098233751445667,1.0,68/353,10.84%,Erbb4;Bcl2;Pik3r1;Sh3rf1;Socs2;Slc7a11;Hgf;Laptm5;Dab2;Nckap1l;Tnfaip8;Erbb3;Rps6ka1;Igf1;Lef1;Cryab;Egfr;Hck;Ctsh;Mgmt;Met;Sox9;Birc3;Kank2;Sox8;Cd44;Cd38;Rnf144b;Hsp90b1;Angpt1;Vegfa;Pdpn;Mecom;Trem2;Cflar;Ntsr1;Evi2b;Prr5;Wfs1;Hspa5;Bmp4;Fhl2;Tmbim6;Aifm2;Il6st;Shc1;Bard1;Plk2;Clec5a;Opn3;Anxa5;Bag3;Pou3f3;Smad6;Gpx4;Fstl1;Plk3;Dhcr24;Niban2;Map4k4;Tpt1;Tbx3;Ddah2;Grk5;Arhgdia;Prkaa2;Erbb2;Sfrp1,GO_Biological_Process_2023,Down,0.9863836954072132
prerank,Programmed Cell Death R-HSA-5357801,0.4410744771571786,0.9118438253508651,0.6632200886262924,0.9125523948650717,1.0,24/188,7.03%,Dapk1;Akt3;Mapk1;Ppp1r13b;Ptk2;Ppp3r1;Unc5a;Sptan1;Sdcbp;Ocln;Peli1;Nmt1;Appl1;Ywhaz;Ywhab;Psmd14;Dnm1l;Dsg2;Dcc;Tjp1;Rock1;Arhgap10;Psme4;Stk26,Reactome_2022,Up,0.9118438253508651
prerank,Intrinsic Pathway For Apoptosis R-HSA-109606,0.5202195642228647,0.9098538889784371,0.6256499133448874,0.9147336998309223,1.0,7/49,4.73%,Akt3;Mapk1;Ppp1r13b;Ppp3r1;Nmt1;Ywhaz;Ywhab,Reactome_2022,Up,0.9098538889784371
prerank,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),-0.8392962139353478,-1.321685708308225,0.122568093385214,0.9163910588946569,1.0,2/15,1.86%,Clu;Nacc2,GO_Biological_Process_2023,Down,1.321685708308225
prerank,Late Endosomal Microautophagy R-HSA-9615710,-0.6163970991468248,-1.049457290277929,0.4203539823008849,0.9197587002254887,1.0,6/29,10.49%,Hspa8;Ubb;Cftr;Ubc;Plin3;Plin2,Reactome_2022,Down,1.049457290277929
