Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
prerank,Apoptosis,-0.3656609038026662,-0.7568547129033193,0.9149722735674677,0.9274277343525893,1.0,24/154,8.02%,Slc20a1;Rara;Cd44;Satb1;Hgf;Pak1;Lef1;Gsn;Erbb3;Smad7;Timp2;Dcn;Ccnd1;Birc3;Cdc25b;Gna15;Bid;App;Cyld;Casp8;Sat1;Clu;Rnasel;Casp7,MSigDB_Hallmark_2020,Down,0.7568547129033193
prerank,Necroptosis,-0.4272184666038124,-0.8543887629304389,0.7224264705882353,0.930931209425419,1.0,18/116,7.27%,Camk2d;Stat5b;Bcl2;Jak2;Glul;Pla2g4c;Pla2g4a;Stat6;Traf5;Birc3;Slc25a31;Bid;Cyld;Capn2;Mapk8;Casp8;Eif2ak2;Mlkl,KEGG_2019_Mouse,Down,0.8543887629304389
prerank,Autophagy,0.3880111672429041,0.7738360738447952,0.8676470588235294,0.9382202177772905,1.0,12/128,4.70%,Dapk1;Rras2;Akt3;Mapk1;Map2k1;Pik3cb;Rragd;Mapk10;Itpr1;Mapk3;Supt20;Mras,KEGG_2019_Mouse,Up,0.7738360738447952
prerank,Intrinsic Apoptotic Signaling Pathway (GO:0097193),0.4547853247917926,0.8873489428433771,0.6258064516129033,0.9613057260783677,1.0,8/91,5.55%,Scn2a;Tmem117;Ppp1r13b;Fnip2;Itpr1;Cul5;Cul1;Qrich1,GO_Biological_Process_2023,Up,0.8873489428433771
prerank,Regulation Of Cell Death (GO:0010941),0.481279391055998,0.8655447668740003,0.6909090909090909,0.9619242977590928,1.0,5/49,6.46%,Snca;Chrna7;Faf1;Acer3;Tmem109,GO_Biological_Process_2023,Up,0.8655447668740003
prerank,Negative Regulation Of Cell Death (GO:0060548),0.4673459751239608,0.8375216491115366,0.707196029776675,0.9638198359675871,1.0,12/62,9.75%,Snca;Sorl1;Fyn;Gpnmb;Tmem109;Xpnpep1;Tm7sf3;Csf1;Park7;Mt3;Vps4a;Dpp8,GO_Biological_Process_2023,Up,0.8375216491115366
prerank,Positive Regulation Of Programmed Cell Death (GO:0043068),0.3952695407214641,0.8459716868334826,0.8084210526315789,0.9653426761829177,1.0,22/219,5.60%,Olfm1;Dapk1;Foxo1;Snca;Atf6;Bcl6;Jun;Rps6ka2;Bclaf1;Ano6;Csrnp3;Neurod1;Frzb;Arhgef7;Kcnma1;Faf1;Hrk;Acvr1c;Prr7;Htra4;Qrich1;Ip6k2,GO_Biological_Process_2023,Up,0.8459716868334826
prerank,Negative Regulation Of Neuron Death (GO:1901215),0.470266265771886,0.8955101608903758,0.6557017543859649,0.966265796659781,1.0,10/84,3.77%,Ptk2b;Snca;Rasa1;Ntf3;Crlf1;Bdnf;Sorl1;Cpeb4;Mef2c;Agap2,GO_Biological_Process_2023,Up,0.8955101608903758
prerank,Regulation Of Autophagy (GO:0010506),0.4179489881183114,0.8977586527905144,0.6811594202898551,0.9667830818889077,1.0,17/220,5.27%,Prkd1;Dapk1;Foxo1;Atf6;Atp6v1a;Pik3cb;Rragd;Foxk1;Exoc4;Abl2;Itpr1;Nedd4;Cdk5r1;Mid2;Klhl22;Atp6v0e2;Rb1cc1,GO_Biological_Process_2023,Up,0.8977586527905144
prerank,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),0.5102852151450362,0.8305873803760959,0.6577380952380952,0.9688474659391574,1.0,1/17,1.78%,Sfpq,GO_Biological_Process_2023,Up,0.8305873803760959
