names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ENT CTX (for_DEGs),mean_expr_Rest (for_DEGs)
Chsy3,49.28203,1.6449809,0.0,0.0,0.9633507853403142,0.6593379138038726,2.016417,1.1255811
R3hdm1,49.27058,1.2216182,0.0,0.0,0.9987534280727998,0.8124089110972309,2.4710221,1.730924
Dlg1,49.207333,1.2015558,0.0,0.0,0.9917726252804787,0.7367062252758693,1.7643614,1.1325382
Phf24,49.16495,1.3496206,0.0,0.0,0.893542757417103,0.5186758276077451,0.98471254,0.5056502
Ptprn2,49.12356,1.3852062,0.0,0.0,0.9975068561455996,0.7235061419945867,2.2848866,1.4766684
Mlip,48.45437,1.5223894,0.0,0.0,0.9047619047619048,0.5339995835935873,1.291632,0.6515753
Oxr1,48.17066,1.3136423,0.0,0.0,0.9980054849164797,0.8309806371018114,2.7470796,1.9275187
Dlg2,47.954445,0.98890036,0.0,0.0,1.0,0.9476993545700604,4.294122,3.622024
Lrrtm3,47.82823,1.5526229,0.0,0.0,0.9222139117427075,0.5767228815323756,1.6305958,0.8754708
Strbp,47.807293,1.0727643,0.0,0.0,0.9975068561455996,0.7967520299812617,2.158917,1.5352376
Wdr17,47.70805,1.4377885,0.0,0.0,0.9204687110446272,0.5735165521549032,1.2779006,0.6707594
Ext1,47.657784,1.3664156,0.0,0.0,0.9932685115931189,0.7377056006662502,2.1196513,1.3460686
Sv2b,47.11207,1.4776875,0.0,0.0,0.974819247070556,0.5608994378513429,1.5809203,0.86952645
Osbpl10,47.08756,1.6101025,0.0,0.0,0.7636499626028422,0.36518842390172807,0.68968606,0.2816475
Adgrb3,46.684322,1.0036799,0.0,0.0,0.9997506856145599,0.9250468457214241,3.799743,3.1262805
Dclk1,46.47352,1.1203007,0.0,0.0,0.9987534280727998,0.7984592962731626,2.4586632,1.7778196
Septin11,46.45216,1.3033892,0.0,0.0,0.8526551982049364,0.477909639808453,0.831931,0.42252648
Npas2,46.31472,1.5273987,0.0,0.0,0.8167539267015707,0.4305642306891526,0.9233942,0.42300138
D430041D05Rik,46.27731,1.2983236,0.0,0.0,0.9626028421839941,0.6304809494066209,1.5298792,0.9045908
Gria4,46.169056,1.4650949,0.0,0.0,0.9855397656444776,0.7586508432229856,2.4382045,1.565685
Pcdh15,46.111187,1.6847944,0.0,0.0,0.9606083271004737,0.7053091817613991,2.469843,1.473781
Gm49678,45.947933,1.6665627,0.0,0.0,0.8835701819995013,0.5000208203206329,1.5866915,0.79957145
Cacna2d1,45.863884,1.2440757,0.0,0.0,0.9985041136873598,0.797334998958984,2.547293,1.786755
Gucy1a2,45.699596,1.2417576,0.0,0.0,0.9728247319870357,0.651842598376015,1.5686735,0.95818895
Sgcz,45.646107,1.7456486,0.0,0.0,0.9476439790575916,0.7135123880907766,2.5993462,1.5505531
Camk2d,45.42498,1.61244,0.0,0.0,0.8277237596609325,0.5148865292525505,1.4064611,0.6970292
Sorbs2,45.111607,1.269761,0.0,0.0,0.987035651957118,0.7465750572558817,2.2133932,1.4767436
Arhgap32,45.105713,1.0984643,0.0,0.0,0.9660932435801546,0.684946908182386,1.4214205,0.9033389
Kcnh7,45.07566,1.4793595,0.0,0.0,0.9857890800299177,0.7643556110764106,2.6329112,1.7284033
Celf4,44.883755,1.2283583,0.0,0.0,0.9925205684367988,0.7576098271913387,2.2007654,1.487965
Nkain2,44.720932,1.0878079,0.0,0.0,1.0,0.9178846554236936,3.8454163,3.11519
Rap1gap2,44.334488,1.2940224,0.0,0.0,0.8347045624532535,0.46258588382261084,0.82583934,0.4210416
Cacnb4,44.28685,1.2418332,0.0,0.0,0.9885315382697581,0.7312096606287737,1.9669055,1.2808845
Negr1,44.27606,1.1103611,0.0,0.0,0.9982547993019197,0.8853633145950448,3.1707702,2.4486172
Lrrc7,44.261417,1.1865011,0.0,0.0,0.9997506856145599,0.8399333749739746,3.124993,2.3571239
Atrnl1,44.167557,1.2576622,0.0,0.0,0.9885315382697581,0.7093066833229231,1.9885354,1.2911099
Zfyve28,44.13682,1.3233485,0.0,0.0,0.8212415856394913,0.4557151780137414,0.7835673,0.38882023
Grm8,44.012352,1.761942,0.0,0.0,0.8110196958364497,0.46479283780970226,1.5421938,0.7340628
Pcsk2,43.97856,1.2641368,0.0,0.0,0.9892794814260782,0.7325838017905476,2.0990841,1.3814093
5730522E02Rik,43.910667,1.4089242,0.0,0.0,0.9897781101969584,0.7072246512596294,2.2935193,1.4714041
Cacng3,43.776066,1.3812053,0.0,0.0,0.8047868362004488,0.4416406412658755,0.84217376,0.41030958
Dcx,43.69925,1.3423673,0.0,0.0,0.8152580403889305,0.4270664168228191,0.8094881,0.39990655
Tmem132d,43.612892,1.5789661,0.0,0.0,0.794066317626527,0.4231521965438268,1.1090242,0.51876545
Pde1a,43.554844,1.4379562,0.0,0.0,0.9768137621540763,0.7259629398292734,2.3531582,1.507019
Rims2,43.323647,1.1603647,0.0,0.0,0.9950137122911992,0.7769727253799709,2.3260372,1.635645
Mef2c,43.234337,1.3220053,0.0,0.0,0.9414111194215906,0.7526962315219654,2.1580803,1.4015886
Cdh18,43.179596,1.7918168,0.0,0.0,0.8603839441535777,0.5365396627108058,1.5609565,0.7356759
Cntn5,43.127327,1.5849909,0.0,0.0,0.9648466716529543,0.7327920049968769,2.642999,1.6774147
Etl4,43.011776,1.5848987,0.0,0.0,0.9379207180254301,0.673912138246929,2.3318038,1.4107342
Adcy8,42.994545,1.3766512,0.0,0.0,0.8474195961106956,0.5075994170310223,1.1614522,0.6125647
Cit,42.580414,1.3582706,0.0,0.0,0.7873348292196459,0.37493233395794295,0.79197365,0.3859987
Farp1,42.419453,1.1724918,0.0,0.0,0.9082523061580653,0.5485738080366438,1.1449256,0.6680359
Acvr2a,42.27794,1.1997775,0.0,0.0,0.9207180254300673,0.597334998958984,1.2522581,0.73600525
Nav3,42.012215,1.0556617,0.0,0.0,0.9997506856145599,0.8802415157193421,3.2887864,2.5964918
Gm57223,41.792923,1.335343,0.0,0.0,0.7584143605086013,0.39483656048303145,0.6584517,0.3142785
Macrod2,41.48577,1.0026739,0.0,0.0,0.9997506856145599,0.8684572142410993,3.0999362,2.4491587
Kcnb2,41.298805,1.2088524,0.0,0.0,0.9636000997257542,0.7382885696439725,2.2996027,1.5852761
Lzts1,41.098484,1.4018948,0.0,0.0,0.7053103964098728,0.343493649802207,0.5644996,0.25236523
6530403H02Rik,41.087406,1.7730703,0.0,0.0,0.7274993767140364,0.41673953778888195,1.2438936,0.5437293
Pdzrn3,40.994198,1.9661342,0.0,0.0,0.6701570680628273,0.34599208827815947,1.1207228,0.424642
Gabra3,40.98978,1.3454016,0.0,0.0,0.7486910994764397,0.3751821778055382,0.68661577,0.3281661
Cdh2,40.76778,1.1011095,0.0,0.0,0.981301421091997,0.7273787216323131,1.7701839,1.1851219
Galnt13,40.72822,1.1716508,0.0,0.0,0.9493891797556719,0.6536331459504476,1.5398442,0.96563226
Erc2,40.696712,1.1870883,0.0,0.0,0.9990027424582398,0.8211118051217988,2.9498699,2.1917503
Rgs7,40.659164,1.1425718,0.0,0.0,0.9965095986038395,0.7747657713928795,2.3895712,1.7026037
Syt7,40.65671,1.107143,0.0,0.0,0.9369234604836699,0.583968353112638,1.1744589,0.71204966
Prr16,40.446175,1.4818519,0.0,0.0,0.8157566691598105,0.47345409119300436,1.2597051,0.64385307
Caln1,40.437912,1.2241238,0.0,0.0,0.968835701819995,0.6570060378929835,1.7375548,1.1002042
A830018L16Rik,40.109344,1.2821494,0.0,0.0,0.956369982547993,0.6432229856339787,1.7598324,1.0913831
Ppp2r2b,40.108166,1.2345476,0.0,0.0,0.9970082273747195,0.7300853633145951,2.1860795,1.4718797
Elavl4,40.077824,1.2346811,0.0,0.0,0.837447020693094,0.4881948782011243,0.9732423,0.53042954
Unc5d,40.010536,1.4671735,0.0,0.0,0.8997756170531039,0.5938371850926504,1.861224,1.0867264
Tshz3,39.962723,1.4098309,0.0,0.0,0.7083021690351533,0.3334166146158651,0.6795687,0.3120354
Garnl3,39.91926,1.4087412,0.0,0.0,0.7968087758663674,0.47349573183427024,1.0630739,0.5387301
St6gal2,39.77942,1.4770033,0.0,0.0,0.6831214161057093,0.3500728711222153,0.59712684,0.25731722
Tenm1,39.736557,1.1994756,0.0,0.0,0.955871353777113,0.7172184051634395,2.059704,1.3812671
Rims1,39.52414,1.1021386,0.0,0.0,0.9997506856145599,0.8171975848428066,2.7678246,2.073417
Trank1,39.23788,1.0918046,0.0,0.0,0.906507105459985,0.5699770976473038,1.1006451,0.6633146
Magi3,39.206642,1.2397418,0.0,0.0,0.8299675891298928,0.5062252758692484,1.0448983,0.57687175
Myrip,39.167793,1.1896504,0.0,0.0,0.7925704313138868,0.4610035394545076,0.7696494,0.4108641
Ssbp2,39.00631,1.0576423,0.0,0.0,0.987534280727998,0.7349573183427025,1.7846816,1.2183958
Csmd2,39.002537,1.1421458,0.0,0.0,0.9805534779356769,0.6809077659795961,1.7038771,1.1107798
Asap1,38.98161,1.1180949,0.0,0.0,0.9513836948391923,0.6583801790547574,1.5121437,0.9666979
Spock1,38.76765,1.2312175,0.0,0.0,0.924707055597108,0.5574849052675411,1.4302073,0.85626847
Prickle2,38.684,1.091228,0.0,0.0,0.9945150835203191,0.7795544451384552,2.2140083,1.5741045
Brinp2,38.682213,1.1712132,0.0,0.0,0.8529045125903765,0.4932750364355611,0.9681432,0.54531586
Map3k5,38.599964,1.2033688,0.0,0.0,0.7484417850909998,0.41436602123672706,0.702483,0.36631316
Gpr158,38.599663,1.1367805,0.0,0.0,0.9855397656444776,0.7123048094940662,1.9196668,1.2936862
Cacna1e,38.561363,1.2528218,0.0,0.0,0.9955123410620793,0.7359983343743494,2.357288,1.6119533
Tenm4,38.50375,1.2720433,0.0,0.0,0.9867863375716779,0.7068915261295023,2.2038019,1.4672232
Hook1,38.454548,1.071836,0.0,0.0,0.8461730241834954,0.49881324172392255,0.79296744,0.45462862
Pak5,38.393173,1.036192,0.0,0.0,0.9690850162054351,0.7015615240474703,1.6418726,1.1088367
Pfkp,38.39169,1.0673823,0.0,0.0,0.8239840438793319,0.48119925046845724,0.77622926,0.44459593
Nlk,38.347782,0.9898423,0.0,0.0,0.9596110695587136,0.7205912971059755,1.5926439,1.0893048
Mpped1,38.292503,1.2075738,0.0,0.0,0.7731239092495636,0.398334374349365,0.73306715,0.38408124
Pcnx2,38.224415,1.1179906,0.0,0.0,0.8207429568686113,0.45971267957526546,0.7732678,0.43022394
Gm33228,38.209248,1.4096467,0.0,0.0,0.6950885066068312,0.3656881115969186,0.6662634,0.30486012
Ntm,38.13909,1.2995244,0.0,0.0,0.993767140363999,0.7843431188840309,2.674874,1.8700716
Gm1043,38.122684,1.2143391,0.0,0.0,0.7456993268511594,0.4118675827607745,0.63736844,0.3251288
Fgf14,37.95726,0.9426749,0.0,0.0,1.0,0.9112637934624194,3.6117253,2.9829
Il1rapl1,37.91104,0.88168234,0.0,0.0,0.9957616554475193,0.9123464501353321,3.3558912,2.773709
Shank2,37.90649,1.0360225,0.0,0.0,0.9229618548990277,0.5905059337913804,1.143147,0.71391475
Efcab6,37.84628,1.9458663,0.0,0.0,0.5405135876340065,0.1994586716635436,0.38703203,0.11570838
Pknox2,37.809067,1.1065607,0.0,0.0,0.8449264522562951,0.5129294191130543,0.9293719,0.5375962
Slc4a10,37.696224,1.0216273,0.0,0.0,0.9912739965095986,0.7366645846346034,1.8753809,1.313872
Syt1,37.59008,0.8309589,3.122250904748877e-309,5.8260334590696066e-307,0.9997506856145599,0.9424526337705601,3.6125484,3.057368
Tiam2,37.58871,1.3068871,3.28729002956104e-309,6.0916884892624214e-307,0.6726502119172276,0.3360816156568811,0.55252224,0.26093563
Ank2,37.579483,0.64860684,4.651073316705876e-309,8.559886302731978e-307,1.0,0.9220070789090152,3.0714977,2.6478877
Gap43,37.51282,1.059101,5.692862675759371e-308,1.0405933339976484e-305,0.7905759162303665,0.4506766604205705,0.75313425,0.4313112
Atp8a2,37.505066,1.0041878,7.616503299775406e-308,1.3828070517903052e-305,0.9224632261281476,0.5913387466166979,1.131163,0.71617335
Rnf217,37.464794,1.1385788,3.4496610198952806e-307,6.220965879502429e-305,0.7726252804786836,0.4371850926504268,0.6977544,0.37734202
Shisa9,37.340477,1.2048093,3.619264516761571e-305,6.483309171025561e-303,0.9551234106207929,0.6136581303352071,1.6247474,1.018402
Lmtk2,37.258266,1.0110226,7.78566276924763e-304,1.3854354874813495e-301,0.8601346297681376,0.5365813033520717,0.8789145,0.5299111
Lin28b,37.221172,1.6122603,3.102251709606011e-303,5.484046278757467e-301,0.5896285215656943,0.25038517593170934,0.47952873,0.18337135
Unc13b,37.18005,1.0910089,1.4338376979808723e-302,2.5181188852775186e-300,0.8274744452754924,0.48748698729960444,0.8486817,0.4870017
Gda,37.17858,1.0286506,1.5144736895343482e-302,2.6424615608953204e-300,0.8546497132884567,0.5272537997085155,0.92410916,0.5566799
Meg3,36.997036,1.4012513,1.2779422210487716e-299,2.215374676101967e-297,1.0,0.8987299604413908,4.055366,3.1121275
Necab1,36.92805,1.4685802,1.6394347236835502e-298,2.823821219575448e-296,0.6763899276988282,0.36289818863210493,0.8265509,0.38149428
Stx1a,36.837914,1.4262156,4.566350414911023e-297,7.815148767430521e-295,0.6038394415357766,0.2767020612117427,0.42259404,0.17872855
2210408F21Rik,36.83401,1.0366058,5.273469005669317e-297,8.968234948249021e-295,0.9022687609075044,0.5534457630647512,1.0549858,0.64842033
Lrrc4c,36.745792,1.0188336,1.3571253095418005e-295,2.2934564193325898e-293,0.9987534280727998,0.9004372267332917,3.1911356,2.526272
Ctnnd2,36.688934,0.9297242,1.0964979705700884e-294,1.841431279326142e-292,1.0,0.8649177597334999,2.970233,2.371156
Gm44643,36.67014,1.6514848,2.1857725867078233e-294,3.647932261170137e-292,0.5714285714285714,0.24863626899854258,0.39673194,0.14410426
Dlgap3,36.617794,1.0561737,1.4901932618315845e-293,2.4716970953959675e-291,0.7930690600847669,0.4657089319175515,0.70191306,0.39835647
Fut9,36.538147,1.0466689,2.750894400047608e-292,4.534756596888296e-290,0.9730740463724757,0.7114719966687487,1.6732756,1.1300812
Snap25,36.532307,0.88115746,3.4053120868963575e-292,5.57931315700641e-290,0.9980054849164797,0.8282739954195295,2.3059626,1.7757533
Mir100hg,36.507805,1.1127436,8.33789967792453e-292,1.3578143293686795e-289,0.9758165046123162,0.6874453466583386,1.7542081,1.16621
Cacna1b,36.478153,1.0143387,2.4624083855759916e-291,3.985838151832946e-289,0.9369234604836699,0.6039558609202582,1.2264179,0.78507864
Mir124-2hg,36.440723,1.2219404,9.649586293478855e-291,1.5526011000345919e-288,0.6778858140114684,0.3383718509265043,0.5236721,0.2585441
Pdgfc,36.42309,1.475002,1.8352367198699228e-290,2.9352863489824303e-288,0.6337571677885814,0.3174266083697689,0.6011634,0.2596728
Csgalnact1,36.41677,1.1535248,2.3105139448694965e-290,3.673580455541028e-288,0.7646472201446023,0.4333957942952322,0.82704,0.45636734
Sh3gl2,36.310444,1.0419512,1.1070998532691551e-288,1.7498690033730705e-286,0.9648466716529543,0.6697064334790755,1.532539,1.016301
Cdr1os,36.27411,1.0890929,4.142799343762124e-288,6.509767155958379e-286,0.9962602842183994,0.7312929419113054,2.0888324,1.4646127
Plcxd3,36.24139,1.5836782,1.358035037147632e-287,2.121534967916097e-285,0.6519571179257043,0.34844888611284613,0.8546846,0.371986
Ralyl,36.20793,1.1270881,4.567647088393798e-287,7.094374408389674e-285,0.9980054849164797,0.8310222777430772,2.8631186,2.1472938
Ablim1,36.160595,1.0113049,2.5358536136779495e-286,3.915999229857845e-284,0.8932934430316629,0.5655631896731209,1.0744569,0.67124873
A230057D06Rik,36.122475,1.0667683,1.0067497749933695e-285,1.545792368804105e-283,0.9952630266766392,0.7525713095981678,2.091037,1.4784739
Fam81a,36.10748,1.1412603,1.730999231259862e-285,2.642724394542755e-283,0.6963350785340314,0.37493233395794295,0.5455847,0.2844031
Arhgap10,36.01276,1.6205345,5.282059918912981e-284,8.018584746959988e-282,0.5891298927948143,0.2786175307099729,0.5142305,0.19775088
Sgcd,35.742447,1.2195802,8.668336430608869e-280,1.3085292128677545e-277,0.9184741959611069,0.6687070580886946,1.9651799,1.2905931
Vps13a,35.52781,0.9443427,1.8292679091563147e-276,2.7459457384933057e-274,0.9598603839441536,0.6652925255048928,1.352184,0.9119971
Kcnip3,35.496117,1.0474577,5.642313567692156e-276,8.422720309104903e-274,0.7731239092495636,0.4598376014990631,0.76063377,0.43914273
Dmd,35.49316,1.0083822,6.26721253508719e-276,9.303867448496839e-274,0.9987534280727998,0.8531334582552571,2.82934,2.1883965
Hs6st2,35.386646,1.2223239,2.74013598508236e-274,4.023358137659181e-272,0.7195213163799551,0.39887570268582134,0.7557468,0.3947171
ENSMUSG00000121395,35.376316,1.0366757,3.9503942878103906e-274,5.768863832253543e-272,0.7930690600847669,0.4759525296689569,0.7255454,0.41841465
Raph1,35.35349,0.9684675,8.862225173531817e-274,1.2871783265556753e-271,0.8795811518324608,0.5533208411409536,0.9679042,0.6066334
Evi5,35.229893,0.9365898,6.9728143868442e-272,1.0073092611532454e-269,0.8728496634255797,0.5666874869872996,0.9400381,0.5961361
Pde2a,35.169662,0.99507564,5.819391753092079e-271,8.36187467409541e-269,0.7818499127399651,0.4603789298355195,0.690071,0.40455028
Sema3a,35.030777,1.9179869,7.650972811673007e-269,1.0935193587747537e-266,0.5013712291199203,0.17697272537997086,0.4429011,0.13754475
Tanc2,35.027225,0.80755556,8.666037815059624e-269,1.2320446354002757e-266,0.9975068561455996,0.827108057464085,2.3050141,1.8174337
Grm3,34.99443,1.1684766,2.7344604028957413e-268,3.867102685568872e-266,0.8362004487658938,0.5330002082032064,1.3756171,0.83974284
Ncald,34.93834,0.99222714,1.9468211621969763e-267,2.738800242315851e-265,0.9406631762652705,0.6607536956069123,1.4554042,0.9753065
Efna5,34.86921,1.4927971,2.1783723775582247e-266,3.0485867596348697e-264,0.6704063824482672,0.36997709764730374,0.9537351,0.44908533
Ptprr,34.78069,1.026614,4.764277453556636e-265,6.632960371868746e-263,0.8514086262777363,0.5267124713720591,0.97520775,0.5937488
A330076H08Rik,34.777676,0.9706263,5.291619575033136e-265,7.329165875316513e-263,0.9356768885564697,0.6095357068498855,1.1884416,0.7721676
Rimbp2,34.770226,0.99909234,6.857852383603906e-265,9.449768899868562e-263,0.9104961356270257,0.58929835519467,1.1619724,0.74136984
Kcnb1,34.766174,0.91988385,7.896035469212598e-265,1.0824820053966454e-262,0.8354525056095736,0.5131792629606496,0.7707049,0.4785927
9130024F11Rik,34.747402,1.9337174,1.5169625069874995e-264,2.0690752569925946e-262,0.5053602592869608,0.19017280866125338,0.42155045,0.12860739
Miat,34.72057,0.9849589,3.855844186279719e-264,5.232653196229094e-262,0.8912989279481426,0.5529460753695606,0.99845284,0.62380946
R3hdm2,34.1831,0.8702204,4.3110865210779495e-256,5.821049991023342e-254,0.9369234604836699,0.6496772850301895,1.1655719,0.7919893
Prkar2b,34.154003,1.1595596,1.1661674079569125e-255,1.566745912590112e-253,0.6549488905509848,0.34316052467207997,0.49758634,0.25357163
Xylt1,34.08351,0.98625183,1.2946526223066258e-254,1.730712236884529e-252,0.9104961356270257,0.5952529668956902,1.3227123,0.87128294
Cntnap5a,34.070877,1.2254212,1.992156159567525e-254,2.6499621785930396e-252,0.8653702318623785,0.6776181553195919,2.0246408,1.3379588
Arhgap44,33.89426,0.93644774,8.093636177787875e-252,1.0713103650106413e-249,0.8556469708302169,0.5370393504059963,0.8686839,0.5440928
Serpini1,33.837723,1.0147688,5.501002197247978e-251,7.245682796081038e-249,0.7913238593866866,0.48332292317301684,0.8678551,0.52109027
Nalf1,33.824318,0.97714,8.660589834979455e-251,1.135170970077551e-248,1.0,0.8826566729127628,3.4025786,2.7569983
Wnk2,33.726776,0.92366344,2.3421463080930613e-249,3.055022878566046e-247,0.8509099975068561,0.533458255257131,0.8435537,0.52962404
Arap2,33.7084,0.97067654,4.3540253220319166e-249,5.65181934313998e-247,0.8362004487658938,0.534457630647512,0.998297,0.6283006
Nlgn1,33.681694,0.7415322,1.071728384964998e-248,1.3844875819235335e-246,0.99950137122912,0.9465334166146159,3.828237,3.3287508
Bicdl1,33.553993,0.9904511,7.872853919978684e-247,1.0121702623436709e-244,0.7701321366242833,0.4607953362481782,0.65638375,0.38320926
Efr3a,33.52627,1.0023066,1.9965704283081446e-246,2.554659400411421e-244,0.8716030914983794,0.5824692900270664,1.0922726,0.6876008
Rnf150,33.49044,0.9709319,6.640574512506423e-246,8.456504130381402e-244,0.9409124906507106,0.6269831355402873,1.312085,0.8690206
Sgsm1,33.477394,1.0898666,1.0281960413741604e-245,1.303189982628476e-243,0.6888556469708302,0.38867374557568185,0.5442181,0.29251397
Stxbp5l,33.453133,1.0057178,2.3173941733214373e-245,2.9233981895374187e-243,0.9947643979057592,0.76052467207995,2.2165568,1.623667
Gm10115,33.39293,1.2693675,1.7364055014765066e-244,2.1802437301249406e-242,0.6160558464223386,0.3242556735373725,0.44193745,0.20744973
Catspere2,33.367973,0.9716747,3.997258103987619e-244,4.99564303507662e-242,0.8050361505858888,0.48149073495731837,0.77354723,0.46705714
Cacna1a,33.357983,0.99506277,5.580126602136136e-244,6.941574157379535e-242,0.9830466217900773,0.7126379346241932,1.8054262,1.2669466
Mical3,33.300426,0.8726793,3.80636902403088e-243,4.7132320587884676e-241,0.9291947145350287,0.636477201748907,1.1574165,0.78458726
Ipcef1,33.271812,1.7231976,9.875461182908222e-243,1.2172185412144216e-240,0.5233108950386437,0.22927337080991048,0.46075222,0.16319248
Cntn3,33.236973,1.074663,3.148909932319805e-242,3.863525565362245e-240,0.8701072051857393,0.6278159483656048,1.5545629,1.0197054
Mark1,33.223537,0.9406031,4.922814383044886e-242,6.012546476018913e-240,0.7711293941660434,0.4825317509889652,0.680204,0.41052803
Gm40841,33.197376,0.98899233,1.1746082682877612e-241,1.4281323153344863e-239,0.7574171029668412,0.44717884655423695,0.6734393,0.39485136
Snhg11,33.03231,1.2904685,2.7922284556329944e-239,3.3796026397684036e-237,1.0,0.7985842181969602,2.8954537,2.077857
Sgk3,33.02427,1.1520894,3.642487264732861e-239,4.3889521436489676e-237,0.6215407629020194,0.31871746824901104,0.48066503,0.24506186
Sestd1,32.998398,0.90745336,8.563917418549727e-239,1.0272877724840677e-236,0.8055347793567689,0.5070580886945659,0.75440717,0.47030717
Dok5,32.970306,1.2642623,2.1648603903097364e-238,2.585324386116561e-236,0.6030914983794565,0.30697480741203415,0.46282905,0.219156
Lin7a,32.86874,1.0315952,6.149570008155316e-237,7.311457792882006e-235,0.7556719022687609,0.4599625234228607,0.78924054,0.4623771
Otud7a,32.832253,1.0006754,2.041270482427581e-236,2.4162527692876257e-234,0.9922712540513587,0.7303768478034561,1.9500471,1.389567
Lrrc3b,32.82815,1.3786088,2.335564125914211e-236,2.752482809794511e-234,0.5701819995013713,0.27536956069123464,0.43024042,0.18794347
Cfap69,32.82687,1.2352775,2.4362056234461432e-236,2.858552187860169e-234,0.606083271004737,0.31051426191963355,0.42595053,0.20340368
Map6,32.77966,0.92311287,1.1479146725353583e-235,1.3410637935228294e-233,0.7601595612066816,0.4591713512388091,0.6325328,0.38208508
Srrm3,32.634796,0.88152903,1.3168838866496936e-233,1.5318038975877607e-231,0.8763400648217402,0.5519466999791797,0.8921522,0.5776375
Kcnn3,32.579987,1.3007113,7.878864196118323e-233,9.125219006452558e-231,0.581650461231613,0.2902769102644181,0.4399807,0.20240684
Hmgcll1,32.5416,0.9291746,2.7529935816478278e-232,3.174804186217903e-230,0.8369483919222139,0.516052467207995,0.8689935,0.54643625
