Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction
prerank,Axon guidance,-0.655601227433701,-1.287975461110606,0.04334038054968287,0.27504268367808526,1.0,36/178,7.55%,Ppp3ca;Sema5a;Epha7;Ppp3r1;Camk2b;Slit1;Plxna4;Ablim3;Cfl1;Mapk1;Ptk2;Trpc6;Camk2a;Pard3;Ppp3cb;Efnb3;Arhgef12;Sema6d;Neo1;Mapk3;Epha4;Rasa1;Lrrc4;Rock2;Sema5b;Robo3;Cfl2;Rock1;Bmpr2;Smo;Unc5a;Bmpr1b;Ephb2;Pak3;Ptch1;Limk2,KEGG_2019_Mouse,Down
prerank,Central Nervous System Neuron Development (GO:0021954),-0.8746986700406363,-1.421027340452233,0.03247631935047361,0.2598010671319058,1.0,5/16,3.94%,Hsp90aa1;Hsp90ab1;Rapgef2;B4galt6;Taok1,GO_Biological_Process_2023,Down
prerank,Neuron Projection Extension (GO:1990138),-0.813565555003952,-1.3985847720252962,0.014652014652014652,0.30290106210913215,1.0,11/39,5.44%,Hsp90aa1;Sema5a;Hsp90ab1;Nrn1;Map1b;Ppp3cb;Cyfip1;Sema5b;Slc9a6;Nlgn3;Llph,GO_Biological_Process_2023,Down
prerank,Axon Development (GO:0061564),-0.7219850257167052,-1.3522550156465187,0.02346368715083799,0.3849755573114596,1.0,24/93,9.33%,Plp1;Sema5a;Plppr4;Neurod2;Dscaml1;Cdk5r1;Map1b;Bhlhe22;Pard3;Baiap2;Rab3a;Aplp1;Map1a;Rtn4;Neurod1;Ank3;Slitrk2;Amigo1;Ephb2;Pak3;Zdhhc17;Nrcam;Slitrk5;Slitrk1,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Neurogenesis (GO:0050768),-0.8081993401381433,-1.3453707009004248,0.05949367088607595,0.39569497321277786,1.0,11/23,12.43%,Ywhah;Rapgef2;Efnb3;Gdi1;Sorl1;Rufy3;B2m;Notch1;Mbd1;Thy1;Rest,GO_Biological_Process_2023,Down
prerank,Axon Extension (GO:0048675),-0.809815203001107,-1.3322937798476204,0.06826801517067003,0.4083780582921374,1.0,10/23,5.30%,Hsp90aa1;Sema5a;Hsp90ab1;Slit1;Map1b;Ppp3cb;Cyfip1;Sema5b;Slc9a6;Nlgn3,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Axon Extension (GO:0030517),-0.77681184838169,-1.3057247792501483,0.07633587786259542,0.4377233239553235,1.0,5/29,4.57%,Sema5a;Mt3;Sema6d;Rtn4;Sema5b,GO_Biological_Process_2023,Down
prerank,Axonogenesis (GO:0007409),-0.6644620512191616,-1.3031088829880932,0.029473684210526315,0.4421275084831996,1.0,34/182,4.66%,Hsp90aa1;Mycbp2;Sema5a;Plppr4;Epha7;Hsp90ab1;Dscaml1;Slit1;Tnr;Cdk5r1;Map1b;Ptk2;Pard3;Ppp3cb;Kif5b;Ptpro;Baiap2;Efnb3;Lgi1;Sema6d;Notch2;Rab3a;Neo1;Aplp1;B4galt6;Map1a;Arhgef25;Cyfip1;Epha4;Ank3;Sema5b;Robo3;Slc9a6;Slitrk2,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Dendrite Extension (GO:1903861),0.6921832160935705,1.2956429068551374,0.16228070175438597,1.0,1.0,3/16,1.33%,Syt1;Rims2;Smurf1,GO_Biological_Process_2023,Up
prerank,Regulation Of Dendrite Extension (GO:1903859),0.6921832160935705,1.2956429068551374,0.16228070175438597,1.0,1.0,3/16,1.33%,Syt1;Rims2;Smurf1,GO_Biological_Process_2023,Up
prerank,Neuron Projection Organization (GO:0106027),-0.8003299186731396,-1.2793871198373357,0.1523809523809524,0.4756521851403723,1.0,8/15,11.29%,Prnp;Map1a;Dctn1;Abcd2;Chrna7;Insr;Arf1;Gsk3b,GO_Biological_Process_2023,Down
prerank,Regulation Of Neuron Projection Development (GO:0010975),-0.6458162660370724,-1.2695121976325856,0.04746835443037975,0.49374960236463933,1.0,24/169,3.86%,Mycbp2;Ccdc88a;Camk2b;Chn1;Ptk2b;Mt3;Prkd1;Tnr;Itm2c;Apoe;Cdk5r1;Ror1;Csmd3;Ppfia2;Cfl1;Ndrg4;Rapgef2;Ptpro;Plk5;Il1rapl1;Atp1b2;Ntrk3;Epha4;Magi2,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843),-0.7643491034944104,-1.2449887556873585,0.1484375,0.5106594587930525,1.0,3/19,4.57%,Sema5a;Sema6d;Sema5b,GO_Biological_Process_2023,Down
