Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction
prerank,Necroptosis,-0.7719646049235408,-1.4879787673210298,0.0011037527593818985,0.02052824917876597,0.212,24/111,10.31%,Hsp90aa1;Hsp90ab1;Fth1;Camk2b;Ppia;Slc25a4;Camk2a;Dnm1l;Slc25a5;Glul;Trpm7;Vdac2;Sqstm1;Birc2;Ftl1;Chmp2a;Faf1;Vps4b;Parp1;Glud1;Ppid;Parp2;Camk2g;Tlr3,KEGG_2019_Mouse,Down
prerank,Ferroptosis,-0.792583156887612,-1.3600482262811133,0.025830258302583026,0.1798734001468095,0.992,12/37,8.87%,Fth1;Prnp;Gpx4;Pcbp1;Pcbp2;Slc7a11;Vdac2;Ftl1;Acsl3;Trf;Sat2;Sat1,KEGG_2019_Mouse,Down
prerank,Apoptosis,-0.6855551325220289,-1.3381316492005042,0.0242024202420242,0.20043658084515706,0.997,26/127,12.04%,Actg1;Actb;Mapk1;Tuba1a;Jun;Tuba4a;Mapk3;Ctsb;Hrk;Tuba1b;Cycs;Birc6;Birc2;Map2k1;Ctsl;Atf4;Parp1;Bcl2l1;Pik3cb;Itpr2;Parp2;Ptpn13;Nfkb1;Ctso;Htra2;Itpr1,KEGG_2019_Mouse,Down
prerank,Autophagy,-0.5554598487471507,-1.0731696328431748,0.37032967032967035,0.5877925549331487,1.0,37/126,18.82%,Dapk1;Mapk1;Rb1cc1;Mapk3;Ctsb;Gabarapl1;Uvrag;Rragd;Map2k1;Igf1r;Rraga;Prkacb;Gabarap;Ctsl;Gabarapl2;Bcl2l1;Pik3cb;Rps6kb1;Hif1a;Ddit4;Supt20;Ulk2;Itpr1;Rps6kb2;Rragb;Bnip3;Hmgb1;Ppp2ca;Atg13;Atg16l1;Lamp1;Mapk9;Hras;Igbp1;Lamp2;Cflar;Prkcq,KEGG_2019_Mouse,Down
prerank,Regulation Of Programmed Cell Death (GO:0043067),-0.7424511223990834,-1.4559747430686512,0.0,0.23149054309895362,1.0,45/158,12.64%,Hsp90aa1;Rbm25;Actb;Dapk1;Tpt1;Clu;Plk5;Rps3;Ccnl2;Maged1;Rtn4;Ctsb;Morf4l2;Anp32a;Tardbp;Birc2;Phlpp1;Acer3;Ntf3;Ddx42;Anp32e;Nme1;Prdx2;Anp32b;Bex1;Brd8;Zdhhc17;Vcp;Mrgbp;Dpp8;Bnip3l;Psmc5;Bcl2l2;Calr;Morf4l1;Sox9;Pink1;Zbtb7a;Map3k20;Lrp8;Nme2;Slc39a7;Rest;Cdk5;Gas1,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Neuron Death (GO:1901216),-0.8398664024548369,-1.4405619708764401,0.01390644753476612,0.25025055476621777,1.0,7/30,5.77%,Epha7;Prnp;Cdk5r1;Clu;Snca;Tgfb2;Picalm,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),-0.8369188686620868,-1.4339766365989535,0.008610086100861008,0.23376601327675903,1.0,9/33,8.55%,Ubb;Rps7;Rps3;Dnm1l;Bclaf1;Rack1;Eif5a;Nck1;Sod1,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),-0.8475875778824955,-1.3939594040474326,0.030379746835443037,0.2988795387126885,1.0,3/20,6.30%,Sema5a;Krit1;Tnip2,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),-0.8375114620728786,-1.392455687027115,0.04086845466155811,0.2997909895037169,1.0,6/20,9.42%,Epha7;Prnp;Cdk5r1;Tgfb2;Fbxw7;Ctnnb1,GO_Biological_Process_2023,Down
prerank,Regulation Of Neuron Apoptotic Process (GO:0043523),-0.7384969259949016,-1.3787346320668445,0.015712682379349047,0.32808946500208097,1.0,23/95,10.53%,Epha7;Ubb;Ptk2b;Ptprz1;Mt3;Trim2;Apoe;Prnp;Cdk5r1;Set;Clu;Crlf1;Rasa1;Tgfb2;Ntf3;Atf4;Nsmf;Sod1;Erbb3;Ctnnb1;Cpeb4;Retreg1;Pink1,GO_Biological_Process_2023,Down
prerank,Intrinsic Apoptotic Signaling Pathway (GO:0097193),-0.7196679569993576,-1.3648970097880149,0.022099447513812154,0.36386224132741657,1.0,22/91,13.52%,Ddx5;Tmem117;Fnip2;Scn2a;Hipk2;Ppp1r13b;Cul5;Mllt11;Cycs;Selenok;Cul3;Cebpb;Atf4;Fhit;Bcl2l1;Bcl2l2;Arl6ip5;Cul2;Htra2;Itpr1;Dnajc10;Bag6,GO_Biological_Process_2023,Down
prerank,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),-0.7746138071891382,-1.3430607575377183,0.050061050061050064,0.39679377096129775,1.0,4/33,6.30%,Sema5a;Krit1;Pdcd4;Tnip2,GO_Biological_Process_2023,Down
prerank,Regulation Of Autophagy (GO:0010506),-0.6747125673374184,-1.3423955633376294,0.015723270440251572,0.39617119769362946,1.0,56/217,12.56%,Eef1a1;Prkd1;Cdk5r1;Atp6v1a;Psap;Atp6v0c;Dapk1;Eif4g2;Ubqln2;Atp6v1d;Gapdh;Atf6;Dnm1l;Nedd4;Rb1cc1;Trim23;Mtdh;Atp6v1e1;Atp6v1g2;Wac;Uvrag;Rragd;Rock1;Foxo1;Sqstm1;Tlk2;Atp6v0e2;Rraga;Rab39b;Vps35;Uchl1;Usp33;Fbxw7;Vps29;Ufl1;Atp6v1g1;Atp6v1b2;Trim32;Mtmr9;Pik3cb;Tab2;Foxk1;Eif4g1;Tmem59;Cisd2;Pink1;Plk2;Setd2;Keap1;Ulk2;Gsk3b;Dram2;Htra2;Itpr1;Cdk5;Exoc4,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),-0.831341700331931,-1.319434955099391,0.09433962264150944,0.42416230291461265,1.0,9/15,14.65%,Ppia;Hif1a;Nono;Pink1;Sod2;Htra2;Park7;Nfe2l2;Bag5,GO_Biological_Process_2023,Down
prerank,Regulation Of Neuron Death (GO:1901214),-0.7329481187245154,-1.3189325044639522,0.05411764705882353,0.42201400887554086,1.0,18/55,14.31%,Ubb;Trim2;Prnp;Clu;Snca;Sncb;Sorl1;Picalm;Vps35;Nsmf;Chrna7;Csf1;Eif4g1;Htra2;Cdk5;Gpnmb;Park7;Faim2,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Programmed Cell Death (GO:0043069),-0.6548901436872951,-1.3164657673770055,0.005076142131979695,0.4252079737813719,1.0,82/336,13.68%,Son;Ptma;Ptk2b;Mt3;Ywhaz;Hsp90b1;Hnrnpk;Ptms;Cfl1;Ptk2;Tpt1;Dnaja1;Npm1;Arl6ip1;Gpx4;Ahi1;Snca;Notch2;Bag4;Slc7a11;Phip;Il31ra;Mtdh;Yme1l1;Arhgap21;Hspa9;Rasa1;Usp47;Rpl10;Hdac1;Birc6;Hspa5;Foxo1;Prdx5;Birc2;Igf1r;Hspd1;Prdx2;Braf;Zfand6;Glo1;Rictor;Hdac2;Egfr;Cd38;Bcl2l1;Capn3;Higd2a;Gstp1;Dpp8;Hmgn5;Rps6kb1;Mien1;Erbb3;Bnip3l;Ctnnb1;Tmbim6;Psmc5;Araf;Bcl2l2;Bag1;Sox9;Plk2;Nfkb1;Gsk3b;Opa1;Naa16;Lsm8;Dstyk;Map4k4;Nme2;Supv3l1;Wnk3;Api5;Xbp1;Axl;Triap1;Prdx3;Mydgf;Cryab;Smad5;Klhl20,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Cell Death (GO:0010942),-0.7492755094199841,-1.3083200671222193,0.08353808353808354,0.435960454863188,1.0,9/35,12.43%,Mt3;Prnp;Clu;Snca;Picalm;Faf1;Eif4g1;Map3k20;Rest,GO_Biological_Process_2023,Down
prerank,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),-0.8109847697324508,-1.2972047091063923,0.0977542932628798,0.43967835294736335,1.0,3/15,3.98%,Slc25a4;Slc25a5;Chchd10,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Apoptotic Process (GO:0043066),-0.6438958088546292,-1.295863164940888,0.004032258064516129,0.4371404284971496,1.0,99/412,13.68%,Son;Ptma;Ptk2b;Ptprz1;Mt3;Apoe;Set;Ywhaz;Hsp90b1;Hnrnpk;Ptms;Cfl1;Ptk2;Tpt1;Dnaja1;Npm1;Arl6ip1;Clu;Ahi1;Snca;Notch2;Bag4;Crlf1;Tle1;Phip;Il31ra;Mtdh;Yme1l1;Grina;Arhgap21;Hspa9;Rasa1;Usp47;Rpl10;Hdac1;Birc6;Hspa5;Foxo1;Prdx5;Birc2;Ntf3;Dnajb6;Igf1r;Hspd1;Prdx2;Braf;Zfand6;Maz;Glo1;Mertk;Rictor;Hdac2;Egfr;Cd38;Sod1;Bcl2l1;Capn3;Higd2a;Gstp1;Gpx1;Hmgn5;Rps6kb1;Mien1;Erbb3;Bnip3l;Cdkn2d;Ctnnb1;Tmbim6;Cpeb4;Araf;Bcl2l2;Retreg1;Bag1;Notch1;Sox9;Pink1;Plk2;Nfkb1;Gsk3b;Opa1;Naa16;Lsm8;Dstyk;Map4k4;Sod2;Nme2;Supv3l1;Wnk3;Api5;Xbp1;Axl;Triap1;Mapk8ip2;Prdx3;Mydgf;Cryab;Fnip1;Smad5;Klhl20,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),-0.7551362799219601,-1.2893706575092065,0.10794044665012408,0.4504459943358709,1.0,5/31,7.42%,Sema5a;Krit1;Neurod1;Tnip2;Ppara,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),-0.7015747756855887,-1.2718527699681605,0.09872241579558652,0.4914049832794611,1.0,23/57,15.08%,Ppia;Tpt1;Dnaja1;Clu;Arhgef2;Ndufa13;Selenos;Uri1;Bcl2l1;Trim32;Cdkn2d;Tmbim6;Bcl2l2;Pink1;Opa1;Sod2;Htra2;Xbp1;Ccar2;Park7;Nfe2l2;Bag5;Cxcl12,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Neuron Death (GO:1901215),-0.689287906355252,-1.265595392160728,0.09786276715410573,0.494945497047934,1.0,26/80,14.23%,Ptk2b;Ptprz1;Mt3;Apoe;Set;Clu;Snca;Crlf1;Sorl1;Rasa1;Ntf3;Vps35;Atf4;Sod1;Erbb3;Cpeb4;Csf1;Eif4g1;Retreg1;Pink1;Sod2;Htra2;Cdk5;Gpnmb;Park7;Agap2,GO_Biological_Process_2023,Down
prerank,Regulation Of Macroautophagy (GO:0016241),-0.6696528150591066,-1.2628754974103584,0.08138238573021182,0.5003172318566624,1.0,17/89,9.32%,Cdk5r1;Atp6v1a;Atp6v0c;Ubqln2;Atp6v1d;Gapdh;Nedd4;Atp6v1e1;Atp6v1g2;Wac;Atp6v0e2;Scoc;Vps35;Uchl1;Atp6v1g1;Atp6v1b2;Bnip3l,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),-0.7700403845045372,-1.2625949290552112,0.1411917098445596,0.4997467514981557,1.0,10/21,14.65%,Ppia;Gpr37l1;Atf4;Gpr37;Pink1;Sod2;Htra2;Park7;Nfe2l2;Bag5,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),-0.6893844883483279,-1.2521069769092807,0.12829324169530354,0.5098848670920194,1.0,16/67,10.53%,Ptk2b;Ptprz1;Mt3;Apoe;Set;Clu;Crlf1;Rasa1;Ntf3;Sod1;Erbb3;Cpeb4;Hif1a;Nono;Retreg1;Pink1,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Autophagy (GO:0010508),-0.6613146119298815,-1.2455220336258523,0.11425339366515837,0.513374786876399,1.0,21/92,11.29%,Prkd1;Dapk1;Atf6;Rb1cc1;Trim23;Mtdh;Wac;Rock1;Foxo1;Sqstm1;Scoc;Ufl1;Trim32;Pik3cb;Bnip3l;Tmem59;Pink1;Plk2;Setd2;Ulk2;Gsk3b,GO_Biological_Process_2023,Down
prerank,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),-0.7766110146040587,-1.2385472444336063,0.18315508021390375,0.5172388447337675,1.0,8/16,17.05%,Ppia;Sod1;Sod2;Htra2;Park7;Nfe2l2;Bag5;Sfpq,GO_Biological_Process_2023,Down
prerank,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),-0.725184674836252,-1.2290929627070677,0.16852540272614622,0.5239346904870387,1.0,9/28,13.52%,Ddx5;Hipk2;Ppp1r13b;Fhit;Ddit4;Snw1;Rps27l;Cdip1;Bag6,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Apoptotic Process (GO:0043065),-0.612886404783951,-1.2230291638991264,0.07828810020876827,0.5227987582477679,1.0,56/233,12.64%,Epha7;Prnp;Cdk5r1;Rps6;Dapk1;Rhob;Jun;Olfm1;Dynll1;Dnaja1;Clu;Atf6;Rps3;Dnm1l;Ccar1;Snca;Bclaf1;Tgfbr1;Hrk;Mllt11;Neurod1;Htra1;Foxo1;Rack1;Tgfb2;Sqstm1;Hspd1;Ctsl;Atf4;Faf1;Mtch2;Pnma2;Sod1;Rassf2;Ppid;C1qbp;Bnip3l;Mtch1;Ctnnb1;Gpld1;Tle5;Trim35;Pdcd5;Rbm5;Itga6;Acvr1c;Arl6ip5;Map3k20;Ptpa;Btg1;Sox4;Stk3;Htra2;Rest;Cdk5;Ccar2,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Cell Death (GO:0060548),-0.6645080780947622,-1.2117239888308229,0.17844727694090382,0.5283786634291918,1.0,24/62,18.77%,Mt3;Snca;Sorl1;Ccn3;Vps35;Chmp2a;Vps4b;Dpp8;Bnip3l;Psmc5;Csf1;Eif4g1;Pink1;Htra2;Chmp5;Cdk5;Gpnmb;Park7;Bnip3;Chmp3;Vps4a;Tmem109;Tm7sf3;Chmp6,GO_Biological_Process_2023,Down
prerank,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),-0.6586933393266742,-1.2101676926733054,0.16666666666666666,0.5284042932152281,1.0,19/70,13.79%,Epha7;Dapk1;Arl6ip1;Snca;Ndufa13;Cycs;Usp47;Dnajb6;Gpx1;Cdkn2d;Pdcd5;Arl6ip5;Sox2;Pdcd6;Htra2;Rest;Triap1;Fnip1;Uaca,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),-0.6551500904031788,-1.2047495991361359,0.15307262569832403,0.5344964586200871,1.0,26/77,14.75%,Slc25a4;Ghitm;Clu;Slc25a5;Tgfbr1;Phip;Grina;Ndufa13;Birc6;Maz;Uri1;Bcl2l1;Gstp1;Gpx1;Tmbim6;Bcl2l2;Tcf7l2;Itga6;Pink1;Opa1;Triap1;Mapk8ip2;Zmynd11;Park7;Faim2;Psme3,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),-0.7139275858164771,-1.186544762689845,0.23455233291298866,0.5426360178032403,1.0,12/23,19.23%,Tpt1;Clu;Bcl2l1;Trim32;Cdkn2d;Ccar2;Triap1;Marchf7;Cxcl12;Taf9b;Kdm1a;Tmem161a,GO_Biological_Process_2023,Down
prerank,Regulation Of Apoptotic Signaling Pathway (GO:2001233),-0.6678972454579282,-1.1774389559678407,0.23623011015911874,0.5469600322344654,1.0,14/40,17.38%,Ppia;Rps3;Tgfbr1;Grina;Ctsl;Maz;Tmbim6;Ptpmt1;Mapk8ip2;Faim2;Cyld;Bdnf;Tpd52l1;Rb1,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),-0.6241078187446428,-1.1700641511057885,0.23191733639494833,0.5533329123725177,1.0,30/92,17.56%,Dapk1;Dynll1;St18;Rps3;Snca;Ndufa13;Cycs;Rack1;Hspe1;Bex3;Hspd1;Smad3;Anp32b;Vcp;Mtch1;Pdcd5;Acvr1c;Arl6ip5;Rps27l;Pdcd6;Htra2;Rest;Uaca;Hmgb1;Casp8ap2;Cntn1;Fam162a;Aifm1;Bax;Senp1,GO_Biological_Process_2023,Down
prerank,Apoptotic Process (GO:0006915),-0.5941221667506354,-1.168097262113606,0.15605095541401273,0.5521419099011553,1.0,41/184,15.96%,Prkce;Ptk2b;Ppia;Nckap1;Dapk1;Rhob;Gapdh;Dynll1;Scn2a;Bclaf1;Notch2;Rtn4;Emp2;Foxo1;Ppp2r1a;Mal;Hspd1;Mageh1;Ahcyl1;Parp1;Nsg1;Bcl2l1;Capn3;Erbb3;Ddit4;Akap1;Stk3;Cdk5;Cdk11b;Pmp22;Ndufs1;Bag6;Thoc1;Fastkd2;Rfk;Jade1;Adora2a;Bnip3;Cyfip2;Nfkbia;Ppp2ca,GO_Biological_Process_2023,Down
