Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Mitotic Spindle,0.713780681854769,1.3316735026266253,0.014444444444444444,1.0,0.728,48/198,9.11%,Tiam1;Rasal2;Abr;Wasf1;Sorbs2;Rasa1;Cdc42bpa;Dock4;Itsn1;Fgd4;Abi1;Ccdc88a;Nck2;Arfgef1;Sptan1;Arhgef7;Sptbn1;Trio;Synpo;Arhgef12;Epb41;Rapgef5;Rapgef6;Arhgef3;Net1;Rictor;Cd2ap;Ranbp9;Kif5b;Capzb;Notch2;Arhgef2;Bcar1;Nck1;Rock1;Sos1;Als2;Rfc1;Cdc42ep4;Clasp1;Lrpprc;Arhgap10;Flnb;Pcm1;Bcr;Actn4;Cttn;Cdc27
prerank,Cholesterol Homeostasis,-0.6359709949455987,-1.3177652166516058,0.07894736842105263,0.7513254228730119,0.381,30/70,13.01%,Cpeb2;Clu;Hmgcs1;Alcam;Lgmn;Gnai1;Sqle;Fdft1;Cd9;Hmgcr;Srebf2;Ldlr;Fabp5;Plscr1;Stard4;Lpl;Aldoc;Niban1;Pparg;Anxa5;Gldc;Mvd;Abca2;Gusb;Gpx8;Dhcr7;Trib3;Cxcl16;Pcyt2;Hsd17b7
prerank,Fatty Acid Metabolism,-0.5589967668364633,-1.3026144334663436,0.0625,0.42034839686947745,0.419,26/142,11.54%,Me1;Gad2;Acss1;Hsp90aa1;Bmpr1b;Glul;Hmgcs1;Acadl;Aldh1a1;Mdh1;Fmo1;Cpt1a;S100a10;Hpgd;Ltc4s;Dhcr24;Idh1;Cd36;Ephx1;Mif;Decr1;G0s2;Ppara;Prdx6;Hsd17b11;Ldha
prerank,Hedgehog Signaling,0.8060214487029873,1.2964371284971328,0.0800561797752809,1.0,0.901,8/36,4.06%,Nrcam;Slit1;Rasa1;Nrp1;Tle1;Rtn1;Nrp2;Cdk5r1
prerank,heme Metabolism,0.6806836936984298,1.2756853458850566,0.06136363636363636,0.9458307587496237,0.956,39/182,10.34%,Osbp2;Add2;Snca;Kdm7a;Tspan5;Sptb;Usp15;Tnrc6b;Rnf19a;Fbxo34;Btrc;Sdcbp;Igsf3;Dmtn;Mark3;Sec14l1;Top1;Arhgef12;Epb41;Mboat2;Slc66a2;Xpo7;Riok3;Lpin2;Synj1;Atp6v0a1;Rbm5;Rcl1;Btg2;Ezh1;Gmps;Clcn3;Cdc27;Mxi1;Agpat4;Tcea1;Tmcc2;Gapvd1;Minpp1
prerank,UV Response Dn,0.6843477544431394,1.2669661266514525,0.08073817762399077,0.7816198488521319,0.968,55/143,7.19%,Atxn1;Prkce;Syne1;Map1b;Cap2;Mmp16;Celf2;Nfib;Kalrn;Akt3;Sipa1l1;Scn8a;Nrp1;Cdon;Arhgef9;Cdc42bpa;Magi2;Tgfbr3;Igfbp5;Acvr2a;Kcnma1;Atp2b1;Bdnf;Smad3;Schip1;Atp2c1;Ica1;Dyrk1a;Atrx;Wdr37;Add3;Lamc1;Inpp4b;Bmpr1a;Fyn;Scaf8;Prkar2b;Pten;Mios;Irs1;Nipbl;Togaram1;Cacna1a;Mapk14;Mgll;Amph;Phf3;Notch2;Tjp1;Spop;Map2k5;Prdm2;Cdk13;Nfkb1;Ythdc1
prerank,Myc Targets V1,0.6628909546169257,1.246327616393036,0.08071748878923767,0.789476686154285,0.984,71/193,17.88%,Fam120a;Hnrnpu;Srsf1;Tardbp;Hnrnpa3;Mcm6;Syncrip;Tra2b;Psmd14;Dhx15;Hnrnpr;Hnrnpc;Sf3b3;Glo1;Hnrnpd;Clns1a;Xpo1;Eif4a1;Serbp1;Pabpc1;Srsf7;Pabpc4;G3bp1;Cul1;Rad23b;Srsf3;Hdac2;Usp1;Set;Etf1;Dek;Cnbp;Abce1;Sf3a1;Smarcc1;Eif4e;Ncbp1;Lsm7;Gnl3;Rack1;Ube2e1;Cbx3;Ube2l3;Srsf2;Ilf2;Tfdp1;Ywhae;Dut;Stard7;Eif4g2;Nop56;Rpl6;Nolc1;Cdk4;Pa2g4;Ssb;Got2;Hnrnpa2b1;Rnps1;Uba2;Gspt1;Mrpl9;Hnrnpa1;Eif1ax;Acp1;Prps2;Ran;Cstf2;Orc2;Rps2;Eif4h
prerank,PI3K/AKT/mTOR  Signaling,0.6753128538048303,1.229788127690069,0.1393643031784841,0.7739436284994534,0.995,13/101,6.29%,Plcb1;Vav3;Tiam1;Adcy2;Mapk1;Map2k6;Mapk10;Actr3;Ywhab;Pten;Rptor;Nck1;Raf1
prerank,KRAS Signaling Dn,0.6592253256673501,1.217179457273119,0.1111111111111111,0.7437547955158108,0.996,24/169,7.73%,Ptprj;Ryr2;Zbtb16;Sidt1;Slc16a7;Ntf3;Mast3;Dtnb;Ryr1;Arpp21;Tenm2;Slc25a23;Slc30a3;Synpo;Kcnq2;Dcc;Tgfb2;Sptbn2;Cpeb3;Celsr2;Cdkal1;Nrip2;Btg2;Mfsd6
prerank,Coagulation,-0.5305829614203451,-1.2093411404578507,0.11904761904761904,0.5412774551880838,0.638,33/125,10.93%,Fn1;Sparc;Gsn;Csrp1;Clu;Lgmn;C1qa;Cpq;Cfh;Dusp6;Gng12;Htra1;F3;Cd9;Rapgef3;Capn2;Thbd;Klk8;Mmp14;Itgb3;Vwf;Ctsh;S100a1;Lrp1;Dpp4;Timp3;Apoa1;Pecam1;Anxa1;Mmp15;Klkb1;Sirt2;P2ry1
prerank,Unfolded Protein Response,0.6342751880764231,1.1519648861429241,0.2541176470588235,1.0,1.0,36/109,15.68%,Atf6;Cnot2;Ywhaz;Fus;Cnot4;Ssr1;Kif5b;Eif4a2;Pdia5;Eif4a1;Khsrp;Ddx10;Cnot6;Dcp2;Cebpb;Mtrex;Dcp1a;Exosc1;Stc2;Dnaja4;Nfyb;Dkc1;Sec11a;Dctn1;Eif4e;Exoc2;Exosc2;Paip1;Arfgap1;Ddit4;Hspa9;Nop56;Nolc1;Parn;Edc4;H2ax
prerank,Protein Secretion,0.6451608936174837,1.1510727288962457,0.24375,0.9822551768937053,1.0,22/93,12.69%,Mapk1;Ap3b1;Ica1;Arfgef1;Sec24d;Atp1a1;Dnm1l;Rab2a;Napa;Galc;Ap1g1;Ocrl;Scamp1;Clcn3;Dop1a;Cog2;Mon2;Stx16;Sec22b;Rab14;Gbf1;Stam
prerank,UV Response Up,0.6216431786907687,1.143754418404956,0.23352601156069364,0.9281905033509197,1.0,13/145,5.43%,Olfm1;Plcl1;Ntrk3;Gls;Ptprd;Dlg4;Hnrnpu;Mark2;Rab27a;Grina;Ago2;Onecut1;Btg1
prerank,Myogenesis,0.603966116297622,1.1369867118373884,0.24161073825503357,0.8802613328493837,1.0,22/193,5.24%,Sorbs1;Camk2b;Pde4dip;Kcnh1;Dtna;Mef2c;Ncam1;Adcy9;Pkia;Nav2;Cacna1h;Large1;Ablim1;Schip1;Ryr1;Sptan1;Tpd52l1;Mef2d;Dennd2b;Speg;Mras;Itga7
prerank,Pperoxisome,0.6340767549472729,1.1215057266399953,0.28976572133168926,0.8925487586545622,1.0,8/97,7.82%,Atxn1;Abcc8;Cadm1;Dlg4;Ywhah;Slc23a2;Pabpc1;Isoc1
prerank,Bile Acid Metabolism,0.6233970580739319,1.1164510760058217,0.29891956782713086,0.8468156208067801,1.0,5/105,4.51%,Atxn1;Cyp7b1;Nr3c2;Abca5;Nedd4
