Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Influenza Viral RNA Transcription And Replication R-HSA-168273,-0.8958079287890498,-1.7342636544913834,0.0,0.0,0.0,79/127,7.14%,Hsp90aa1;Rplp1;Rpl38;Rps21;Rps29;Rps27;Rps23;Rpl37a;Rpl9;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Tpr;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Rps14;Rpsa;Rpl13a;Rpl28;Rpl34;Gnl3;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Rpl12;Rps15;Rps19;Rpl36;Rps17;Rpl23a;Rpl36al;Rpl22;Rpl10a;Rpl11;Rps13;Rpl29;Rps5;Pbrm1;Gtf2f2;Rpl31;Rplp0;Rps11;Ranbp2
prerank,Influenza Infection R-HSA-168255,-0.8879022709100937,-1.732737087962645,0.0,0.0,0.0,82/145,7.14%,Hsp90aa1;Rplp1;Pabpn1;Rpl38;Rps21;Rps29;Rps27;Rps23;Rpl37a;Rpl9;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Rpl6;Rpl4;Rplp2;Ran;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Tpr;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Rps14;Rpsa;Rpl13a;Rpl28;Rpl34;Gnl3;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Rpl12;Rps15;Rps19;Rpl36;Rps17;Rpl23a;Rpl36al;Rpl22;Rpl10a;Rpl11;Rps13;Canx;Rpl29;Rps5;Pbrm1;Gtf2f2;Rpl31;Rplp0;Rps11;Ranbp2
prerank,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,-0.9187538194228085,-1.7278067752686757,0.0,0.0,0.0,74/91,6.65%,Rplp1;Rpl38;Rps21;Rps29;Rps27;Rps23;Rpl37a;Rpl9;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Rps14;Rpsa;Rpl13a;Rpl28;Rpl34;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Rpl12;Rps15;Rps19;Rpl36;Rps17;Rpl23a;Rpl36al;Rpl22;Rpl10a;Rpl11;Rps13;Rpl29;Rps5;Cebpb;Rpl31;Atf4;Rplp0
prerank,Selenoamino Acid Metabolism R-HSA-2408522,-0.9156939275476658,-1.7258484107532726,0.0,0.0,0.0,70/98,5.78%,Rplp1;Rpl38;Rps21;Rps29;Rps27;Rps23;Rpl37a;Rpl9;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Rps14;Rpsa;Rpl13a;Rpl28;Rpl34;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Rpl12;Rps15;Rps19;Rpl36;Rps17;Rpl23a;Rpl36al;Rpl22;Rpl10a;Rpl11;Rps13;Rpl29;Rps5
prerank,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,-0.9065866291420535,-1.7220876607959903,0.0,0.0,0.0,81/101,7.07%,Rplp1;Rpl38;Rps21;Rps29;Rps27;Rps23;Eif4a2;Rpl37a;Rpl9;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Eif3a;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Eif3c;Rps14;Eif5b;Rpsa;Rpl13a;Rpl28;Eif5;Rpl34;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Eif4b;Rpl12;Rps15;Rps19;Rpl36;Rps17;Rpl23a;Rpl36al;Eif1ax;Rpl22;Rpl10a;Rpl11;Rps13;Rpl29;Rps5;Rpl31;Rplp0;Eif4a1;Rps11
prerank,Eukaryotic Translation Elongation R-HSA-156842,-0.9233197050182196,-1.7216373534088536,0.0,0.0,0.0,75/84,6.65%,Eef1a1;Rplp1;Rpl38;Rps21;Rps29;Rps27;Rps23;Rpl37a;Rpl9;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Rps14;Rpsa;Rpl13a;Rpl28;Rpl34;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Eef1g;Rpl12;Rps15;Rps19;Rpl36;Rps17;Rpl23a;Rpl36al;Rpl22;Rpl10a;Rpl11;Rps13;Rpl29;Rps5;Eef1b2;Rpl31;Rplp0
prerank,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,-0.9204969839598647,-1.7189663378490871,0.0,0.0,0.0,71/86,5.78%,Rplp1;Rpl38;Rps21;Rps29;Rps27;Rps23;Rpl37a;Rpl9;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Rps14;Rpsa;Rpl13a;Rpl28;Rpl34;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Rpl12;Rps15;Rps19;Rpl36;Rps17;Pabpc1;Rpl23a;Rpl36al;Rpl22;Rpl10a;Rpl11;Rps13;Rpl29;Rps5
prerank,Selenocysteine Synthesis R-HSA-2408557,-0.9229127063672824,-1.7165350062192233,0.0,0.0,0.0,70/83,5.78%,Rplp1;Rpl38;Rps21;Rps29;Rps27;Rps23;Rpl37a;Rpl9;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Rps14;Rpsa;Rpl13a;Rpl28;Rpl34;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Rpl12;Rps15;Rps19;Rpl36;Rps17;Rpl23a;Rpl36al;Rpl22;Rpl10a;Rpl11;Rps13;Rpl29;Rps5
prerank,Cellular Response To Starvation R-HSA-9711097,-0.8822173808539343,-1.716061770632969,0.0,0.0,0.0,84/143,6.65%,Rplp1;Rpl38;Rps21;Rps29;Rps27;Rps23;Rpl37a;Rpl9;Rpl35a;Atp6v1a;Rps6;Rpl21;Atp6v0c;Rps8;Rpl30;Rps27a;Rpl15;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Atp6v1d;Rps28;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Fnip2;Rpl14;Rpl39;Rps14;Rpsa;Rpl13a;Rpl28;Rpl34;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Rpl12;Rps15;Rps19;Rpl36;Rps17;Atp6v1e1;Atp6v1f;Atp6v1g2;Rpl23a;Rpl36al;Rragd;Rpl22;Rpl10a;Rpl11;Rps13;Atp6v0e2;Rpl29;Rps5;Rraga;Cebpb;Rpl31;Atf4;Rplp0
prerank,Cap-dependent Translation Initiation R-HSA-72737,-0.9026875086470475,-1.7159987561193473,0.0,0.0,0.0,82/108,7.07%,Rplp1;Rpl38;Rps21;Rps29;Rps27;Rps23;Eif4a2;Rpl37a;Rpl9;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Eif3a;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Eif3c;Rps14;Eif5b;Rpsa;Rpl13a;Rpl28;Eif5;Rpl34;Rps12;Rpl18a;Rpl8;Rpl36a;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Eif4b;Rpl12;Rps15;Rps19;Rpl36;Rps17;Pabpc1;Rpl23a;Rpl36al;Eif1ax;Rpl22;Rpl10a;Rpl11;Rps13;Rpl29;Rps5;Rpl31;Rplp0;Eif4a1;Rps11
