Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Protein Tyrosine Kinase Activity (GO:0004713),0.6571235449406426,1.7029691448717499,0.020833333333333332,0.40033051022516014,0.26,8/17,15.00%,Epha7;Epha4;Hipk2;Ptk2;Ptk2b;Erbb4;Baz1b;Igf1r
prerank,Transmitter-Gated Monoatomic Ion Channel Activity (GO:0022824),-0.6966293392599368,-1.6276801521721191,0.02,0.5921769268856246,0.5,6/13,6.80%,Grid2;Grik4;Gabra2;Gria4;Gabrb2;Grid1
prerank,Signal Sequence Binding (GO:0005048),-0.6863237956051099,-1.616672368490043,0.0,0.3389998349562634,0.53,4/10,14.85%,Pex5l;Kpna4;Kpna1;Sec61a2
prerank,Receptor Ligand Activity (GO:0048018),0.5918024616768732,1.6071327733022118,0.0,0.541623631481099,0.53,3/14,0.75%,Epha7;Sema6d;Sema5a
prerank,Double-Stranded DNA Binding (GO:0003690),0.46510928261962065,1.5239520208392499,0.02631578947368421,0.6044205742615162,0.69,19/45,18.90%,Klf13;Nr3c2;Atf6;Neurod2;Camta1;Nfix;Mef2c;Nr3c1;Tead1;Klf12;Atf7;Pura;Hnrnpu;Zbtb18;Bcl11b;Zmynd11;Clock;Rfx7;Hmbox1
prerank,Phosphatidylinositol Binding (GO:0035091),0.5013847919975457,1.4479970323995859,0.09803921568627451,0.7888865936789919,0.87,9/27,17.70%,Pard3;Rph3a;Pitpnc1;Epb41;Snap91;Snx24;Itpr1;Pigk;Mcf2l
prerank,Protein Heterodimerization Activity (GO:0046982),-0.4826775558513781,-1.4084815312401582,0.03636363636363636,1.0,0.98,4/31,2.30%,Tenm2;Tenm4;Adcy8;Tenm1
prerank,G Protein-Coupled Receptor Binding (GO:0001664),-0.5366280846818698,-1.3658324027502224,0.11538461538461539,1.0,1.0,4/15,11.75%,Prkn;Tafa5;Znrf3;Homer1
prerank,GTPase Activator Activity (GO:0005096),0.4288162468691122,1.3549018328820972,0.125,1.0,0.96,13/49,14.65%,Rgs6;Chn1;Arhgap21;Rabgap1l;Sipa1l3;Ralgapa2;Fam13a;Vav3;Rapgef2;Ophn1;Stxbp5;Ralgapa1;Ranbp2
prerank,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),0.39263938582948205,1.3297025691629978,0.11764705882352941,1.0,0.96,20/63,13.65%,Zeb2;Bcl11a;Mkx;Klf13;Nr3c2;Atf6;Klf9;Nfia;Neurod2;Nfix;Klf7;Mef2c;Nr3c1;Zfhx4;Tead1;Klf12;Atf7;Hnrnpu;Smad3;Bcl11b
prerank,PDZ Domain Binding (GO:0030165),-0.5635063987607356,-1.3099196466156737,0.1694915254237288,1.0,1.0,3/14,1.75%,Atp2b4;Prkn;Grid2
prerank,Calcium Ion Binding (GO:0005509),-0.4107526908556736,-1.3050317645308405,0.09090909090909091,1.0,1.0,13/55,9.75%,Cdh13;Cdh12;Pam;Slit2;Cdh10;Slc8a1;Calb1;Cpne6;Cdh2;Snca;Cdh9;Slit1;Sncb
prerank,Ubiquitin-Like Protein Ligase Activity (GO:0061659),-0.40695422968399025,-1.3031715914455966,0.07462686567164178,0.9685709570178956,1.0,20/60,23.95%,Prkn;Marchf1;Rnf165;Pja2;Uhrf2;Pias1;Znrf3;Rnf217;Ube3c;Peli1;Hace1;Nfx1;Rnf216;Ubr3;Ubr5;Cbl;Rnf112;Smurf2;Pias2;Arih1
prerank,Voltage-Gated Potassium Channel Activity (GO:0005249),0.5195781887600412,1.2642046068609887,0.2127659574468085,1.0,0.99,5/14,10.45%,Kcnt2;Kcnj6;Kcnq3;Kcnb2;Kcnn2
prerank,Ubiquitin Protein Ligase Activity (GO:0061630),-0.40396925286055085,-1.2513727418043585,0.14925373134328357,1.0,1.0,18/58,23.95%,Prkn;Marchf1;Rnf165;Pja2;Uhrf2;Znrf3;Rnf217;Ube3c;Peli1;Hace1;Nfx1;Rnf216;Ubr3;Ubr5;Cbl;Rnf112;Smurf2;Arih1
prerank,Monoatomic Cation Channel Activity (GO:0005261),-0.4959451813240898,-1.2509698408677086,0.2,0.9678898241367296,1.0,4/18,7.60%,Trpm3;Slc24a3;Hcn1;Mcu
prerank,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),0.3548142534196987,1.2457154817470217,0.12,1.0,0.99,20/69,13.65%,Zeb2;Bcl11a;Mkx;Klf13;Atf6;Rb1;Klf9;Nfia;Nfix;Klf7;Mef2c;Nr3c1;Zfhx4;Tead1;Tfdp2;Klf12;Pura;Hnrnpu;Smad3;Bcl11b
prerank,"Phosphotransferase Activity, Alcohol Group As Acceptor (GO:0016773)",-0.5827802576766193,-1.239318738326329,0.21818181818181817,0.9208780326786598,1.0,6/11,18.20%,Dgkb;Pgm2l1;Dgkg;Etnk1;Dgkd;Itpka
prerank,Ubiquitin-Like Protein Transferase Activity (GO:0019787),-0.3970363039506689,-1.2096143525380862,0.1568627450980392,0.9495116205794535,1.0,16/52,23.95%,Prkn;Ube2b;Pja2;Uhrf2;Rnf169;Pias1;Znrf3;Rnf217;Hace1;Trim33;Ubr3;Hdac9;Cbl;Smurf2;Pias2;Arih1
