Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Oxidative Phosphorylation,-0.777993260345362,-1.7851676265488632,0.0,0.002001292501407159,0.002,76/178,11.86%,Atp1b1;Slc25a4;Cox7c;Ndufa4;Cox8a;Atp6v0c;Idh3b;Slc25a3;Cox6c;Slc25a5;Cox4i1;Ndufc1;Ndufb3;Uqcrq;Ndufb1;Ndufa1;Mdh2;Uqcr10;Atp5pb;Atp6v1d;Cox6a1;Cox17;Atp6v1f;Uqcrfs1;Cox5b;Cycs;Cox7a2;Mdh1;Ndufc2;Atp6v0b;Vdac2;Ldhb;Cox7b;Ndufa3;Cyc1;Uqcr11;Cox6b1;Ndufa5;Atp6v1g1;Uqcrb;Ndufb8;Ndufa7;Gpx4;Ndufs8;Iscu;Cox7a2l;Ndufb2;Ndufb6;Slc25a11;Cox5a;Ndufab1;Cox11;Ndufa6;Hspa9;Atp6v1e1;Tomm22;Mgst3;Mrps12;Abcb7;Aldh6a1;Ndufs2;Ndufs6;Ndufa2;Uqcrc2;Ndufs7;Ndufv1;Ndufb7;Suclg1;Vdac1;Atp6v1h;Oat;Timm13;Mrpl11;Timm9;Ndufb5;Oxa1l
prerank,Myc Targets V1,-0.7310049895228492,-1.679301055877731,0.0,0.009005816256332216,0.017,73/187,11.73%,Hsp90ab1;Rpl6;Ppia;Slc25a3;Ywhae;Hnrnpa2b1;Rps10;Rpl18;Eif4g2;Rps3;H2az1;Srsf2;Set;Rpl34;Npm1;Rps6;Canx;Psmb3;Snrpg;Hspe1;Psmc6;Rpl14;Ran;Acp1;Cyc1;Eef1b2;Rps2;Pabpc4;Pcbp1;Rack1;Hnrnpa1;Usp1;Psma4;Cbx3;Cct5;Eif2s2;Rpl22;Ranbp1;Hnrnpa3;Odc1;Cnbp;Cct7;Glo1;Hspd1;Pcna;Nme1;Cox5a;Mrpl23;Rps5;Erh;Ndufab1;Psma7;Lsm7;Ptges3;C1qbp;Abce1;Tcp1;Gnl3;Psma2;Serbp1;Snrpd2;Srsf7;Hnrnpu;Tra2b;Cdk4;Ddx21;Snrpb2;Cops5;Vdac1;Mcm6;U2af1;Xpo1;Xrcc6
prerank,PI3K/AKT/mTOR  Signaling,-0.6976698642561017,-1.5622616790396624,0.0010362694300518134,0.02835164376993475,0.08,26/90,12.53%,Cfl1;Ywhab;Arf1;Hras;Ap2m1;Pfn1;Hsp90b1;Actr2;Calr;Arpc3;Ube2n;Rac1;Plcb1;Gsk3b;Ppp1ca;Nck1;Akt1;Sqstm1;Tiam1;Ube2d3;Cdk4;Csnk2b;Actr3;Cdkn1b;Pin1;Map2k6
prerank,UV Response Up,-0.6750210688197665,-1.545877499206986,0.0,0.02676728720632075,0.099,30/124,9.95%,Slc25a4;Selenow;Aldoa;Dnaja1;Plcl1;Tuba4a;Grina;Eif5;Bsg;Atp6v1f;Nptxr;Pdap1;Rhob;Hspa2;Olfm1;Cck;Eno2;Junb;Cltb;Mrpl23;Btg1;Clcn2;Tmbim6;Cebpg;Creg1;Psmc3;Ntrk3;Sqstm1;Hnrnpu;Ddx21
prerank,Fatty Acid Metabolism,-0.6426517968756624,-1.4583835067951374,0.0041109969167523125,0.07584898580333133,0.291,30/128,16.55%,Hsp90aa1;Idh3b;Serinc1;Aldoa;Ywhah;H2az1;Mdh2;Mdh1;Mif;Gabarapl1;Glul;Eno2;Odc1;Sms;Hsph1;Tdo2;Mcee;Suclg1;G0s2;Pcbd1;Cpox;Gstz1;Reep6;Acox1;Kmt5a;Bmpr1b;Retsat;Erp29;Ppara;Ccdc58
prerank,Unfolded Protein Response,-0.6483167595946833,-1.4516548808192589,0.005175983436853002,0.06971168879901603,0.317,44/100,22.30%,Tubb2a;Ywhaz;Npm1;Hsp90b1;Imp3;Hspa5;Calr;Xbp1;Cnot4;Preb;Eif4a2;Ddx10;Banf1;Lsm4;Cebpb;Hspa9;Dnajb9;Ddit4;Cebpg;Rps14;Atf4;Dctn1;Eef2;Ssr1;Dnajc3;Spcs1;Nfya;Spcs3;Serp1;Dkc1;Nolc1;Srprb;Eif4a1;Slc7a5;Exosc9;Pop4;Nhp2;Cnot2;Dcp2;Atf6;Tspyl2;H2ax;Rrp9;Dcp1a
prerank,mTORC1 Signaling,-0.6261875625828988,-1.4324860589511323,0.0,0.07805040755487919,0.393,60/177,20.63%,Ppia;Aldoa;Mllt11;Gapdh;Tuba4a;Atp6v1d;Canx;Tpi1;Pdap1;Hspe1;Hsp90b1;Psmc6;Actr2;Hspa5;Calr;Xbp1;Psma4;Acsl3;Eif2s2;Fkbp2;Hspd1;Gsk3b;Psma3;Tcea1;Hspa9;Ddit4;Psmc2;Hspa4;Sqstm1;Phgdh;Ube2d3;Ppp1r15a;Psph;M6pr;Cct6a;Ssr1;Cops5;Actr3;Tfrc;Nmt1;Cd9;Psmb5;Serp1;Ykt6;Nufip1;Slc7a5;Ufm1;Bhlhe40;Pnp;Cacybp;Prdx1;Coro1a;Abcf2;Got1;Ccng1;Pgk1;Fads2;Pfkl;Plod2;Qdpr
prerank,Complement,-0.6215116053418317,-1.4168790162574068,0.003067484662576687,0.08205299255769352,0.459,20/134,9.69%,Calm1;Calm3;Mt3;Dgkh;Cdk5r1;Pla2g7;Pfn1;Clu;Hspa5;Col4a2;Gnb2;Ctsb;Prss36;F3;Cebpb;Spock2;Csrp1;Hpcal4;Ctsl;Cpq
prerank,Adipogenesis,-0.6041328677210004,-1.384865378262631,0.00910010111223458,0.10406721007317225,0.594,39/174,13.48%,Cox8a;Aldoa;Sparcl1;Apoe;Uqcrq;Ywhag;Mdh2;Uqcr10;Cox6a1;Gphn;Cox7b;Chchd10;Ghitm;Cyc1;Uqcr11;Ndufa5;Gpx4;Ddt;Preb;Ubc;Reep5;Dnajc15;Ndufab1;Dnajb9;Mgst3;Itga7;Jagn1;Sowahc;Ndufb7;Suclg1;Mtch2;Slc27a1;Sod1;Rnf11;Gpam;Nmt1;Agpat3;Reep6;Acox1
prerank,Reactive Oxygen Species Pathway,-0.6205882709616576,-1.3181337369063706,0.0939524838012959,0.20673351539535947,0.849,14/40,17.97%,Prnp;Prdx2;Gpx4;Junb;Selenos;Srxn1;Ndufa6;Ndufs2;Sod1;Atox1;Cdkn2d;Prdx4;Prdx1;Lamtor5
