Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
prerank,Ferroptosis,-0.8245964736024703,-1.763551680675639,0.0,0.002244851776420005,0.019,10/31,10.13%,Fth1;Prnp;Acsl3;Ftl1;Gpx4;Map1lc3b;Trf;Pcbp1;Vdac3;Gclm,KEGG_2019_Mouse,Down,1.763551680675639
prerank,Necroptosis,-0.7519114269487251,-1.768423543327323,0.0,0.002272912423625254,0.017,15/64,8.80%,Fth1;Hsp90ab1;Slc25a4;Hmgb1;Ppia;Hsp90aa1;Slc25a5;Vdac1;Ftl1;Sqstm1;Bax;Spata2l;Glul;Ifngr2;Chmp4b,KEGG_2019_Mouse,Down,1.768423543327323
prerank,Programmed Cell Death R-HSA-5357801,-0.6739084407400412,-1.699311938843673,0.0,0.01017341181680065,0.259,43/139,12.83%,Ubb;Hmgb1;Dynll1;Dynll2;Rps27a;Ywhag;Ywhah;Hsp90aa1;Ywhab;Psmc3;Psmb5;Psma7;Maged1;Ywhae;Psmc2;Uba52;Ndufa2;Bax;Sem1;Psma5;Psma4;Cycs;Ppp3r1;Cdc37;Il18;Ywhaz;Ywhaq;Psmd4;Psmd2;Psmc5;Psma3;Psmd7;Chmp4b;Psmb1;Psmb3;Bad;Gsdme;Psma1;C1qbp;Psmc6;Psmd6;Stub1;Chmp2a,Reactome_2022,Down,1.699311938843673
prerank,Autophagy R-HSA-9612973,-0.6831134418651895,-1.691843823096918,0.0,0.01154740086535787,0.3,28/112,10.11%,Hsp90ab1;Ubb;Eef1a1;Gabarapl1;Dynll1;Dynll2;Rps27a;Hspa8;Hsp90aa1;Park7;Vdac1;Lamtor2;Tomm5;Uba52;Gabarapl2;Rheb;Sqstm1;Rraga;Gabarap;Tomm7;Map1lc3b;Lamtor3;Vps28;Chmp4b;Ube2n;Pink1;Atg12;Rragd,Reactome_2022,Down,1.691843823096918
prerank,Apoptosis R-HSA-109581,-0.6716492789248916,-1.672583719565104,0.0,0.01594140715461803,0.417,37/123,12.49%,Ubb;Hmgb1;Dynll1;Dynll2;Rps27a;Ywhag;Ywhah;Ywhab;Psmc3;Psmb5;Psma7;Maged1;Ywhae;Psmc2;Uba52;Ndufa2;Bax;Sem1;Psma5;Psma4;Cycs;Ppp3r1;Ywhaz;Ywhaq;Psmd4;Psmd2;Psmc5;Psma3;Psmd7;Psmb1;Psmb3;Bad;Gsdme;Psma1;C1qbp;Psmc6;Psmd6,Reactome_2022,Down,1.672583719565104
prerank,Intrinsic Pathway For Apoptosis R-HSA-109606,-0.7727452068849936,-1.665832784410463,0.005517241379310344,0.01710182607550969,0.465,14/36,12.18%,Dynll1;Dynll2;Ywhag;Ywhah;Ywhab;Ywhae;Bax;Cycs;Ppp3r1;Ywhaz;Ywhaq;Bad;Gsdme;C1qbp,Reactome_2022,Down,1.665832784410463
prerank,Regulation Of Necroptotic Cell Death R-HSA-5675482,-0.8306969217939946,-1.657467473823437,0.004219409282700422,0.01860460125731191,0.516,5/19,6.94%,Ubb;Rps27a;Hsp90aa1;Uba52;Cdc37,Reactome_2022,Down,1.657467473823437
prerank,Regulation Of Apoptosis R-HSA-169911,-0.7417803823300753,-1.640728876338895,0.002624671916010499,0.02034538833283709,0.615,23/46,15.82%,Ubb;Rps27a;Psmc3;Psmb5;Psma7;Psmc2;Uba52;Sem1;Psma5;Psma4;Psmd4;Psmd2;Psmc5;Psma3;Psmd7;Psmb1;Psmb3;Psma1;Psmc6;Psmd6;Psmc1;Psme3;Psmc4,Reactome_2022,Down,1.640728876338895
prerank,Macroautophagy R-HSA-1632852,-0.6456301383710827,-1.590546133683763,0.004956629491945477,0.03312916749867443,0.874,29/100,13.35%,Ubb;Gabarapl1;Dynll1;Dynll2;Rps27a;Hspa8;Hsp90aa1;Park7;Vdac1;Lamtor2;Tomm5;Uba52;Gabarapl2;Rheb;Sqstm1;Rraga;Gabarap;Tomm7;Map1lc3b;Lamtor3;Chmp4b;Ube2n;Pink1;Atg12;Rragd;Csnk2b;Tomm20;Chmp2a;Ube2v1,Reactome_2022,Down,1.590546133683763
prerank,Selective Autophagy R-HSA-9663891,-0.6825920310400249,-1.573129791377404,0.009102730819245773,0.03904018078681966,0.916,16/53,9.56%,Ubb;Dynll1;Dynll2;Rps27a;Hspa8;Hsp90aa1;Park7;Vdac1;Tomm5;Uba52;Sqstm1;Tomm7;Map1lc3b;Ube2n;Pink1;Atg12,Reactome_2022,Down,1.573129791377404
