"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr1",36241037,36307733,66697,"*",0.118014276285765,"Arid5a","chr1-36240423-36241650",3.02072773602469,0.0012608399761805,"GABA","Emx1"
"chr1",38968683,38985608,16926,"*",0.125783196402881,"Pdcl3","chr1-38967224-38970141",2.58314498818996,0.00489520846352792,"GABA","Emx1"
"chr1",39552002,39601015,49014,"*",0.123611690118997,"Gm15832","chr1-39600319-39601711",3.34175328340332,0.000416255112852627,"GABA","Emx1"
"chr1",40074079,40092733,18655,"*",0.17305026749106,"Il1r2","chr1-40092158-40093308",3.82405153342924,6.56382287939079e-05,"GABA","Emx1"
"chr1",69805851,69826970,21120,"*",0.120597466324493,"Spag16","chr1-69805747-69805954",3.13249666948157,0.000866631969964519,"GABA","Emx1"
"chr1",74581715,74601445,19731,"*",0.105161465029855,"Stk36","chr1-74581265-74582165",2.06004413876226,0.0196971606912212,"GABA","Emx1"
"chr1",91459324,91491387,32064,"*",0.148503139555668,"Per2","chr1-91490798-91491976",3.25910296115323,0.000558825490800168,"GABA","Emx1"
"chr1",128327925,128359664,31740,"*",0.101763195575228,"Mcm6","chr1-128326888-128328962",1.83418684763472,0.0333131315492529,"GABA","Emx1"
"chr1",133154356,133181321,26966,"*",-0.130154646185659,"Plekha6","chr1-133153431-133155280",-2.97980962044592,0.00144213789918568,"GABA","Emx1"
"chr1",133181321,133249044,67724,"*",0.104949386400507,"Plekha6","chr1-133248507-133249581",2.62334846675179,0.00435350837990806,"GABA","Emx1"
"chr1",135647238,135720061,72824,"*",0.174038495911199,"Csrp1","chr1-135646830-135647645",5.17334362526827,1.14970785585137e-07,"GABA","Emx1"
"chr1",163313710,163332745,19036,"*",0.136381464930071,"Prrx1","chr1-163332594-163332896",3.16665039575628,0.000771027919373416,"GABA","Emx1"
"chr1",164249046,164284407,35362,"*",0.100034409804485,"Slc19a2","chr1-164282352-164286461",2.27526596447474,0.0114449899357874,"GABA","Emx1"
"chr1",167276007,167285320,9314,"*",0.10513017886355,"Uck2","chr1-167275604-167276410",2.04212970279998,0.0205693336188747,"GABA","Emx1"
"chr1",170868645,170872349,3705,"*",0.141728124502802,"Gm9929","chr1-170871830-170872867",2.72556054272299,0.00320962012731864,"GABA","Emx1"
"chr1",181144204,181221203,77000,"*",0.102527783138567,"Nvl","chr1-181220586-181221820",1.80488458095511,0.0355463725530271,"GABA","Emx1"
"chr1",181221203,181225986,4784,"*",0.128543167456902,"A430110L20Rik","chr1-181220586-181221820",2.32189615482924,0.0101192639581712,"GABA","Emx1"
"chr1",181225986,181287489,61504,"*",0.107595640522432,"A430110L20Rik","chr1-181286676-181288302",2.13313519063298,0.016456818864987,"GABA","Emx1"
"chr1",181825618,181843046,17429,"*",0.129949859320978,"Lbr","chr1-181824747-181826488",2.62561457352086,0.00432463472281421,"GABA","Emx1"
"chr1",181958982,182019990,61009,"*",-0.130733003592214,"Enah","chr1-181958502-181959461",-3.06809004390343,0.00107715846728796,"GABA","Emx1"
"chr1",182103721,182124737,21017,"*",0.114419408267962,"Srp9","chr1-182103306-182104135",2.52273840991314,0.00582224935013099,"GABA","Emx1"
"chr2",25242255,25285654,43400,"*",0.127879722026389,"Rnf208","chr2-25284397-25286911",2.34552054035236,0.00950026581512195,"GABA","Emx1"
"chr2",25255439,25262112,6674,"*",0.113942688900178,"Tmem203","chr2-25261793-25262430",2.25621850191458,0.012028475196292,"GABA","Emx1"
"chr2",25285654,25356359,70706,"*",0.139108575752847,"Dpp7","chr2-25284397-25286911",2.73996648599244,0.00307227247634206,"GABA","Emx1"
"chr2",25518503,25546940,28438,"*",0.150451936198242,"Traf2","chr2-25517766-25519239",4.09567072093377,2.10473943468945e-05,"GABA","Emx1"
"chr2",29346819,29415990,69172,"*",0.127219860359671,"Med27","chr2-29415229-29416751",2.96128682765014,0.00153178243366791,"GABA","Emx1"
"chr2",30291051,30323986,32936,"*",0.218717855970523,"Gm14471","chr2-30289096-30293005",4.54184564710842,2.78819323579817e-06,"GABA","Emx1"
"chr2",30542815,30595040,52226,"*",0.107227701348682,"Cstad","chr2-30542507-30543123",2.26460506191448,0.0117684630096941,"GABA","Emx1"
"chr2",30967933,30978702,10770,"*",0.129562231979272,"Tor1a","chr2-30977301-30980102",2.76112373867041,0.00288014237574309,"GABA","Emx1"
"chr2",30982201,31042244,60044,"*",0.153604522251426,"BC005624","chr2-31041753-31042735",3.67731086262046,0.000117852862783804,"GABA","Emx1"
"chr2",60160684,60209839,49156,"*",0.139602764609046,"Baz2b","chr2-60160443-60160924",3.36412390739146,0.000383935302791248,"GABA","Emx1"
"chr2",63184287,63283017,98731,"*",-0.130689599685996,"Kcnh7","chr2-63282488-63283545",-3.15377983535125,0.000805853129366262,"GABA","Emx1"
"chr2",65239403,65281368,41966,"*",0.119011037037108,"Cobll1","chr2-65280845-65281890",3.28092966813425,0.000517327703669986,"GABA","Emx1"
"chr2",68799465,68861441,61977,"*",0.114149717515328,"Cers6","chr2-68799165-68799765",2.68243283907579,0.00365444128647744,"GABA","Emx1"
"chr2",70459927,70553072,93146,"*",0.100429340838587,"Gad1","chr2-70459644-70460210",1.92085359858077,0.0273750835121312,"GABA","Emx1"
"chr2",84650765,84747294,96530,"*",-0.105489164668099,"Ctnnd1","chr2-84746773-84747814",-2.64034116809841,0.00414113023324661,"GABA","Emx1"
"chr2",84718047,84727350,9304,"*",0.126185506928486,"Clp1","chr2-84715545-84720549",3.18734861210854,0.00071791800273464,"GABA","Emx1"
"chr2",91053933,91143320,89388,"*",0.106201135821132,"Gm13778","chr2-91142803-91143837",2.14305534647796,0.0160543272224908,"GABA","Emx1"
"chr2",91218546,91237146,18601,"*",0.146822250735976,"A330069E16Rik","chr2-91216925-91220167",2.74660189822169,0.00301080885768839,"GABA","Emx1"
"chr2",106619006,106650364,31359,"*",0.105146091817859,"BB218582","chr2-106618200-106619812",2.10133123858659,0.0178059496886517,"GABA","Emx1"
"chr2",113188596,113217096,28501,"*",-0.108622467003099,"Ryr3","chr2-113188250-113188942",-2.2854355722969,0.011143650091717,"GABA","Emx1"
"chr2",121357714,121425731,68018,"*",0.191993631235042,"Ckmt1","chr2-121423983-121427479",4.18184443958974,1.44576893869988e-05,"GABA","Emx1"
"chr2",124073009,124089969,16961,"*",-0.106783448997561,"Sema6d","chr2-124072118-124073900",-2.29647717450807,0.0108243063978579,"GABA","Emx1"
"chr2",125031575,125068124,36550,"*",0.104337949310325,"Slc24a5","chr2-125031060-125032089",2.39413239505889,0.00832986699742881,"GABA","Emx1"
"chr2",127656695,127736941,80247,"*",0.139576488621101,"Mal","chr2-127736767-127737114",2.83871175034488,0.00226480272165066,"GABA","Emx1"
"chr2",131491496,131559274,67779,"*",0.116342213695637,"Smox","chr2-131558886-131559661",2.10222640899047,0.0177667237368156,"GABA","Emx1"
"chr2",132217206,132253314,36109,"*",0.104703438215875,"Pcna","chr2-132217085-132217326",2.63295411650373,0.00423228908120453,"GABA","Emx1"
"chr2",144189290,144272733,83444,"*",0.11082260338,"Gm5535","chr2-144271768-144273697",2.27325638682457,0.0115053670467772,"GABA","Emx1"
"chr2",152285115,152293828,8714,"*",0.148365712231127,"Tbc1d20","chr2-152284710-152285519",2.80308501459706,0.00253081624959902,"GABA","Emx1"
"chr2",155956458,156031995,75538,"*",0.115034361626354,"Cep250","chr2-156031256-156032733",2.63432030555621,0.00421529576881292,"GABA","Emx1"
"chr2",157914653,157981685,67033,"*",0.162866430127029,"Vstm2l","chr2-157981397-157981973",3.28104183778557,0.000517122008469354,"GABA","Emx1"
"chr2",158610723,158653885,43163,"*",0.127118942171329,"Gm14204","chr2-158653743-158654026",2.76069699770234,0.0028839080453032,"GABA","Emx1"
"chr2",158610767,158682273,71507,"*",0.113994279603899,"Slc32a1","chr2-158681882-158682663",2.20998665357219,0.013553044286827,"GABA","Emx1"
"chr2",164025450,164054623,29174,"*",0.104272145460269,"Pabpc1l","chr2-164054372-164054873",3.31470151885785,0.000458705133571218,"GABA","Emx1"
"chr2",164733897,164804882,70986,"*",0.134268966932338,"Acot8","chr2-164732570-164735223",3.23045604287633,0.000617964537312734,"GABA","Emx1"
"chr2",165191589,165234853,43265,"*",0.107262126808753,"Cdh22","chr2-165191463-165191714",2.62430940174339,0.00434124362965214,"GABA","Emx1"
"chr2",166913766,166996299,82534,"*",0.104722836858249,"Stau1","chr2-166913271-166914261",2.74103025001779,0.0030623434245344,"GABA","Emx1"
"chr2",170726362,170731807,5446,"*",0.107056459792661,"Dok5","chr2-170726027-170726697",2.83077002906585,0.00232180477648756,"GABA","Emx1"
"chr2",179432641,179442431,9791,"*",0.117966671706963,"Cdh4","chr2-179432443-179432839",2.37593846730461,0.00875219079083552,"GABA","Emx1"
"chr2",180589245,180605870,16626,"*",0.107785644099761,"Ogfr","chr2-180605702-180606038",2.05810193405322,0.0197901747030023,"GABA","Emx1"
"chr2",180589245,180608710,19466,"*",0.112518951252953,"Ogfr","chr2-180607981-180609439",2.12714938734453,0.0167038364400569,"GABA","Emx1"
"chr3",9610085,9659177,49093,"*",0.102064586410895,"Zfp704","chr3-9658226-9660128",2.36127954680904,0.009105998215461,"GABA","Emx1"
"chr3",30602065,30603816,1752,"*",0.119171306840612,"Mynn","chr3-30603033-30604599",2.32332725717093,0.010080789308744,"GABA","Emx1"
"chr3",36384324,36475887,91564,"*",0.122398230613805,"Anxa5","chr3-36382146-36386501",3.39745015117674,0.0003400848939343,"GABA","Emx1"
"chr3",55134015,55137339,3325,"*",0.144103201612703,"Ccdc169","chr3-55133398-55134632",3.07101045792383,0.00106667839306381,"GABA","Emx1"
"chr3",58928345,59006978,78634,"*",0.116732318667072,"Med12l","chr3-58926312-58930378",2.9532079544536,0.00157245013303627,"GABA","Emx1"
"chr3",87885879,87919506,33628,"*",0.107845768091794,"Mrpl24","chr3-87885745-87886013",2.82214704545996,0.0023851649583343,"GABA","Emx1"
"chr3",88296736,88297116,381,"*",0.106929823717398,"Cct3","chr3-88296527-88296944",2.78742744566177,0.00265641748440934,"GABA","Emx1"
"chr3",97228846,97239609,10764,"*",0.109523264067627,"Bcl9","chr3-97239463-97239755",2.61270686232679,0.00449141560898647,"GABA","Emx1"
"chr3",105374315,105452330,78016,"*",-0.150892830256417,"Kcnd3","chr3-105373468-105375161",-3.73903541338325,9.2363852745719e-05,"GABA","Emx1"
"chr3",110144011,110182567,38557,"*",-0.120862679416636,"Ntng1","chr3-110182179-110182954",-2.39247733708965,0.00836753079021257,"GABA","Emx1"
"chr3",116730719,116808166,77448,"*",0.114926660029173,"Agl","chr3-116730506-116730931",2.9024527140377,0.0018512652556866,"GABA","Emx1"
"chr3",131272101,131343297,71197,"*",0.116393431730725,"Hadh","chr3-131341961-131344633",3.33822508887133,0.000421577087493009,"GABA","Emx1"
"chr3",134829007,134918047,89041,"*",0.10504596011571,"Tacr3","chr3-134917568-134918526",2.33248345136421,0.0098376362480385,"GABA","Emx1"
"chr3",145255076,145292472,37397,"*",0.123129994129402,"Col24a1","chr3-145253747-145256404",2.59464497074586,0.00473443359104742,"GABA","Emx1"
"chr3",155055407,155066130,10724,"*",0.12595833812927,"Tnni3k","chr3-155065838-155066422",2.28832745187411,0.0110592294992861,"GABA","Emx1"
"chr4",40722150,40757648,35499,"*",0.10419871420432,"Dnaja1","chr4-40757194-40758101",1.85219919997934,0.0319986118158748,"GABA","Emx1"
"chr4",46038935,46040282,1348,"*",0.122036607782061,"Tmod1","chr4-46038564-46041999",2.77758113690294,0.00273825825650314,"GABA","Emx1"
"chr4",56990391,57038714,48324,"*",-0.109519774412399,"Frrs1l","chr4-57037355-57040072",-2.88989170816474,0.00192687278091942,"GABA","Emx1"
"chr4",62525068,62598730,73663,"*",0.10635342531193,"Pole3","chr4-62598535-62598925",1.82387579120672,0.034085426170391,"GABA","Emx1"
"chr4",97740851,97778078,37228,"*",0.121586217237906,"E130114P18Rik","chr4-97740449-97741252",2.50070392335304,0.00619733759713966,"GABA","Emx1"
"chr4",99786903,99829198,42296,"*",0.123655240728882,"Efcab7","chr4-99786333-99787472",2.56138671490815,0.00521276179985672,"GABA","Emx1"
"chr4",115704732,115784812,80081,"*",-0.104824383774685,"Atpaf1","chr4-115704007-115705457",-2.3039720115358,0.0106121073822878,"GABA","Emx1"
"chr4",115820058,115828092,8035,"*",0.119736050285695,"Mob3c","chr4-115819511-115820604",3.21764369591135,0.000646241333164347,"GABA","Emx1"
"chr4",124711475,124751354,39880,"*",0.106331982653211,"Gm12915","chr4-124711039-124711910",2.66181833150966,0.00388599062374309,"GABA","Emx1"
"chr4",150074527,150087365,12839,"*",0.105817107085436,"Gpr157","chr4-150073046-150076008",2.12267932688407,0.0168903662554315,"GABA","Emx1"
"chr4",155368482,155398112,29631,"*",0.170285104569072,"Gabrd","chr4-155367509-155369454",4.02315703110305,2.87115909930097e-05,"GABA","Emx1"
"chr4",155398112,155402385,4274,"*",0.140693567460715,"Gabrd","chr4-155401593-155403176",3.14252385400229,0.000837490322618344,"GABA","Emx1"
"chr4",155398112,155413555,15444,"*",0.127485903814832,"Gabrd","chr4-155412368-155414741",3.12520499541795,0.000888405948466185,"GABA","Emx1"
"chr4",155789528,155802878,13351,"*",0.115200523430582,"Mrpl20","chr4-155789026-155790030",2.72234428542678,0.00324102865659165,"GABA","Emx1"
"chr4",155891781,155931816,40036,"*",0.102184416925455,"Pusl1","chr4-155931171-155932460",2.20001019479694,0.0139030858612836,"GABA","Emx1"
"chr5",24327492,24351604,24113,"*",0.103340090417752,"Kcnh2","chr5-24326670-24328314",1.80233728250375,0.0357461780793525,"GABA","Emx1"
"chr5",25047632,25100983,53352,"*",0.100822655049647,"2900005J15Rik","chr5-25046851-25048412",2.05130907773869,0.0201184285064291,"GABA","Emx1"
"chr5",30784242,30869579,85338,"*",0.149808287023449,"Tmem214","chr5-30784163-30784320",2.708670285371,0.00337767179770036,"GABA","Emx1"
"chr5",30889578,30907788,18211,"*",0.106346476747416,"Ost4","chr5-30889046-30890110",2.33917579894887,0.00966316852352988,"GABA","Emx1"
"chr5",30889578,30921556,31979,"*",0.162875020969427,"Khk","chr5-30889046-30890110",3.92323233370192,4.36844114708001e-05,"GABA","Emx1"
"chr5",34369933,34393493,23561,"*",0.110795587132105,"Fam193a","chr5-34393350-34393635",2.40744762831221,0.00803223305988822,"GABA","Emx1"
"chr5",35020740,35056813,36074,"*",0.114563530914299,"Dok7","chr5-35020463-35021016",2.50375869465938,0.00614409052815486,"GABA","Emx1"
"chr5",35277453,35278566,1114,"*",0.148581600142102,"Adra2c","chr5-35276985-35277921",3.5703394026248,0.000178259491366133,"GABA","Emx1"
"chr5",102069921,102162468,92548,"*",-0.117655061442729,"Wdfy3","chr5-102160847-102164089",-3.10988839690678,0.000935790221484092,"GABA","Emx1"
"chr5",103211334,103251946,40613,"*",0.10822544639662,"Mapk10","chr5-103249703-103254188",2.63475290628352,0.00420992760914339,"GABA","Emx1"
"chr5",114485404,114568016,82613,"*",0.131727184753816,"Fam222a","chr5-114485228-114485580",2.69777151132309,0.00349026672456968,"GABA","Emx1"
"chr5",115279666,115321002,41337,"*",0.170794408705293,"Coq5","chr5-115320731-115321272",3.4229652965937,0.000309709924094035,"GABA","Emx1"
"chr5",128953362,129024347,70986,"*",-0.150915233199875,"Rimbp2","chr5-129024271-129024422",-3.47070428887318,0.000259547656991435,"GABA","Emx1"
"chr5",130031495,130073326,41832,"*",0.133193527964829,"Tpst1","chr5-130031007-130031983",3.08257941329446,0.0010260748361084,"GABA","Emx1"
"chr5",130255619,130284582,28964,"*",0.10715338966091,"Tyw1","chr5-130283207-130285956",2.31742596569219,0.0102402696272399,"GABA","Emx1"
"chr5",136911042,136919146,8105,"*",0.122775028109576,"4933404O12Rik","chr5-136910007-136912076",2.93791311178967,0.00165214808031571,"GABA","Emx1"
"chr5",143270022,143297796,27775,"*",-0.109998642451139,"Zfp316","chr5-143297631-143297961",-2.6863841995505,0.00361149903700717,"GABA","Emx1"
"chr5",148399904,148470385,70482,"*",0.102616065711866,"Slc7a1","chr5-148469036-148471734",2.45843564007937,0.00697718929858131,"GABA","Emx1"
"chr5",148470385,148552789,82405,"*",-0.103848193679544,"Ubl3","chr5-148469036-148471734",-2.39641853960955,0.00827808656675858,"GABA","Emx1"
"chr6",4652726,4747204,94479,"*",0.108630407230128,"Sgce","chr6-4652466-4652986",2.37380365734893,0.00880295486863538,"GABA","Emx1"
"chr6",8174202,8259173,84972,"*",0.102224490186176,"Rpa3","chr6-8174062-8174342",1.80691448982246,0.0353878064647469,"GABA","Emx1"
"chr6",28804851,28831747,26897,"*",0.146608678290385,"Lrrc4","chr6-28804660-28805041",3.37868657191209,0.000364164964916637,"GABA","Emx1"
"chr6",29735694,29819437,83744,"*",0.132629236973793,"Smo","chr6-29819298-29819575",3.62420491441515,0.000144925868775729,"GABA","Emx1"
"chr6",30674834,30723547,48714,"*",0.104999253496042,"Mest","chr6-30673914-30675754",2.35469927529929,0.00926885056332981,"GABA","Emx1"
"chr6",30849436,30896794,47359,"*",0.104812225226249,"Copg2","chr6-30849399-30849472",2.22772784215906,0.0129493346015162,"GABA","Emx1"
"chr6",38366928,38433950,67023,"*",0.109143206472942,"Ubn2","chr6-38366606-38367250",2.45095729333051,0.00712384282318396,"GABA","Emx1"
"chr6",38613266,38663069,49804,"*",0.150341189631992,"Clec2l","chr6-38612207-38614325",3.01353311355627,0.00129112429626656,"GABA","Emx1"
"chr6",38876165,38921980,45816,"*",0.12857985843835,"Hipk2","chr6-38921055-38922905",2.94117558448108,0.00163484568327326,"GABA","Emx1"
"chr6",54375596,54430221,54626,"*",0.126621309916741,"9130019P16Rik","chr6-54374189-54377003",3.3606318207705,0.000388822060190205,"GABA","Emx1"
"chr6",54992950,55075415,82466,"*",0.103209293294538,"Ggct","chr6-55074742-55076087",2.13883814743002,0.016224389394806,"GABA","Emx1"
"chr6",55038001,55039769,1769,"*",-0.1326899485056,"Gars","chr6-55038423-55041114",-2.97105239375069,0.00148390572258486,"GABA","Emx1"
"chr6",77221095,77242689,21595,"*",0.140143719434688,"Lrrtm1","chr6-77218801-77223388",2.92343067663916,0.00173098652345472,"GABA","Emx1"
"chr6",85961667,86035478,73812,"*",0.125204817024289,"Dusp11","chr6-86033578-86037377",2.62250034473439,0.00436435897513153,"GABA","Emx1"
"chr6",91473703,91536330,62628,"*",0.110347737108277,"Tmem43","chr6-91535943-91536717",2.77352393654271,0.00277263803547233,"GABA","Emx1"
"chr6",94202868,94283322,80455,"*",0.101580301868842,"Magi1","chr6-94202160-94203576",2.47863674614997,0.00659427728117094,"GABA","Emx1"
"chr6",124996694,125073434,76741,"*",0.116984938749543,"Pianp","chr6-125072349-125074519",2.85257784287659,0.00216830948445147,"GABA","Emx1"
"chr6",131292853,131353597,60745,"*",0.125624427411937,"Styk1","chr6-131292750-131292956",2.7439544530741,0.00303519798920888,"GABA","Emx1"
"chr6",135134208,135168215,34008,"*",0.124621348774492,"Hebp1","chr6-135133165-135135250",4.14575595191571,1.69347211172331e-05,"GABA","Emx1"
"chr6",146663870,146724995,61126,"*",-0.115898324683417,"Stk38l","chr6-146663610-146664129",-2.98507878384671,0.00141752647403949,"GABA","Emx1"
