"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr1",23883241,23922317,39077,"*",-0.0929812503584581,"Smap1","chr1-23880835-23885646",-1.68329778670926,0.0461587293349913,"Vascular","Nestin"
"chr1",33630072,33669795,39724,"*",0.177559660637378,"Prim2","chr1-33629773-33630370",2.41413081304378,0.00788639920437634,"Vascular","Nestin"
"chr1",38641013,38664955,23943,"*",0.168676368413188,"Aff3","chr1-38640570-38641456",2.32895412245003,0.00993074812589955,"Vascular","Nestin"
"chr1",38836711,38882365,45655,"*",0.141619447854058,"Lonrf2","chr1-38882203-38882526",2.64143819300209,0.00412774342482944,"Vascular","Nestin"
"chr1",39384002,39577405,193404,"*",0.153256710399404,"Rnf149","chr1-39383668-39384336",2.58750296045513,0.0048337182464725,"Vascular","Nestin"
"chr1",39443296,39478755,35460,"*",0.133111786752648,"Tbc1d8","chr1-39443157-39443435",2.32298719333646,0.010089920216267,"Vascular","Nestin"
"chr1",39478755,39507775,29021,"*",0.184178150109613,"Tbc1d8","chr1-39507221-39508328",2.49916185264048,0.00622437202542675,"Vascular","Nestin"
"chr1",39577405,39679345,101941,"*",0.112113155523205,"Rnf149","chr1-39679031-39679659",1.75149480302313,0.0399303578512613,"Vascular","Nestin"
"chr1",39719482,39900913,181432,"*",-0.116795323687943,"Map4k4","chr1-39719008-39719955",-2.00457550389572,0.0225042238002838,"Vascular","Nestin"
"chr1",39780015,39900913,120899,"*",0.125541587124568,"Map4k4","chr1-39779299-39780730",1.99224028073203,0.0231723502920817,"Vascular","Nestin"
"chr1",39789039,39900913,111875,"*",-0.135113056189396,"Map4k4","chr1-39788682-39789395",-2.46329014500054,0.00688342297706673,"Vascular","Nestin"
"chr1",39900913,40063597,162685,"*",0.10239357947209,"Map4k4","chr1-40062044-40065150",1.73414319113851,0.0414463398352836,"Vascular","Nestin"
"chr1",40225080,40309629,84550,"*",0.117145312741732,"Il1r1","chr1-40309348-40309909",2.03808975066242,0.0207704789912598,"Vascular","Nestin"
"chr1",50900647,51091731,191085,"*",0.126099423747916,"Tmeff2","chr1-51091685-51091777",2.09371157625391,0.0181428405411105,"Vascular","Nestin"
"chr1",63031173,63117118,85946,"*",0.229332894446951,"Gm20342","chr1-63030810-63031535",2.54817792983463,0.00541436123022306,"Vascular","Nestin"
"chr1",63171388,63176825,5438,"*",0.144957874128303,"Eef1b2","chr1-63171098-63171677",2.03071980903092,0.0211417128576657,"Vascular","Nestin"
"chr1",66695097,66817562,122466,"*",0.152080929774537,"Kansl1l","chr1-66694167-66696026",2.09552895521953,0.018061998631249,"Vascular","Nestin"
"chr1",66863277,67004045,140769,"*",0.130722233295742,"Acadl","chr1-67003866-67004224",2.19026137029091,0.0142526433475784,"Vascular","Nestin"
"chr1",71545040,71557150,12111,"*",0.126269401867813,"Atic","chr1-71544783-71545296",1.77743927012332,0.0377479972252417,"Vascular","Nestin"
"chr1",74305622,74371718,66097,"*",0.180427937933043,"Tmbim1","chr1-74371410-74372026",1.92066274454619,0.0273871196596251,"Vascular","Nestin"
"chr1",74854934,74889453,34520,"*",0.223129278953761,"Cdk5r2","chr1-74888109-74890796",3.69167692046412,0.000111390173075724,"Vascular","Nestin"
"chr1",84840516,84859403,18888,"*",0.143364705189045,"Trip12","chr1-84859080-84859726",1.76453371410509,0.0388210821769787,"Vascular","Nestin"
"chr1",85793441,85976106,182666,"*",0.18371892351733,"Cab39","chr1-85976001-85976211",2.28109012923524,0.0112715570564815,"Vascular","Nestin"
"chr1",85894281,86058158,163878,"*",0.173582243841602,"Itm2c","chr1-86058121-86058194",2.50026319153909,0.00620505354283903,"Vascular","Nestin"
"chr1",86058158,86154780,96623,"*",0.168592316264169,"Armc9","chr1-86058121-86058194",2.7443997509603,0.00303108335061999,"Vascular","Nestin"
"chr1",86287028,86359400,72373,"*",0.124489904283814,"Ncl","chr1-86286449-86287607",1.75365944835286,0.0397444389827928,"Vascular","Nestin"
"chr1",86410096,86526726,116631,"*",0.263024104848505,"Ptma","chr1-86410007-86410185",4.21683171319823,1.23879364938314e-05,"Vascular","Nestin"
"chr1",86415283,86582904,167622,"*",0.179556251263226,"Cops7b","chr1-86414832-86415733",4.15720231803505,1.6108433054834e-05,"Vascular","Nestin"
"chr1",86526726,86637183,110458,"*",0.110210992693633,"Ptma","chr1-86636929-86637437",2.05380675579017,0.0199971994116219,"Vascular","Nestin"
"chr1",87755870,87794724,38855,"*",-0.0873949177355079,"Atg16l1","chr1-87793942-87795506",-1.71356736844296,0.0433041054152971,"Vascular","Nestin"
"chr1",87755870,87857313,101444,"*",0.222766838776648,"Atg16l1","chr1-87856548-87858078",3.03114232573501,0.00121815188951852,"Vascular","Nestin"
"chr1",87794724,87853287,58564,"*",0.124400798425412,"Dgkd","chr1-87793942-87795506",2.39443527602164,0.00832299053864059,"Vascular","Nestin"
"chr1",87857313,88008551,151239,"*",0.169800122029246,"Usp40","chr1-87856548-87858078",1.92517974280067,0.0271034377270907,"Vascular","Nestin"
"chr1",88924101,89070415,146315,"*",0.161111405293737,"Sh3bp4","chr1-88923505-88924697",2.70535091102579,0.00341161344439453,"Vascular","Nestin"
"chr1",89070415,89102759,32345,"*",0.123686332793739,"Sh3bp4","chr1-89102235-89103283",1.86159982590074,0.0313297589304266,"Vascular","Nestin"
"chr1",90602981,90682115,79135,"*",0.182784375152094,"Cops8","chr1-90681654-90682576",1.76666168099759,0.0386424521919244,"Vascular","Nestin"
"chr1",106140539,106171752,31214,"*",-0.0668776230851301,"Phlpp1","chr1-106140084-106140993",-1.69079094932234,0.0454383681961152,"Vascular","Nestin"
"chr1",118458829,118627945,169117,"*",0.146297523379869,"Tfcp2l1","chr1-118457835-118459822",2.09667227763049,0.0180112980967516,"Vascular","Nestin"
"chr1",120272705,120377476,104772,"*",0.18005697849499,"Steap3","chr1-120377324-120377627",1.98854356093317,0.0233758031493635,"Vascular","Nestin"
"chr1",125435727,125535069,99343,"*",0.183618379512396,"Actr3","chr1-125534673-125535465",2.77161782480658,0.00278892407940822,"Vascular","Nestin"
"chr1",126830799,126946919,116121,"*",0.180605651244269,"Nckap5","chr1-126946672-126947165",3.50506017328172,0.000228252046500571,"Vascular","Nestin"
"chr1",127205015,127268429,63415,"*",0.11877233313193,"Mgat5","chr1-127268102-127268755",1.68210084967984,0.0462746428294601,"Vascular","Nestin"
"chr1",129273302,129363555,90254,"*",0.164197286937202,"Thsd7b","chr1-129363432-129363678",2.72339276692771,0.00323075941204512,"Vascular","Nestin"
"chr1",130729253,130763239,33987,"*",0.125678963176473,"Pfkfb2","chr1-130762869-130763608",1.85428285724962,0.0318493516767444,"Vascular","Nestin"
"chr1",132741797,132742769,973,"*",-0.111315363851219,"Nfasc","chr1-132742727-132742811",-1.7286444491046,0.0419363745952903,"Vascular","Nestin"
"chr1",132741797,132873383,131587,"*",-0.10578151326409,"Nfasc","chr1-132872085-132874680",-1.64494742768685,0.0499903265473735,"Vascular","Nestin"
"chr1",133801041,133998980,197940,"*",-0.112193366660243,"Atp2b4","chr1-133998459-133999501",-1.88688373778434,0.0295879824359639,"Vascular","Nestin"
"chr1",134037254,134040676,3423,"*",0.170366501766524,"Fmod","chr1-134040327-134041025",2.65968043775374,0.00391074111599612,"Vascular","Nestin"
"chr1",135132423,135167681,35259,"*",0.128430892257702,"Gpr37l1","chr1-135132077-135132769",2.23717183687349,0.0126375556440754,"Vascular","Nestin"
"chr1",135146824,135219100,72277,"*",0.236281397725749,"Arl8a","chr1-135218587-135219613",2.61092340712969,0.00451490575402294,"Vascular","Nestin"
"chr1",135146824,135223968,77145,"*",0.227494348635184,"Arl8a","chr1-135223763-135224173",2.36772631549887,0.00894888499937906,"Vascular","Nestin"
"chr1",150993435,151104212,110778,"*",0.186953633758964,"Hmcn1","chr1-151104140-151104284",2.02626830278568,0.0213686487967764,"Vascular","Nestin"
"chr1",153899944,154099531,199588,"*",-0.0625639119784339,"Glul","chr1-154099061-154100001",-1.80069539481359,0.0358754519328154,"Vascular","Nestin"
"chr1",154884501,155076919,192419,"*",-0.122599198513977,"Cacna1e","chr1-155075297-155078540",-2.01375495837193,0.0220176333902099,"Vascular","Nestin"
"chr1",155076919,155158715,81797,"*",0.164236617168654,"Stx6","chr1-155075297-155078540",2.3136682791688,0.0103429625862307,"Vascular","Nestin"
"chr1",155417415,155433953,16539,"*",0.157313457484239,"Xpr1","chr1-155433385-155434520",1.71734292223741,0.0429582669529136,"Vascular","Nestin"
"chr1",155558120,155707799,149680,"*",0.193233998011716,"Acbd6","chr1-155707619-155707978",3.73450112099841,9.40438267956356e-05,"Vascular","Nestin"
"chr1",155781293,155812889,31597,"*",0.150362755898413,"Qsox1","chr1-155780900-155781686",1.6725798409484,0.0472050190854803,"Vascular","Nestin"
"chr1",155973255,156011131,37877,"*",-0.0697868260963292,"Cep350","chr1-156010722-156011540",-1.7388144353038,0.0410337043106094,"Vascular","Nestin"
"chr1",156417984,156558786,140803,"*",0.14388059069561,"Abl2","chr1-156417159-156418809",1.75230342237296,0.0398608239404027,"Vascular","Nestin"
"chr1",156534007,156674356,140350,"*",0.149787445695584,"Tor3a","chr1-156533348-156534666",2.33768885966154,0.00970169725040736,"Vascular","Nestin"
"chr1",156615141,156674356,59216,"*",0.128620006893197,"Tor3a","chr1-156614762-156615520",2.3027163511896,0.0106474037981871,"Vascular","Nestin"
"chr1",156639713,156674356,34644,"*",0.109137194479729,"Tor3a","chr1-156638993-156640433",1.68393907386684,0.0460967219600159,"Vascular","Nestin"
"chr1",156639713,156719086,79374,"*",0.232836252975985,"Fam20b","chr1-156638993-156640433",3.78384687067439,7.72114270775146e-05,"Vascular","Nestin"
"chr1",156669401,156719086,49686,"*",0.23050514035476,"Fam20b","chr1-156668964-156669838",3.71087551874604,0.000103271828911221,"Vascular","Nestin"
"chr1",156674356,156767061,92706,"*",0.152495360509216,"Tor3a","chr1-156766226-156767895",2.47117416160028,0.00673351072048855,"Vascular","Nestin"
"chr1",156827790,156939626,111837,"*",0.108930896844933,"Ralgps2","chr1-156827707-156827873",1.75900051806677,0.0392887102844862,"Vascular","Nestin"
"chr1",156939626,157059550,119925,"*",-0.116094056665603,"Ralgps2","chr1-157057625-157061475",-2.21864748609396,0.0132553581337125,"Vascular","Nestin"
"chr1",157267447,157412595,145149,"*",-0.157442402345402,"Rasal2","chr1-157266774-157268119",-2.28229652369772,0.0112359198253041,"Vascular","Nestin"
"chr1",157292530,157412595,120066,"*",0.112638984467112,"Rasal2","chr1-157291900-157293159",1.91095870269158,0.0280049441022189,"Vascular","Nestin"
"chr1",157354976,157412595,57620,"*",0.110016077182706,"Rasal2","chr1-157354247-157355704",1.69087474737937,0.0454303636197144,"Vascular","Nestin"
"chr1",157412595,157482918,70324,"*",-0.0865385180363757,"Rasal2","chr1-157482194-157483642",-1.71563998278189,0.0431139778987337,"Vascular","Nestin"
"chr1",158190938,158362273,171336,"*",0.132712617102749,"Astn1","chr1-158189540-158192336",2.50444494083318,0.00613218461678348,"Vascular","Nestin"
"chr1",158362273,158494458,132186,"*",0.0895130971176607,"Astn1","chr1-158494298-158494618",1.74774970351734,0.0402536890311581,"Vascular","Nestin"
"chr1",160793211,160918239,125029,"*",-0.115356659185663,"Rabgap1l","chr1-160917767-160918711",-2.29624160736938,0.0108310353821733,"Vascular","Nestin"
"chr1",160918239,161070658,152420,"*",0.0974996817916974,"Dars2","chr1-160917767-160918711",1.84105138064645,0.0328070147756451,"Vascular","Nestin"
"chr1",161070658,161192804,122147,"*",0.160460083321291,"Dars2","chr1-161192536-161193071",2.69456993436177,0.0035239767279258,"Vascular","Nestin"
"chr1",161251219,161319387,68169,"*",0.155887823969306,"Prdx6","chr1-161318881-161319893",1.83163011721689,0.0335032733089512,"Vascular","Nestin"
"chr1",162570515,162719782,149268,"*",0.15614594126662,"Vamp4","chr1-162719270-162720293",1.85960250951341,0.0314708920104975,"Vascular","Nestin"
"chr1",163788890,163929100,140211,"*",0.150637903585516,"Scyl3","chr1-163788500-163789280",2.42716413071477,0.00760868486613254,"Vascular","Nestin"
"chr1",163929100,163943391,14292,"*",0.145161421615057,"Scyl3","chr1-163943163-163943618",2.16307297514791,0.0152677836481538,"Vascular","Nestin"
"chr1",164119812,164275585,155774,"*",0.142193594197331,"Ccdc181","chr1-164119698-164119926",2.25032239784251,0.0122142435704607,"Vascular","Nestin"
"chr1",165709757,165871472,161716,"*",0.151048302642984,"Rcsd1","chr1-165871172-165871771",2.65375274462332,0.00398010658735423,"Vascular","Nestin"
"chr1",170110762,170203264,92503,"*",-0.0934503056194501,"Ddr2","chr1-170202758-170203770",-2.28859567825855,0.0110514276198805,"Vascular","Nestin"
"chr1",170885540,171079740,194201,"*",0.167773691959827,"Dusp12","chr1-171079698-171079781",1.94722844863435,0.025753676235611,"Vascular","Nestin"
"chr1",171016601,171150603,134003,"*",0.145122959935504,"Sdhc","chr1-171015746-171017456",1.82996841387701,0.0336273310642414,"Vascular","Nestin"
"chr1",171246856,171295024,48169,"*",0.160415011247983,"Ufc1","chr1-171245421-171248291",2.32421852484015,0.0100568924698896,"Vascular","Nestin"
