"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr1",23840680,23922317,81638,"*",0.0624783805951892,"Smap1","chr1-23840570-23840789",2.33119617982385,0.00987150874827776,"Unknown","Nestin"
"chr1",33907816,34074933,167118,"*",0.0548942530481102,"Bend6","chr1-34073154-34076711",2.69254345909487,0.00354546466989226,"Unknown","Nestin"
"chr1",34365921,34439672,73752,"*",0.0972880943251135,"Ccdc115","chr1-34365629-34366212",3.87159169003238,5.40634844600962e-05,"Unknown","Nestin"
"chr1",34439672,34610577,170906,"*",0.0713579916478043,"Ccdc115","chr1-34610164-34610989",3.09685447593872,0.000977929317922646,"Unknown","Nestin"
"chr1",34678188,34748371,70184,"*",0.0540491336869513,"Arhgef4","chr1-34748149-34748592",2.37965380676665,0.00866445479676278,"Unknown","Nestin"
"chr1",37490404,37541016,50613,"*",0.105589923741432,"Mgat4a","chr1-37489573-37491234",2.42983192942228,0.00755291294510325,"Unknown","Nestin"
"chr1",38477944,38664955,187012,"*",0.0699816592514115,"Aff3","chr1-38476809-38479079",2.45149478622777,0.00711321237319378,"Unknown","Nestin"
"chr1",38636696,38664955,28260,"*",0.0610781169146028,"Aff3","chr1-38636544-38636848",1.95425740245867,0.0253353919046053,"Unknown","Nestin"
"chr1",38836711,38846633,9923,"*",0.0565894988483114,"Lonrf2","chr1-38845700-38847566",2.5082116130568,0.00606719866861333,"Unknown","Nestin"
"chr1",38898161,38948451,50291,"*",0.0617693099390207,"Chst10","chr1-38948401-38948500",2.19901448110026,0.0139384463170169,"Unknown","Nestin"
"chr1",39026790,39193731,166942,"*",0.0586813109049414,"Npas2","chr1-39026137-39027442",2.017908025381,0.0218004205408865,"Unknown","Nestin"
"chr1",39378956,39577405,198450,"*",0.0512198889256461,"Rnf149","chr1-39377849-39380062",1.67842615556851,0.0466319675489244,"Unknown","Nestin"
"chr1",39577405,39719482,142078,"*",0.0666129132840211,"Rnf149","chr1-39719008-39719955",1.88261884331778,0.0298760204322779,"Unknown","Nestin"
"chr1",39651474,39730120,78647,"*",0.0568585693453313,"Creg2","chr1-39729763-39730477",2.49555148509582,0.00628807517494021,"Unknown","Nestin"
