"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr1",39554872,39577405,22534,"*",0.107756692553129,"Rnf149","chr1-39554545-39555198",1.64810862846265,0.0496651910103554,"Astrocytes","Emx1"
"chr1",39577405,39655078,77674,"*",0.115752676910935,"Rnf149","chr1-39653448-39656707",1.91180030901118,0.0279509060705734,"Astrocytes","Emx1"
"chr1",90998737,91015880,17144,"*",0.114770399389908,"Lrrfip1","chr1-91015552-91016208",1.74284424011457,0.0406804131025348,"Astrocytes","Emx1"
"chr1",125502173,125560595,58423,"*",0.118286476259788,"Slc35f5","chr1-125502113-125502232",1.69561932916003,0.044978997403229,"Astrocytes","Emx1"
"chr1",163221637,163313710,92074,"*",0.19743291265927,"Prrx1","chr1-163221383-163221890",2.81443485479708,0.00244315401367007,"Astrocytes","Emx1"
"chr1",172044626,172126755,82130,"*",0.209292458123334,"Pex19","chr1-172044227-172045025",3.42877596512133,0.000303154894120721,"Astrocytes","Emx1"
"chr1",172082529,172120743,38215,"*",-0.140499671303764,"Copa","chr1-172120189-172121296",-2.0962516261773,0.0180299377223391,"Astrocytes","Emx1"
"chr1",172082795,172120743,37949,"*",0.165012863326486,"Ncstn","chr1-172120189-172121296",2.18264392631043,0.0145310211443471,"Astrocytes","Emx1"
"chr1",172120743,172148084,27342,"*",-0.131058122366464,"Dcaf8","chr1-172120189-172121296",-2.08278251924948,0.0186355258384053,"Astrocytes","Emx1"
"chr1",178319130,178356643,37514,"*",0.184230051145356,"Cox20","chr1-178354767-178358518",1.93048628418247,0.0267733065269388,"Astrocytes","Emx1"
"chr2",71453276,71540347,87072,"*",-0.104871348714657,"Metap1d","chr2-71540117-71540576",-1.82054284014036,0.0343381892339868,"Astrocytes","Emx1"
"chr2",73204772,73218924,14153,"*",-0.156768739402523,"Ola1","chr2-73204664-73204880",-2.29600204817422,0.0108378821336358,"Astrocytes","Emx1"
"chr2",165798792,165899016,100225,"*",0.143286806669169,"Zmynd8","chr2-165798149-165799434",2.06616555260966,0.0194064251332395,"Astrocytes","Emx1"
"chr3",32482706,32529465,46760,"*",-0.102624780346741,"Mfn1","chr3-32482065-32483347",-1.6928967109259,0.0452375647547961,"Astrocytes","Emx1"
"chr3",79629500,79652103,22604,"*",0.144310660770123,"Etfdh","chr3-79651493-79652713",1.75992073308369,0.0392106237169842,"Astrocytes","Emx1"
"chr3",95658721,95662020,3300,"*",0.160597221175684,"Mcl1","chr3-95661642-95662398",2.33675681019522,0.00972591636612395,"Astrocytes","Emx1"
"chr3",95801038,95871519,70482,"*",-0.111870398797908,"Mrps21","chr3-95800044-95802031",-1.84326594997822,0.0326450950142043,"Astrocytes","Emx1"
"chr4",40681429,40722150,40722,"*",0.118660547267589,"Dnaja1","chr4-40680512-40682346",1.80412123230887,0.0356061519470372,"Astrocytes","Emx1"
"chr4",155282503,155361361,78859,"*",0.115500905404326,"Prkcz","chr4-155282098-155282908",2.18304400947196,0.0145162846057715,"Astrocytes","Emx1"
"chr4",155361361,155413555,52195,"*",0.107180578003527,"Prkcz","chr4-155412368-155414741",1.91763870540363,0.0275784193805785,"Astrocytes","Emx1"
"chr4",155601416,155679026,77611,"*",0.144546319643925,"Slc35e2","chr4-155678569-155679482",2.43792594317861,0.00738589995509187,"Astrocytes","Emx1"
"chr4",155624854,155679026,54173,"*",0.176126945376651,"Cdk11b","chr4-155678569-155679482",2.44654210220552,0.0072116975295489,"Astrocytes","Emx1"
"chr4",155624854,155697140,72287,"*",-0.110828540336886,"Cdk11b","chr4-155696940-155697339",-1.74999152677254,0.0400598879165843,"Astrocytes","Emx1"
"chr5",30844225,30869579,25355,"*",0.17290601319085,"Tmem214","chr5-30844051-30844398",1.78993039157039,0.0367325511804737,"Astrocytes","Emx1"
"chr5",34326869,34369933,43065,"*",-0.122546321847912,"Fam193a","chr5-34326541-34327196",-1.7289817140217,0.0419061839273988,"Astrocytes","Emx1"
"chr5",92225715,92278170,52456,"*",0.163540364253332,"Naaa","chr5-92225634-92225795",2.00611911785449,0.0224217702984132,"Astrocytes","Emx1"
"chr5",120711927,120798907,86981,"*",0.139508544556781,"Dtx1","chr5-120798542-120799272",2.00157691428794,0.0226651269729419,"Astrocytes","Emx1"
"chr5",123394798,123417751,22954,"*",0.133275556079429,"Mlxip","chr5-123417351-123418150",2.02512740216451,0.0214271419078807,"Astrocytes","Emx1"
"chr5",123394798,123453860,59063,"*",0.10738804574706,"Mlxip","chr5-123453353-123454367",1.86590357591491,0.0310274286110463,"Astrocytes","Emx1"
"chr6",30211157,30304539,93383,"*",0.124849057907142,"Ube2h","chr6-30210711-30211602",2.06931229852963,0.0192583951500061,"Astrocytes","Emx1"
"chr6",30390870,30401868,10999,"*",0.183858724640196,"Klhdc10","chr6-30390454-30391286",2.59975484511174,0.0046645190164693,"Astrocytes","Emx1"
"chr6",128438677,128482517,43841,"*",0.274405001779492,"Fkbp4","chr6-128481351-128483683",2.65903350143947,0.00391825851111456,"Astrocytes","Emx1"
"chr6",149379381,149408984,29604,"*",0.128948175937636,"Bicd1","chr6-149379224-149379537",1.83466365717776,0.0332777701568051,"Astrocytes","Emx1"
"chr7",4063204,4126838,63635,"*",0.271543307323487,"Lair1","chr7-4125887-4127788",4.49510078063316,3.47685024545258e-06,"Astrocytes","Emx1"
"chr7",4119408,4123072,3665,"*",0.103620746017827,"Ttyh1","chr7-4122242-4123902",1.73342745972179,0.041509860209774,"Astrocytes","Emx1"
"chr7",4119408,4126838,7431,"*",0.158130185665381,"Ttyh1","chr7-4125887-4127788",2.39454066406047,0.0083205990302427,"Astrocytes","Emx1"
"chr7",4799150,4844696,45547,"*",0.150662014423982,"Shisa7","chr7-4799053-4799246",1.986020496276,0.0235155240539052,"Astrocytes","Emx1"
"chr7",16736671,16738410,1740,"*",0.128728765951431,"Ap2s1","chr7-16735886-16737455",1.82965143353119,0.0336510387447939,"Astrocytes","Emx1"
"chr7",141539857,141624796,84940,"*",0.125767625551788,"Chid1","chr7-141624377-141625214",1.91218678975017,0.027926119949826,"Astrocytes","Emx1"
"chr8",94838358,94932741,94384,"*",0.213707528816812,"Ciapin1","chr8-94932324-94933158",2.51706861257947,0.00591678910496748,"Astrocytes","Emx1"
"chr8",94857450,94932741,75292,"*",0.152138410828168,"Polr2c","chr8-94932324-94933158",3.04202463274048,0.00117496331608249,"Astrocytes","Emx1"
"chr8",127063893,127095198,31306,"*",0.13955018048359,"Pard3","chr8-127094833-127095562",1.82542054633498,0.0339687955427413,"Astrocytes","Emx1"
"chr9",16378231,16412399,34169,"*",0.142086696460996,"Fat3","chr9-16410870-16413928",2.00687967758685,0.0223812381164332,"Astrocytes","Emx1"
"chr9",21091988,21095002,3015,"*",0.144770787685587,"Raver1","chr9-21093843-21096161",2.32412202666226,0.0100594774087585,"Astrocytes","Emx1"
"chr9",21616169,21671735,55567,"*",0.128095812090178,"Smarca4","chr9-21671223-21672247",1.89576127251087,0.0289958095101291,"Astrocytes","Emx1"
"chr9",56372426,56418644,46219,"*",-0.167659157929177,"Hmg20a","chr9-56371333-56373519",-2.45788794380347,0.00698783868976197,"Astrocytes","Emx1"
"chr9",57410105,57468024,57920,"*",0.14467813443074,"Scamp5","chr9-57408320-57411889",2.769812945715,0.00280442468948988,"Astrocytes","Emx1"
"chr9",77855925,77917364,61440,"*",0.149781719430149,"Elovl5","chr9-77855800-77856050",2.53936323999972,0.00555272271175253,"Astrocytes","Emx1"
"chr9",77878250,77917364,39115,"*",0.15853853430267,"Elovl5","chr9-77877973-77878526",2.20104563526101,0.0138663966672815,"Astrocytes","Emx1"
"chr9",95406722,95486498,79777,"*",-0.111118284213547,"Chst2","chr9-95486380-95486615",-1.65956820213112,0.0485006748146601,"Astrocytes","Emx1"
"chr9",95486498,95511996,25499,"*",0.133738028247566,"U2surp","chr9-95486380-95486615",1.72741474759175,0.0420466019608265,"Astrocytes","Emx1"
"chr9",109816627,109900938,84312,"*",0.153002321080701,"Spink8","chr9-109899475-109902400",2.14441427832854,0.015999853603097,"Astrocytes","Emx1"
"chr9",112180020,112235938,55919,"*",-0.143670646854997,"Arpp21","chr9-112179527-112180512",-2.07597712343395,0.0189480334227923,"Astrocytes","Emx1"
"chr9",122054622,122117283,62662,"*",-0.134186657593981,"Snrk","chr9-122054194-122055050",-2.1850549821647,0.0144424077339792,"Astrocytes","Emx1"
"chr9",122077354,122117283,39930,"*",-0.120720676971463,"Snrk","chr9-122076493-122078215",-1.74642899500183,0.0403682176393001,"Astrocytes","Emx1"
"chr9",122294374,122305095,10722,"*",0.182826504043549,"Ano10","chr9-122304309-122305880",2.05819582364029,0.0197856696820117,"Astrocytes","Emx1"
"chr10",76448608,76468971,20364,"*",0.129569110102277,"Mcm3ap","chr10-76448387-76448829",2.38025194768205,0.00865040230038557,"Astrocytes","Emx1"
"chr10",76468544,76468971,428,"*",0.133662694631696,"Mcm3ap","chr10-76468170-76468918",2.21519886490789,0.0133732088842098,"Astrocytes","Emx1"
"chr10",79960152,79994038,33887,"*",0.140436592249872,"Wdr18","chr10-79992040-79996036",1.93862904344922,0.0262732622022024,"Astrocytes","Emx1"
"chr10",80249301,80292453,43153,"*",0.136196506468386,"Rps15","chr10-80248294-80250308",2.55990991810651,0.00523496491874238,"Astrocytes","Emx1"
"chr10",80295977,80367300,71324,"*",0.118023331835638,"Apc2","chr10-80367147-80367453",1.65702474603477,0.0487572360687604,"Astrocytes","Emx1"
"chr10",80367300,80433647,66348,"*",0.134838751366741,"Tcf3","chr10-80367147-80367453",2.2176210693936,0.0132903400372434,"Astrocytes","Emx1"
"chr11",53365043,53430831,65789,"*",-0.109624346640422,"Uqcrq","chr11-53364955-53365131",-1.70061134978173,0.0445079957469482,"Astrocytes","Emx1"
"chr11",53370046,53430831,60786,"*",-0.126631609192397,"Uqcrq","chr11-53368919-53371173",-1.76029221184488,0.0391791370000037,"Astrocytes","Emx1"
"chr11",56921790,57011387,89598,"*",0.166522224749701,"Gria1","chr11-56920942-56922638",3.01877248473989,0.0012690052592468,"Astrocytes","Emx1"
"chr11",79339693,79394543,54851,"*",-0.149766973243103,"Nf1","chr11-79393505-79395580",-2.22716625279052,0.0129680823237858,"Astrocytes","Emx1"
"chr11",97348286,97362551,14266,"*",-0.11170861277988,"Socs7","chr11-97347775-97348796",-1.84775906466124,0.032318602599335,"Astrocytes","Emx1"
"chr11",98600398,98682554,82157,"*",0.2006652098115,"Psmd3","chr11-98599164-98601632",1.90416163813141,0.0284445680776378,"Astrocytes","Emx1"
"chr11",98700569,98775333,74765,"*",0.219050814601495,"Nr1d1","chr11-98700105-98701032",3.07873220001188,0.00103941728963198,"Astrocytes","Emx1"
"chr11",98727586,98795516,67931,"*",-0.155259632242725,"Msl1","chr11-98725510-98729661",-2.35228596631091,0.00932921214992726,"Astrocytes","Emx1"
"chr11",102209594,102284931,75338,"*",0.184463260362561,"Tmub2","chr11-102207405-102211783",1.77204056901981,0.0381939115575715,"Astrocytes","Emx1"
"chr12",52699383,52734274,34892,"*",-0.192369540973744,"Akap6","chr12-52734169-52734379",-2.68848721956876,0.00358882916176055,"Astrocytes","Emx1"
"chr12",52699383,52766083,66701,"*",-0.116904161053889,"Akap6","chr12-52764570-52767595",-1.95874510389289,0.0250713227065609,"Astrocytes","Emx1"
"chr13",19599923,19619830,19908,"*",0.189592385041917,"Epdr1","chr13-19599332-19600513",2.68605800930078,0.00361502675211335,"Astrocytes","Emx1"
"chr13",43389276,43398376,9101,"*",0.1152196919664,"Nol7","chr13-43388421-43390131",1.671249057804,0.0473362469865581,"Astrocytes","Emx1"
"chr13",43560191,43607440,47250,"*",0.159437038469936,"Mcur1","chr13-43605851-43609029",1.81735079814361,0.0345817081922449,"Astrocytes","Emx1"
"chr13",68978217,68999541,21325,"*",0.144194039008984,"Adcy2","chr13-68977492-68978941",1.95616027979025,0.0252231379797681,"Astrocytes","Emx1"
"chr14",57758388,57799051,40664,"*",0.181056943405563,"Lats2","chr14-57798803-57799298",2.5432414681338,0.00549146500158025,"Astrocytes","Emx1"
"chr14",57799051,57826239,27189,"*",0.181205382295526,"Mrpl57","chr14-57798803-57799298",2.05781308137453,0.0198040399254406,"Astrocytes","Emx1"
"chr14",57808912,57826239,17328,"*",0.20268350763291,"Mrpl57","chr14-57808440-57809383",2.66314750831699,0.00387067353137137,"Astrocytes","Emx1"
"chr14",63817332,63860312,42981,"*",0.181675456829026,"Pinx1","chr14-63817060-63817604",2.47013427851344,0.00675311718097438,"Astrocytes","Emx1"
"chr14",64862908,64949871,86964,"*",-0.117260919285264,"Hmbox1","chr14-64860748-64865067",-1.6712131799675,0.0473397889261261,"Astrocytes","Emx1"
"chr15",51854681,51865481,10801,"*",0.112667900116312,"Eif3h","chr15-51853940-51855421",1.80152239239783,0.0358102905711139,"Astrocytes","Emx1"
"chr15",68893602,68928420,34819,"*",0.184836570730717,"Khdrbs3","chr15-68891044-68896159",2.19967511210242,0.013914976899026,"Astrocytes","Emx1"
"chr15",76232574,76264756,32183,"*",0.166067872435895,"Plec","chr15-76264171-76265341",3.16576172997404,0.00077338719011703,"Astrocytes","Emx1"
"chr15",79804766,79899137,94372,"*",-0.114706708641604,"Nptxr","chr15-79898192-79900082",-1.6824533486352,0.046240481953351,"Astrocytes","Emx1"
"chr15",81744848,81810242,65395,"*",0.12363109806725,"Zc3h7b","chr15-81809797-81810687",2.1121767477415,0.0173356460644386,"Astrocytes","Emx1"
"chr15",84849722,84856049,6328,"*",0.191002944919118,"Phf21b","chr15-84848734-84850709",2.41772242007274,0.00780899288833644,"Astrocytes","Emx1"
"chr15",85495306,85581821,86516,"*",0.112708720224361,"Wnt7b","chr15-85494542-85496069",2.11653671710468,0.0171495929249329,"Astrocytes","Emx1"
