"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
3.97974767775653e-77,-14.9866083935898,0,0.667,1.1989984816161e-71,"chr10-67362490-67362664","Less_Accessible"
2.90115979765199e-31,-7.62835463682259,0.002,0.292,8.74046918037602e-26,"chr10-67347947-67349393","Less_Accessible"
1.21772135941996e-26,-13.9606249032649,0,0.229,3.66869002559248e-21,"chr5-77477818-77478249","Less_Accessible"
1.21772135941996e-26,-13.7110875349116,0,0.229,3.66869002559248e-21,"chr7-29137728-29138697","Less_Accessible"
5.16206546167404e-22,-13.6765953874817,0,0.188,1.55520127196585e-16,"chr6-79995601-79998669","Less_Accessible"
8.7498922374638e-20,-4.77945395300187,0.01,0.25,2.63612378384191e-14,"chr16-5688399-5689790","Less_Accessible"
1.04071247651115e-19,-13.5715286907559,0,0.167,3.13540651360895e-14,"chr2-76192543-76192675","Less_Accessible"
1.04071247651115e-19,-13.7030279435395,0,0.167,3.13540651360895e-14,"chr18-31557315-31557388","Less_Accessible"
1.04071247651115e-19,-13.3213815356978,0,0.167,3.13540651360895e-14,"JH584304.1-110907-111089","Less_Accessible"
2.07315996657025e-17,-13.3593466117187,0,0.146,6.24591268928451e-12,"chr2-20411813-20412253","Less_Accessible"
2.07315996657025e-17,-13.5628799463967,0,0.146,6.24591268928451e-12,"chr2-164907840-164908048","Less_Accessible"
2.07315996657025e-17,-13.1996005618855,0,0.146,6.24591268928451e-12,"chr3-21878185-21878967","Less_Accessible"
2.07315996657025e-17,-13.5078018810657,0,0.146,6.24591268928451e-12,"chr5-31013155-31013720","Less_Accessible"
2.07315996657025e-17,-13.377990073124,0,0.146,6.24591268928451e-12,"chr6-32413474-32415172","Less_Accessible"
2.07315996657025e-17,-13.6430188319238,0,0.146,6.24591268928451e-12,"chr7-59449012-59449131","Less_Accessible"
2.07315996657025e-17,-13.2164253425178,0,0.146,6.24591268928451e-12,"chr7-122142404-122142717","Less_Accessible"
2.07315996657025e-17,-13.3676681112378,0,0.146,6.24591268928451e-12,"chr8-122594991-122595303","Less_Accessible"
2.07315996657025e-17,-13.4044004527097,0,0.146,6.24591268928451e-12,"chr9-37566463-37566562","Less_Accessible"
2.07315996657025e-17,-13.3337875821716,0,0.146,6.24591268928451e-12,"chr9-40425888-40426105","Less_Accessible"
2.07315996657025e-17,-13.4999963147843,0,0.146,6.24591268928451e-12,"chr9-45490218-45492262","Less_Accessible"
2.07315996657025e-17,-13.3915529640686,0,0.146,6.24591268928451e-12,"chr11-67617939-67618224","Less_Accessible"
2.07315996657025e-17,-13.4212724603274,0,0.146,6.24591268928451e-12,"chr13-44458284-44458843","Less_Accessible"
2.07315996657025e-17,-13.4831708645897,0,0.146,6.24591268928451e-12,"chr14-55865995-55867028","Less_Accessible"
2.07315996657025e-17,-13.3885292693714,0,0.146,6.24591268928451e-12,"chr16-17550015-17550954","Less_Accessible"
2.07315996657025e-17,-13.3209458124192,0,0.146,6.24591268928451e-12,"chr18-55690812-55692778","Less_Accessible"
2.07315996657025e-17,-13.3113627300891,0,0.146,6.24591268928451e-12,"chr19-12763441-12765336","Less_Accessible"
2.4995301612773e-17,-6.36277376429961,0.002,0.167,7.53045949338819e-12,"chr7-132170577-132172074","Less_Accessible"
1.53331172469611e-15,-5.57608779224205,0.004,0.167,4.61948489857822e-10,"chr17-84228162-84228533","Less_Accessible"
4.04562173136392e-15,-6.35087711900876,0.002,0.146,1.21884468711667e-09,"chr6-40870410-40870697","Less_Accessible"
4.04562173136392e-15,-6.31519480800842,0.002,0.146,1.21884468711667e-09,"chr8-34142960-34144351","Less_Accessible"
4.04562173136392e-15,-6.32145200014777,0.002,0.146,1.21884468711667e-09,"chr10-16316744-16317819","Less_Accessible"
4.04562173136392e-15,-6.43279724557381,0.002,0.146,1.21884468711667e-09,"chr12-12372934-12374177","Less_Accessible"
4.04562173136392e-15,-6.51041866176933,0.002,0.146,1.21884468711667e-09,"chr12-66602874-66604239","Less_Accessible"
4.04562173136392e-15,-6.32242198536026,0.002,0.146,1.21884468711667e-09,"chr17-86578011-86579561","Less_Accessible"
4.09020839088635e-15,-13.0981098008141,0,0.125,1.23227753296429e-09,"chr1-33629773-33630370","Less_Accessible"
4.09020839088635e-15,-13.1987064949232,0,0.125,1.23227753296429e-09,"chr1-151126053-151127418","Less_Accessible"
4.09020839088635e-15,-12.9475038119488,0,0.125,1.23227753296429e-09,"chr2-65832175-65832826","Less_Accessible"
4.09020839088635e-15,-13.3141576867857,0,0.125,1.23227753296429e-09,"chr2-69708439-69709500","Less_Accessible"
4.09020839088635e-15,-13.2903680485832,0,0.125,1.23227753296429e-09,"chr2-120338501-120339745","Less_Accessible"
4.09020839088635e-15,-13.0110948541403,0,0.125,1.23227753296429e-09,"chr2-178226740-178227280","Less_Accessible"
4.09020839088635e-15,-13.1622343448935,0,0.125,1.23227753296429e-09,"chr3-35222992-35223151","Less_Accessible"
4.09020839088635e-15,-13.2234011077963,0,0.125,1.23227753296429e-09,"chr3-104206181-104206440","Less_Accessible"
4.09020839088635e-15,-13.0195004190134,0,0.125,1.23227753296429e-09,"chr3-121382770-121383048","Less_Accessible"
4.09020839088635e-15,-13.2609109626774,0,0.125,1.23227753296429e-09,"chr3-123152572-123153061","Less_Accessible"
4.09020839088635e-15,-13.237010536766,0,0.125,1.23227753296429e-09,"chr4-148901190-148902077","Less_Accessible"
4.09020839088635e-15,-13.2553937960663,0,0.125,1.23227753296429e-09,"chr5-14983511-14983598","Less_Accessible"
4.09020839088635e-15,-13.0057967730155,0,0.125,1.23227753296429e-09,"chr5-40151215-40151333","Less_Accessible"
4.09020839088635e-15,-13.2535737035808,0,0.125,1.23227753296429e-09,"chr5-59295359-59295706","Less_Accessible"
4.09020839088635e-15,-13.2065936477925,0,0.125,1.23227753296429e-09,"chr5-79014886-79014975","Less_Accessible"
4.09020839088635e-15,-13.0811672935651,0,0.125,1.23227753296429e-09,"chr5-111847753-111850061","Less_Accessible"
4.09020839088635e-15,-13.1385479482334,0,0.125,1.23227753296429e-09,"chr5-135265348-135265713","Less_Accessible"
4.09020839088635e-15,-13.1871671996437,0,0.125,1.23227753296429e-09,"chr5-139957812-139958392","Less_Accessible"
4.09020839088635e-15,-13.3889287699471,0,0.125,1.23227753296429e-09,"chr6-132588804-132589476","Less_Accessible"
4.09020839088635e-15,-12.9032967656878,0,0.125,1.23227753296429e-09,"chr9-36692860-36693134","Less_Accessible"
4.09020839088635e-15,-13.1973224757607,0,0.125,1.23227753296429e-09,"chr9-47928455-47928799","Less_Accessible"
4.09020839088635e-15,-13.1428014368276,0,0.125,1.23227753296429e-09,"chr9-54333351-54333826","Less_Accessible"
4.09020839088635e-15,-13.3392473545175,0,0.125,1.23227753296429e-09,"chr9-107949646-107951087","Less_Accessible"
4.09020839088635e-15,-13.1868816460854,0,0.125,1.23227753296429e-09,"chr11-16577751-16578898","Less_Accessible"
4.09020839088635e-15,-13.1503063728412,0,0.125,1.23227753296429e-09,"chr11-55031267-55031458","Less_Accessible"
4.09020839088635e-15,-13.3101214578887,0,0.125,1.23227753296429e-09,"chr11-57358175-57358866","Less_Accessible"
4.09020839088635e-15,-13.0098631186765,0,0.125,1.23227753296429e-09,"chr11-118467517-118469305","Less_Accessible"
4.09020839088635e-15,-13.3257461351993,0,0.125,1.23227753296429e-09,"chr12-41681010-41681268","Less_Accessible"
4.09020839088635e-15,-13.0122188986587,0,0.125,1.23227753296429e-09,"chr12-59844726-59845399","Less_Accessible"
4.09020839088635e-15,-13.3597734211514,0,0.125,1.23227753296429e-09,"chr13-80305615-80305817","Less_Accessible"
4.09020839088635e-15,-13.1811993067046,0,0.125,1.23227753296429e-09,"chr15-64035141-64035928","Less_Accessible"
4.09020839088635e-15,-13.3428965569523,0,0.125,1.23227753296429e-09,"chr15-86013369-86013454","Less_Accessible"
4.09020839088635e-15,-13.04155111444,0,0.125,1.23227753296429e-09,"chr16-7059539-7060585","Less_Accessible"
4.09020839088635e-15,-13.3200882700735,0,0.125,1.23227753296429e-09,"chr17-94453023-94453247","Less_Accessible"
4.09020839088635e-15,-13.1782970754883,0,0.125,1.23227753296429e-09,"chr18-39090458-39091150","Less_Accessible"
