"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
0,-15.0211108296657,0,0.695,0,"chr10-67362490-67362664","Less_Accessible"
5.84948268716934e-160,-14.3801765214369,0,0.337,1.76230289657694e-154,"JH584304.1-110907-111089","Less_Accessible"
7.31901940454544e-140,-5.19923629261383,0.012,0.363,2.20503757110443e-134,"chr10-67347947-67349393","Less_Accessible"
1.38935490489066e-126,-6.91174081222814,0.003,0.288,4.18577898970935e-121,"chr7-29137728-29138697","Less_Accessible"
4.62355775369769e-78,7.23702754108246,0.596,0.003,1.39296236224527e-72,"chr10-76468170-76468918","More_Accessible"
7.51004621298322e-71,-4.25892303574083,0.014,0.224,2.26258917281652e-65,"chr18-74250327-74252398","Less_Accessible"
4.81446496571176e-70,-6.6034579017146,0.002,0.163,1.45047793254481e-64,"chr2-20286466-20287191","Less_Accessible"
1.70636086009835e-68,-5.79281832893129,0.003,0.169,5.1408386812613e-63,"chr1-194685400-194686258","Less_Accessible"
3.56209574828743e-68,-13.3400770969932,0,0.145,1.0731703965653e-62,"chr7-114982137-114982396","Less_Accessible"
2.04439589539196e-61,-13.2232864264307,0,0.131,6.15925373384212e-56,"chr11-55031267-55031458","Less_Accessible"
1.01614861586207e-58,-13.2067576529334,0,0.125,3.06140174243846e-53,"chrX-70126689-70127118","Less_Accessible"
2.25758138014777e-57,-13.1557159417135,0,0.122,6.80152830304021e-52,"chr12-115018666-115018889","Less_Accessible"
1.48925682215159e-56,-5.21881092324392,0.004,0.148,4.48675849093721e-51,"chr5-77477818-77478249","Less_Accessible"
5.00415797077037e-56,-13.0783026387044,0,0.119,1.50762769264384e-50,"chr6-72139181-72139471","Less_Accessible"
1.10669470258774e-54,-13.0359977330028,0,0.116,3.33419446522122e-49,"chr9-54333351-54333826","Less_Accessible"
1.10669589601278e-54,-13.0658948632228,0,0.116,3.33419806071249e-49,"chr15-31107141-31107302","Less_Accessible"
1.10669589601278e-54,-12.9646677432912,0,0.116,3.33419806071249e-49,"chrX-48154706-48156628","Less_Accessible"
9.9193063486496e-53,-6.98264593105027,0.001,0.119,2.98843902018941e-47,"chr7-132170577-132172074","Less_Accessible"
2.47497723038922e-52,-5.56706221488303,0.003,0.131,7.45648765085512e-47,"chr11-80455830-80457932","Less_Accessible"
5.37623172089314e-52,-13.0256644042975,0,0.11,1.61972421171208e-46,"chr1-121390713-121391023","Less_Accessible"
5.37623172089314e-52,-12.9066964415316,0,0.11,1.61972421171208e-46,"chr12-40327162-40327394","Less_Accessible"
3.53356376427007e-51,-5.22763380090386,0.004,0.134,1.06457442308047e-45,"chr10-67359945-67360215","Less_Accessible"
4.51392319157452e-51,-5.83181825352407,0.002,0.125,1.35993220954161e-45,"chr16-5688399-5689790","Less_Accessible"
1.18099088112446e-50,-12.9654156692801,0,0.108,3.5580302771077e-45,"chr1-119962561-119962758","Less_Accessible"
1.18099215188633e-50,-12.9508358080603,0,0.108,3.55803410559554e-45,"chr11-16577751-16578898","Less_Accessible"
1.18099215188633e-50,-12.5895969086824,0,0.108,3.55803410559554e-45,"chr11-22119813-22120152","Less_Accessible"
1.18099215188633e-50,-12.931136757914,0,0.108,3.55803410559554e-45,"chr15-30732496-30733050","Less_Accessible"
1.18099215188633e-50,-12.8121831060492,0,0.108,3.55803410559554e-45,"GL456387.1-1532-5443","Less_Accessible"
2.58855415977855e-49,-12.8634083246599,0,0.105,7.79866654487284e-44,"chr2-76192543-76192675","Less_Accessible"
2.58855415977855e-49,-12.9089151394647,0,0.105,7.79866654487284e-44,"chr19-12152936-12153612","Less_Accessible"
9.26561762661641e-49,-6.99727479915661,0.001,0.11,2.79149895045886e-43,"chr2-20411813-20412253","Less_Accessible"
1.75516348890542e-48,-5.36378969143135,0.003,0.125,5.2878688011998e-43,"chr7-51011990-51012145","Less_Accessible"
2.32184956799076e-48,-5.26722832471559,0.003,0.125,6.99515228596417e-43,"chr2-62430534-62430706","Less_Accessible"
5.6613284035432e-48,-12.8497031263978,0,0.102,1.70561671477748e-42,"chr4-86613452-86613549","Less_Accessible"
2.24058216073818e-47,-6.84463144968867,0.001,0.108,6.75031390476397e-42,"chr16-12498878-12499653","Less_Accessible"
4.18178481579953e-47,-5.66800777614503,0.002,0.116,1.25986722038e-41,"chr8-11164278-11165524","Less_Accessible"
1.11541209828721e-46,-4.67276194891407,0.006,0.134,3.3604577991148e-41,"chr12-24784533-24785556","Less_Accessible"
9.04667848027013e-46,-6.12654280482625,0.001,0.108,2.72553805914338e-40,"chr11-74320499-74321259","Less_Accessible"
1.61374457006439e-45,-5.05473216622568,0.003,0.119,4.8618089534615e-40,"chr2-20110185-20110495","Less_Accessible"
1.32295756985694e-44,-6.34876803181729,0.001,0.105,3.9857404185865e-39,"chr6-79995601-79998669","Less_Accessible"
1.69245973320887e-44,-5.90058654164521,0.002,0.108,5.09895806122501e-39,"chr7-60382969-60383671","Less_Accessible"
1.74685546989289e-44,-5.91516274114924,0.002,0.108,5.26283881691982e-39,"chr10-99660330-99660658","Less_Accessible"
1.01811875983581e-43,3.56218686130719,0.448,0.038,3.06733729369533e-38,"JH584304.1-94187-98323","More_Accessible"
2.95826019044141e-43,-6.24044510919648,0.001,0.102,8.91249838875236e-38,"chr1-72093686-72093983","Less_Accessible"
