"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
4.22705763180095e-56,-13.642321479029,0,0.567,1.27350678802083e-50,"chr7-49991793-49993084","Less_Accessible"
3.23776610723552e-42,-13.4656725521184,0,0.443,9.75457983957382e-37,"JH584304.1-94187-98323","Less_Accessible"
1.80027792835083e-35,3.90882024150265,0.607,0.055,5.42378732863895e-30,"chr7-49133825-49135351","More_Accessible"
3.47626043371241e-32,3.39115217107935,0.587,0.07,1.04731036216671e-26,"JH584304.1-101721-103772","More_Accessible"
8.06402877535603e-28,-7.39467021632883,0.003,0.308,2.42949026929539e-22,"chr18-55310898-55311102","Less_Accessible"
4.3603561761805e-27,-13.3080152027911,0,0.294,1.31366630697878e-21,"chr4-138973319-138974106","Less_Accessible"
5.53328104293689e-27,-6.00421475757721,0.006,0.308,1.66703924621081e-21,"chr1-72275209-72276638","Less_Accessible"
2.04279300730987e-25,5.43143282391531,0.43,0.01,6.1544246327728e-20,"chr18-54036060-54038055","More_Accessible"
2.76013767898252e-24,-6.50667486054285,0.003,0.274,8.3156047923546e-19,"chr11-24296815-24297483","Less_Accessible"
5.43872648706551e-24,-7.08920155210912,0.003,0.269,1.63855232239066e-18,"chr12-87027897-87028232","Less_Accessible"
8.89710160679522e-24,-13.3431496021492,0,0.259,2.68047428658723e-18,"chr14-29059090-29060098","Less_Accessible"
2.60409902404975e-23,-13.1023663943444,0,0.254,7.84549933470588e-18,"chr16-16758725-16759047","Less_Accessible"
3.95248285032764e-23,-5.74332287484967,0.006,0.269,1.19078427073246e-17,"chr2-130546077-130547857","Less_Accessible"
7.0215616816135e-23,13.4600225802852,0.376,0,2.11542099562811e-17,"chr4-136542668-136545427","More_Accessible"
7.59446365416772e-23,-13.027066241359,0,0.249,2.28802203740938e-17,"chr6-86153701-86154139","Less_Accessible"
1.11175018815981e-22,13.3983365415849,0.374,0,3.34942537937846e-17,"chr7-44665154-44667440","More_Accessible"
2.20682271137359e-22,-13.0654532720691,0,0.244,6.64860512369077e-17,"chr13-55823249-55823858","Less_Accessible"
2.20682271137359e-22,-13.1012759998042,0,0.244,6.64860512369077e-17,"chr14-28878230-28878889","Less_Accessible"
2.20682271137359e-22,-13.0873874060042,0,0.244,6.64860512369077e-17,"chr17-77266673-77267103","Less_Accessible"
2.4507345016537e-22,-4.88704227889375,0.011,0.274,7.38345036985718e-17,"chr12-103302079-103304822","Less_Accessible"
4.08237414942613e-22,-6.98275493271295,0.003,0.249,1.22991727186836e-16,"chr15-84250102-84252896","Less_Accessible"
6.38970445186712e-22,-13.0166804822021,0,0.239,1.92505820873627e-16,"chr2-119577802-119578389","Less_Accessible"
6.38970445186712e-22,-13.1753403368114,0,0.239,1.92505820873627e-16,"chr7-40536310-40536804","Less_Accessible"
1.19065621551149e-21,-7.20472219347048,0.003,0.244,3.58714951328223e-16,"JH584304.1-58795-61029","Less_Accessible"
1.84351438005448e-21,-13.0825569054222,0,0.234,5.55404794850914e-16,"chr7-109399781-109400083","Less_Accessible"
2.13718683305932e-21,-6.04166391672,0.006,0.249,6.43880963129945e-16,"chr7-45303664-45304457","Less_Accessible"
2.68757110971798e-21,-5.71090983814012,0.006,0.249,8.09697986080285e-16,"chr8-84634303-84636286","Less_Accessible"
3.46007808061159e-21,-6.91862969631135,0.003,0.239,1.04243502373626e-15,"chr18-56495571-56496259","Less_Accessible"
4.96879534711935e-21,5.36478510693051,0.362,0.005,1.49697381820338e-15,"chr5-89171041-89173155","More_Accessible"
5.29994559995782e-21,-13.0164260232101,0,0.229,1.59674111062729e-15,"chr7-92135279-92135734","Less_Accessible"
5.2999816979494e-21,-13.0586252508023,0,0.229,1.59675198604971e-15,"chr12-30257780-30258826","Less_Accessible"
5.2999816979494e-21,-12.9638929835947,0,0.229,1.59675198604971e-15,"chr15-101466099-101467014","Less_Accessible"
5.2999816979494e-21,-13.0642036294393,0,0.229,1.59675198604971e-15,"chrX-95544008-95545428","Less_Accessible"
1.05696826487284e-20,4.40987147262644,0.379,0.02,3.18438113999566e-15,"chr6-83992193-83992513","More_Accessible"
1.51834763529067e-20,-12.8319141939797,0,0.224,4.57440183822198e-15,"chr10-75086663-75087095","Less_Accessible"
1.51835794133654e-20,-13.0869726412474,0,0.224,4.57443288776166e-15,"chr1-124690576-124690949","Less_Accessible"
1.51835794133654e-20,-12.9475397264321,0,0.224,4.57443288776166e-15,"chr5-52102724-52104963","Less_Accessible"
1.51835794133654e-20,-12.9225834226248,0,0.224,4.57443288776166e-15,"chr7-64988962-64989035","Less_Accessible"
1.51835794133654e-20,-13.1243352016093,0,0.224,4.57443288776166e-15,"chr7-139245833-139247446","Less_Accessible"
1.51835794133654e-20,-13.0749602700201,0,0.224,4.57443288776166e-15,"chr8-48043282-48043721","Less_Accessible"
1.51835794133654e-20,-13.0643728387312,0,0.224,4.57443288776166e-15,"chr9-14421327-14421400","Less_Accessible"
1.51835794133654e-20,-13.0524537139822,0,0.224,4.57443288776166e-15,"chr9-21220527-21220656","Less_Accessible"
1.51835794133654e-20,-12.9956458711028,0,0.224,4.57443288776166e-15,"chr12-110194053-110194921","Less_Accessible"
3.35312302003686e-20,-6.56396936474636,0.003,0.229,1.01021213786161e-14,"chr10-117473065-117473511","Less_Accessible"
4.33461131227119e-20,-12.9265204101483,0,0.219,1.3059100231045e-14,"chr13-97554703-97555004","Less_Accessible"
4.33466995546426e-20,-12.9873499308702,0,0.219,1.30592769083249e-14,"chr12-93960417-93960957","Less_Accessible"
4.6534399948234e-20,-5.7480936872522,0.003,0.229,1.40196513444042e-14,"chr7-141441167-141443254","Less_Accessible"
5.23014642615592e-20,4.16715852782699,0.374,0.025,1.57571236454013e-14,"chr16-13232733-13238551","More_Accessible"
9.07391995273941e-20,13.3428229282858,0.331,0,2.73374523376157e-14,"chr2-17849864-17850444","More_Accessible"
