names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Mir99ahg,7.7847953,1.4940096,6.98262851938932e-15,5.1210597561201274e-11,1.0,2.2127285,3.1751227
Kcnmb2,5.8141828,1.5225921,6.0930818092538225e-09,2.234333099453377e-05,0.9251700680272109,1.3198984,2.1839077
Thrb,5.07802,1.2236692,3.813883881388724e-07,0.0006992756096526226,0.9931972789115646,1.781624,2.528579
Naaladl2,4.9828696,1.089844,6.264810501980194e-07,0.0009189224044304548,0.9931972789115646,1.6371963,2.2837698
Tcf4,4.8226166,0.7603932,1.416870775563307e-06,0.0017318883779968823,1.0,3.0766912,3.5846844
Erbb4,4.6636157,1.2963487,3.1070154075512056e-06,0.0032552644284257917,0.9931972789115646,3.9359648,4.8228807
C130071C03Rik,4.609781,1.0559665,4.030942187316389e-06,0.0034154032334128208,0.9523809523809523,1.461076,2.064721
Dlx6os1,4.591001,1.385787,4.411254360924104e-06,0.0034154032334128208,0.9931972789115646,2.2860305,3.1817656
Nr2f1,4.574725,1.7241083,4.768454646450397e-06,0.0034154032334128208,0.6122448979591837,0.299599,0.76735497
Tenm1,4.5597014,1.116603,5.122639155650535e-06,0.0034154032334128208,0.9455782312925171,1.5045258,2.151021
Prr16,4.430748,1.6209457,9.390686612249355e-06,0.005297791970325905,0.8163265306122449,0.960588,1.7853936
Tenm4,4.264235,1.1684597,2.0058841449621366e-05,0.00939982874910696,0.8639455782312925,1.0869324,1.6895663
Adarb2,4.259227,1.4195534,2.0513515465693992e-05,0.00939982874910696,1.0,3.8285303,4.7987823
Meg3,4.2266755,0.75665915,2.371693135450374e-05,0.00939982874910696,1.0,3.91946,4.4358015
Lrrc4c,4.211652,0.48472378,2.5351014508886664e-05,0.00939982874910696,0.9931972789115646,3.240509,3.5652602
Ogt,4.209148,1.0160557,2.563356626426768e-05,0.00939982874910696,0.9591836734693877,1.2939876,1.849062
Gpc6,4.151557,1.3423022,3.3022120635013457e-05,0.01100837421532676,0.9183673469387755,1.4808328,2.2630417
Galntl6,4.1240134,1.0986254,3.7232729655336814e-05,0.011872384317053921,1.0,3.4620876,4.2067356
Nrxn3,4.106486,0.8766723,4.01724372928328e-05,0.012238702415474445,1.0,4.1893816,4.7901206
Rere,4.0789423,1.0123866,4.524108847410552e-05,0.012238702415474445,0.9659863945578231,1.5356958,2.1224968
Robo1,4.0213513,0.8417312,5.786525380970657e-05,0.013983840546365088,0.9863945578231292,2.3942122,2.9364872
Nbea,4.0175953,0.75733405,5.87950654178479e-05,0.013983840546365088,0.9931972789115646,2.9936297,3.4978957
Zfp804a,4.016343,1.2791543,5.9108134297425384e-05,0.013983840546365088,0.9591836734693877,2.123391,2.9371018
Arhgap15,3.9462326,1.8071676,7.93905028717707e-05,0.018195310876923946,0.5510204081632653,0.2433243,0.67501503
Macrod2,3.8235388,0.7572204,0.00013154988417722797,0.028376083839876175,1.0,2.7113953,3.208753
Tenm2,3.7359004,0.85095125,0.00018704471374954737,0.03609962975366264,1.0,2.9708395,3.537568
Frmd4a,3.6657896,0.7606981,0.00024657655006513003,0.04410713215067472,0.9863945578231292,2.4318523,2.9224536
Mir100hg,3.642002,0.92956334,0.0002705258900899601,0.046140392509762033,0.8843537414965986,1.1557889,1.6381487
Ralgps1,3.6207185,1.0041121,0.0002937860668068257,0.04896879577184681,0.6870748299319728,0.57552016,0.9402227
