names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sncg Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Syne1,14.564523,1.6506585,4.7226846183988065e-48,4.3758115757371006e-45,0.9328859060402684,0.8179396731696782,2.5822306,1.5880345
Erbb4,14.536136,3.3061018,7.151732523857683e-48,6.405568430535199e-45,0.9328859060402684,0.7189187243538983,3.638495,1.5569491
Dner,14.449746,2.325298,2.516104117154412e-47,2.1127411758730953e-44,0.9194630872483222,0.5427615002519617,1.6689188,0.62018687
Gad2,14.32086,2.9205494,1.6210435890167758e-46,1.3199224617236597e-43,0.8456375838926175,0.22021452739183645,1.080813,0.22885826
Cacna1b,14.308767,1.8083786,1.9290129738401204e-46,1.524487606090707e-43,0.9060402684563759,0.6516449499676049,1.7315215,0.8447552
Gad1,14.286855,2.8528054,2.6427941598351513e-46,2.028910830707729e-43,0.8523489932885906,0.2624001151824923,1.0956254,0.24342845
Synpr,14.205895,2.598575,8.421976946649075e-46,6.28607001545724e-43,0.9328859060402684,0.5444172485782162,2.2430203,0.8714809
Marchf3,14.183029,2.873509,1.1669820409161241e-45,8.474812821463852e-43,0.8322147651006712,0.31808365128500465,1.1527205,0.2590281
Maf,14.019475,3.037433,1.1848766686245382e-44,8.163496432292652e-42,0.825503355704698,0.22554171765891584,1.222063,0.25588772
Rgs12,13.94278,4.068026,3.4811660401406703e-44,2.338473287464495e-41,0.738255033557047,0.14214239435605788,1.0244402,0.101162314
Eps8,13.9267645,3.3651037,4.3564844584122454e-44,2.855091156037489e-41,0.7986577181208053,0.257432870203729,1.3072499,0.23242128
5330434G04Rik,13.879973,1.819503,8.377484555667482e-44,5.359595476447269e-41,0.912751677852349,0.6448419840184292,1.7487055,0.8522682
Snhg11,13.628512,1.5676756,2.710503156298041e-42,1.6552549956756446e-39,0.9664429530201343,0.827838168598373,3.2018318,2.1920857
Gm45323,13.589565,3.5807626,4.618135902258435e-42,2.7575402598596477e-39,0.7516778523489933,0.1745014757756821,1.064492,0.14733487
Sox2ot,13.56425,2.802339,6.524379833976227e-42,3.811088829107418e-39,0.9194630872483222,0.46432942192786697,2.2457058,0.7934115
Zfp536,13.456696,2.53829,2.812122558978944e-41,1.5742027741617546e-38,0.8993288590604027,0.4752357641638471,1.8991765,0.68201584
Slc35f4,13.426302,2.015751,4.24066484466531e-41,2.3254421301256506e-38,0.912751677852349,0.5914261032323087,1.7711204,0.79123366
Spock3,13.369324,2.242383,9.136811106035951e-41,4.910122288383719e-38,0.912751677852349,0.5700813476351595,1.9642942,0.83093965
Galntl6,13.300044,2.5228183,2.3133273332055925e-40,1.2188059890830248e-37,0.9328859060402684,0.8130084227197466,3.5957665,1.9695312
Slc35f1,13.294603,1.9729973,2.487877958869668e-40,1.2855630914389997e-37,0.9194630872483222,0.653804621697502,2.0983758,1.0374526
Vstm2a,13.2760725,2.3436186,3.186742947175671e-40,1.6156185469926467e-37,0.8657718120805369,0.4552228061334677,1.2899604,0.41783687
Rasgrf2,13.201842,2.4662728,8.561552384174769e-40,4.260165047458815e-37,0.8590604026845637,0.4908213951479375,1.6469752,0.56442684
Nhs,13.17697,2.620594,1.190789062950051e-39,5.817545840266886e-37,0.8187919463087249,0.2671873875170974,1.0273783,0.25593004
Apba1,13.147645,1.6854959,1.755576778668734e-39,8.423633579076585e-37,0.9060402684563759,0.728349290907782,1.9121835,1.02719
A330076H08Rik,13.071198,1.694904,4.810168781765331e-39,2.267530441509376e-36,0.9060402684563759,0.6565762004175365,1.6452928,0.8293708
Epb41l4a,13.066838,3.5816321,5.093910531034937e-39,2.3598857925673922e-36,0.7046979865771812,0.1345835433014182,0.7631709,0.09134126
Sntg1,13.025615,1.3835875,8.749354326406214e-39,3.9846635720429664e-36,0.9328859060402684,0.813908285940537,2.7672641,1.9045482
Kcnd3,12.972233,1.754801,1.758330280463619e-38,7.874389106009575e-36,0.9328859060402684,0.6301202217262976,1.6720421,0.82460314
Ptprm,12.917378,2.640851,3.59171706008816e-38,1.5821219246650632e-35,0.8590604026845637,0.37815851990497446,1.6744094,0.52777183
Cntnap4,12.895129,2.5412033,4.794598479573531e-38,2.0779171152603351e-35,0.8590604026845637,0.34907494060902744,1.4301383,0.4357995
Arnt2,12.725579,1.8295815,4.262995420689987e-37,1.7622567223683071e-34,0.8859060402684564,0.5749406090274278,1.3529978,0.59177035
A230057D06Rik,12.672156,1.374588,8.436256083149745e-37,3.4345788023368737e-34,0.9261744966442953,0.788208192354762,2.3796766,1.5644454
Syt6,12.670374,5.283699,8.630202360655214e-37,3.4610975735941137e-34,0.6308724832214765,0.05042833489309625,0.8744477,0.03524836
Brinp3,12.598099,2.337991,2.1629434445005898e-36,8.422940630975485e-34,0.8993288590604027,0.6297242819091499,2.3939939,1.0883515
Kcnn2,12.393561,1.8447247,2.8318343010076037e-35,1.0568248287232543e-32,0.8859060402684564,0.6422503779425527,1.8484776,0.9120936
Rims2,12.359468,1.3268399,4.3300865896724445e-35,1.593827762527378e-32,0.9194630872483222,0.8088690519041106,2.5395012,1.7322699
Garnl3,12.331993,1.9043223,6.09208226348092e-35,2.1825900055964307e-32,0.8993288590604027,0.5190051112230941,1.4231569,0.61060786
Zfp385b,12.215465,1.8464637,2.570297461698099e-34,8.854345230234349e-32,0.912751677852349,0.6653948599812829,2.157036,1.1397548
Ripor2,12.181719,1.7485225,3.8899802452649e-34,1.3230856859527577e-31,0.8859060402684564,0.5862788856093873,1.3852822,0.6374319
Meg3,12.171898,1.4224083,4.38760994318281e-34,1.4736884896665262e-31,0.959731543624161,0.9136491253329494,4.2061753,3.2449627
Htr2c,12.120971,2.9431517,8.178457165065324e-34,2.713026469448213e-31,0.7785234899328859,0.3433158159959686,1.5797647,0.40618968
Adam12,12.112185,2.5843258,9.103722423247453e-34,2.9831344086909644e-31,0.7651006711409396,0.29511914189043265,1.0452783,0.26811734
Phf20l1,12.06463,1.6575708,1.62392084620856e-33,5.133500369132237e-31,0.9060402684563759,0.7747822331005687,2.1219518,1.2026503
Ubash3b,11.9335985,2.3600047,7.907959919628675e-33,2.414623670913892e-30,0.8053691275167785,0.439385213447556,1.4167782,0.47529572
Rph3a,11.928499,1.9637218,8.4075115463993e-33,2.5383127556376315e-30,0.8389261744966443,0.41894032107119716,1.0274007,0.37834674
Cck,11.914696,1.9632165,9.92277941163404e-33,2.9625009198956292e-30,0.9194630872483222,0.5953855014037867,1.582469,0.6889917
Fxyd6,11.909225,2.7860162,1.0595742214000936e-32,3.128654871320936e-30,0.7181208053691275,0.22104240155496366,0.7607002,0.15293649
Usp29,11.734878,1.839856,8.444866545234882e-32,2.466451783374579e-29,0.87248322147651,0.5578072133035779,1.4197334,0.6291666
Vwc2,11.698156,2.9821515,1.302520428673436e-31,3.7633036471457235e-29,0.6845637583892618,0.15841192138794905,0.7939742,0.1427206
Galnt14,11.691153,2.1014686,1.414532852723586e-31,4.043457207732208e-29,0.8120805369127517,0.3995752645597869,1.0958186,0.3812349
Gm45341,11.620839,3.1720986,3.2294819609749417e-31,8.945997968185225e-29,0.6577181208053692,0.13289180044633217,0.6954972,0.105679885
Rian,11.568537,1.3107572,5.94884128844057e-31,1.631075157351001e-28,0.9328859060402684,0.7608883449715643,2.345616,1.5697074
Enah,11.536941,1.2868339,8.592725116075704e-31,2.3321871097874156e-28,0.9261744966442953,0.742855086026924,1.738265,1.0719773
Plcb4,11.500577,2.086775,1.3103712180899353e-30,3.486106399017481e-28,0.785234899328859,0.3289539989921532,0.9369811,0.31145632
Peg3,11.470193,1.5243589,1.8624435429729755e-30,4.906260588204299e-28,0.8993288590604027,0.6344755597149233,1.4162354,0.7348493
Gng2,11.335011,1.6666259,8.80215934418941e-30,2.2741732844073983e-27,0.8523489932885906,0.5896263767907278,1.2905524,0.604278
A530058N18Rik,11.288724,3.2849426,1.4918695843059552e-29,3.817765307647716e-27,0.6174496644295302,0.10585990929378734,0.5055833,0.06532303
Scml4,11.248519,3.0275316,2.3551287143861165e-29,5.970029109014618e-27,0.6442953020134228,0.16363112806853358,0.5758712,0.091206394
Zbtb16,11.151438,1.6225108,7.045837476342978e-29,1.7641535826528724e-26,0.8993288590604027,0.5781081275646102,1.3781408,0.6748607
Ttc28,11.150872,1.731298,7.090755002847422e-29,1.7641535826528724e-26,0.8456375838926175,0.46422143834137214,1.1017437,0.47324562
Cit,11.124487,1.7623546,9.535262695056755e-29,2.3505734735428899e-26,0.8590604026845637,0.43265423655604346,1.0583311,0.4412303
Abat,11.113423,2.2127266,1.0794011129267746e-28,2.636682536758403e-26,0.738255033557047,0.3401842919876179,0.8573096,0.25673285
Kctd16,11.074141,1.531367,1.6747872353612586e-28,3.947502895978686e-26,0.9261744966442953,0.8038658123965158,2.934103,1.9684296
Slc6a1,11.053211,1.8215632,2.115120545902506e-28,4.9420251363826375e-26,0.8053691275167785,0.31088474551868117,0.82300115,0.30849373
Dpysl5,11.040614,2.4515784,2.43364330615086e-28,5.637241003127035e-26,0.6845637583892618,0.23536822402994745,0.6197618,0.14577864
Dcx,11.012996,1.7758387,3.30816675238597e-28,7.597473558684702e-26,0.8389261744966443,0.48203873011302284,1.0919147,0.45628604
Cntn6,11.000827,1.9402763,3.7864317264582475e-28,8.549699200834715e-26,0.8456375838926175,0.40641422503779423,1.289127,0.5218792
Shisa9,10.980065,1.6896038,4.765805673580629e-28,1.0671433204092626e-25,0.8993288590604027,0.6627672593765748,2.0135572,1.102587
Sdk1,10.872827,1.8431777,1.5531240758981348e-27,3.392881619462023e-25,0.8590604026845637,0.46231372831329637,1.3453445,0.58299273
Sema3c,10.855681,2.6259806,1.8740341749174573e-27,4.0609111516154906e-25,0.7114093959731543,0.31430422575768485,1.1162647,0.28716555
Gnas,10.836117,1.4615943,2.321161012195946e-27,4.949967968071831e-25,0.9328859060402684,0.7106399827226262,1.5729171,0.87014896
Tcf4,10.77925,0.7521483,4.313868530339599e-27,9.12705885119882e-25,0.9664429530201343,0.9337700669498237,3.274868,2.7790709
9530059O14Rik,10.773454,1.7237034,4.594366210890531e-27,9.644579694267857e-25,0.825503355704698,0.6125548916564683,1.6342093,0.81050676
Mtss1,10.752081,1.6718225,5.793976778037079e-27,1.1975704309681256e-24,0.8120805369127517,0.4511194298466633,0.9538453,0.40600604
Stk32c,10.703552,2.3356092,9.794928288069029e-27,2.0090818557283574e-24,0.6778523489932886,0.26236412065366066,0.6299167,0.1602757
Slc2a13,10.68818,1.7474976,1.1561766802671465e-26,2.3183930894610617e-24,0.8590604026845637,0.6622993305017637,1.8419367,0.948194
Mamld1,10.687146,1.898407,1.1691360119592098e-26,2.32701367713659e-24,0.7651006711409396,0.42066805845511485,0.87926716,0.32062253
Enox1,10.668564,1.2715224,1.4281652179863922e-26,2.8216764270069383e-24,0.9194630872483222,0.786048520624865,2.3349478,1.5819072
Cxcl14,10.639392,3.897954,1.9539973288824615e-26,3.8324020603702e-24,0.5570469798657718,0.059966885033474915,0.6023449,0.05395336
Cep170,10.539275,1.3055357,5.693597980816213e-26,1.085014026556962e-23,0.9060402684563759,0.6611475055791519,1.2868786,0.7229822
Apc,10.47352,1.0164659,1.1431106061381033e-25,2.1479288102748834e-23,0.912751677852349,0.8135483406522208,1.9071256,1.343996
Kazn,10.469247,1.5984184,1.195907058322919e-25,2.2315293511900578e-23,0.8456375838926175,0.5732848607011735,1.3748893,0.68093944
Syt1,10.374361,0.91432095,3.243748845781336e-25,5.969830923708527e-23,1.0,0.9506515009718522,3.7473545,3.1342466
Hrh2,10.338949,3.2354887,4.696571548552575e-25,8.469589094604543e-23,0.5771812080536913,0.13490749406090274,0.52171296,0.07019767
Cntnap3,10.310817,2.3835158,6.296377008310383e-25,1.1204215245913907e-22,0.6644295302013423,0.20758044777193865,0.7545965,0.19551167
Hdac9,10.301521,1.2759525,6.935593385934658e-25,1.22604864657937e-22,0.912751677852349,0.799978403282701,2.3582957,1.6000272
Lhfpl3,10.276383,1.6691301,9.004316435392295e-25,1.5813462916273919e-22,0.8389261744966443,0.4735800158375927,1.3668499,0.6518611
Sdk2,10.256671,1.8889025,1.1044914696984139e-24,1.914689405857831e-22,0.7449664429530202,0.3887769059103016,0.9012049,0.3328315
Megf10,10.247966,2.62988,1.2086049387142973e-24,2.0817445322598185e-22,0.610738255033557,0.1325678496868476,0.645864,0.13683152
Dnm3,10.233591,1.317572,1.402211385277025e-24,2.39983566384673e-22,0.9261744966442953,0.7269095097545173,1.8162705,1.1203034
Nrxn1,10.230795,0.66622436,1.4433007520490902e-24,2.454524759972092e-22,0.959731543624161,0.9668490389460802,4.0722723,3.6204262
Magi3,10.210282,1.4811071,1.7834517389482385e-24,3.0139212720464885e-22,0.87248322147651,0.5521200777481823,1.256144,0.6417379
Pde4d,10.183005,1.2275262,2.361528120083546e-24,3.941258421530738e-22,0.9261744966442953,0.8246706500611907,2.640978,1.8814663
Trp53i11,10.17044,3.720065,2.686941739100864e-24,4.456674353681495e-22,0.5369127516778524,0.07558851054639695,0.49157378,0.047053035
App,10.123766,0.9480357,4.334130783306814e-24,7.058066311966916e-22,0.959731543624161,0.8990713411561443,2.3834085,1.8085077
Ablim1,10.068473,1.3708712,7.615096597228211e-24,1.2252553626797727e-21,0.8993288590604027,0.6122309408969837,1.3249555,0.72656196
Mir670hg,10.027031,2.3987954,1.1595104537240745e-23,1.854526541164636e-21,0.6510067114093959,0.24350298754589303,0.704008,0.17711167
Gm4221,9.979629,2.3322852,1.871659144624857e-23,2.9758272908917107e-21,0.6241610738255033,0.18573176877114678,0.53112227,0.1302959
Frmd5,9.93728,1.3999828,2.865458137441019e-23,4.52910942076707e-21,0.9194630872483222,0.7391836440860989,2.1601658,1.3628715
Mirg,9.895628,1.4728206,4.348715175741149e-23,6.833331974980391e-21,0.8187919463087249,0.5029875458930243,0.9564633,0.4557366
Kcnc1,9.854573,1.6970332,6.549458820119783e-23,1.017248315009356e-20,0.7516778523489933,0.39557987185947735,0.78675985,0.3140458
Gas7,9.849765,1.464636,6.870485318865556e-23,1.060976669643204e-20,0.8187919463087249,0.601000647901519,1.262615,0.6514778
Robo1,9.81362,1.4985751,9.837536328067215e-23,1.5104834350580917e-20,0.912751677852349,0.7927075084587143,2.680146,1.7593311
Fnbp1l,9.808892,1.4320097,1.0309389344772871e-22,1.5739391573525402e-20,0.87248322147651,0.5236124109135412,1.1576909,0.59271693
Elmo1,9.7886095,1.6354117,1.2601726264405734e-22,1.9130417216078083e-20,0.8456375838926175,0.5713051616154344,1.5569484,0.7908259
Kcnh1,9.759224,1.5811261,1.6843980066528118e-22,2.542683957233767e-20,0.785234899328859,0.5156576200417536,1.120092,0.52485526
Tbc1d30,9.717348,1.823807,2.5431845916841365e-22,3.775434805444903e-20,0.7114093959731543,0.35706572600964653,0.67792046,0.24211235
Fgf12,9.696494,1.0341064,3.1203557356677716e-22,4.5816370829176516e-20,0.9395973154362416,0.8547980706932546,2.8313458,2.174479
Nap1l5,9.640902,1.8462373,5.37140785933785e-22,7.718167335850697e-20,0.7114093959731543,0.35386221294363257,0.7835147,0.2857225
Lima1,9.613426,2.3344078,7.01742735667716e-22,1.002969537627209e-19,0.6174496644295302,0.19696206176661146,0.5951779,0.14951384
Kcnq4,9.578402,3.9105804,9.855822173795662e-22,1.3865232555491592e-19,0.5033557046979866,0.06788568137643078,0.4261011,0.03471819
Msi2,9.5638895,1.196858,1.1341216815980893e-21,1.5871796658614928e-19,0.8859060402684564,0.6518969116694262,1.3556575,0.8136051
Syn2,9.534392,0.96651274,1.5076633730315248e-21,2.0990111312620243e-19,0.9261744966442953,0.8025700093585775,2.0488842,1.4949155
Pitpnc1,9.496796,1.4736433,2.164489124324357e-21,2.9673378964589525e-19,0.8187919463087249,0.5060470808437117,1.2050759,0.61057746
Cntnap5c,9.464084,1.6161911,2.9614666892675607e-21,4.026172933364792e-19,0.8859060402684564,0.506299042545533,1.4908133,0.75252193
L3mbtl4,9.421703,3.6209428,4.43826870999206e-21,5.9037762493805275e-19,0.5100671140939598,0.08523504427327046,0.5465105,0.057427615
Trpm3,9.414745,1.848939,4.7422870601026354e-21,6.277106074135853e-19,0.8590604026845637,0.6862356921747894,2.4969516,1.4095021
Gm29514,9.352771,1.7597561,8.538135065630793e-21,1.1136878117160165e-18,0.697986577181208,0.3249946008206753,0.66545415,0.24620903
Nek1,9.337785,1.2065762,9.83706141128719e-21,1.2646977996233818e-18,0.8456375838926175,0.5853070333309337,1.0244994,0.5730864
Tbc1d9,9.317802,1.6465449,1.1877509804009095e-20,1.5197556592082112e-18,0.7114093959731543,0.38424159527751783,0.6976816,0.27937877
Gphn,9.196841,0.7103431,3.6862501190567656e-20,4.568173533258927e-18,0.9395973154362416,0.8807501259808509,2.3887432,1.9530921
Clmp,9.174496,1.7989041,4.536936830836645e-20,5.592086818558745e-18,0.6711409395973155,0.315887985026276,0.6541637,0.23540169
Rcan2,9.16276,1.6354527,5.058680076132887e-20,6.206700166469894e-18,0.738255033557047,0.36545245122741343,0.8056977,0.33544186
Grik1,9.062265,1.6589335,1.2776851399864754e-19,1.5339409247920682e-17,0.8322147651006712,0.49766035562594485,1.514061,0.75266886
Grb10,9.040007,1.6096689,1.5666298262072749e-19,1.8626258154951094e-17,0.7114093959731543,0.354294147289612,0.65681034,0.2656573
Cacna2d3,9.011599,1.2671524,2.0307456575606888e-19,2.3932515709936714e-17,0.9328859060402684,0.7453747030451371,2.2674801,1.5251828
Prkar2b,8.985346,1.671735,2.5792265324203606e-19,3.0132094315710904e-17,0.7046979865771812,0.3872291411705421,0.721936,0.28683934
Grid2,8.9593525,1.2449579,3.2659120947201614e-19,3.798920259096569e-17,0.9328859060402684,0.812216543085451,2.5314329,1.771942
Arl4c,8.944412,2.9546175,3.7393382890016154e-19,4.330862923511784e-17,0.5033557046979866,0.09480958894248075,0.40914726,0.063173026
Egfem1,8.942441,1.4279652,3.806666147577415e-19,4.3711589480942365e-17,0.9328859060402684,0.7725505723130084,2.7544842,1.8668798
Alk,8.927374,1.9820127,4.362409028015793e-19,4.9879970460759303e-17,0.6375838926174496,0.23864372615362464,0.7844792,0.26355785
Chrm3,8.897214,1.5462409,5.726600340175423e-19,6.520074200869222e-17,0.8791946308724832,0.6595277517817292,2.1458654,1.2767367
Scn9a,8.882514,2.2211769,6.536627564026193e-19,7.379797590142177e-17,0.5771812080536913,0.19426247210424016,0.46606195,0.11985194
Dlx1,8.871908,3.6020122,7.190288640444139e-19,8.050127323697251e-17,0.4697986577181208,0.05611547044849183,0.35554254,0.03455751
Maml3,8.809771,1.3046724,1.2540266317834235e-18,1.392384115538041e-16,0.8523489932885906,0.5023396443740551,1.1878327,0.6538644
Socs5,8.781439,1.8113639,1.613963341839979e-18,1.777344057181977e-16,0.6442953020134228,0.3197393996112591,0.5972094,0.20928197
Frmpd3,8.770095,1.789346,1.7851520884217336e-18,1.9578382292200807e-16,0.6510067114093959,0.3012742063206393,0.5797201,0.20478328
Trpc4,8.661803,1.4985348,4.6436095665240104e-18,5.010995544277115e-16,0.8120805369127517,0.5412857245698653,1.3499098,0.69871026
Epb41l1,8.646236,1.163705,5.322576663603202e-18,5.720705398040721e-16,0.8322147651006712,0.6078396083795263,1.0753549,0.6216202
Cntnap2,8.628337,1.178792,6.22503604985551e-18,6.664012695602293e-16,0.9865771812080537,0.9139370815636023,3.5614693,2.7796502
Fchsd2,8.627028,0.9984724,6.296673682119183e-18,6.713953247561209e-16,0.8791946308724832,0.6436901590958174,1.209588,0.77808565
Cracd,8.618313,1.2279035,6.794791114647528e-18,7.21644416010194e-16,0.8187919463087249,0.5558275142178389,1.0649751,0.5941602
Grik2,8.580986,0.88074535,9.406337090548049e-18,9.95071959145772e-16,0.9395973154362416,0.9167806493413001,3.2460709,2.6678038
Rev3l,8.577344,0.9990521,9.708897125561288e-18,1.0230512382895365e-15,0.8993288590604027,0.7425671297962709,1.5207269,1.0256644
Necab2,8.571822,2.4938831,1.0186013227662098e-17,1.0691334977628148e-15,0.5302013422818792,0.16528687639478798,0.4537062,0.09705872
Sh3rf3,8.560356,1.3849975,1.1251913780921012e-17,1.1764160439429868e-15,0.7785234899328859,0.6174141530487366,1.3576279,0.7444994
Gm14204,8.531719,3.420331,1.4418828230202204e-17,1.4958838399441436e-15,0.4563758389261745,0.05849110935137859,0.30316094,0.03254299
Lrrtm4,8.524715,1.1172348,1.5318563474066068e-17,1.583114617492905e-15,0.9530201342281879,0.9203081131667986,3.783858,3.035702
Cplane1,8.476657,0.9676155,2.3175799282337427e-17,2.3768462851771247e-15,0.8926174496644296,0.7029731480814916,1.3467338,0.8980112
Mfn1,8.452945,1.2095768,2.84044982000201e-17,2.8910184342217426e-15,0.785234899328859,0.4997120437693471,0.78540856,0.41606224
Myo16,8.449405,1.529562,2.9279092908834074e-17,2.968789533812723e-15,0.7449664429530202,0.4841984018429199,1.0866177,0.51901656
Slco3a1,8.413968,1.132079,3.963685586116231e-17,3.988922535540941e-15,0.8322147651006712,0.5826074436685624,1.0611565,0.6217563
Cers5,8.3646,1.3677427,6.031931000321204e-17,5.980737489986375e-15,0.7248322147651006,0.4432006335037074,0.700879,0.33182758
Scn1a,8.342768,1.075476,7.257137142719042e-17,7.142830586991232e-15,0.8859060402684564,0.6829601900511122,1.4790021,0.95855284
Zfp608,8.281226,1.0919774,1.2191370998811696e-16,1.1826069990544051e-14,0.8456375838926175,0.6589518393204233,1.3251035,0.8311584
Vezt,8.264452,0.99220616,1.403376164240848e-16,1.3564286882428629e-14,0.8322147651006712,0.6341876034842704,1.0604926,0.6673232
Celf6,8.236554,2.380299,1.7724174408123476e-16,1.688824703355595e-14,0.5234899328859061,0.17889280829313944,0.4103162,0.09297635
C030017B01Rik,8.215909,1.9818499,2.1056284540342605e-16,1.9992309738480773e-14,0.5704697986577181,0.24523072492981066,0.47158158,0.14196712
B830012L14Rik,8.191963,1.0903926,2.5699840509826483e-16,2.431530684855766e-14,0.8859060402684564,0.6126268807141314,1.2624502,0.7839395
Hdac6,8.153348,2.311326,3.5398473629147557e-16,3.325723728724458e-14,0.5302013422818792,0.19692606723777986,0.4356269,0.10435249
Frmd3,8.131471,1.4575468,4.2411335194923875e-16,3.943226908953649e-14,0.6845637583892618,0.3651644949967605,0.6313918,0.2780102
Ppm1h,8.103822,1.0614778,5.325904508652675e-16,4.8675868757652167e-14,0.8389261744966443,0.674609459362177,1.3128395,0.833645
Gm16083,8.092208,1.7694875,5.859262000029736e-16,5.30383866243973e-14,0.610738255033557,0.28453675041393706,0.5570239,0.1977483
Stmn2,8.092142,1.1281745,5.862449135633047e-16,5.30383866243973e-14,0.825503355704698,0.5679936649629256,1.0234855,0.596451
B130024G19Rik,8.0462475,2.2298286,8.537115206648364e-16,7.671982796074968e-14,0.5503355704697986,0.21395147937513498,0.59560937,0.16004278
Wls,8.043558,1.3923061,8.726675385775895e-16,7.816192253859943e-14,0.6845637583892618,0.34115614426607155,0.6577997,0.3034278
Mgat5b,8.01293,1.6705245,1.1200771154098298e-15,9.978940932007783e-14,0.6308724832214765,0.33629688287380316,0.6072037,0.23301332
Gm13629,8.012767,2.4026341,1.121563141595218e-15,9.978940932007783e-14,0.5234899328859061,0.1747534374775034,0.5457186,0.12863208
Hipk2,7.9800496,1.0569357,1.4627435899755719e-15,1.2928921139027506e-13,0.8187919463087249,0.5670578072133036,1.0021999,0.60364485
Gpr158,7.9383116,1.0552176,2.0495158277120413e-15,1.7764674287297594e-13,0.8926174496644296,0.7521416744654812,1.9741156,1.3822132
Gm5087,7.927167,2.422681,2.2420213321834647e-15,1.937077594719283e-13,0.5100671140939598,0.15988769707004535,0.5010816,0.11451129
Atp11b,7.9253483,0.98905635,2.2750773109665944e-15,1.9593374149253971e-13,0.8590604026845637,0.6326758332733424,1.1003436,0.6982521
