Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
WikiPathways_2024_Mouse,Cytoplasmic Ribosomal Proteins WP163,10/81,2.0758442773777063e-18,2.2834287051154767e-17,0,0,186.89201877934272,7609.526035010827,RPL41;RPL21;RPL18A;RPLP1;RPL37;RPS2;RPS21;RPL6;RPS23;RPL19
WikiPathways_2024_Mouse,Electron Transport Chain WP295,3/93,0.0002078536480690484,0.0011431950643797,0,0,30.12878787878788,255.452240969948,COX8A;COX6C;SLC25A4
WikiPathways_2024_Mouse,mRNA Processing WP310,4/444,0.002093851869886,0.0076774568562488,0,0,8.456709956709958,52.167328778435554,RPL37;SLC25A4;RPS23;RPL19
WikiPathways_2024_Mouse,Iron Homeostasis WP1596,1/14,0.0173639786153884,0.0477509411923181,0,0,63.98076923076923,259.3369252570107,FTH1
WikiPathways_2024_Mouse,Glycogen Metabolism WP317,1/34,0.041668474974439,0.0756220673548304,0,0,25.17929292929293,80.0200555972378,CALM2
WikiPathways_2024_Mouse,Parkinson 39 S Disease WP3638,1/38,0.0464596315903414,0.0756220673548304,0,0,22.4527027027027,68.91119481281235,UBB
WikiPathways_2024_Mouse,Translation Factors WP307,1/48,0.0583371336275197,0.0756220673548304,0,0,17.666666666666668,50.20012391375553,EIF1
WikiPathways_2024_Mouse,Glycolysis And Gluconeogenesis WP157,1/49,0.0595170414020208,0.0756220673548304,0,0,17.297743055555557,48.80545398159523,GAPDH
WikiPathways_2024_Mouse,Proteasome Degradation WP519,1/51,0.0618726005630431,0.0756220673548304,0,0,16.604166666666668,46.204046595553486,UBB
WikiPathways_2024_Mouse,Alzheimer 39 S Disease WP2075,1/74,0.0885576772971073,0.0974134450268181,0,0,11.35958904109589,27.536793634757636,CALM2
WikiPathways_2024_Mouse,Regulation Of Actin Cytoskeleton WP523,1/150,0.1716500926887488,0.1716500926887488,0,0,5.544183445190156,9.770499067592834,TMSB4X
