Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,3/49,3.060063107376093e-05,0.0009675914004563942,0,0,59.07806324110672,614.0863332009578,EPHA5;EPHA4;EPHA7
Reactome_2022,Axon Guidance R-HSA-422475,6/519,3.451287986175452e-05,0.0009675914004563942,0,0,11.98030163127116,123.08775114512665,EPHA5;SEMA5A;ROBO2;EPHA4;EPHA7;SEMA6D
Reactome_2022,Nervous System Development R-HSA-9675108,6/545,4.535584689639348e-05,0.0009675914004563942,0,0,11.387169221755688,113.88275441357172,EPHA5;SEMA5A;ROBO2;EPHA4;EPHA7;SEMA6D
Reactome_2022,EPH-Ephrin Signaling R-HSA-2682334,3/91,0.000194910463273067,0.003118567412369,0,0,30.81663223140496,263.2655728989224,EPHA5;EPHA4;EPHA7
Reactome_2022,Other Semaphorin Interactions R-HSA-416700,2/19,0.00025318287347810177,0.0032407407805197,0,0,102.08695652173913,845.4227696575183,SEMA5A;SEMA6D
Reactome_2022,Developmental Biology R-HSA-1266738,6/1073,0.0017262605833842,0.0184134462227651,0,0,5.596014403393676,35.600711686066695,EPHA5;SEMA5A;ROBO2;EPHA4;EPHA7;SEMA6D
Reactome_2022,Semaphorin Interactions R-HSA-373755,2/64,0.0028838973905792,0.0263670618567242,0,0,27.928471248246844,163.34280993179652,SEMA5A;SEMA6D
Reactome_2022,ROBO Receptors Bind AKAP5 R-HSA-9010642,1/8,0.0099579917015561,0.0796162278981085,0,0,118.85714285714286,547.8577209909951,ROBO2
Reactome_2022,Regulation Of Commissural Axon Pathfinding By SLIT And ROBO R-HSA-428542,1/9,0.0111960320481715,0.0796162278981085,0,0,103.99479166666669,467.1649710127919,ROBO2
Reactome_2022,Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807,1/15,0.0185931285667873,0.1189960228274389,0,0,59.407738095238095,236.7376500104764,CYP7B1
Reactome_2022,Serotonin Neurotransmitter Release Cycle R-HSA-181429,1/18,0.0222717298790694,0.1295809738418586,0,0,48.91666666666666,186.10038260880103,SYN3
Reactome_2022,Dopamine Neurotransmitter Release Cycle R-HSA-212676,1/23,0.0283733377644313,0.1333391199182048,0,0,37.78977272727273,134.6187109177605,SYN3
Reactome_2022,Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368,1/24,0.0295892653137072,0.1333391199182048,0,0,36.14492753623188,127.2425658336615,CYP7B1
