Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Catenin Complex (GO:0016342),2/28,0.0005558250949695229,0.0172305779440552,0,0,66.7190635451505,500.0631769582249,CDH12;CDH13
GO_Cellular_Component_2023,Caveola (GO:0005901),2/62,0.0027092214667341,0.0322138518641113,0,0,28.86231884057971,170.60787877251963,ATP2B4;CDH13
GO_Cellular_Component_2023,Plasma Membrane Raft (GO:0044853),2/82,0.0046858481231064,0.0322138518641113,0,0,21.625,115.97938057301393,ATP2B4;CDH13
GO_Cellular_Component_2023,Neuron Projection (GO:0043005),4/557,0.0047282915880791,0.0322138518641113,0,0,6.6897442521312325,35.818170662465874,TENM2;TENM4;CDH13;CNTN4
GO_Cellular_Component_2023,Sarcoglycan Complex (GO:0016012),1/5,0.0062349390704731,0.0322138518641113,0,0,208.03125,1056.2966607689368,SGCZ
GO_Cellular_Component_2023,Activin Receptor Complex (GO:0048179),1/5,0.0062349390704731,0.0322138518641113,0,0,208.03125,1056.2966607689368,ACVR2A
GO_Cellular_Component_2023,Dystroglycan Complex (GO:0016011),1/6,0.007477446810139,0.0331144073020444,0,0,166.41666666666666,814.7533474976135,SGCZ
GO_Cellular_Component_2023,Collagen-Containing Extracellular Matrix (GO:0062023),3/373,0.0109170195766388,0.0423034508594755,0,0,7.225429975429975,32.640390596763226,COL25A1;CDH13;EDIL3
GO_Cellular_Component_2023,Adherens Junction (GO:0005912),2/150,0.014971712638495,0.0515692324214828,0,0,11.649236192714454,48.94534554268627,CDH12;CDH13
GO_Cellular_Component_2023,Cell-Cell Junction (GO:0005911),2/299,0.0533247819160353,0.1246935555423918,0,0,5.761381935294978,16.888650582734375,CDH12;CDH13
GO_Cellular_Component_2023,Sarcolemma (GO:0042383),1/52,0.0630482552333339,0.1246935555423918,0,0,16.27777777777778,44.98941570457079,SGCZ
GO_Cellular_Component_2023,Peroxisomal Membrane (GO:0005778),1/53,0.0642224954747202,0.1246935555423918,0,0,15.963942307692308,43.827434874789176,PEX5L
GO_Cellular_Component_2023,Microbody Membrane (GO:0031903),1/53,0.0642224954747202,0.1246935555423918,0,0,15.963942307692308,43.827434874789176,PEX5L
GO_Cellular_Component_2023,Extracellular Membrane-Bounded Organelle (GO:0065010),1/57,0.0689053446517472,0.1246935555423918,0,0,14.820684523809524,39.64565023244249,EDIL3
GO_Cellular_Component_2023,Serine/Threonine Protein Kinase Complex (GO:1902554),1/60,0.0724027096697759,0.1246935555423918,0,0,14.064971751412427,36.927745838789015,ACVR2A
GO_Cellular_Component_2023,Extracellular Vesicle (GO:1903561),1/60,0.0724027096697759,0.1246935555423918,0,0,14.064971751412427,36.927745838789015,EDIL3
GO_Cellular_Component_2023,Sperm Flagellum (GO:0036126),1/60,0.0724027096697759,0.1246935555423918,0,0,14.064971751412427,36.927745838789015,ATP2B4
GO_Cellular_Component_2023,Filopodium (GO:0030175),1/60,0.0724027096697759,0.1246935555423918,0,0,14.064971751412427,36.927745838789015,TENM2
GO_Cellular_Component_2023,9+2 Motile Cilium (GO:0097729),1/70,0.0839697437215684,0.1370032660720326,0,0,12.020531400966185,29.77844727950012,ATP2B4
GO_Cellular_Component_2023,Actin-Based Cell Projection (GO:0098858),1/84,0.0999312048078505,0.1548933674521683,0,0,9.985943775100402,23.00035748937821,TENM2
GO_Cellular_Component_2023,Peroxisome (GO:0005777),1/129,0.1494476280522189,0.2206131652199422,0,0,6.460611979166667,12.280391085330436,PEX5L
GO_Cellular_Component_2023,Membrane Raft (GO:0045121),1/169,0.1912577445410111,0.2694995491259702,0,0,4.912450396825397,8.125847848686089,ATP2B4
GO_Cellular_Component_2023,Axon (GO:0030424),1/205,0.2271939853434393,0.3062179802455051,0,0,4.038194444444445,5.984406559421634,CNTN4
GO_Cellular_Component_2023,Vesicle (GO:0031982),1/235,0.2559650549718409,0.3306215293386279,0,0,3.515135327635328,4.790125345555062,EDIL3
GO_Cellular_Component_2023,Dendrite (GO:0030425),1/270,0.2882322227918819,0.3574079562619335,0,0,3.052354399008674,3.797094669564892,TENM2
GO_Cellular_Component_2023,Endoplasmic Reticulum Lumen (GO:0005788),1/284,0.3007592218300927,0.3585975337204951,0,0,2.899293286219081,3.4833421813566026,COL25A1
GO_Cellular_Component_2023,Focal Adhesion (GO:0005925),1/387,0.3866299317832257,0.4349498440513126,0,0,2.1145293609671847,2.0094103804400354,CDH13
GO_Cellular_Component_2023,Cell-Substrate Junction (GO:0030055),1/395,0.39285792365925,0.4349498440513126,0,0,2.070748730964467,1.934715552025162,CDH13
GO_Cellular_Component_2023,Intracellular Organelle Lumen (GO:0070013),1/856,0.665206645268296,0.7110829656316267,0,0,0.9317738791423,0.3798446491154258,COL25A1
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),4/5175,0.919252546021407,0.9419684988046392,0,0,0.5453122266117818,0.0459122298058623,TENM2;TENM4;ATP2B4;LCORL
GO_Cellular_Component_2023,Nucleus (GO:0005634),3/4487,0.9419684988046392,0.9419684988046392,0,0,0.4710992620225448,0.0281639371618991,TENM2;TENM4;LCORL
