,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,Monoatomic Cation Channel Activity (GO:0005261),-0.5810021258748255,-1.7075279905693574,0.02857142857142857,0.49728921293699757,0.29,6/18,9.05%,Kcna1;Grin1;Slc24a3;Slc24a4;Trpm3;Ano6
1,prerank,DNA-binding Transcription Factor Binding (GO:0140297),-0.44561884689840897,-1.650231125679332,0.0,0.4645728173490372,0.46,17/41,22.25%,Uhrf2;Pura;Nucks1;Hipk2;Zmynd8;Ncor1;Dnmt3a;Hdac8;Ptma;Gsk3b;Hmgb1;Ski;Lmo3;Ttc8;Smad3;Creb1;Prdm5
2,prerank,Alpha-Tubulin Binding (GO:0043014),-0.6121030552121097,-1.6383970201791058,0.0196078431372549,0.32280176980120895,0.48,5/11,15.15%,Ino80;Wipf3;Snca;Cdk5r1;Dip2b
3,prerank,Calcium Ion Transmembrane Transporter Activity (GO:0015085),-0.48930168595600176,-1.5487967143188108,0.02564102564102564,0.43185642176107686,0.7,5/20,7.05%,Grin1;Slc24a3;Slc24a4;Trpm3;Atp2b3
4,prerank,Cysteine-Type Peptidase Activity (GO:0008234),0.549208126527328,1.5469453832309268,0.041666666666666664,1.0,0.74,8/17,23.80%,Zranb1;Usp32;Senp5;Usp15;Usp33;Usp29;Usp9x;Usp25
5,prerank,Calcium Channel Activity (GO:0005262),-0.45055432955948826,-1.5095565913798528,0.04878048780487805,0.4554122265844084,0.78,6/21,9.15%,Grin1;Slc24a3;Slc24a4;Cacna2d3;Trpm3;Orai2
6,prerank,"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",-0.47843761507505866,-1.4601159380990198,0.0392156862745098,0.5670841901913131,0.91,13/19,25.90%,Glis3;Zbtb16;Kcnip3;Lrrfip1;Mitf;Peg3;Ski;Zbtb18;Prox1;Prdm5;Nfx1;Nfkb1;Zeb2
7,prerank,Cysteine-Type Deubiquitinase Activity (GO:0004843),0.5321943242157657,1.4488835574175152,0.06382978723404255,0.9730679156908666,0.91,10/16,33.75%,Zranb1;Usp32;Usp15;Usp33;Usp29;Usp9x;Usp25;Mindy3;Otud7a;Usp45
8,prerank,RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),-0.41438182292606085,-1.430427805733008,0.057692307692307696,0.5870256122639745,0.94,14/34,18.65%,Uhrf2;Ncoa2;Hipk2;Faf1;Dnaja1;Ncor1;Dnmt3a;Gsk3b;Smarca4;Hmgb1;Arid1a;Prox1;Ttc8;Smad3
9,prerank,Protein Tyrosine Kinase Binding (GO:1990782),-0.5667054352472447,-1.4120277391182403,0.07272727272727272,0.5872593008038887,0.97,2/10,4.20%,Hsp90aa1;Cbl
10,prerank,Nucleosome Binding (GO:0031491),-0.5823011763060281,-1.4092191733136017,0.09615384615384616,0.5307326395380237,0.97,5/10,22.40%,Rnf169;Smarca4;Arid1a;Gatad2b;Arid1b
11,prerank,"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",-0.41952018397856233,-1.396983925459591,0.022727272727272728,0.5182277061132922,0.97,6/23,8.90%,Glis3;Zbtb16;Klf7;Nr2c2;Mitf;Rreb1
12,prerank,Tau Protein Binding (GO:0048156),-0.4631999936958904,-1.3849886293003622,0.1111111111111111,0.5139448325090501,0.98,8/17,29.00%,Hsp90aa1;Snca;Gsk3b;Hsp90ab1;Ppp2ca;Mark2;Bin1;Rock1
13,prerank,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),-0.34257230061098976,-1.3363236738647712,0.05263157894736842,0.6128871440144575,0.98,21/59,22.30%,Glis3;Zbtb16;Top1;Klf7;Kcnip3;Lrrfip1;Nr2c2;Klf13;Mitf;Rreb1;Bcl11b;Dnmt3a;Nfix;Ski;Atf6;Prox1;Smad3;Klf9;Creb1;Prdm5;Hnrnpu
14,prerank,Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),-0.5091646771525775,-1.3361647975968762,0.14285714285714285,0.5657419790902685,0.98,3/14,2.90%,Kcna1;Kcnd3;Cacna2d3
15,prerank,Double-Stranded DNA Binding (GO:0003690),-0.3609432898458648,-1.3227187852030569,0.12244897959183673,0.5524397083567021,0.99,17/45,17.15%,Top1;Kdm5b;Pura;Nucks1;Nr2c2;Klf13;Zmynd11;Bcl11b;Hmgb1;Nfix;Zbtb18;Psip1;Atf6;Prox1;Bbx;Neurod2;Mecp2
16,prerank,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),-0.3282627869525565,-1.3156080666656207,0.02564102564102564,0.53654888764255,0.99,29/69,26.50%,Glis3;Zbtb16;Top1;Klf7;Kcnip3;Pura;Lrrfip1;Nr2c2;Klf13;Mitf;Rreb1;Bcl11b;Dnmt3a;Nfix;Ski;Npas3;Atf6;Prox1;Bbx;Smad3;Klf9;Creb1;Prdm5;Hnrnpu;Purg;Nfx1;Nfkb1;Zeb2;Stox2
17,prerank,Protein Kinase Regulator Activity (GO:0019887),-0.430304885932116,-1.3013752824871965,0.13793103448275862,0.5569966348850253,1.0,7/20,13.70%,Prkag2;Faf1;Map2k1;Snca;Cdk5r1;Kidins220;Apc
