Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2019_Mouse,Mucin type O-glycan biosynthesis,2/28,0.0005558250949695229,0.0254042568409331,0,0,66.7190635451505,500.0631769582249,GALNT18;GALNT17
KEGG_2019_Mouse,Oxytocin signaling pathway,3/154,0.0009092431890158338,0.0254042568409331,0,0,17.90246839253462,125.36915947271228,KCNJ6;CAMK1D;ADCY9
KEGG_2019_Mouse,Glycosphingolipid biosynthesis,2/45,0.0014369198426323,0.0254042568409331,0,0,40.30738119312437,263.82202599575163,HEXB;ST6GALNAC5
KEGG_2019_Mouse,Calcium signaling pathway,3/189,0.0016389843123182,0.0254042568409331,0,0,14.508064516129032,93.05006220016983,CAMK1D;ADCY9;ERBB4
KEGG_2019_Mouse,GABAergic synapse,2/90,0.0056165618169928,0.0554736403577898,0,0,19.65118577075099,101.83314382617785,KCNJ6;ADCY9
KEGG_2019_Mouse,Morphine addiction,2/92,0.0058614439271818,0.0554736403577898,0,0,19.21256038647343,98.7402509334194,KCNJ6;ADCY9
KEGG_2019_Mouse,Circadian entrainment,2/99,0.0067564423254116,0.0554736403577898,0,0,17.81981174361273,89.05021124053485,KCNJ6;ADCY9
KEGG_2019_Mouse,Aldosterone synthesis and secretion,2/102,0.0071578890784244,0.0554736403577898,0,0,17.282608695652176,85.36813977232643,CAMK1D;ADCY9
KEGG_2019_Mouse,Cholinergic synapse,2/113,0.008720050690488,0.0600714603122509,0,0,15.561300430865648,73.79371315940043,KCNJ6;ADCY9
KEGG_2019_Mouse,Estrogen signaling pathway,2/134,0.0120846756858911,0.0749249892525249,0,0,13.071805006587615,57.72270009260314,KCNJ6;ADCY9
KEGG_2019_Mouse,Retrograde endocannabinoid signaling,2/150,0.014971712638495,0.0843860166896992,0,0,11.649236192714454,48.94534554268627,KCNJ6;ADCY9
KEGG_2019_Mouse,Other glycan degradation,1/18,0.0222717298790694,0.1150706043751921,0,0,48.91666666666666,186.10038260880103,HEXB
KEGG_2019_Mouse,Glycosaminoglycan degradation,1/21,0.0259370936730085,0.1236999852097331,0,0,41.57291666666666,151.8276651730302,HEXB
KEGG_2019_Mouse,Vasopressin-regulated water reabsorption,1/43,0.0524162474254504,0.2067114662973412,0,0,19.77480158730159,58.30676717854421,ADCY9
KEGG_2019_Mouse,Amino sugar and nucleotide sugar metabolism,1/49,0.0595170414020208,0.2067114662973412,0,0,17.297743055555557,48.80545398159523,HEXB
KEGG_2019_Mouse,Endocrine and other factor-regulated calcium reabsorption,1/55,0.0665667391581141,0.2067114662973412,0,0,15.371141975308642,41.64888140097016,ADCY9
