names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L5 ET CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ndst3,12.215353,1.6388798,2.5738215192948946e-34,4.610572281563589e-31,0.7843137254901961,0.4731175025292672,1.2423887,0.5828666
Cntn4,12.075892,1.6581576,1.416197163722194e-33,2.3783261118259596e-30,0.8235294117647058,0.6499132822662235,2.1572914,1.2305523
Pcsk5,12.006133,1.6459132,3.299159028285444e-33,5.214611946472346e-30,0.7764705882352941,0.4601821072409308,1.2163529,0.5646725
L3mbtl4,11.988184,3.353346,4.097924017585452e-33,6.117289908473394e-30,0.5058823529411764,0.08364648070530424,0.46496773,0.05630574
Chst8,11.920745,1.7234312,9.22794024893961e-33,1.3050250236263542e-29,0.6705882352941176,0.25878017054487645,0.47958687,0.17089151
Cdh13,11.898255,1.6224362,1.2084719237787452e-32,1.623582029596744e-29,0.8235294117647058,0.5414438502673797,1.5728152,0.80681
Hs3st2,11.8928175,1.8345163,1.2898129802672175e-32,1.6503464180847685e-29,0.6392156862745098,0.22076889723948548,0.52639174,0.17752215
Etv5,11.846218,1.5125443,2.2512231061364314e-32,2.749562039176632e-29,0.7372549019607844,0.36453967336320275,0.6867682,0.29716364
Slit2,11.723509,1.5172957,9.65865124213172e-32,1.128382429895997e-28,0.8196078431372549,0.5715421303656598,1.5775465,0.851237
Ralyl,11.607018,0.9224654,3.796240355213625e-31,4.250207431024587e-28,0.8941176470588236,0.8556511056511057,2.8350523,2.2468884
Gm49678,11.600297,1.5267158,4.106525895796366e-31,4.413694032801934e-28,0.8156862745098039,0.5537649949414656,1.6590855,0.9068841
Pex5l,11.586151,1.2818664,4.8441460193972106e-31,5.006238597738578e-28,0.8313725490196079,0.7800982800982801,2.4617834,1.6884545
Sgcz,11.570098,1.5912999,5.841582806052799e-31,5.813456666616248e-28,0.8666666666666667,0.7468564821505997,2.664782,1.6929364
Reln,11.563817,1.6190714,6.285129807578015e-31,6.031479926057901e-28,0.7019607843137254,0.2879028761381703,0.87657595,0.37612477
Htr1f,11.421451,1.6687192,3.267352915692087e-30,3.0273714774015992e-27,0.7137254901960784,0.3527605145252204,0.9180616,0.3874311
Rab3c,11.288969,1.2143867,1.487719087752618e-29,1.3325003962637618e-26,0.8352941176470589,0.6445295562942622,1.4354762,0.86700237
Khdrbs2,11.27888,1.2021892,1.668558108676381e-29,1.4462631090365923e-26,0.8235294117647058,0.7125307125307125,1.9337207,1.2727987
Vat1l,11.207889,2.0282996,3.729865084572483e-29,3.1319210882019566e-26,0.5764705882352941,0.18167365226188756,0.4136144,0.11829926
Gm15155,11.202493,1.7399999,3.964186905702446e-29,3.227809156249234e-26,0.6392156862745098,0.23916028327793035,0.57187045,0.20781623
Chsy3,11.180701,1.2623757,5.068782292527953e-29,4.005828829418415e-26,0.8549019607843137,0.7027388350917763,1.9405142,1.2485946
Parm1,11.11785,1.3924198,1.0271681676309428e-28,7.885716761212409e-26,0.7529411764705882,0.3970226911403382,0.77070653,0.36628503
Gm2164,11.094799,1.468773,1.329586317591113e-28,9.923884542687001e-26,0.7215686274509804,0.3040179216649805,0.80157006,0.36744303
Fnbp1l,11.082978,1.3229896,1.517389976601021e-28,1.1019532073316064e-25,0.7843137254901961,0.5230885966180083,1.1039898,0.5910484
Agbl4,11.050139,1.0613424,2.188755387576986e-28,1.5079963401075283e-25,0.8392156862745098,0.7523124729007082,2.228839,1.6038207
Tcerg1l,10.9889345,2.060688,4.319951666393094e-28,2.9019275318995607e-25,0.5568627450980392,0.16404104639398756,0.39626548,0.110251084
Sox5,10.982782,1.3819048,4.62455799308634e-28,3.0307773969324385e-25,0.8313725490196079,0.618514236161295,1.7659466,1.0507827
Cxxc4,10.846322,1.4427646,2.0761278858338663e-27,1.3282275307703808e-24,0.6823529411764706,0.3146408440526088,0.50744826,0.21766844
Robo1,10.7841425,1.0925609,4.09042085293573e-27,2.5560374027530947e-24,0.8509803921568627,0.7928168810521752,2.419515,1.7582062
Galnt9,10.767539,1.356076,4.899218252182187e-27,2.9918635099121675e-24,0.7333333333333333,0.38332851568145687,0.65556735,0.30882698
Zfp804b,10.744655,1.6515027,6.279618790042419e-27,3.74963015307644e-24,0.7568627450980392,0.4645541263188322,1.4249281,0.69568044
Lrrtm4,10.692762,1.0962087,1.1004349755838519e-26,6.427975607377848e-24,0.9411764705882353,0.9202919497037144,3.7668386,3.032993
Sorcs1,10.673479,1.7308426,1.354570833372975e-26,7.744110275049328e-24,0.7411764705882353,0.4624584477525654,1.4016498,0.6536153
Fgf12,10.657317,0.7195454,1.6118002893285048e-26,9.022723702970192e-24,0.8666666666666667,0.8551452522040758,2.626904,2.173848
Anks1b,10.403492,0.46737573,2.3901134662197917e-25,1.284446976746516e-22,0.8980392156862745,0.9035626535626535,3.0801084,2.7735698
Trmt9b,10.3912735,1.8442309,2.717013139874918e-25,1.431493001341942e-22,0.5490196078431373,0.1718817748229513,0.35777703,0.11314817
Pde4d,10.340438,0.9594056,4.624191878535426e-25,2.3894622264662867e-22,0.8431372549019608,0.8250469721057956,2.468165,1.8801498
Rbms1,10.258917,1.3009503,1.0791064390372388e-24,5.470866040930303e-22,0.7294117647058823,0.393879173290938,0.717896,0.35501292
Cacna2d3,10.228874,1.0608428,1.4722091506225945e-24,7.325603680968354e-22,0.8745098039215686,0.7451943922532158,2.1384099,1.5235293
Cobl,10.196717,1.1828315,2.0508743007645185e-24,1.001945317482593e-21,0.788235294117647,0.4291082526376644,0.83277303,0.4526637
Ptprd,10.149155,0.7442325,3.3424480937746874e-24,1.6037782192808185e-21,0.9607843137254902,0.9654935684347449,4.161231,3.6558347
Sv2b,10.141142,1.1613977,3.6283226702808884e-24,1.7104040377271483e-21,0.8431372549019608,0.6198150021679434,1.5382478,0.96877295
Fezf2,10.118367,2.2870762,4.57990695148574e-24,2.1217603411452037e-21,0.4823529411764706,0.1179722503251915,0.29161963,0.06707393
Garnl3,10.088111,1.1909782,6.235825869858484e-24,2.8399430698830084e-21,0.796078431372549,0.5184997832056656,1.0722111,0.6107292
Tmem163,10.07077,1.2927712,7.43933024828275e-24,3.307390265363787e-21,0.6078431372549019,0.23287324757912994,0.46800113,0.2180052
Etv1,10.069861,1.2503821,7.508403654156717e-24,3.307390265363787e-21,0.7725490196078432,0.4630004335886689,0.93754995,0.5026438
Pcnx2,10.012932,1.1079595,1.3372899896619125e-23,5.795642261647676e-21,0.7803921568627451,0.5102977308859662,0.84056765,0.47706556
Cntn3,10.001638,1.1465751,1.4989600325631098e-23,6.393183503963613e-21,0.8,0.6624873536638243,1.6838679,1.0923651
Serpini1,9.969669,1.1577488,2.0691729135935048e-23,8.68729315441523e-21,0.8156862745098039,0.5257985257985258,0.9940698,0.5669899
Osbpl10,9.945607,1.1989801,2.635623879354019e-23,1.089526363665269e-20,0.7411764705882353,0.42047261164908223,0.6540822,0.33804724
Cdh7,9.914542,1.528963,3.59901698294204e-23,1.4652361565401912e-20,0.5843137254901961,0.22785084549790433,0.45370144,0.18144631
Caln1,9.845169,0.9600832,7.191821682951463e-23,2.884242516729938e-20,0.8392156862745098,0.7018716577540107,1.6944704,1.189125
Nalf1,9.825628,0.58594865,8.732766388201847e-23,3.450726953690936e-20,0.9098039215686274,0.9000939442115913,3.2350914,2.8484597
Atp8b1,9.800696,1.6148866,1.1181204161703396e-22,4.354187765579279e-20,0.5176470588235295,0.15508021390374332,0.32784995,0.1192684
Far2,9.780605,1.1679538,1.3639179585627385e-22,5.235496506654398e-20,0.7372549019607844,0.4210145974851857,0.6258729,0.32724527
Sdk2,9.733605,1.2090309,2.167710218679155e-22,8.109661351398741e-20,0.7098039215686275,0.38773666714843186,0.6489035,0.33297947
Mpped1,9.7333555,1.1271379,2.1730391414242997e-22,8.109661351398741e-20,0.7803921568627451,0.45035409741292093,0.77952504,0.43206185
Galnt14,9.72363,1.2259911,2.3910207764077494e-22,8.800921679736469e-20,0.7294117647058823,0.39875704581586935,0.73599905,0.38181332
Kcnq5,9.693814,1.0885375,3.2033793874111626e-22,1.1631730289153775e-19,0.8666666666666667,0.7815074432721492,2.478261,1.8140527
Gria3,9.685929,0.76839423,3.460453891157366e-22,1.2397652807386455e-19,0.8745098039215686,0.8041985836103483,2.2665124,1.8042849
Cadps2,9.681736,1.2050383,3.6054083524238605e-22,1.2747016109161727e-19,0.803921568627451,0.5475502240208122,1.3298471,0.791205
Phactr1,9.632145,0.6326234,5.849532586505776e-22,2.0150889820437203e-19,0.8901960784313725,0.8899407428819194,2.7958894,2.3904471
Pdzd2,9.621202,1.216882,6.506593462150019e-22,2.213065396556595e-19,0.7490196078431373,0.46130221130221133,0.86702967,0.46600896
Farp1,9.488693,1.0033257,2.3394749536151046e-21,7.857711500454732e-19,0.803921568627451,0.5997253938430409,1.1542411,0.7339553
Ctnna2,9.48077,0.4541643,2.5241218146667496e-21,8.373228785196983e-19,0.8627450980392157,0.8867972250325191,2.7636712,2.4719238
Igsf21,9.381659,1.1745018,6.4942698863875474e-21,2.1280613639906515e-18,0.6509803921568628,0.3116779881485764,0.4545708,0.22710896
Dlg2,9.375273,0.5186591,6.899703437552723e-21,2.2336750767113452e-18,0.9686274509803922,0.955340367105073,4.0694156,3.7172723
Serpine2,9.34626,1.1947577,9.08014663629062e-21,2.9045659537753448e-18,0.6078431372549019,0.2569735510911981,0.47312343,0.23451833
Fmn1,9.343295,1.086402,9.338134647581021e-21,2.9519491527117886e-18,0.7725490196078432,0.5282555282555282,0.970743,0.57227015
Gap43,9.332856,1.0684422,1.0305561741700054e-20,3.219888883714889e-18,0.7607843137254902,0.49815724815724816,0.8220413,0.4750108
Galnt13,9.238582,0.9679215,2.4978533339935652e-20,7.714634377518057e-18,0.8352941176470589,0.6961988726694609,1.5273762,1.0450622
Entrep2,9.230994,0.94403756,2.681309986892781e-20,8.187136289523754e-18,0.8392156862745098,0.6847810377222142,1.6073555,1.1228808
Asic2,9.179796,0.9117969,4.319078704698811e-20,1.3039735370253602e-17,0.8313725490196079,0.7916245122127475,2.3805132,1.8268778
Ctnnd2,9.141233,0.4465433,6.174381808017048e-20,1.8433959909046452e-17,0.8862745098039215,0.8852073999132822,2.7432537,2.4568067
Rapgef5,9.133806,0.87449306,6.613242473667573e-20,1.952723354587337e-17,0.8235294117647058,0.7158548923254806,1.5620737,1.1169807
Pdgfc,9.127163,1.1910589,7.031811531121332e-20,2.0537475634916325e-17,0.6627450980392157,0.3609625668449198,0.59823763,0.30650443
Ptprn2,9.048895,0.74155694,1.4442289299793306e-19,4.172734553606948e-17,0.8392156862745098,0.7635135135135135,2.0196784,1.5910844
Marchf11,9.027739,1.2515336,1.752553906193821e-19,4.956960364150312e-17,0.6392156862745098,0.3436190200896083,0.4899467,0.23549685
Meg3,8.999164,0.78131783,2.2744440432064963e-19,6.366074108433182e-17,0.9137254901960784,0.9138965168376934,3.7704494,3.245296
Rhbdl3,8.976904,1.2962353,2.78493765416737e-19,7.714564409018271e-17,0.5686274509803921,0.23724526665703136,0.3471892,0.1561632
Efcab6,8.956404,1.3648266,3.3544149834282214e-19,9.197258224971052e-17,0.5764705882352941,0.24598930481283424,0.35458225,0.15293247
Pcgf5,8.9358015,1.0763694,4.042370738108005e-19,1.0971565831612333e-16,0.6941176470588235,0.3966974996386761,0.56843764,0.30970263
Xylt1,8.932099,0.9610387,4.1799980057721483e-19,1.1231654641509762e-16,0.807843137254902,0.6404104639398757,1.3878416,0.9338326
Esrrg,8.922234,1.0194031,4.56977656394486e-19,1.2157415472593899e-16,0.7803921568627451,0.5243893626246567,0.9543885,0.5810258
Arhgap10,8.915559,1.0875645,4.853629433676202e-19,1.2785982635576426e-16,0.6470588235294118,0.3209278797514092,0.45763737,0.24143875
Arpp21,8.902919,0.79541636,5.439683509664284e-19,1.4190708340260124e-16,0.8705882352941177,0.7987064604711663,2.383252,1.8975627
Grid2,8.893814,0.8915076,5.904655067556143e-19,1.5255584775503226e-16,0.8431372549019608,0.8125812978754156,2.3073645,1.7710977
Lingo2,8.871062,0.96822596,7.245118104374363e-19,1.854060223471801e-16,0.9176470588235294,0.8827503974562798,3.2576067,2.6226213
Kcnn2,8.8591175,0.98285097,8.06503625818609e-19,2.044410606202455e-16,0.8156862745098039,0.641964156670039,1.3731462,0.9128862
Macrod2,8.839066,0.49781966,9.652229432446181e-19,2.4238822883161575e-16,0.8980392156862745,0.8879173290937997,2.8632185,2.5414033
Pbx3,8.824702,0.9999532,1.097517729589233e-18,2.730583462413212e-16,0.6666666666666666,0.3346943199884376,0.609881,0.3507419
Tshz3,8.744452,1.0200837,2.241001932018257e-18,5.524378157186291e-16,0.7019607843137254,0.3852435323023558,0.63517374,0.36293355
Foxp2,8.734348,1.2154793,2.4506479536915853e-18,5.986264592335717e-16,0.5294117647058824,0.1993423905188611,0.44724816,0.2174285
B230209E15Rik,8.655819,0.91096735,4.8938444189183955e-18,1.1846630588859214e-15,0.8,0.5924266512501807,1.0308646,0.67250824
Pdzrn4,8.637827,1.1381967,5.7292205211255875e-18,1.3745013875236119e-15,0.7647058823529411,0.5390952449775979,1.2357501,0.7462111
Arid5b,8.599234,0.95615894,8.025025596964558e-18,1.90221452252305e-15,0.796078431372549,0.5795273883509178,1.0097082,0.6414949
Csmd2,8.598586,0.7626016,8.070430054619565e-18,1.90221452252305e-15,0.8117647058823529,0.7248518572047984,1.5908691,1.1949888
Robo2,8.588365,0.74315137,8.821562263698469e-18,2.061177200222416e-15,0.8509803921568627,0.7857349327937563,2.1117103,1.6749921
Arhgap26,8.586539,0.8549204,8.962815803896081e-18,2.0761281090576524e-15,0.8156862745098039,0.6704003468709351,1.2974048,0.90445787
Grik3,8.575168,1.007197,9.894262430588508e-18,2.272297705212933e-15,0.6823529411764706,0.3590475502240208,0.6214082,0.35671642
Gabrg3,8.531744,1.0464002,1.441573332278793e-17,3.2684697956308198e-15,0.8235294117647058,0.6523341523341524,1.7425746,1.188287
Nrxn3,8.531268,0.875957,1.4475173266842855e-17,3.2684697956308198e-15,0.9490196078431372,0.9291082526376644,3.6853173,3.098882
Stac,8.394355,1.5091939,4.684580488206689e-17,1.0489556476509479e-14,0.47058823529411764,0.1606446018210724,0.29853514,0.11530343
A830018L16Rik,8.384797,0.9222096,5.0813169708532865e-17,1.1283883223704778e-14,0.8235294117647058,0.6882858794623501,1.667901,1.1846837
Igsf9b,8.3426695,0.95067537,7.263200778807935e-17,1.599690204316141e-14,0.6941176470588235,0.4025509466685937,0.54874724,0.32081884
Gda,8.29957,0.89561194,1.044889085721441e-16,2.264207236559284e-14,0.792156862745098,0.5737462060991473,0.9383634,0.6077379
Kcnt2,8.2297325,0.8854693,1.8763219401622762e-16,4.033341642572829e-14,0.8313725490196079,0.6861179361179361,1.594602,1.1395572
Cit,8.17512,0.9151204,2.9556967959410054e-16,6.303140706899589e-14,0.7333333333333333,0.4321795057089175,0.71694,0.4420121
Nos1ap,8.170244,0.77614945,3.077653855316445e-16,6.467357514319682e-14,0.8117647058823529,0.6991255961844197,1.3815936,1.0082588
Tmem132d,8.170119,0.9949298,3.0808402003458103e-16,6.467357514319682e-14,0.7529411764705882,0.47488798959387196,0.9716302,0.6010398
Adamts2,8.15175,1.2539499,3.5869751080415253e-16,7.471474507990371e-14,0.49019607843137253,0.18680445151033387,0.2841427,0.1290888
Grik2,8.109964,0.5016628,5.063456316704753e-16,1.0465774709988978e-13,0.9254901960784314,0.9168232403526522,2.9950383,2.6679027
Ptchd1,8.104885,1.1387712,5.279532862276924e-16,1.082908763430389e-13,0.5725490196078431,0.2637664402370285,0.3616732,0.18055698
Satb2,8.054604,0.9647302,7.973662184725089e-16,1.6231235068451754e-13,0.7294117647058823,0.41779881485763837,0.80528367,0.49101692
Fam135b,8.018862,0.7960853,1.0672939670142699e-15,2.1562548040355965e-13,0.8313725490196079,0.6997037144095968,1.5915724,1.1794701
Atp8a2,7.9792695,0.78328747,1.4720175110161967e-15,2.951724665746657e-13,0.807843137254902,0.6387483740424917,1.1023614,0.77409863
Kirrel3,7.9446006,0.9360854,1.948176990483843e-15,3.87759375809636e-13,0.8588235294117647,0.7722936840583899,2.3224435,1.7593497
Prkcb,7.9355693,0.70071363,2.09531804007902e-15,4.1397938041855345e-13,0.8705882352941177,0.7975140916317387,1.897396,1.5013314
Tenm3,7.930896,1.0426539,2.1757060720086875e-15,4.261280584545379e-13,0.8431372549019608,0.7348243965891025,2.0901601,1.4906263
Dpy19l1,7.9301662,0.88101727,2.1885251978684866e-15,4.261280584545379e-13,0.7137254901960784,0.4223876282699812,0.63081414,0.39025602
Sgk3,7.928645,0.84087694,2.21550007395662e-15,4.2827688480010347e-13,0.6627450980392157,0.3603844486197427,0.4535568,0.27794287
Hivep1,7.926117,0.97546476,2.261045617831082e-15,4.3395925536515123e-13,0.6196078431372549,0.32576961988726694,0.44938025,0.25350666
Ext1,7.8657045,0.70091236,3.670260973598296e-15,6.994320025573491e-13,0.8274509803921568,0.7754372019077902,1.8476933,1.4558768
Lrrtm3,7.8400936,0.9293248,4.502103661204322e-15,8.495892756636634e-13,0.7764705882352941,0.6258129787541552,1.4283288,0.9803858
Utrn,7.8395553,0.8805539,4.521446461477628e-15,8.495892756636634e-13,0.6823529411764706,0.3731030495736378,0.67536294,0.4213455
Ipcef1,7.821029,1.0964462,5.2393276971506576e-15,9.77643994600265e-13,0.5686274509803921,0.269294695765284,0.39529708,0.20435758
Syt16,7.818778,0.7614764,5.333856025829079e-15,9.884186994070852e-13,0.803921568627451,0.6688827865298453,1.2686745,0.91942424
Grm5,7.809614,0.5328303,5.736323435621446e-15,1.055719251473618e-12,0.9372549019607843,0.918991183697066,3.2190676,2.867447
Prr16,7.7954726,0.99796635,6.416774105105017e-15,1.1729164639739577e-12,0.7568627450980392,0.5215349038878451,1.145854,0.7295156
Klhl1,7.779689,1.2862067,7.270307865847059e-15,1.3199538672656113e-12,0.4666666666666667,0.1762899262899263,0.3150669,0.14137298
Celf2,7.736246,0.5099023,1.023950631763851e-14,1.846547213120448e-12,0.9607843137254902,0.9666859372741725,4.051506,3.70541
Lin28b,7.7334766,0.9782544,1.0464874164305343e-14,1.874607791965897e-12,0.592156862745098,0.2968275762393409,0.40239668,0.22431411
Nkain2,7.673891,0.55427825,1.66855967697495e-14,2.958607186445009e-12,0.9450980392156862,0.9300838271426507,3.5900357,3.2186875
Pcsk1,7.673501,1.1227963,1.6736445565301132e-14,2.958607186445009e-12,0.5254901960784314,0.23084983379101026,0.31572685,0.15741546
Cfap54,7.65948,0.9539984,1.8668705955392065e-14,3.278615222361992e-12,0.6078431372549019,0.3172423760659055,0.38199788,0.21522501
Nyap2,7.6413636,0.8265406,2.1493330208582193e-14,3.750167420159763e-12,0.803921568627451,0.601965601965602,1.1860543,0.8252018
Samd12,7.640509,0.61277145,2.1636439634770815e-14,3.750781503137366e-12,0.8235294117647058,0.7503251915016621,1.7045374,1.3716767
Slc8a1,7.5978312,0.5536133,3.0113510777667717e-14,5.186859196127766e-12,0.8745098039215686,0.8770414799826565,2.6030798,2.2533917
Myrip,7.592533,0.8360113,3.1371070477206675e-14,5.369048813519384e-12,0.7450980392156863,0.5077684636508166,0.71566045,0.46102557
Tox2,7.5878987,1.0741864,3.251345965151782e-14,5.5293459546600235e-12,0.5058823529411764,0.21336175747940453,0.27674648,0.14100091
Elavl4,7.55582,0.8343297,4.162290373692412e-14,7.03400895227139e-12,0.7843137254901961,0.5372886255239196,0.89219946,0.59216046
Ntng1,7.544846,0.9689866,4.5282151165946227e-14,7.604571261431094e-12,0.8,0.5682902153490389,1.3858862,0.92891574
Dclk1,7.523632,0.45773068,5.3275161393576926e-14,8.891326625126782e-12,0.8588235294117647,0.8281182251770487,2.1500075,1.875301
Cntnap5a,7.481742,0.9505306,7.33438770905882e-14,1.2016768155025031e-11,0.8274509803921568,0.7044009249891603,1.969159,1.4326618
Cds1,7.4806027,0.8385424,7.398247628799753e-14,1.2047934168839356e-11,0.6588235294117647,0.3694536782772077,0.44845465,0.27493876
Glra2,7.4757304,1.1471447,7.677626943262254e-14,1.2353163830266873e-11,0.5058823529411764,0.22528544587368116,0.34432998,0.1702435
Camk4,7.459572,0.81686985,8.680403713934259e-14,1.3883479035322236e-11,0.8,0.625090330972684,1.2476038,0.87919384
Rnf217,7.45145,0.8371879,9.232000957166656e-14,1.4678335249648996e-11,0.7254901960784313,0.48435467553114614,0.6617257,0.42206335
Zfp385b,7.4342966,0.8744396,1.0512581233794306e-13,1.6567220184778392e-11,0.8235294117647058,0.6652695476224888,1.5902946,1.1410807
Nrg3,7.4339104,0.44853172,1.0543336998872739e-13,1.6567220184778392e-11,0.9490196078431372,0.9477886977886978,3.9126134,3.6089828
Lrrk2,7.427419,0.83948284,1.1073715420383134e-13,1.729946124102877e-11,0.6549019607843137,0.3819193525075878,0.46615365,0.28658402
Lzts1,7.426272,0.8727144,1.1170111975168103e-13,1.7349185478194623e-11,0.6470588235294118,0.394132100014453,0.48896742,0.2959473
Prrg1,7.424181,1.0384121,1.1347982198212653e-13,1.7524154118734137e-11,0.4745098039215686,0.1918268535915595,0.28554216,0.14919558
Pde1a,7.4174633,0.80386853,1.193846890400224e-13,1.8330666254316585e-11,0.8549019607843137,0.7623572770631594,2.0956004,1.6261612
Gm1043,7.4152203,0.8038481,1.2142286103033917e-13,1.8537683385711442e-11,0.7215686274509804,0.4585561497326203,0.57574475,0.36874202
Vxn,7.34921,0.8590288,1.9938232007599936e-13,3.026781322283674e-11,0.6509803921568628,0.38079924844630725,0.5067735,0.31029898
Rap1gap2,7.3476686,0.74301624,2.0169370522886716e-13,3.044668460393068e-11,0.7607843137254902,0.5148504119092354,0.70550483,0.4776921
Hecw2,7.3424644,0.71508294,2.0969601259788497e-13,3.1477831611760724e-11,0.8352941176470589,0.7269836681601387,1.5620724,1.1926397
Jcad,7.3381577,0.98274916,2.165538135272755e-13,3.232667205265496e-11,0.5176470588235295,0.23305390952449775,0.26137596,0.14076541
Crym,7.313448,0.86609364,2.6037279141713184e-13,3.865313207391344e-11,0.615686274509804,0.32230091053620463,0.40015537,0.23898311
Sulf2,7.2834797,0.78720963,3.253175259857302e-13,4.776656788653864e-11,0.615686274509804,0.3170978465096112,0.40444928,0.2537501
Rbm24,7.27874,0.99168843,3.3695234185609333e-13,4.92060294873545e-11,0.5294117647058824,0.2512285012285012,0.2762898,0.14844942
Prkcg,7.2702513,0.79597145,3.5881961580625657e-13,5.211612473899521e-11,0.7764705882352941,0.5445873681167799,0.84150076,0.56541324
Cdh18,7.26445,0.8677677,3.745584337661038e-13,5.410959739406027e-11,0.792156862745098,0.581912126029773,1.237574,0.8506095
Gm57223,7.2551227,0.80889153,4.012978667011702e-13,5.766242608695424e-11,0.7019607843137254,0.445693019222431,0.56812596,0.36231652
Bcl11b,7.250687,0.7919365,4.1466248369385e-13,5.926585604709441e-11,0.8196078431372549,0.5472611649082237,0.9334295,0.6372695
St8sia5,7.2487793,0.8249015,4.205438463883745e-13,5.978842937807207e-11,0.6352941176470588,0.36728573493279376,0.42139927,0.25917578
Trpc5,7.2425766,0.8767019,4.4023916419423707e-13,6.225908600999552e-11,0.7647058823529411,0.5607746784217372,1.0778178,0.72056824
A230006K03Rik,7.234794,0.82996356,4.662361545620674e-13,6.559039514703012e-11,0.8313725490196079,0.6647275617863854,1.6229788,1.1904376
Arap2,7.229075,0.8113954,4.862947774766329e-13,6.805594099373504e-11,0.7607843137254902,0.5775401069518716,0.99663216,0.68002325
Cemip2,7.220898,0.9306937,5.164526930118974e-13,7.174922796370676e-11,0.5647058823529412,0.2893120393120393,0.32233483,0.18193148
Gprin3,7.2204847,0.95598465,5.180256875682587e-13,7.174922796370676e-11,0.5411764705882353,0.27258274317097847,0.31627533,0.17543684
Ssbp2,7.2056956,0.5847712,5.774824645048697e-13,7.957412216023513e-11,0.8117647058823529,0.7723298164474635,1.6087526,1.2987574
Phf24,7.1606693,0.763892,8.028422570500905e-13,1.0950442358850726e-10,0.7568627450980392,0.5721563809799104,0.83884,0.5730305
Bcl6,7.149504,0.9534085,8.709192438918878e-13,1.1818989941098498e-10,0.5019607843137255,0.22738112443994796,0.2813455,0.15511131
Slc35f1,7.143481,0.8335033,9.099661976131447e-13,1.2286830015007637e-10,0.8,0.6538878450643156,1.4484539,1.0393779
Lamp5,7.1071653,1.4642397,1.1845043361989171e-12,1.588527865981929e-10,0.42745098039215684,0.16400491400491402,0.27563956,0.10887609
Nab1,7.1067247,0.8601828,1.1882921513299879e-12,1.588527865981929e-10,0.5843137254901961,0.3144963144963145,0.34153202,0.20234072
Kcnip4,7.08615,0.73977715,1.3789418860420021e-12,1.834265766235079e-10,0.9647058823529412,0.9527388350917763,4.196945,3.6942027
Lrriq1,7.0812545,1.2046648,1.4285550535886571e-12,1.890900211326464e-10,0.4588235294117647,0.19843908079202197,0.24082781,0.11166992
Adgra1,7.0714235,0.8765855,1.533523593717271e-12,2.0198911256462288e-10,0.6,0.3294551235727706,0.40572762,0.24101673
Cdh22,7.0630517,1.3387405,1.6288507853558569e-12,2.1349863708542376e-10,0.4,0.13585778291660644,0.17065746,0.07099077
Tmem91,7.057824,1.5888801,1.6912980999736094e-12,2.2060766964218874e-10,0.396078431372549,0.13827865298453534,0.21206617,0.07559881
Efr3a,7.055402,0.74685043,1.7210289386424394e-12,2.2340119604503548e-10,0.803921568627451,0.6236811677988149,1.0485413,0.7440767
Slc4a10,7.0504084,0.56587404,1.7839365328102462e-12,2.3045372421447746e-10,0.8431372549019608,0.7737389796213325,1.7013144,1.3930731
