"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr2",71359784,71367749,7966,"*",0.133942483996873,"Slc25a12","chr2-71358382-71361186",1.6729004898173,0.0471734436865627,"rest","Emx1"
"chr2",71359784,71453276,93493,"*",0.16993041947677,"Metap1d","chr2-71358382-71361186",1.80180223192226,0.0357882632347843,"rest","Emx1"
"chr2",131012206,131180067,167862,"*",0.0648287653464895,"Cenpb","chr2-131010783-131013629",2.95774748626707,0.00154947935262453,"rest","Emx1"
"chr4",45965334,46085085,119752,"*",0.135958027784566,"Tdrd7","chr4-46084427-46085743",2.09025723757245,0.0182973491900341,"rest","Emx1"
"chr4",46038935,46085085,46151,"*",0.0764162858322657,"Tmod1","chr4-46084427-46085743",1.99530268870415,0.023004938421468,"rest","Emx1"
"chr5",25558136,25661282,103147,"*",0.0697533153728016,"Gm10062","chr5-25557440-25558831",3.80075077443097,7.21291700244319e-05,"rest","Emx1"
"chr6",29768011,29819437,51427,"*",0.186603203359105,"Ahcyl2","chr6-29819298-29819575",1.91388253139574,0.0278175834573825,"rest","Emx1"
"chr7",29138213,29281977,143765,"*",0.065582169015108,"Spint2","chr7-29137728-29138697",1.75286250328895,0.039812805640464,"rest","Emx1"
"chr7",143600090,143660465,60376,"*",0.0679355700060931,"Cars","chr7-143660075-143660855",1.85840541232387,0.0315557321391933,"rest","Emx1"
"chr7",143626006,143756985,130980,"*",0.168507605157571,"Osbpl5","chr7-143625769-143626243",2.18827327452557,0.014324851210501,"rest","Emx1"
"chr8",4190209,4325100,134892,"*",0.164372775155586,"Elavl1","chr8-4189935-4190482",3.64723980113358,0.000132536258924868,"rest","Emx1"
"chr9",109743510,109816627,73118,"*",0.0682407159862492,"Spink8","chr9-109743371-109743649",3.23326304987855,0.000611924074855674,"rest","Emx1"
"chr9",122117283,122305095,187813,"*",0.0972244094632665,"Snrk","chr9-122304309-122305880",1.66072048938959,0.048384798182878,"rest","Emx1"
"chr10",76442912,76448608,5697,"*",0.231171824543592,"Pcnt","chr10-76448387-76448829",5.58705808845461,1.15474245927919e-08,"rest","Emx1"
"chr11",75588097,75659564,71468,"*",0.0808560053950433,"Pitpna","chr11-75658752-75660376",2.14855393316983,0.0158348883728136,"rest","Emx1"
"chr11",75659564,75679259,19696,"*",0.121725411401576,"Crk","chr11-75658752-75660376",3.44452134404878,0.000286035733390467,"rest","Emx1"
"chr12",16429183,16589770,160588,"*",0.08173016219433,"Lpin1","chr12-16428559-16429807",1.64626117582039,0.0498549995121453,"rest","Emx1"
"chr13",43304172,43456915,152744,"*",0.0604672857098331,"Gfod1","chr13-43455785-43458044",1.79304082204319,0.0364831984632812,"rest","Emx1"
"chr15",85161517,85336381,174865,"*",0.0637750335194379,"Atxn10","chr15-85161465-85161568",1.66600559028069,0.0478561504968105,"rest","Emx1"
"chr15",85336381,85495306,158926,"*",0.0628477821702236,"Atxn10","chr15-85494542-85496069",2.07519978701751,0.0189840111859449,"rest","Emx1"
"chr16",5050068,5210744,160677,"*",0.0914326860832162,"Ubn1","chr16-5209812-5211676",1.71720193453492,0.0429711411082825,"rest","Emx1"
"chr16",17406314,17436795,30482,"*",0.202921714474479,"Pi4ka","chr16-17435964-17437626",2.07380831141901,0.0190485584836551,"rest","Emx1"
"chr16",17436795,17508688,71894,"*",0.0895901217194278,"Lztr1","chr16-17435964-17437626",2.1379930892442,0.0162586520632767,"rest","Emx1"
"chr16",30055056,30064384,9329,"*",0.0522718442958348,"Hes1","chr16-30054313-30055799",3.11365309899826,0.000923933060210292,"rest","Emx1"
"chr18",4829799,4920540,90742,"*",0.0701529556739135,"Svil","chr18-4829425-4830172",1.75363702600322,0.0397463611986449,"rest","Emx1"
"chr18",34373415,34373863,449,"*",-0.0752659941211551,"Reep5","chr18-34373362-34374363",-2.20146645286465,0.0138515095399255,"rest","Emx1"
