"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr1",9686104,9700209,14106,"*",0.0657254402087519,"Mybl1","chr1-9685539-9686668",1.78716639146237,0.0369552997660096,"ENT CTX","Emx1"
"chr1",12855582,12992650,137069,"*",0.0689082763248357,"Slco5a1","chr1-12855012-12856152",2.41174705860437,0.00793814573939772,"ENT CTX","Emx1"
"chr1",16536453,16665207,128755,"*",0.0752059238872481,"Tmem70","chr1-16535775-16537130",2.1421462144229,0.0160908590145569,"ENT CTX","Emx1"
"chr1",16636224,16665207,28984,"*",0.0600495386914609,"Tmem70","chr1-16634794-16637654",1.88054178710403,0.0300171384535457,"ENT CTX","Emx1"
"chr1",17168403,17224590,56188,"*",0.0542327197173614,"Gm28784","chr1-17224350-17224829",1.6999351941037,0.0445715580290466,"ENT CTX","Emx1"
"chr1",20890606,20992538,101933,"*",0.0882421669528055,"Paqr8","chr1-20991238-20993837",2.42857587191635,0.00757912656513989,"ENT CTX","Emx1"
"chr1",23397772,23529668,131897,"*",-0.0701359145853696,"Ogfrl1","chr1-23529025-23530311",-2.02283387600706,0.0215451388902256,"ENT CTX","Emx1"
"chr1",24491661,24587472,95812,"*",0.087639768001617,"Col19a1","chr1-24491029-24492293",2.52693419899814,0.00575315292949087,"ENT CTX","Emx1"
"chr1",30695548,30873921,178374,"*",0.0555465035076752,"Phf3","chr1-30695240-30695855",1.70290269930809,0.0442931394040875,"ENT CTX","Emx1"
"chr1",33757795,33912623,154829,"*",0.0812003485306242,"Bag2","chr1-33912121-33913125",1.73587545717354,0.041292929123144,"ENT CTX","Emx1"
"chr1",33782621,33814595,31975,"*",0.08315946771025,"Zfp451","chr1-33781686-33783556",1.97200786225177,0.0243043544984471,"ENT CTX","Emx1"
"chr1",33907816,34099741,191926,"*",-0.0852724545803637,"Bend6","chr1-34098991-34100490",-2.49758363955044,0.00625214816468056,"ENT CTX","Emx1"
"chr1",33908225,34062408,154184,"*",0.0625081511839871,"Dst","chr1-34062033-34062782",1.65947480885529,0.0485100763687393,"ENT CTX","Emx1"
"chr1",33908225,34080660,172436,"*",-0.0602996832484601,"Dst","chr1-34079696-34081624",-1.8400598442616,0.0328797259245249,"ENT CTX","Emx1"
"chr1",34178446,34274851,96406,"*",0.0953381166590365,"Gm26788","chr1-34272786-34276916",2.90977244064757,0.00180845998721951,"ENT CTX","Emx1"
"chr1",34439672,34562949,123278,"*",0.0909345469035359,"Ccdc115","chr1-34562845-34563052",2.46435966371568,0.00686291509801851,"ENT CTX","Emx1"
"chr1",34502035,34678188,176154,"*",0.0694461314113676,"Arhgef4","chr1-34501762-34502308",1.75378635015368,0.0397335614110628,"ENT CTX","Emx1"
"chr1",34562949,34579657,16709,"*",0.0700825495373059,"Amer3","chr1-34562845-34563052",1.8320604758109,0.0334712055320689,"ENT CTX","Emx1"
"chr1",34562949,34678188,115240,"*",-0.0547586917573091,"Arhgef4","chr1-34562845-34563052",-1.78277156291916,0.0373117483121808,"ENT CTX","Emx1"
"chr1",34582466,34678188,95723,"*",0.0810151531815922,"Arhgef4","chr1-34581704-34583228",1.99863687963925,0.0228238285227793,"ENT CTX","Emx1"
"chr1",34678188,34862536,184349,"*",0.0730456210863887,"Arhgef4","chr1-34861052-34864019",1.92653865982135,0.027018574726642,"ENT CTX","Emx1"
"chr1",36068400,36127952,59553,"*",-0.0697055056601129,"Hs6st1","chr1-36126332-36129572",-2.04792154151703,0.020283843875092,"ENT CTX","Emx1"
"chr1",36244720,36366102,121383,"*",-0.0784502850596847,"Uggt1","chr1-36365826-36366377",-1.98010208626489,0.0238460293940358,"ENT CTX","Emx1"
"chr1",36354447,36369181,14735,"*",0.0643671058925218,"Kansl3","chr1-36353954-36354939",1.6871128902415,0.0457908234538211,"ENT CTX","Emx1"
"chr1",36354447,36445271,90825,"*",0.0887132896307373,"Lman2l","chr1-36353954-36354939",2.49953138035344,0.00621788424495113,"ENT CTX","Emx1"
"chr1",36354447,36536883,182437,"*",0.0659082470911696,"Ankrd23","chr1-36353954-36354939",2.4035257212097,0.00811891233235578,"ENT CTX","Emx1"
"chr1",36366102,36369181,3080,"*",0.0803553823239151,"Kansl3","chr1-36365826-36366377",2.12752192658746,0.0166883707291955,"ENT CTX","Emx1"
"chr1",37438379,37541016,102638,"*",0.0735236793444479,"Mgat4a","chr1-37437786-37438971",2.26228221870079,0.0118399861526327,"ENT CTX","Emx1"
"chr1",37890411,38085275,194865,"*",0.0779944966891861,"Mitd1","chr1-38084927-38085623",2.11632580070681,0.0171585539325036,"ENT CTX","Emx1"
"chr1",38659907,38664955,5049,"*",-0.0823318188992871,"Aff3","chr1-38659127-38660687",-2.19210786598764,0.0141858594568146,"ENT CTX","Emx1"
"chr1",38722538,38898161,175624,"*",0.0956381454693286,"Chst10","chr1-38722327-38722748",2.38487166775593,0.00854254008450006,"ENT CTX","Emx1"
"chr1",38806642,38985608,178967,"*",0.0634608931903014,"Pdcl3","chr1-38806071-38807213",1.84701258780264,0.0323726579721656,"ENT CTX","Emx1"
"chr1",38836711,38950748,114038,"*",0.0789390212003018,"Lonrf2","chr1-38950560-38950935",2.09752645448838,0.0179734989337173,"ENT CTX","Emx1"
"chr1",38950748,38985608,34861,"*",0.0743280059337498,"Pdcl3","chr1-38950560-38950935",2.18151997948684,0.014572489165666,"ENT CTX","Emx1"
"chr1",39339273,39367842,28570,"*",0.0726200231802152,"Rpl31","chr1-39337954-39340592",1.88271191809362,0.0298697097095225,"ENT CTX","Emx1"
"chr1",39607505,39651474,43970,"*",0.105005209586324,"Creg2","chr1-39606769-39608240",2.82805769837912,0.00234156825637282,"ENT CTX","Emx1"
"chr1",39616143,39651474,35332,"*",0.0833043461709692,"Creg2","chr1-39615548-39616738",1.98744719947023,0.0234364307965894,"ENT CTX","Emx1"
"chr1",39651474,39741459,89986,"*",0.0883752895725003,"Creg2","chr1-39740247-39742671",2.16201242346244,0.0153086093032691,"ENT CTX","Emx1"
"chr1",39900913,39963132,62220,"*",-0.0712802664248562,"Map4k4","chr1-39960714-39965549",-2.08446722572713,0.0185588442074406,"ENT CTX","Emx1"
"chr1",39900913,39986505,85593,"*",0.0759426124659919,"Map4k4","chr1-39985624-39987385",1.80837492339449,0.0352740840394572,"ENT CTX","Emx1"
"chr1",40074079,40102972,28894,"*",0.110624719914206,"Il1r2","chr1-40102108-40103836",2.25007743209838,0.0122220152012814,"ENT CTX","Emx1"
"chr1",40417943,40580081,162139,"*",0.0740153516884512,"Slc9a4","chr1-40417685-40418201",2.20505438592076,0.0137251391924199,"ENT CTX","Emx1"
"chr1",40580081,40639957,59877,"*",0.0879262854897781,"Slc9a4","chr1-40638543-40641371",2.34268503966483,0.00957276880766283,"ENT CTX","Emx1"
"chr1",40580081,40657472,77392,"*",0.124097585836347,"Slc9a4","chr1-40656448-40658495",3.43836214677414,0.00029262221757515,"ENT CTX","Emx1"
"chr1",40639957,40680574,40618,"*",0.0529796255354493,"Slc9a2","chr1-40638543-40641371",1.67851606124168,0.0466231988373615,"ENT CTX","Emx1"
"chr1",40657472,40680574,23103,"*",0.0705467943766108,"Slc9a2","chr1-40656448-40658495",2.4418066521569,0.00730698553764533,"ENT CTX","Emx1"
"chr1",40680574,40742434,61861,"*",0.066339219239409,"Slc9a2","chr1-40742250-40742617",1.98257904361827,0.0237072350622622,"ENT CTX","Emx1"
"chr1",42695768,42820102,124335,"*",0.0777816441305914,"Pou3f3","chr1-42818707-42821496",2.03974062797551,0.0206880830333518,"ENT CTX","Emx1"
"chr1",42916143,42952872,36730,"*",0.0666916610296274,"Gpr45","chr1-42915554-42916731",1.88855555754473,0.0294757034163021,"ENT CTX","Emx1"
"chr1",42937897,43098637,160741,"*",-0.0583857149710182,"Tgfbrap1","chr1-42936866-42938927",-1.68618034387589,0.0458805343289252,"ENT CTX","Emx1"
"chr1",51919294,52119440,200147,"*",0.0650677902010404,"Stat1","chr1-51918488-51920100",1.91728155967266,0.027601085668558,"ENT CTX","Emx1"
"chr1",52158644,52233232,74589,"*",0.0726176845660285,"Gls","chr1-52158117-52159171",2.05917509015368,0.0197387342661243,"ENT CTX","Emx1"
"chr1",52233232,52338756,105525,"*",-0.0946265512449983,"Gls","chr1-52338472-52339039",-2.64583765028963,0.00407444578577627,"ENT CTX","Emx1"
"chr1",52233232,52370917,137686,"*",-0.0688690428690997,"Gls","chr1-52370332-52371501",-2.05651517154018,0.0198664427164345,"ENT CTX","Emx1"
"chr1",52233232,52393459,160228,"*",-0.0832521291458891,"Gls","chr1-52393169-52393749",-2.73879594905596,0.00308323162885699,"ENT CTX","Emx1"
"chr1",52370917,52500679,129763,"*",-0.0614406939432991,"Nab1","chr1-52370332-52371501",-1.7223725331491,0.0425010279962615,"ENT CTX","Emx1"
"chr1",52817688,52990992,173305,"*",0.0857151443060412,"Inpp1","chr1-52989176-52992807",2.09362844197912,0.0181465459421048,"ENT CTX","Emx1"
"chr1",53187636,53352621,164986,"*",0.0948162436706245,"1700019A02Rik","chr1-53352132-53353110",2.28733128116365,0.0110882469870815,"ENT CTX","Emx1"
"chr1",54130596,54195168,64573,"*",-0.0869279735762931,"Hecw2","chr1-54129675-54131516",-2.47139421301068,0.00672936821865653,"ENT CTX","Emx1"
"chr1",54905549,54926387,20839,"*",0.0858954925139085,"Ankrd44","chr1-54903491-54907607",1.98010017664767,0.0238461366608494,"ENT CTX","Emx1"
"chr1",57822914,58018956,196043,"*",0.0787586793074305,"Kctd18","chr1-57821432-57824396",2.67429971907854,0.00374427455786845,"ENT CTX","Emx1"
"chr1",58069607,58210397,140791,"*",0.115743142610803,"Aox4","chr1-58068596-58070617",2.91033556707855,0.00180520444584645,"ENT CTX","Emx1"
"chr1",58392898,58398590,5693,"*",0.078172781026548,"Bzw1","chr1-58398198-58398981",2.50650737240951,0.00609652574552777,"ENT CTX","Emx1"
"chr1",58398590,58505109,106520,"*",-0.0693826905413981,"Orc2","chr1-58398198-58398981",-1.91167308839657,0.0279590691017549,"ENT CTX","Emx1"
"chr1",62937525,63113078,175554,"*",-0.0695345297727421,"Ino80dos","chr1-62937206-62937844",-2.22909646154469,0.0129037436538813,"ENT CTX","Emx1"
