"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr1",39554872,39577405,22534,"*",0.107756692553129,"Rnf149","chr1-39554545-39555198",1.69067009169981,0.045449914782023,"Astrocytes","Emx1"
"chr1",39577405,39655078,77674,"*",0.115752676910935,"Rnf149","chr1-39653448-39656707",1.75180361871635,0.0399037908834387,"Astrocytes","Emx1"
"chr1",82753155,82839483,86329,"*",-0.116685195266447,"Agfg1","chr1-82753035-82753274",-1.69474679105108,0.0450617325955595,"Astrocytes","Emx1"
"chr1",86154780,86173378,18599,"*",-0.102443897600937,"Armc9","chr1-86172980-86173775",-1.68183929422035,0.0463000034133599,"Astrocytes","Emx1"
"chr1",90998737,91015880,17144,"*",0.114770399389908,"Lrrfip1","chr1-91015552-91016208",1.84149997430754,0.0327741621747014,"Astrocytes","Emx1"
"chr1",91459324,91552958,93635,"*",0.205442662135654,"Per2","chr1-91551896-91554019",2.8705199930486,0.00204898640570618,"Astrocytes","Emx1"
"chr1",125502173,125560595,58423,"*",0.118286476259788,"Slc35f5","chr1-125502113-125502232",1.78006260154471,0.0375328580887364,"Astrocytes","Emx1"
"chr1",163221637,163313710,92074,"*",0.19743291265927,"Prrx1","chr1-163221383-163221890",2.84089071278455,0.00224938632833391,"Astrocytes","Emx1"
"chr1",164284407,164304121,19715,"*",0.175326782704417,"Nme7","chr1-164282352-164286461",2.22649711248315,0.0129904510903135,"Astrocytes","Emx1"
"chr1",171954295,172082529,128235,"*",-0.123683295989308,"Copa","chr1-171953819-171954771",-1.69230123292401,0.0452942764413762,"Astrocytes","Emx1"
"chr1",172044626,172126755,82130,"*",0.209292458123334,"Pex19","chr1-172044227-172045025",3.43441014152402,0.000296922462680058,"Astrocytes","Emx1"
"chr1",172082529,172120743,38215,"*",-0.140499671303764,"Copa","chr1-172120189-172121296",-2.02728148341916,0.0213168170325775,"Astrocytes","Emx1"
"chr1",172082795,172120743,37949,"*",0.165012863326486,"Ncstn","chr1-172120189-172121296",2.18763897396343,0.0143479552724577,"Astrocytes","Emx1"
"chr1",172082795,172196519,113725,"*",0.219771769696727,"Ncstn","chr1-172196436-172196602",2.97103190262359,0.00148400473675679,"Astrocytes","Emx1"
"chr1",172120743,172148084,27342,"*",-0.131058122366464,"Dcaf8","chr1-172120189-172121296",-2.21777474713276,0.0132850973863216,"Astrocytes","Emx1"
"chr1",172261641,172317895,56255,"*",-0.0898652635877023,"Igsf8","chr1-172317551-172318238",-1.66404514603347,0.0480517038787587,"Astrocytes","Emx1"
"chr1",177596369,177796511,200143,"*",0.135949877712634,"Adss","chr1-177595988-177596749",1.87299139645531,0.0305347865290482,"Astrocytes","Emx1"
"chr1",178319130,178356643,37514,"*",0.184230051145356,"Cox20","chr1-178354767-178358518",1.9840561015056,0.0236247930709086,"Astrocytes","Emx1"
"chr2",25803684,25983282,179599,"*",0.144109514526741,"Camsap1","chr2-25802856-25804511",2.29278646380913,0.010930150853274,"Astrocytes","Emx1"
"chr2",32961614,33134649,173036,"*",0.110125913756653,"Lrsam1","chr2-33133706-33135591",1.69961960935936,0.0446012497162986,"Astrocytes","Emx1"
"chr2",52384332,52424901,40570,"*",0.136172804148196,"Arl5a","chr2-52382922-52385741",2.40968419223314,0.00798316719393163,"Astrocytes","Emx1"
