"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr1",9767133,9798107,30975,"*",-0.0572162409302764,"Sgk3","chr1-9766999-9767267",-1.79451159549948,0.0363657747557327,"Mature GC","Nestin"
"chr1",9893949,9908638,14690,"*",0.0958593329902857,"Mcmdc2","chr1-9893292-9894606",2.46828385499191,0.00678813073725289,"Mature GC","Nestin"
"chr1",9908638,9952374,43737,"*",0.117640476570853,"Mcmdc2","chr1-9951883-9952864",2.37665482228675,0.00873521404486891,"Mature GC","Nestin"
"chr1",9930020,10038168,108149,"*",0.102592922757757,"Cops5","chr1-9929347-9930692",2.25644758263015,0.012021307269316,"Mature GC","Nestin"
"chr1",10014082,10038168,24087,"*",-0.0804118980603937,"Cops5","chr1-10013655-10014508",-2.18977703182882,0.0142702056275298,"Mature GC","Nestin"
"chr1",14304559,14310235,5677,"*",0.107943076728154,"Eya1","chr1-14304364-14304754",3.05075309024964,0.00114134102913045,"Mature GC","Nestin"
"chr1",16520112,16673693,153582,"*",-0.0661758292460599,"Stau2","chr1-16672917-16674469",-1.7247819467132,0.0422833882066451,"Mature GC","Nestin"
"chr1",17145362,17159881,14520,"*",0.0761995362422373,"Gdap1","chr1-17158386-17161375",2.05663692054131,0.019860582007881,"Mature GC","Nestin"
"chr1",23831968,23922317,90350,"*",0.0940656852602475,"Smap1","chr1-23831827-23832109",2.41229868327672,0.00792614459230203,"Mature GC","Nestin"
"chr1",23840680,23922317,81638,"*",0.0658699747275021,"Smap1","chr1-23840570-23840789",1.72779612067905,0.0420123915728976,"Mature GC","Nestin"
"chr1",33649131,33814595,165465,"*",0.0805045040724967,"Zfp451","chr1-33648567-33649694",1.88432184743393,0.029760726984122,"Mature GC","Nestin"
"chr1",33908225,34104581,196357,"*",0.0816420901838173,"Dst","chr1-34104235-34104926",1.64997480811682,0.0494740443332247,"Mature GC","Nestin"
"chr1",34246011,34439672,193662,"*",0.0709098072443804,"Ccdc115","chr1-34245365-34246656",1.9656858292697,0.0246674563637791,"Mature GC","Nestin"
"chr1",35965626,36068400,102775,"*",0.127647428559386,"Hs6st1","chr1-35965258-35965994",2.82294277937599,0.00237925318044832,"Mature GC","Nestin"
"chr1",36068400,36179524,111125,"*",0.0963563380183154,"Hs6st1","chr1-36178699-36180349",1.92064198830768,0.0273884289110768,"Mature GC","Nestin"
"chr1",36127952,36244720,116769,"*",-0.089376297962372,"Uggt1","chr1-36126332-36129572",-2.3029788599596,0.0106400162757279,"Mature GC","Nestin"
"chr1",36244720,36303299,58580,"*",-0.081068796504123,"Uggt1","chr1-36303048-36303549",-1.9803541705853,0.0238318729010011,"Mature GC","Nestin"
"chr1",36308669,36445271,136603,"*",0.0862660726363256,"Lman2l","chr1-36308623-36308715",1.78308550202263,0.0372861930454702,"Mature GC","Nestin"
"chr1",36369181,36570768,201588,"*",-0.066538564211239,"Kansl3","chr1-36569181-36572355",-1.71735479435768,0.0429571830040446,"Mature GC","Nestin"
"chr1",36445271,36484085,38815,"*",-0.0714494920984646,"Lman2l","chr1-36483614-36484556",-2.05540351679928,0.019920023053893,"Mature GC","Nestin"
"chr1",36445271,36642872,197602,"*",-0.0730444591891292,"Lman2l","chr1-36642120-36643624",-1.90121387844867,0.0286370019922219,"Mature GC","Nestin"
"chr1",36471620,36642872,171253,"*",0.0674822638634365,"Cnnm4","chr1-36642120-36643624",1.84903146229655,0.0322266349013804,"Mature GC","Nestin"
"chr1",36484085,36558349,74265,"*",0.0919215066429928,"Sema4c","chr1-36483614-36484556",1.67861146341958,0.0466138954857585,"Mature GC","Nestin"
"chr1",36510102,36691484,181383,"*",0.112788901840976,"Cox5b","chr1-36508942-36511262",2.27556394171335,0.0114360607788641,"Mature GC","Nestin"
"chr1",36558349,36642872,84524,"*",0.110600524614897,"Sema4c","chr1-36642120-36643624",2.5138004543783,0.00597189960468832,"Mature GC","Nestin"
"chr1",37299865,37446612,146748,"*",0.0635157583618435,"Inpp4a","chr1-37445896-37447327",1.75487529782484,0.0396403201518598,"Mature GC","Nestin"
"chr1",37299865,37490404,190540,"*",-0.113814342777418,"Inpp4a","chr1-37489573-37491234",-2.95560849232844,0.00156026462410791,"Mature GC","Nestin"
"chr1",37370559,37430103,59545,"*",0.15002810190749,"Coa5","chr1-37370200-37370918",3.20213014040419,0.000682076768344473,"Mature GC","Nestin"
"chr1",38580680,38664955,84276,"*",-0.084915481797414,"Aff3","chr1-38580603-38580756",-2.17705836383335,0.0147381065415413,"Mature GC","Nestin"
"chr1",38588147,38664955,76809,"*",-0.0923483523736148,"Aff3","chr1-38587754-38588540",-2.27146529290582,0.0115594128540618,"Mature GC","Nestin"
"chr1",38645541,38836711,191171,"*",0.0863363857264412,"Lonrf2","chr1-38644652-38646429",2.43583392829934,0.00742875200119852,"Mature GC","Nestin"
"chr1",38651557,38836711,185155,"*",-0.0920049295343321,"Lonrf2","chr1-38651364-38651750",-2.08821362106381,0.0183892845782595,"Mature GC","Nestin"
"chr1",38664955,38856185,191231,"*",0.0652949646128347,"Aff3","chr1-38855406-38856963",1.80674180940568,0.0354012727621155,"Mature GC","Nestin"
"chr1",38836711,38859973,23263,"*",-0.0674981605330466,"Lonrf2","chr1-38858753-38861193",-1.66789680149835,0.0476681073678597,"Mature GC","Nestin"
"chr1",38836711,38930023,93313,"*",0.0679082039743279,"Lonrf2","chr1-38929919-38930127",1.94186656585184,0.0260766279278168,"Mature GC","Nestin"
"chr1",38839726,38898161,58436,"*",-0.0617737205189086,"Chst10","chr1-38838391-38841061",-1.99488540335899,0.0230276899340638,"Mature GC","Nestin"
"chr1",38898161,38950748,52588,"*",0.0824913424722104,"Chst10","chr1-38950560-38950935",1.76101912612369,0.03911758293586,"Mature GC","Nestin"
"chr1",38985608,39026790,41183,"*",0.139634974717133,"Pdcl3","chr1-39026137-39027442",3.2177427692654,0.000646018170173348,"Mature GC","Nestin"
"chr1",38985608,39081291,95684,"*",0.239871603089984,"Pdcl3","chr1-39080880-39081701",5.14239465828546,1.35629271694656e-07,"Mature GC","Nestin"
"chr1",39193731,39287212,93482,"*",0.0983871993876166,"Npas2","chr1-39286693-39287731",2.02042197933362,0.0216698177356388,"Mature GC","Nestin"
"chr1",39193731,39320827,127097,"*",-0.0764934592395569,"Npas2","chr1-39320488-39321165",-1.93636407613176,0.0264115630272489,"Mature GC","Nestin"
"chr1",39450978,39478755,27778,"*",0.0734779644634261,"Tbc1d8","chr1-39450789-39451167",2.03867908404132,0.0207410332871784,"Mature GC","Nestin"
"chr1",39450978,39577405,126428,"*",0.130374867290109,"Rnf149","chr1-39450789-39451167",2.54172056390244,0.00551541617844495,"Mature GC","Nestin"
"chr1",39478755,39539280,60526,"*",0.0939652953855812,"Tbc1d8","chr1-39538660-39539900",2.45169955044006,0.00710916626179735,"Mature GC","Nestin"
"chr1",39478755,39601015,122261,"*",0.0676429004675125,"Tbc1d8","chr1-39600319-39601711",1.71005459637382,0.0436278888262545,"Mature GC","Nestin"
"chr1",39500609,39577405,76797,"*",0.101363396119389,"Rnf149","chr1-39499548-39501669",2.0597617416179,0.0197106618539472,"Mature GC","Nestin"
"chr1",39517586,39651474,133889,"*",-0.0834952381730975,"Creg2","chr1-39517126-39518045",-1.76161909816604,0.0390668374812806,"Mature GC","Nestin"
"chr1",39534992,39539280,4289,"*",0.0752603696092824,"Cnot11","chr1-39538660-39539900",2.53410683836458,0.00563671771955339,"Mature GC","Nestin"
"chr1",39534992,39730120,195129,"*",0.064898870493814,"Cnot11","chr1-39729763-39730477",2.14188625101038,0.0161013182525495,"Mature GC","Nestin"
"chr1",39577405,39730120,152716,"*",0.098782443864975,"Rnf149","chr1-39729763-39730477",1.72347873205419,0.0424009939883599,"Mature GC","Nestin"
"chr1",39651474,39719482,68009,"*",0.0771772751686321,"Creg2","chr1-39719008-39719955",1.76493803846975,0.0387870899267798,"Mature GC","Nestin"
"chr1",39780015,39900913,120899,"*",0.0814913269537931,"Map4k4","chr1-39779299-39780730",1.87169867886405,0.0306241512168027,"Mature GC","Nestin"
"chr1",39900913,40047940,147028,"*",0.110454524232262,"Map4k4","chr1-40046777-40049103",2.31875969605711,0.0102040348380214,"Mature GC","Nestin"
"chr1",40063597,40225080,161484,"*",0.154817606327537,"Il1r1","chr1-40062044-40065150",2.63592697151217,0.00419538938874159,"Mature GC","Nestin"
"chr1",40095351,40225080,129730,"*",0.113424190602132,"Il1r1","chr1-40095285-40095416",1.97262092768722,0.0242693834283076,"Mature GC","Nestin"
"chr1",40394978,40580081,185104,"*",0.165258936360024,"Slc9a4","chr1-40394551-40395405",4.25141985580026,1.0620976229823e-05,"Mature GC","Nestin"
"chr1",40580081,40733229,153149,"*",0.0638240754374455,"Slc9a4","chr1-40732370-40734087",1.68237611295198,0.0462479651747839,"Mature GC","Nestin"
"chr1",40680574,40733229,52656,"*",0.0771264891262509,"Slc9a2","chr1-40732370-40734087",2.30201394655187,0.0106671928443562,"Mature GC","Nestin"
"chr1",42675762,42695768,20007,"*",-0.0673349387192152,"Pou3f3","chr1-42675568-42675955",-1.64523394530537,0.0499607878901692,"Mature GC","Nestin"
"chr1",42675762,42851233,175472,"*",-0.0843923466388938,"Mrps9","chr1-42675568-42675955",-2.01009211773933,0.0222107200810868,"Mature GC","Nestin"
"chr1",42694842,42730539,35698,"*",0.163211884464594,"Pantr1","chr1-42730449-42730628",3.74614724555438,8.9785607250397e-05,"Mature GC","Nestin"
"chr1",42694842,42765197,70356,"*",0.0812793773048769,"Pantr1","chr1-42764910-42765484",2.24169129845708,0.0124906653281968,"Mature GC","Nestin"
"chr1",42952872,43064028,111157,"*",0.116358425826411,"Gpr45","chr1-43063752-43064303",2.58722545264036,0.00483761320803375,"Mature GC","Nestin"
"chr1",43045117,43196984,151868,"*",0.131087355591473,"Fhl2","chr1-43044494-43045739",3.0299489464144,0.00122297540421795,"Mature GC","Nestin"
"chr1",43091209,43098637,7429,"*",0.0794052706282411,"Tgfbrap1","chr1-43091004-43091413",1.98553955051564,0.0235422371742644,"Mature GC","Nestin"
"chr1",45920390,45926523,6134,"*",0.06712466168731,"Slc40a1","chr1-45919910-45920869",1.7567670924028,0.0394787581611377,"Mature GC","Nestin"
"chr1",46854976,46892852,37877,"*",-0.0665425916728379,"Slc39a10","chr1-46854138-46855814",-1.81462280894067,0.034790947415248,"Mature GC","Nestin"
"chr1",50900647,51046682,146036,"*",-0.0988592116633221,"Tmeff2","chr1-51045529-51047834",-2.09963082368545,0.0178806645602426,"Mature GC","Nestin"
"chr1",51019611,51195221,175611,"*",0.0798942147587802,"Gm29325","chr1-51018464-51020758",1.72128414951434,0.0425996371521292,"Mature GC","Nestin"
"chr1",52103868,52119440,15573,"*",0.123547972915686,"Stat1","chr1-52103720-52104015",3.07137076686492,0.00106539190322201,"Mature GC","Nestin"
"chr1",52994405,53020179,25775,"*",-0.0707139132548559,"1700019D03Rik","chr1-52994239-52994571",-1.66078245775064,0.0483785727829376,"Mature GC","Nestin"
"chr1",57407101,57425407,18307,"*",0.0882559604790674,"Tyw5","chr1-57425180-57425634",1.97463886418566,0.0241545726682976,"Mature GC","Nestin"
"chr1",58324494,58505109,180616,"*",-0.0708387822691373,"Orc2","chr1-58323751-58325237",-1.74662392941914,0.040351296777124,"Mature GC","Nestin"
"chr1",58331738,58505148,173411,"*",0.120319639269569,"Gm15834","chr1-58331016-58332459",2.36060416082366,0.00912259688747181,"Mature GC","Nestin"
"chr1",58782402,58973430,191029,"*",0.0756906885039736,"Trak2","chr1-58781873-58782931",1.83663896087283,0.0331316058434174,"Mature GC","Nestin"
"chr1",58895780,58973522,77743,"*",0.079621388266015,"Stradb","chr1-58895178-58896381",1.90838179937954,0.0281709437481912,"Mature GC","Nestin"
"chr1",59163389,59260505,97117,"*",0.108961729320772,"Mpp4","chr1-59260468-59260541",2.50926935694394,0.00604905964145686,"Mature GC","Nestin"
"chr1",59496119,59684971,188853,"*",0.0949613622086778,"Nop58","chr1-59495977-59496260",2.20478859698572,0.0137344662967261,"Mature GC","Nestin"
"chr1",60034993,60043184,8192,"*",0.0555643190943927,"Ica1l","chr1-60034945-60035040",1.95077096292438,0.0255421487365926,"Mature GC","Nestin"
"chr1",60343323,60399022,55700,"*",0.111479361389505,"Cyp20a1","chr1-60397610-60400433",2.86820750197984,0.00206402349137811,"Mature GC","Nestin"
"chr1",63113078,63134021,20944,"*",0.0682530952505195,"Ino80dos","chr1-63132468-63135574",1.88978867064791,0.0293931146871521,"Mature GC","Nestin"
"chr1",63113078,63138222,25145,"*",0.0556990052264587,"Ino80dos","chr1-63138138-63138306",1.67972440693595,0.0465054743895614,"Mature GC","Nestin"
"chr1",63138222,63176833,38612,"*",0.0715274040490795,"Ndufs1","chr1-63138138-63138306",2.06142305121752,0.0196313487933428,"Mature GC","Nestin"
"chr1",63249123,63445891,196769,"*",0.095527419668602,"Adam23","chr1-63248783-63249462",2.04417093599739,0.0204683316695585,"Mature GC","Nestin"
"chr1",64555087,64617242,62156,"*",0.153359546484644,"Mettl21a","chr1-64555050-64555123",3.07679227388104,0.00104620529933089,"Mature GC","Nestin"
"chr1",64617242,64783942,166701,"*",0.0837215894557288,"Mettl21a","chr1-64783865-64784019",1.69317074093709,0.0452114860909107,"Mature GC","Nestin"
"chr1",64690455,64831255,140801,"*",0.066405051568087,"Ccnyl1","chr1-64830442-64832067",1.6581310387035,0.0486455101087438,"Mature GC","Nestin"
"chr1",65114847,65123214,8368,"*",0.120124147887594,"D630023F18Rik","chr1-65114697-65114997",2.99065252336104,0.00139191033405632,"Mature GC","Nestin"
