"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr1",7088920,7231951,143032,"*",0.0828558055283907,"Pcmtd1","chr1-7231419-7232482",2.05398298203127,0.0199886694229371,"ENT CTX","Nestin"
"chr1",9299878,9324389,24512,"*",0.0870568219781158,"Sntg1","chr1-9324182-9324596",2.29592205584477,0.0108401692032279,"ENT CTX","Nestin"
"chr1",9700209,9727080,26872,"*",0.0725370032858862,"Mybl1","chr1-9726988-9727171",2.28911784712704,0.0110362530663777,"ENT CTX","Nestin"
"chr1",9727080,9798107,71028,"*",-0.0703137282442349,"Sgk3","chr1-9726988-9727171",-1.769371574158,0.0384159430720471,"ENT CTX","Nestin"
"chr1",11317450,11414105,96656,"*",0.0645320097949664,"A830018L16Rik","chr1-11317338-11317561",1.69810798360845,0.0447436915246314,"ENT CTX","Nestin"
"chr1",11414105,11423293,9189,"*",0.0648484312432777,"A830018L16Rik","chr1-11423098-11423488",1.79158861848066,0.0365994438097285,"ENT CTX","Nestin"
"chr1",13564815,13589910,25096,"*",-0.0629551225519625,"Tram1","chr1-13564256-13565373",-1.75016835102482,0.0400446341282504,"ENT CTX","Nestin"
"chr1",13660546,13809071,148526,"*",0.0805332900832437,"Lactb2","chr1-13808872-13809270",2.37092276287433,0.00887186929747964,"ENT CTX","Nestin"
"chr1",15287254,15414541,127288,"*",0.0887035978421355,"Kcnb2","chr1-15414427-15414654",2.06033546992405,0.0196832406293946,"ENT CTX","Nestin"
"chr1",16688051,16816988,128938,"*",0.15029481459045,"Ly96","chr1-16816149-16817826",3.39840062207684,0.000338905417142559,"ENT CTX","Nestin"
"chr1",17097889,17233836,135948,"*",-0.0792359751546163,"Jph1","chr1-17233468-17234203",-2.04865697344988,0.0202478346525278,"ENT CTX","Nestin"
"chr1",17145362,17159881,14520,"*",-0.0564696592716136,"Gdap1","chr1-17158386-17161375",-1.81710821226267,0.0346002727772001,"ENT CTX","Nestin"
"chr1",17145362,17233836,88475,"*",-0.0779181023871418,"Gdap1","chr1-17233468-17234203",-2.11959763261863,0.0170199961515456,"ENT CTX","Nestin"
"chr1",17168403,17233836,65434,"*",0.0822968564332804,"Gm28784","chr1-17233468-17234203",2.27571438912685,0.0114315547859191,"ENT CTX","Nestin"
"chr1",20856631,20890606,33976,"*",0.0950745751941137,"Paqr8","chr1-20856266-20856995",2.3916249145486,0.00838698745472015,"ENT CTX","Nestin"
"chr1",20890606,21075170,184565,"*",0.0763809040684381,"Paqr8","chr1-21074933-21075407",1.67777869165067,0.0466951553140812,"ENT CTX","Nestin"
"chr1",22709605,22805724,96120,"*",0.0823231048626096,"Rims1","chr1-22709466-22709743",2.24362761691726,0.0124281854145819,"ENT CTX","Nestin"
"chr1",23643569,23761753,118185,"*",0.0609920627426118,"B3gat2","chr1-23643216-23643922",1.90562546104406,0.0283494081704837,"ENT CTX","Nestin"
"chr1",23840680,23922317,81638,"*",-0.0667869784932736,"Smap1","chr1-23840570-23840789",-1.903724662924,0.0284730263300958,"ENT CTX","Nestin"
"chr1",24672541,24678630,6090,"*",0.0941467984963237,"Lmbrd1","chr1-24671962-24673120",2.39640614340758,0.00827836657270021,"ENT CTX","Nestin"
"chr1",24678630,24745107,66478,"*",-0.0729280887424665,"Lmbrd1","chr1-24744720-24745494",-2.22850824867678,0.0129233209485128,"ENT CTX","Nestin"
"chr1",24678630,24778388,99759,"*",-0.0716151634919325,"Lmbrd1","chr1-24778025-24778750",-2.16496807353013,0.015195065161726,"ENT CTX","Nestin"
"chr1",32172714,32311483,138770,"*",0.106914730821081,"Khdrbs2","chr1-32311340-32311626",2.91724872341003,0.0017656702648634,"ENT CTX","Nestin"
"chr1",33530872,33669795,138924,"*",-0.068692411163466,"Prim2","chr1-33530725-33531019",-1.88410014721653,0.0297757151661833,"ENT CTX","Nestin"
"chr1",33710138,33719887,9750,"*",0.0624525633012607,"Rab23","chr1-33708431-33711845",1.6667183339938,0.0477852127762345,"ENT CTX","Nestin"
"chr1",34028957,34178446,149490,"*",0.0838528212086568,"Gm26788","chr1-34028885-34029028",1.75592091926054,0.0395509562369056,"ENT CTX","Nestin"
"chr1",34156427,34178446,22020,"*",0.0855468842916862,"Gm26788","chr1-34155467-34157387",2.16216580975808,0.0153026989456298,"ENT CTX","Nestin"
"chr1",34246011,34439672,193662,"*",0.117401754574782,"Ccdc115","chr1-34245365-34246656",2.62289840310341,0.00435926334083426,"ENT CTX","Nestin"
"chr1",34439851,34610577,170727,"*",0.0646783487169681,"Imp4","chr1-34610164-34610989",1.79080669786203,0.0366621600370067,"ENT CTX","Nestin"
"chr1",34579657,34623533,43877,"*",0.0940083924755961,"Amer3","chr1-34622810-34624255",2.4607066218064,0.00693318510343323,"ENT CTX","Nestin"
"chr1",36068400,36127952,59553,"*",0.0763910785749031,"Hs6st1","chr1-36126332-36129572",1.99273724422237,0.023145113401484,"ENT CTX","Nestin"
"chr1",36127952,36307733,179782,"*",0.0990688710415465,"Arid5a","chr1-36126332-36129572",2.14138343624607,0.0161215647830044,"ENT CTX","Nestin"
"chr1",36291837,36445271,153435,"*",0.110380873773322,"Lman2l","chr1-36291472-36292202",3.11299338267703,0.00092600085092506,"ENT CTX","Nestin"
"chr1",36303299,36307733,4435,"*",0.0918622238156242,"Arid5a","chr1-36303048-36303549",2.02060284064305,0.0216604473264735,"ENT CTX","Nestin"
"chr1",36308669,36369181,60513,"*",0.0709451138257795,"Kansl3","chr1-36308623-36308715",1.69528966484024,0.0450102422176405,"ENT CTX","Nestin"
"chr1",36761798,36960602,198805,"*",0.078929923014765,"Zap70","chr1-36958933-36962271",2.01627906078121,0.0218854016088996,"ENT CTX","Nestin"
"chr1",37233770,37299865,66096,"*",0.0658658938686419,"Inpp4a","chr1-37233585-37233954",1.74396546154501,0.0405825562943077,"ENT CTX","Nestin"
"chr1",37299865,37387040,87176,"*",-0.0639697225137408,"Inpp4a","chr1-37386278-37387802",-2.07874040731413,0.0188206084344575,"ENT CTX","Nestin"
"chr1",37299865,37390516,90652,"*",-0.0682592172055552,"Inpp4a","chr1-37389721-37391310",-2.3430208827044,0.00956415621499728,"ENT CTX","Nestin"
