"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr1",190911770,191069384,157615,"*",0.14849310819453,"Rps6kc1","chr1-191069276-191069491",1.67903201652756,0.0465729020876677,"PV","Nestin"
"chr2",117121374,117269595,148222,"*",-0.187924032499466,"Spred1","chr2-117268649-117270541",-1.95508333593348,0.0252866174037823,"PV","Nestin"
"chr5",31596935,31619440,22506,"*",0.123944120999335,"Mrpl33","chr5-31619155-31619724",1.73397523887159,0.041461238336258,"PV","Nestin"
"chr5",113737695,113772748,35054,"*",0.275477448541452,"Iscu","chr5-113737633-113737756",2.43970539917027,0.00734962185867981,"PV","Nestin"
"chr5",113908758,114047255,138498,"*",0.199390725382591,"Coro1c","chr5-114045884-114048626",2.22185192987636,0.013146656962086,"PV","Nestin"
"chr5",115300999,115401284,100286,"*",0.255111868037095,"Dynll1","chr5-115400366-115402202",5.61769051070726,9.67633705064864e-09,"PV","Nestin"
"chr5",122432436,122614518,182083,"*",0.186795445757298,"Ift81","chr5-122431181-122433691",2.14520168868719,0.0159683623303852,"PV","Nestin"
"chr5",139907943,140107841,199899,"*",-0.130655448756083,"Elfn1","chr5-140107473-140108208",-1.78182233919682,0.0373891040577042,"PV","Nestin"
"chr5",143663188,143758325,95138,"*",0.133487694735476,"D130017N08Rik","chr5-143663064-143663312",1.85283466097483,0.0319530302794523,"PV","Nestin"
"chr5",143909964,143938289,28326,"*",0.199943633390585,"Pms2","chr5-143937895-143938682",3.14352407763793,0.00083463341181704,"PV","Nestin"
"chr6",39810988,39990313,179326,"*",0.178712945538455,"Mrps33","chr6-39990070-39990556",1.76748661778983,0.0385733841060292,"PV","Nestin"
"chr7",45747791,45872772,124982,"*",0.141286756890187,"Kdelr1","chr7-45747603-45747979",2.3617943376412,0.00909336418732355,"PV","Nestin"
"chr7",45783738,45846180,62443,"*",0.298172479536987,"Lmtk3","chr7-45846055-45846305",1.9103888992928,0.0280415795284716,"PV","Nestin"
"chr7",111083030,111090935,7906,"*",0.180966090629267,"Eif4g2","chr7-111090228-111091642",2.1680180275613,0.0150786574683801,"PV","Nestin"
"chr8",109700621,109705549,4929,"*",0.191716558227643,"Zfp821","chr8-109700343-109700898",2.47053751755013,0.00674550833658529,"PV","Nestin"
"chr8",120668573,120834711,166139,"*",0.126526132285371,"Emc8","chr8-120834603-120834819",1.94344795155349,0.0259810291618706,"PV","Nestin"
"chr9",13619990,13716144,96155,"*",-0.176717068073741,"Maml2","chr9-13716025-13716262",-2.10629379853487,0.0175894198348309,"PV","Nestin"
"chr9",69387506,69397906,10401,"*",0.220156855173429,"Ice2","chr9-69386917-69388094",2.08211397808704,0.0186660300312267,"PV","Nestin"
"chr9",108190384,108298650,108267,"*",-0.209583011740731,"Bsn","chr9-108298564-108298735",-2.8421205159434,0.0022407273716808,"PV","Nestin"
"chr9",108190384,108317669,127286,"*",-0.188923370124632,"Bsn","chr9-108316327-108319010",-2.40818280400372,0.00801607556496461,"PV","Nestin"
"chr9",108298650,108306129,7480,"*",0.203330746375383,"Rhoa","chr9-108298564-108298735",1.87639463970085,0.0303005550446568,"PV","Nestin"
"chr9",108298650,108347853,49204,"*",0.187575380912803,"Usp4","chr9-108298564-108298735",1.85921547246741,0.031498301272863,"PV","Nestin"
"chr9",118506318,118628237,121920,"*",0.228526748178386,"Golga4","chr9-118627916-118628558",1.83962131206065,0.0329119266200617,"PV","Nestin"
"chr11",75436261,75630988,194728,"*",0.144277063135748,"Inpp5k","chr11-75435362-75437160",1.81268894553909,0.0349399052155719,"PV","Nestin"
"chr11",106489008,106613423,124416,"*",0.26237029490851,"Tex2","chr11-106488593-106489422",2.75031209440076,0.00297692640270434,"PV","Nestin"
"chr12",86947043,87028065,81023,"*",0.185199521570904,"Cipc","chr12-87027897-87028232",3.18990759115254,0.000711591465603127,"PV","Nestin"
"chr13",97137937,97319875,181939,"*",-0.18852450884678,"Gfm2","chr13-97319811-97319938",-2.27869727333405,0.011342533475333,"PV","Nestin"
"chr13",97198357,97319875,121519,"*",0.217411651437549,"Hexb","chr13-97319811-97319938",1.76891971924296,0.0384536364515559,"PV","Nestin"
"chr14",46692036,46882854,190819,"*",-0.088610627709449,"Samd4","chr14-46691881-46692191",-1.7166537200754,0.0430212304111152,"PV","Nestin"
"chr14",46788411,46956881,168471,"*",0.33055481335746,"Cnih1","chr14-46956652-46957109",2.74953352848051,0.00298400784472193,"PV","Nestin"
"chr14",46872720,46882854,10135,"*",0.261017918124525,"Samd4","chr14-46871333-46874106",1.67269479266085,0.0471936974468289,"PV","Nestin"
"chr14",67008877,67055624,46748,"*",0.130724714110776,"Bnip3l","chr14-67052527-67058720",2.10887075985992,0.0174778693697463,"PV","Nestin"
"chr15",36496791,36509419,12629,"*",-0.147162736754966,"Ankrd46","chr15-36509267-36509570",-1.70041261929086,0.0445266699032999,"PV","Nestin"
"chr15",83149384,83310698,161315,"*",0.202101054035097,"Poldip3","chr15-83309500-83311895",2.2638857296137,0.0117905719346543,"PV","Nestin"
"chr15",83462910,83464606,1697,"*",0.13973499474483,"Pacsin2","chr15-83462789-83463031",1.74328170076123,0.0406422101052744,"PV","Nestin"
"chr15",100320760,100468691,147932,"*",-0.188869387298046,"5330439K02Rik","chr15-100320385-100321134",-1.87988817611433,0.0300616598405655,"PV","Nestin"
"chr16",3840427,3884561,44135,"*",-0.139690955199178,"Zfp597","chr16-3840324-3840530",-2.01773036880058,0.0218096751034315,"PV","Nestin"
"chr16",4930975,4964237,33263,"*",0.14032046412642,"Anks3","chr16-4929902-4932047",1.74845245006107,0.0401928562313927,"PV","Nestin"
"chr16",17692185,17722930,30746,"*",-0.115086026924743,"Med15","chr16-17691243-17693127",-1.82361232688421,0.034105350831923,"PV","Nestin"
"chr16",36875140,37056248,181109,"*",-0.155473238920055,"Golgb1","chr16-37055965-37056531",-1.75200297487058,0.0398866481935977,"PV","Nestin"
"chr17",55350269,55445382,95114,"*",0.236633332539667,"St6gal2","chr17-55350232-55350305",2.0798202445508,0.01877101175459,"PV","Nestin"
"chr17",74489493,74508253,18761,"*",-0.165084082961796,"Yipf4","chr17-74507873-74508633",-1.67834053977829,0.0466403190882128,"PV","Nestin"
"chr17",74717750,74857392,139643,"*",-0.2213573816503,"Ttc27","chr17-74857314-74857469",-1.84054574083545,0.0328440776731316,"PV","Nestin"
"chr17",75389388,75551946,162559,"*",0.247221114935942,"Fam98a","chr17-75389102-75389674",1.73214170560534,0.0416241675841016,"PV","Nestin"
"chr17",78737196,78925454,188259,"*",-0.171714856490925,"Strn","chr17-78924906-78926001",-2.03393934806079,0.0209788555294129,"PV","Nestin"
"chr17",78835381,78925454,90074,"*",-0.247893238313513,"Heatr5b","chr17-78924906-78926001",-1.82660372885447,0.0338796861651396,"PV","Nestin"
"chr17",87345995,87446935,100941,"*",0.151912791762623,"Calm2","chr17-87345788-87346201",1.7080073007568,0.0438174939096583,"PV","Nestin"
"chr17",87482099,87672330,190232,"*",0.256467425940635,"Msh2","chr17-87481902-87482296",3.3941571021162,0.000344200945189895,"PV","Nestin"
"chr17",87647742,87797994,150253,"*",0.247540120293537,"Kcnk12","chr17-87647683-87647800",1.98681894998959,0.0234712319293447,"PV","Nestin"
"chr18",60869345,60925618,56274,"*",-0.146008029989513,"Camk2a","chr18-60868299-60870391",-2.55022544846742,0.00538266392345649,"PV","Nestin"
"chr18",60935100,61014199,79100,"*",0.210180724047468,"Slc6a7","chr18-60935026-60935173",1.67496246278426,0.0469707984095349,"PV","Nestin"
"chr19",15962153,16132831,170679,"*",0.146222985511066,"Gnaq","chr19-15961771-15962534",1.66302301448714,0.048153914357347,"PV","Nestin"
