Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
gsea,Selective Autophagy R-HSA-9663891,-0.6754535968988987,-2.555151710640924,0.0,0.0,0.0,26/58,12.50%,HSP90AA1;UBB;RPS27A;HSPA8;DYNLL1;DYNLL2;UBE2N;SQSTM1;VDAC1;TOMM20;PINK1;TOMM7;MAP1LC3B;TOMM22;UBE2V1;TOMM6;UBA52;TOMM5;VCP;MTERF3;PARK7;UBC;ATG12;MAP1LC3A;CSNK2B;DYNC1H1,Reactome_2022,Upregulated_in_Control,2.555151710640924
gsea,Autophagy R-HSA-9612973,-0.582276111500554,-2.519031591392574,0.0,0.0,0.0,40/122,12.50%,HSP90AA1;EEF1A1;HSP90AB1;UBB;RPS27A;HSPA8;DYNLL1;GABARAPL1;DYNLL2;GABARAPL2;UBE2N;SQSTM1;VDAC1;GABARAP;TOMM20;PINK1;TOMM7;RRAGA;MAP1LC3B;TOMM22;LAMTOR3;UBE2V1;TOMM6;LAMTOR2;LAMP2;UBA52;TOMM5;VCP;CHMP2A;MTERF3;PARK7;CHMP4B;UBC;ATG12;VPS28;MAP1LC3A;RRAGD;CSNK2B;CHMP7;DYNC1H1,Reactome_2022,Upregulated_in_Control,2.519031591392574
gsea,Programmed Cell Death R-HSA-5357801,-0.558496562031069,-2.510904138694932,0.0,0.0,0.0,87/171,23.96%,HSP90AA1;UBB;PPP3R1;YWHAH;YWHAB;HMGB1;RPS27A;DYNLL1;YWHAZ;YWHAG;DYNLL2;YWHAE;PSMA7;NDUFA2;MAPK1;MAGED1;SEM1;SDCBP;NMT1;CYCS;YWHAQ;PSMB5;PSMC3;PSMC2;DNM1L;PSMC6;APPL1;PSMA4;AKT3;PSMC5;MAPK3;UBA52;CHMP2A;BAX;PSMC1;GSDME;PSMD2;IL18;PSMB3;PPP1R13B;CHMP4B;UBC;PSMD12;UACA;PSMA1;STAT3;PSMA5;PSME4;PSMB1;PSME3;PSMA3;CDC37;PSMD6;CHMP7;PKN2;STUB1;PSMB4;TFDP2;FASN;BIRC2;BAD;PSMB6;CTNNB1;PSMC4;GNL3;DIABLO;PSMD7;PSMD14;PSMD4;AKT1;PSMA2;BCL2L1;PSME2;TANK;VIM;C1QBP;KPNB1;LY96;FZR1;PSMB8;PDCD6IP;PSMD10;PSMB7;PSME1;ARHGAP10;CHMP6;PTK2,Reactome_2022,Upregulated_in_Control,2.510904138694932
gsea,Macroautophagy R-HSA-1632852,-0.5793194392484605,-2.497766751660547,0.0,0.0,0.0,36/109,12.50%,HSP90AA1;UBB;RPS27A;HSPA8;DYNLL1;GABARAPL1;DYNLL2;GABARAPL2;UBE2N;SQSTM1;VDAC1;GABARAP;TOMM20;PINK1;TOMM7;RRAGA;MAP1LC3B;TOMM22;LAMTOR3;UBE2V1;TOMM6;LAMTOR2;UBA52;TOMM5;VCP;CHMP2A;MTERF3;PARK7;CHMP4B;UBC;ATG12;MAP1LC3A;RRAGD;CSNK2B;CHMP7;DYNC1H1,Reactome_2022,Upregulated_in_Control,2.497766751660547
gsea,Apoptosis R-HSA-109581,-0.557600155169534,-2.469082034736063,0.0,0.0,0.0,67/149,19.27%,UBB;PPP3R1;YWHAH;YWHAB;HMGB1;RPS27A;DYNLL1;YWHAZ;YWHAG;DYNLL2;YWHAE;PSMA7;NDUFA2;MAPK1;MAGED1;SEM1;NMT1;CYCS;YWHAQ;PSMB5;PSMC3;PSMC2;DNM1L;PSMC6;APPL1;PSMA4;AKT3;PSMC5;MAPK3;UBA52;BAX;PSMC1;GSDME;PSMD2;PSMB3;PPP1R13B;UBC;PSMD12;UACA;PSMA1;STAT3;PSMA5;PSME4;PSMB1;PSME3;PSMA3;PSMD6;PKN2;PSMB4;TFDP2;FASN;BIRC2;BAD;PSMB6;CTNNB1;PSMC4;DIABLO;PSMD7;PSMD14;PSMD4;AKT1;PSMA2;BCL2L1;PSME2;TANK;VIM;C1QBP,Reactome_2022,Upregulated_in_Control,2.469082034736063
gsea,Regulation Of Apoptosis R-HSA-169911,-0.6834558654422345,-2.455857766602815,0.0,0.0,0.0,37/49,23.54%,UBB;RPS27A;PSMA7;SEM1;PSMB5;PSMC3;PSMC2;PSMC6;PSMA4;PSMC5;UBA52;PSMC1;PSMD2;PSMB3;UBC;PSMD12;PSMA1;PSMA5;PSME4;PSMB1;PSME3;PSMA3;PSMD6;PKN2;PSMB4;PSMB6;PSMC4;PSMD7;PSMD14;PSMD4;PSMA2;PSME2;PSMB8;PSMD10;PSMB7;PSME1;ARHGAP10,Reactome_2022,Upregulated_in_Control,2.455857766602815
gsea,Intrinsic Pathway For Apoptosis R-HSA-109606,-0.6754908482166769,-2.43734450178889,0.0,0.0,0.0,25/46,19.27%,PPP3R1;YWHAH;YWHAB;DYNLL1;YWHAZ;YWHAG;DYNLL2;YWHAE;MAPK1;NMT1;CYCS;YWHAQ;AKT3;MAPK3;BAX;GSDME;PPP1R13B;UACA;STAT3;TFDP2;BAD;DIABLO;AKT1;BCL2L1;C1QBP,Reactome_2022,Upregulated_in_Control,2.43734450178889
gsea,Regulation Of Macroautophagy (GO:0016241),-0.5678088414754959,-2.409263746355876,0.0,0.0,0.0,28/86,13.89%,ATP6V1D;GAPDH;ATP6V0C;ATP6V1A;CDK5R1;ATP6V1G2;UBQLN2;PINK1;ATP6V1E1;UCHL1;SCOC;ATP6V0E2;BNIP3L;SESN1;VPS35;ATP6V1B2;ATP6V1G1;USP36;TBK1;NEDD4;ATG12;PAFAH1B2;SH3GLB1;ATP6V1H;PRKACA;SMCR8;SNX5;VPS26A,GO_Biological_Process_2023,Upregulated_in_Control,2.409263746355876
gsea,Negative Regulation Of Programmed Cell Death (GO:0043069),-0.4924161431366996,-2.396561862578775,0.0,0.0,0.0,116/288,25.73%,PTMA;PTMS;MT3;TPT1;SON;CFL1;DNAJA1;YWHAZ;ARL6IP1;PRDX5;HNRNPK;GPX4;BAG4;HSPA9;VDAC1;NPM1;GLO1;HSP90B1;FAIM2;PLK2;AHI1;EGR3;ARHGDIA;GSTP1;NME2;AXL;TMBIM6;PIK3R1;PTK2B;BNIP3L;PSMC5;GSK3B;MTDH;PHIP;ARF4;RPL10;HSPD1;ERBB3;CX3CL1;POU3F3;SLC7A11;BAG1;LSM8;SOX9;MYDGF;HIGD1A;RPS6KB1;ARHGAP21;HDAC2;OPA1;DAB2;HMGN5;PHB2;TRIAP1;RICTOR;HIGD2A;DPP8;BNIP2;SPRY2;AVP;TFRC;SMAD6;PRDX2;ZFAND6;HSPA5;SNCA;BRAF;ARAF;MIEN1;BIRC2;SMAD5;TAX1BP1;CTNNB1;LTK;XBP1;MED1;CTSH;HYPK;NUPR1;CITED2;PPT1;ANXA4;AKT1;EGFR;WDR73;PA2G4;BCL2L1;TMEM14A;PIM1;PIM3;CRYAB;OXSR1;VIP;HCK;CD38;TSC22D1;MLST8;DNAJA3;IL6ST;LEF1;SETX;UBE2Z;GCLC;ASCL1;NAA16;PSMD10;TMEM109;PRELID1;TSLP;PTK2;XIAP;USP47;ERCC5;AQP1;DSTYK;PAK2,GO_Biological_Process_2023,Upregulated_in_Control,2.396561862578775
gsea,Regulation Of Autophagy (GO:0010506),-0.497701537828903,-2.375760284706785,0.0,0.0,0.0,63/206,16.06%,EEF1A1;HMGB1;ATP6V1D;GAPDH;ATP6V0C;PSAP;ATP6V1A;CDK5R1;ATP6V1G2;UBQLN2;PRKD1;SQSTM1;VDAC1;TMEM59;PINK1;EEF1A2;ATP6V1E1;UCHL1;EIF4G2;PLK2;VPS29;RRAGA;DNM1L;ATP6V0E2;FOXO3;PIP4K2A;GSK3B;MTDH;VPS35;SVIP;TRIM23;ATP6V1B2;ATP6V1G1;TRIM32;USP36;TBK1;PIK3C2A;FBXW7;NEDD4;ULK2;SH3GLB1;STAT3;ATP6V1H;RRAGD;ITPR1;RAB39B;MTMR9;PRKACA;TPCN1;KEAP1;ATF6;CISD2;FOXK1;SMCR8;SNX5;VPS26A;HTRA2;BAD;TAB2;GFAP;CDK16;UFL1;NUPR1,GO_Biological_Process_2023,Upregulated_in_Control,2.375760284706785
