Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction
prerank,Retrograde endocannabinoid signaling,0.6969738820675458,1.5521724479221606,0.006269592476489028,0.6641028722509313,0.385,33/138,3.33%,Cacna1c;Gria1;Grm1;Gabrb3;Kcnj3;Gabra2;Kcnj6;Gabrb1;Gria2;Rims1;Adcy1;Gabrb2;Gabra4;Gabrg2;Grm5;Adcy2;Plcb1;Gria3;Cacna1d;Gabra5;Gng7;Gnaq;Slc17a7;Napepld;Mapk1;Faah;Dagla;Adcy9;Gng2;Mapk10;Gabrd;Itpr1;Gabra1,KEGG_2019_Mouse,Up
prerank,Amyotrophic lateral sclerosis (ALS),0.8426402146856561,1.5364812456445986,0.0033112582781456954,0.45264992188438885,0.481,7/52,1.68%,Grin2a;Ppp3ca;Gria1;Grin2b;Gria2;Map2k6;Grin1,KEGG_2019_Mouse,Up
prerank,Alzheimer disease,0.6881384873817225,1.5019506838144314,0.003676470588235294,0.5220526379040981,0.656,13/161,2.58%,Grin2a;Cacna1c;Ppp3ca;Grin2b;Snca;Plcb1;Cacna1d;Atf6;Gnaq;Grin1;Mapk1;Calm1;Ppp3r1,KEGG_2019_Mouse,Up
prerank,Circadian entrainment,0.7344221268067476,1.4925535002571995,0.016666666666666666,0.4461603172695589,0.696,26/93,2.54%,Grin2a;Cacna1c;Ryr2;Gria1;Grin2b;Prkg1;Kcnj3;Kcnj6;Gria2;Camk2a;Camk2b;Adcy1;Adcy2;Plcb1;Gria3;Cacna1d;Gng7;Gnaq;Grin1;Cacna1h;Mapk1;Ryr1;Adcyap1r1;Adcy9;Calm1;Gng2,KEGG_2019_Mouse,Up
prerank,N-Glycan biosynthesis,-0.8577568260360363,-1.4609819537935513,0.001392757660167131,0.862133241284087,0.514,6/50,2.93%,Man1a;St6gal1;Mgat4c;Mgat5;Man2a1;St6gal2,KEGG_2019_Mouse,Down
prerank,JAK-STAT signaling pathway,-0.7442910055409204,-1.437659320734088,0.002824858757062147,0.8142906454953401,0.724,36/132,13.22%,Socs2;Pik3r1;Stat5b;Il10ra;Bcl2;Csf3r;Pdgfra;Stat6;Il21r;Il15;Ccnd3;Fhl1;Jak2;Pik3cd;Il4ra;Ccnd1;Egfr;Aox3;Ifngr1;Stam2;Csf2rb2;Cish;Il6st;Myc;Aox1;Stat5a;Pik3ca;Aox4;Il13ra1;Pdgfb;Stat3;Socs6;Csf2rb;Il12rb1;Il7r;Il12a,KEGG_2019_Mouse,Down
prerank,Glutamatergic synapse,0.6660397393868315,1.4224427002769884,0.013651877133105802,0.7856747987020791,0.913,30/111,2.61%,Grin2a;Cacna1c;Ppp3ca;Dlgap1;Gria1;Grm1;Grin2b;Grik2;Kcnj3;Gria2;Grik4;Adcy1;Grm5;Adcy2;Plcb1;Gria3;Cacna1d;Grm7;Gng7;Gls;Pla2g4e;Gnaq;Slc17a7;Grin1;Mapk1;Adcy9;Gng2;Grm2;Ppp3r1;Slc1a1,KEGG_2019_Mouse,Up
prerank,Nicotine addiction,0.799734569330593,1.4172841655593793,0.045454545454545456,0.6900612907102511,0.918,15/40,1.97%,Grin2a;Gria1;Grin2b;Gabrb3;Gabra2;Gabrb1;Gria2;Gabrb2;Gabra4;Gabrg2;Gria3;Gabra5;Slc17a7;Grin1;Chrna7,KEGG_2019_Mouse,Up
prerank,GABAergic synapse,0.6901544754628482,1.4122513765530647,0.04513888888888889,0.6197572407162601,0.923,20/87,2.54%,Cacna1c;Gabrb3;Gabra2;Kcnj6;Gabrb1;Nsf;Adcy1;Gabrb2;Gabra4;Gabrg2;Adcy2;Cacna1d;Plcl1;Gabbr2;Gabra5;Gng7;Gls;Adcy9;Hap1;Gng2,KEGG_2019_Mouse,Up
prerank,Long-term potentiation,0.7282769559337944,1.4120580904269904,0.048109965635738834,0.5433691863958658,0.923,21/62,2.88%,Grin2a;Cacna1c;Ppp3ca;Gria1;Grm1;Grin2b;Gria2;Camk2a;Camk2b;Adcy1;Grm5;Plcb1;Gnaq;Grin1;Mapk1;Map2k1;Calm1;Ppp1cb;Ppp1r1a;Ppp3r1;Rps6ka2,KEGG_2019_Mouse,Up
