Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
prerank,Apoptosis,-0.5014380346603894,-0.9801282683443723,0.5326842837273992,0.7565182511030887,1.0,34/154,10.41%,Gsn;Pak1;Erbb3;Smad7;Slc20a1;Rara;Gna15;Casp8;Cd44;Sat1;Plcb2;Hgf;Satb1;Bmf;Casp1;Casp4;Timp2;Lef1;Dcn;Cyld;Birc3;Ccnd1;Emp1;Cdc25b;Ifngr1;Txnip;App;Bid;Clu;Il1a;Bcl10;Cdk2;Mgmt;Casp7,MSigDB_Hallmark_2020,Down,0.9801282683443723
prerank,Ferroptosis,-0.6459775812636633,-1.101060341256992,0.3735632183908046,0.7769336362395743,1.0,4/38,6.84%,Trf;Sat1;Cp;Acsl3,KEGG_2019_Mouse,Down,1.101060341256992
prerank,Necroptosis,-0.5365228475709797,-1.013069785264838,0.480225988700565,0.789287092123698,1.0,27/116,10.43%,Camk2d;Stat5b;Pla2g4a;Bcl2;Parp4;Glul;Stat6;Casp8;Jak2;Casp1;Traf5;Eif2ak2;Cyld;Pla2g4c;Birc3;Capn2;Slc25a31;Ifngr1;Bid;Il1a;Nlrp3;Tlr3;Mlkl;Tnfaip3;Mapk8;Fasl;Stat5a,KEGG_2019_Mouse,Down,1.013069785264838
prerank,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),-0.8352408210530674,-1.356975675250921,0.05785123966942149,0.8177055936000883,1.0,7/25,8.00%,Bcl2;Spi1;Ngf;Cradd;Casp8;Dab2ip;Bid,GO_Biological_Process_2023,Down,1.356975675250921
prerank,Apoptosis,-0.609903352731336,-1.190719147206074,0.1867816091954023,0.8241684501208146,1.0,24/136,11.06%,Itpr2;Pik3r1;Bcl2;Parp4;Ctss;Ngf;Ctsd;Ctsz;Casp8;Ctsc;Ctsh;Pik3cd;Birc3;Dab2ip;Capn2;Itpr3;Csf2rb2;Bid;Ptpn13;Bcl2a1b;Mapk8;Fasl;Casp7;Pik3ca,KEGG_2019_Mouse,Down,1.190719147206074
prerank,Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192),-0.849558969737744,-1.318676658330885,0.0957004160887656,0.8308297291994874,1.0,2/15,2.58%,Bcl2;Erbb3,GO_Biological_Process_2023,Down,1.318676658330885
prerank,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),-0.7338681315144675,-1.338556268796858,0.04913294797687862,0.8399471857460107,1.0,14/78,8.60%,Tcf7l2;Sh3rf1;Cx3cr1;Bcl2;Rtkn2;Igf1;Bmp4;Nr4a2;Asah2;Hgf;Itga6;Tmbim1;Slc25a31;Clu,GO_Biological_Process_2023,Down,1.338556268796858
prerank,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),-0.7767161614011319,-1.368489143004352,0.02449567723342939,0.8429157313419114,1.0,11/64,6.11%,Tcf7l2;Sh3rf1;Unc5b;Bcl2;Rffl;Igf1;Eya4;Bmp4;Itga6;Bmp5;Tmbim1,GO_Biological_Process_2023,Down,1.368489143004352
prerank,Extrinsic Apoptotic Signaling Pathway (GO:0097191),-0.7361524939266981,-1.295635694978663,0.07692307692307693,0.8485772593263804,1.0,14/60,9.09%,Bcl2;Tgfb1;P2rx7;Fgfr3;Ngf;Erbb3;Cradd;Casp8;Tnfrsf1b;Cib1;Jak2;Dab2ip;Bid;Tlr3,GO_Biological_Process_2023,Down,1.295635694978663
prerank,Autophagy,-0.4836504378096589,-0.9351621615207876,0.5917241379310345,0.856390168740276,1.0,20/128,11.64%,Prkcq;Pik3r1;Sh3glb1;Bcl2;Ctsd;Deptor;Prkcd;Vmp1;Pik3cd;Prkaa2;Atg16l2;Ulk2;Lamp2;Rubcn;Mapk8;Rras;Dapk2;Lamp1;Pik3ca;Rab7b,KEGG_2019_Mouse,Down,0.9351621615207876
prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),-0.7298480611647927,-1.289293049212366,0.0891089108910891,0.861674015368233,1.0,13/58,11.27%,Tcf7l2;Sh3rf1;Deptor;Igf1;Bmp4;Itga6;Cyld;Ltbr;Wwox;Bid;Bcl10;Tmc8;Cav1,GO_Biological_Process_2023,Down,1.289293049212366
prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239),-0.7745978755401746,-1.24610574941803,0.181294964028777,0.8677904774999928,1.0,5/25,8.75%,Unc5b;Bcl2;Eya4;Ret;Il1a,GO_Biological_Process_2023,Down,1.24610574941803
prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),-0.7671136326405534,-1.244190342495121,0.1692524682651622,0.8721384261877805,1.0,3/24,8.60%,Bcl2;Cd44;Clu,GO_Biological_Process_2023,Down,1.244190342495121
prerank,Positive Regulation Of Macroautophagy (GO:0016239),-0.7046391745538217,-1.227292936382461,0.176911544227886,0.8758007552385674,1.0,16/60,14.96%,Sh3glb1;Optn;Snx33;Pip4k2a;Sting1;Tom1;Sptlc2;Dcn;Ralb;Prkaa2;Lrsam1;Bag3;Scoc;Rufy4;Snx18;Pip4k2c,GO_Biological_Process_2023,Down,1.227292936382461
prerank,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240),-0.8023797500484994,-1.274165881025586,0.1578212290502793,0.8766437755963762,1.0,3/20,3.07%,Unc5b;Bcl2;Eya4,GO_Biological_Process_2023,Down,1.274165881025586
prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254),-0.7839907646308344,-1.221538846902101,0.2027586206896552,0.8789477309309901,1.0,2/15,3.84%,Bcl2;Cd44,GO_Biological_Process_2023,Down,1.221538846902101
prerank,Negative Regulation Of Apoptotic Process (GO:0043066),-0.5810728898060029,-1.262219652995292,0.0440251572327044,0.8797069955336564,1.0,76/434,11.27%,Mertk;Socs2;Erbb4;Mag;Pik3r1;Sh3rf1;Cx3cr1;Nckap1l;Unc5b;Tyro3;Hck;Bcl2;Sema3e;Nrbp2;Lgmn;Tnfaip8;Ngf;Erbb3;Ntsr1;Rnf144b;Dab2;Igf1;Angpt1;Prkcd;Prkch;Bmp4;Cd44;Ndnf;Sox8;Ctsh;Nr4a2;Prkcg;Asah2;Hgf;Plk3;Cib1;Fhl2;Vip;Notch1;Trem2;Niban2;Lef1;Apoe;Tmbim1;Prr5;Birc3;Prkaa2;Egfr;Vegfa;Prkca;Cryab;Fank1;Rps6ka1;Itgb1;Anxa4;Sh3rf2;Grk5;Il6st;Myc;Clu;Smad6;Plk2;Retreg1;Clcf1;Mapk8;Pou3f3;Mgmt;Gas6;Zc3h12a;Nupr1;Evi2b;Opn3;Shh;Pik3ca;Ffar4;Cav1,GO_Biological_Process_2023,Down,1.262219652995292
prerank,Regulation Of Apoptotic Signaling Pathway (GO:2001233),-0.6887826007732624,-1.171450301977007,0.2458333333333333,0.8797095379445485,1.0,10/42,6.78%,Cx3cr1;Bcl2;Ctss;Deptor;Cradd;Ctsh;Nr4a2;Cyld;Tmbim1;Dab2ip,GO_Biological_Process_2023,Down,1.171450301977007
prerank,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),-0.7632252396867307,-1.193632660280107,0.2482468443197756,0.8797532689527504,1.0,2/16,7.47%,Hip1r;Slc25a31,GO_Biological_Process_2023,Down,1.193632660280107
prerank,Neuron Apoptotic Process (GO:0051402),-0.7711374777732369,-1.21978474425762,0.2199170124481328,0.8797928087247691,1.0,3/17,2.58%,Cit;Bcl2;Erbb3,GO_Biological_Process_2023,Down,1.21978474425762
prerank,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),-0.7172489113034217,-1.220433695802261,0.1752136752136752,0.8808264468594327,1.0,9/44,12.41%,Septin4;Bcl2;Rtkn2;Cyld;Bid;Dapk2;Nupr1;Cav1;Eif2ak3,GO_Biological_Process_2023,Down,1.220433695802261
prerank,Pyroptosis (GO:0070269),-0.7319554919681311,-1.180061951610041,0.2586445366528354,0.880907785041528,1.0,7/21,12.77%,Casp8;Casp1;Casp4;Trem2;Nlrp3;Ifi27;Trim21,GO_Biological_Process_2023,Down,1.180061951610041
prerank,Apoptotic Cell Clearance (GO:0043277),-0.7378303541469973,-1.206593928182784,0.2308724832214765,0.8809991515662489,1.0,8/25,10.17%,Megf10;Tyro3;Rara;Tyrobp;Trem2;Lrp1;Tgm2;Gas6,GO_Biological_Process_2023,Down,1.206593928182784
prerank,Negative Regulation Of Programmed Cell Death (GO:0043069),-0.5426103461896195,-1.160467590292375,0.1569620253164557,0.8889007750748883,1.0,68/353,14.10%,Socs2;Erbb4;Pik3r1;Sh3rf1;Nckap1l;Hck;Bcl2;Laptm5;Tnfaip8;Erbb3;Ntsr1;Rnf144b;Dab2;Igf1;Met;Angpt1;Aifm2;Bmp4;Cd44;Sox8;Ctsh;Hgf;Plk3;Cib1;Fhl2;Vip;Trem2;Niban2;Lef1;Prr5;Birc3;Prkaa2;Egfr;Vegfa;Cryab;Fank1;Rps6ka1;Anxa4;Sh3rf2;Grk5;Il6st;Myc;Smad6;Plk2;Mapk8;Pou3f3;Mgmt;Gas6;Nupr1;Evi2b;Opn3;Shh;Ffar4;Oxsr1;Bag3;Htatip2;Map4k4;Pdpn;Prok2;Cflar;Bnip2;Angpt4;Slc7a11;Sox9;Ier3;Dhcr24;Pepd;Pou4f1,GO_Biological_Process_2023,Down,1.160467590292375
prerank,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),-0.7332604075608936,-1.155312881682965,0.3192090395480226,0.8937217974203593,1.0,3/15,11.74%,Nacc2;Clu;Fbh1,GO_Biological_Process_2023,Down,1.155312881682965
