Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
gsea,rRNA Processing R-HSA-72312,-0.6394215252314286,-2.762992603537254,0.0,0.0,0.0,85/190,15.98%,LAS1L;RPS29;RPL37;RPL6;RPS28;RPL38;RPL21;RPS21;RPL39;RPL5;RPL27A;RPL23;RPS8;RPL19;RPS23;RPL18A;RPL41;RPL28;RPL36;RPL26;RPSA;RPS10;RPLP2;RPL10A;RPS7;RPS27;RPL29;RPL8;RPS11;RPL27;RPL18;RPS20;RPLP1;RPL36AL;RPS27A;RPS25;RPL37A;RPL3;RPL15;RPS3;RPS17;RPS15;RPS4X;RPL12;RPP21;RPL4;RPL23A;RPL22;NOP10;RPL11;RPL13A;RPS24;FAU;RPL34;UBA52;RPL30;RPL7A;TRMT112;RPS5;RPS2;RPS13;SNU13;RPL7;WDR46;BOP1;RPS12;RPL36A;RPS16;MTERF4;MRM3;RRP9;RPP38;PDCD11;RPL35;RPS6;NOB1;RPL9;RPP25;UTP3;RPL31;EXOSC7;THUMPD1;RPL22L1;TSR3;RPS15A,Reactome_2022,Upregulated_in_Control,2.762992603537254
gsea,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,-0.6587494894413507,-2.759672136425773,0.0,0.0,0.0,76/170,14.00%,LAS1L;RPS29;RPL37;RPL6;RPS28;RPL38;RPL21;RPS21;RPL39;RPL5;RPL27A;RPL23;RPS8;RPL19;RPS23;RPL18A;RPL41;RPL28;RPL36;RPL26;RPSA;RPS10;RPLP2;RPL10A;RPS7;RPS27;RPL29;RPL8;RPS11;RPL27;RPL18;RPS20;RPLP1;RPL36AL;RPS27A;RPS25;RPL37A;RPL3;RPL15;RPS3;RPS17;RPS15;RPS4X;RPL12;RPP21;RPL4;RPL23A;RPL22;RPL11;RPL13A;RPS24;FAU;RPL34;UBA52;RPL30;RPL7A;RPS5;RPS2;RPS13;SNU13;RPL7;WDR46;BOP1;RPS12;RPL36A;RPS16;RRP9;RPP38;PDCD11;RPL35;RPS6;NOB1;RPL9;RPP25;UTP3;RPL31,Reactome_2022,Upregulated_in_Control,2.759672136425773
gsea,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,-0.6489998343590335,-2.758711518767529,0.0,0.0,0.0,83/180,15.98%,LAS1L;RPS29;RPL37;RPL6;RPS28;RPL38;RPL21;RPS21;RPL39;RPL5;RPL27A;RPL23;RPS8;RPL19;RPS23;RPL18A;RPL41;RPL28;RPL36;RPL26;RPSA;RPS10;RPLP2;RPL10A;RPS7;RPS27;RPL29;RPL8;RPS11;RPL27;RPL18;RPS20;RPLP1;RPL36AL;RPS27A;RPS25;RPL37A;RPL3;RPL15;RPS3;RPS17;RPS15;RPS4X;RPL12;RPP21;RPL4;RPL23A;RPL22;NOP10;RPL11;RPL13A;RPS24;FAU;RPL34;UBA52;RPL30;RPL7A;TRMT112;RPS5;RPS2;RPS13;SNU13;RPL7;WDR46;BOP1;RPS12;RPL36A;RPS16;RRP9;RPP38;PDCD11;RPL35;RPS6;NOB1;RPL9;RPP25;UTP3;RPL31;EXOSC7;THUMPD1;RPL22L1;TSR3;RPS15A,Reactome_2022,Upregulated_in_Control,2.758711518767529
gsea,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,-0.7590830772239362,-2.709399867891333,0.0,0.0,0.0,69/105,13.15%,RPS29;RPL37;RPL6;RPS28;RPL38;RPL21;RPS21;RPL39;RPL5;RPL27A;RPL23;RPS8;RPL19;RPS23;RPL18A;RPL41;RPL28;RPL36;RPL26;RPSA;RPS10;RPLP2;RPL10A;RPS7;RPS27;RPL29;RPL8;RPS11;RPL27;RPL18;RPS20;RPLP1;RPL36AL;RPS27A;RPS25;RPL37A;RPL3;RPL15;RPS3;RPS17;RPS15;RPS4X;RPL12;RPL4;RPL23A;RPL22;RPL11;RPL13A;RPS24;FAU;RPL34;UBA52;RPL30;RPL7A;RPS5;PPP2R1A;RPS2;RPS13;RPL7;RPS12;RPL36A;RPS16;MAGOHB;GSPT2;PPP2CA;RPL35;RPS6;RPL9;PABPC1,Reactome_2022,Upregulated_in_Control,2.709399867891333
gsea,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,-0.8109706705192734,-2.642786332785672,0.0,0.0,0.0,61/85,9.44%,RPS29;RPL37;RPL6;RPS28;RPL38;RPL21;RPS21;RPL39;RPL5;RPL27A;RPL23;RPS8;RPL19;RPS23;RPL18A;RPL41;RPL28;RPL36;RPL26;RPSA;RPS10;RPLP2;RPL10A;RPS7;RPS27;RPL29;RPL8;RPS11;RPL27;RPL18;RPS20;RPLP1;RPL36AL;RPS27A;RPS25;RPL37A;RPL3;RPL15;RPS3;RPS17;RPS15;RPS4X;RPL12;RPL4;RPL23A;RPL22;RPL11;RPL13A;RPS24;FAU;RPL34;UBA52;RPL30;RPL7A;RPS5;RPS2;RPS13;RPL7;RPS12;RPL36A;RPS16,Reactome_2022,Upregulated_in_Control,2.642786332785672
gsea,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,-0.5947262984177388,-2.233561656564746,0.0,0.0001639571787031365,0.004,22/49,13.87%,UBB;PSMA3;PSMD7;PSMB3;RPS27A;PSMC6;PSMC1;HSPA8;PSMB6;PSMC3;UBA52;UBC;PSMA2;PSMA7;PSMB7;PSMB1;PSMC5;PSMB5;PSMD11;PSMA4;PABPC1;PSMF1,Reactome_2022,Upregulated_in_Control,2.233561656564746
gsea,rRNA Processing (GO:0006364),-0.4667327477974754,-2.048107337854144,0.0,0.009068920703661427,0.17,33/100,20.20%,LAS1L;RPS28;RPL5;RPL26;RPS7;RPS27;RPL27;IGF2BP3;RPS25;RPS17;RPS15;RPL11;RPS24;EIF6;NSA2;SNU13;RPL7;RPS16;RRP9;RPS6;NOB1;MRTO4;LYAR;SRFBP1;EXOSC7;TSR3;RRP15;RPL14;EXOSC5;RRP7A;DDX10;RPS14;MRM2,GO_Biological_Process_2023,Upregulated_in_Control,2.048107337854144
gsea,ncRNA Processing (GO:0034470),-0.4313432972199809,-1.8877572541234,0.0,0.03521437650801867,0.641,27/98,18.73%,RPS28;RPL5;RPL26;RPS7;RPS27;RPL27;IGF2BP3;RPS25;RPS17;RPS15;RPP21;RPL11;RPS24;POP7;RPL7;RPS16;RRP9;RPS6;NOB1;MRTO4;LYAR;EXOSC7;INTS5;RPL14;EXOSC5;RRP7A;DDX10,GO_Biological_Process_2023,Upregulated_in_Control,1.8877572541234
gsea,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,-0.5068286469085195,-1.520446827069965,0.05988023952095808,0.07747144339100197,0.988,3/19,1.62%,CALM1;HRAS;NEFL,Reactome_2022,Upregulated_in_Control,1.520446827069965
gsea,Spliceosome,-0.3350013806907297,-1.533926185675102,0.01207243460764587,0.1047237084631244,0.79,52/127,28.98%,DDX5;HSPA2;SNRPF;SNRPG;CCDC12;HSPA8;PRPF3;BCAS2;ZMAT2;SYF2;SNRNP27;LSM4;TXNL4A;SRSF2;SNU13;PRPF31;SF3B6;LSM7;SNRPD2;SNW1;PQBP1;MAGOHB;SF3B5;SNRNP70;RP9;CWC15;PUF60;U2AF1L4;PRPF19;SNRPB2;SNRPD3;U2AF2;U2AF1;SRSF9;SRSF10;PHF5A;PLRG1;LSM8;XAB2;MAGOH;PCBP1;ALYREF2;SNRPB;EIF4A3;THOC1;WBP11;LSM3;NCBP2;RBM8A;BUD31;HNRNPA1;SNRPC,KEGG_2019_Mouse,Upregulated_in_Control,1.533926185675102
gsea,Spliceosomal snRNP Assembly (GO:0000387),-0.4577114476064127,-1.670945076360025,0.02004008016032064,0.1186097267955719,0.984,19/37,33.14%,SNRPF;SNRPG;PRMT7;PRPF3;STRAP;LSM4;PRPF31;SNRPD2;PRPF19;SNRPD3;SRSF10;COIL;TSSC4;SNRPB;GEMIN7;GEMIN4;PRMT5;SMN1;SNRPD1,GO_Biological_Process_2023,Upregulated_in_Control,1.670945076360025
gsea,U2-type Prespliceosome Assembly (GO:1903241),-0.5143218454909078,-1.661728371252179,0.0119047619047619,0.1201771945715134,0.987,10/23,19.75%,SNRPF;SNRPG;SF3B6;SNRPD2;SF3B5;SNIP1;SNRPB2;SNRPD3;RBMX2;PHF5A,GO_Biological_Process_2023,Upregulated_in_Control,1.661728371252179
gsea,mRNA Splicing - Minor Pathway R-HSA-72165,-0.3398869474532998,-1.347888161987167,0.05263157894736842,0.1639844440394613,0.999,13/49,15.70%,SNRPF;SNRPG;POLR2K;TXNL4A;SRSF2;SF3B6;SNRPD2;ZCRB1;POLR2G;SF3B5;POLR2F;SNRNP35;SNRPD3,Reactome_2022,Upregulated_in_Control,1.347888161987167
gsea,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,-0.4118251860048193,-1.346602987807991,0.1298174442190669,0.1648879696791223,0.999,3/26,1.62%,CALM1;HRAS;NEFL,Reactome_2022,Upregulated_in_Control,1.346602987807991
gsea,tRNA Processing In Nucleus R-HSA-6784531,-0.329733748531396,-1.319834223506315,0.09561752988047809,0.1830666025453753,0.999,9/51,13.27%,POP5;RAN;RPP21;TSEN15;POP7;NUP43;RPP38;NUP50;RPP25,Reactome_2022,Upregulated_in_Control,1.319834223506315
gsea,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",0.4762236077502243,1.809649325917324,0.003868471953578337,0.2220163671776828,0.837,16/52,7.28%,CELF4;CELF5;RBM5;NOVA2;RBFOX3;KHDRBS3;RBM25;RBFOX1;RBMX;HNRNPL;TIA1;CELF3;HNRNPU;SRRM4;DDX17;FXR2,GO_Biological_Process_2023,Upregulated_in_Mutant,1.809649325917324
gsea,tRNA Processing R-HSA-72306,-0.2787790119596654,-1.253107198607633,0.1040816326530612,0.2379933427306408,1.0,16/96,13.27%,POP5;RAN;RPP21;TSEN15;NSUN6;POP7;TRMT112;NUP43;TRMT61A;TRMT9B;TRMT12;LAGE3;METTL1;RPP38;NUP50;RPP25,Reactome_2022,Upregulated_in_Control,1.253107198607633
