Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
prerank,Ferroptosis,-0.5598132056621469,-1.089819458812015,0.3318385650224215,0.6263902730715567,1.0,11/38,9.74%,Trf;Cp;Acsl3;Sat1;Fth1;Gpx4;Map1lc3a;Slc7a11;Ftl1;Slc40a1;Vdac3,KEGG_2019_Mouse,Down,1.089819458812015
prerank,Autophagy,0.6672303983133554,1.181003092105616,0.1725312145289444,0.6393913322933336,1.0,37/128,12.01%,Dapk1;Akt3;Rras2;Mapk1;Mapk10;Itpr1;Map2k1;Rb1cc1;Pik3cb;Rragd;Rptor;Uvrag;Pten;Raf1;Irs1;Mras;Pdpk1;Rragb;Prkacb;Mapk3;Rps6kb1;Ambra1;Stx17;Atg4c;Supt20;Camkk2;Wipi2;Atg16l1;Mtmr3;Atg7;Mtor;Mapk9;Atg2b;Prkaca;Irs2;Atg10;Tsc2,KEGG_2019_Mouse,Up,1.181003092105616
prerank,Apoptosis,0.5707107272532198,1.002656593076266,0.5093922651933702,0.7652095153288386,1.0,17/136,8.24%,Akt3;Mapk1;Mapk10;Itpr1;Birc6;Map2k1;Sptan1;Pik3cb;Hrk;Raf1;Jun;Map3k5;Parp1;Pdpk1;Nfkb1;Mapk3;Atm,KEGG_2019_Mouse,Up,1.002656593076266
prerank,Necroptosis,0.4876205956096578,0.8472870041234619,0.7598204264870931,0.8979977102149854,1.0,7/116,2.80%,Camk2b;Camk2a;Mapk10;Pla2g4e;Faf1;Trpm7;Camk2g,KEGG_2019_Mouse,Up,0.8472870041234619
prerank,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),-0.3849762667871612,-0.8423021405083004,0.7559523809523809,0.9175914377952427,1.0,14/78,5.93%,Sh3rf1;Bcl2;Tcf7l2;Hgf;Clu;Igf1;Cx3cr1;Itga6;Nr4a2;Rtkn2;Tmbim6;Ndufa13;Tmbim1;Slc25a4,GO_Biological_Process_2023,Down,0.8423021405083004
prerank,Neuron Apoptotic Process (GO:0051402),-0.5015740502087264,-0.8674396872624949,0.6517857142857143,0.9228322642230554,1.0,4/17,4.38%,Cit;Bcl2;Gapdh;Erbb3,GO_Biological_Process_2023,Down,0.8674396872624949
prerank,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,0.7300484778996016,1.125443497709607,0.3742690058479532,0.926701321788389,1.0,3/22,5.37%,Erc2;Cdk5r1;Jun,Reactome_2022,Up,1.125443497709607
prerank,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240),-0.6788140514040059,-1.200916287657878,0.2920962199312715,0.9287383463697729,1.0,4/20,5.68%,Bcl2;Unc5b;Eya4;Eya2,GO_Biological_Process_2023,Down,1.200916287657878
prerank,Intrinsic Pathway For Apoptosis R-HSA-109606,0.6907051598285935,1.125532204723228,0.3412797992471769,0.9293831973623413,1.0,7/49,5.50%,Akt3;Ppp1r13b;Mapk1;Ppp3r1;Nmt1;Ywhaz;Ywhab,Reactome_2022,Up,1.125532204723228
prerank,Programmed Cell Death R-HSA-5357801,0.6163653821670093,1.101312596112197,0.2931216931216931,0.9328837331256261,1.0,27/188,8.58%,Dapk1;Akt3;Ppp1r13b;Mapk1;Ptk2;Ppp3r1;Unc5a;Sptan1;Sdcbp;Peli1;Ocln;Nmt1;Appl1;Psmd14;Ywhaz;Dcc;Dnm1l;Tjp1;Ywhab;Dsg2;Rock1;Psme4;Arhgap10;Acin1;Stk26;Mapk3;Ogt,Reactome_2022,Up,1.101312596112197
prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),-0.6449929920897364,-1.173012282698183,0.2857142857142857,0.9359934143953537,1.0,4/24,5.81%,Bcl2;Clu;Cd44;Tpt1,GO_Biological_Process_2023,Down,1.173012282698183
prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239),-0.6436779332161292,-1.168322317710057,0.3146067415730337,0.936157321530012,1.0,4/25,5.68%,Bcl2;Unc5b;Eya4;Eya2,GO_Biological_Process_2023,Down,1.168322317710057
prerank,Apoptosis R-HSA-109581,0.6484456309008141,1.14482595412028,0.2236559139784946,0.9371321612356545,1.0,24/161,8.15%,Dapk1;Akt3;Ppp1r13b;Mapk1;Ptk2;Ppp3r1;Unc5a;Sptan1;Ocln;Nmt1;Appl1;Psmd14;Ywhaz;Dcc;Dnm1l;Tjp1;Ywhab;Dsg2;Rock1;Psme4;Arhgap10;Acin1;Stk26;Mapk3,Reactome_2022,Up,1.14482595412028
prerank,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),-0.6247874287360143,-1.163285159822124,0.2699619771863118,0.9372980738908112,1.0,19/31,22.98%,Cav1;Wwox;Tlr4;Pycard;Sfrp1;Tnfsf12;G0s2;Gper1;Tlr6;Tnfsf10;Bid;Bcl10;Pmaip1;Tnf;Cyld;Agtr2;Ltb;Tnfrsf12a;Thbs1,GO_Biological_Process_2023,Down,1.163285159822124
prerank,Apoptotic Cell Clearance (GO:0043277),0.5194651820493001,0.7971581437696529,0.7620396600566572,0.940526859556794,1.0,2/25,1.83%,Xkr6;Xkr4,GO_Biological_Process_2023,Up,0.7971581437696529
prerank,Negative Regulation Of Apoptotic Process (GO:0043066),0.4480845687177226,0.8163081669085114,0.9186746987951807,0.942281207338989,1.0,50/434,9.62%,Ptk2b;Snca;Rasa1;Arhgap21;Foxo1;Tle1;Ahi1;Ntf3;Ptk2;Mef2c;Cpeb4;Crlf1;Birc6;Bdnf;Fmn2;Usp47;Agap2;Braf;Cbl;Bag4;Yme1l1;Ywhaz;Babam2;Ccnd2;Rictor;Raf1;Araf;Tjp1;Src;Hdac1;Grina;Map2k5;Faim2;Naa15;Psen1;Rnf157;Nfkb1;Dstyk;Notch2;Tsc22d1;Egr3;Glo1;Opa1;Rps6kb1;Prkn;Csnk2a1;Ptms;Fzd3;Capn3;Phip,GO_Biological_Process_2023,Up,0.8163081669085114
prerank,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),0.5217279662299805,0.8245677687879631,0.7519788918205804,0.9429578897039748,1.0,5/36,8.00%,Sfpq;Bclaf1;Nck2;Dnm1l;Nck1,GO_Biological_Process_2023,Up,0.8245677687879631
prerank,Negative Regulation Of Programmed Cell Death (GO:0043069),0.4539079533111104,0.8250100496471224,0.8710659898477158,0.9435404927238704,1.0,35/353,8.31%,Ptk2b;Snca;Rasa1;Arhgap21;Foxo1;Ahi1;Ptk2;Birc6;Fmn2;Usp47;Braf;Cbl;Bag4;Yme1l1;Ywhaz;Babam2;Ccnd2;Rictor;Raf1;Araf;Tjp1;Src;Hdac1;Faim2;Naa15;Psen1;Rnf157;Nfkb1;Dstyk;Notch2;Tsc22d1;Egr3;Glo1;Dpp8;Opa1,GO_Biological_Process_2023,Up,0.8250100496471224
prerank,Negative Regulation Of Macroautophagy (GO:0016242),0.542731642393219,0.8345393981566291,0.7261055634807418,0.9437178526327712,1.0,10/22,15.30%,Clec16a;Lzts1;Sec22b;Mtm1;Scfd1;Mtor;Tsc2;Usp36;Tsc1;Ubqln4,GO_Biological_Process_2023,Up,0.8345393981566291
prerank,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,0.6881530660954318,1.086133683350304,0.4096228868660598,0.9439412650275293,1.0,6/32,8.90%,Ppp1r13b;Crebbp;Bcl6;Prelid3a;Atm;Steap3,Reactome_2022,Up,1.086133683350304
prerank,Regulation Of Apoptotic Signaling Pathway (GO:2001233),-0.4569354527128343,-0.894052577932439,0.6168582375478927,0.9445156709377062,1.0,12/42,7.57%,Bcl2;Deptor;Cradd;Cx3cr1;Ctss;Nr4a2;Ppia;Tmbim6;Tmbim1;Ctsh;Pycard;Dab2ip,GO_Biological_Process_2023,Down,0.894052577932439
prerank,Positive Regulation Of Apoptotic Process (GO:0043065),0.6200427220918012,1.111104875748829,0.265979381443299,0.9448419297118577,1.0,34/243,7.32%,Epha7;Dapk1;Olfm1;Snca;Atf6;Foxo1;Kcnma1;Bclaf1;Csrnp3;Rps6ka2;Faf1;Arhgef7;Tpd52l1;Ano6;Acvr1c;Mtch2;Bcl6;Hrk;Trim35;Qrich1;Htt;Cdk5r1;Dnm1l;Jun;Map3k5;Neurod1;Ccar1;Ip6k2;Prr7;Prdm11;Tgfbr1;Tgfb2;Btg1;Rbm5,GO_Biological_Process_2023,Up,1.111104875748829
prerank,Diseases Of Programmed Cell Death R-HSA-9645723,0.6191755012999912,1.018264251420337,0.4876462938881664,0.9448989118432778,1.0,11/57,14.53%,Erc2;Cdk5r1;Jun;Suz12;Rbbp7;Dnmt3a;Capn1;Ezh2;Rbbp4;Foxo3;Tank,Reactome_2022,Up,1.018264251420337
prerank,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),-0.6643817063030037,-1.112597764971119,0.370919881305638,0.9451593348847759,1.0,6/16,11.99%,Hip1r;Slc25a4;Chchd10;Slc25a5;Bok;Slc25a31,GO_Biological_Process_2023,Down,1.112597764971119
prerank,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),-0.4290476898199742,-0.7738858523870804,0.773972602739726,0.9466419694086116,1.0,5/21,7.93%,Gpr37l1;Ppia;Fbxo7;Nfe2l2;Lrrk2,GO_Biological_Process_2023,Down,0.7738858523870804
prerank,Regulation Of Macroautophagy (GO:0016241),0.5414392689935358,0.9137016130570543,0.667060212514758,0.9471868426186586,1.0,28/89,14.97%,Exoc4;Atp6v1a;Clec16a;Wac;Cdk5r1;Atp6v0a1;Nedd4;Sesn1;Larp1;Lzts1;Mtor;Atp6v1h;Hdac6;Prkaca;Vps26b;Capn1;Tsc2;Tbk1;C9orf72;Sirt1;Gnai3;Becn1;Epm2a;Atp6v1c2;Atp6v1b2;Usp36;Map3k7;Tsc1,GO_Biological_Process_2023,Up,0.9137016130570543
prerank,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),0.6416128069398714,1.077374164060948,0.3923444976076555,0.9473063549674402,1.0,8/74,6.20%,Epha7;Dapk1;Snca;Usp47;Raf1;Map3k5;Src;Map2k5,GO_Biological_Process_2023,Up,1.077374164060948
prerank,Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037),0.5884110733423761,0.8868041981513061,0.6616314199395771,0.9477280016298166,1.0,3/20,5.13%,Pdcd4;Ano6;Itga4,GO_Biological_Process_2023,Up,0.8868041981513061
prerank,Selective Autophagy (GO:0061912),0.5423723983898192,0.8832560452537044,0.707808564231738,0.9483224865866499,1.0,23/55,21.24%,Klhl3;Rb1cc1;Lrba;Atm;Ogt;Prkn;Ambra1;Atg2b;Tafazzin;Becn1;Wdfy3;Vhl;Retreg3;Arfip2;Pex5;Ulk2;Spata33;Atg13;Atg4b;Stk3;Ufc1;Atg5;Usp30,GO_Biological_Process_2023,Up,0.8832560452537044
prerank,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),0.5962902499139348,0.901749612647117,0.6540785498489426,0.9484905561297746,1.0,1/17,1.85%,Sfpq,GO_Biological_Process_2023,Up,0.901749612647117
prerank,Negative Regulation Of Cell Death (GO:0060548),0.5486436327674091,0.9034917139996995,0.6687422166874222,0.9488894231696858,1.0,3/62,4.09%,Snca;Sorl1;Fyn,GO_Biological_Process_2023,Up,0.9034917139996995
prerank,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),0.4705176858104335,0.7512657904086598,0.8361955085865258,0.9492944642030124,1.0,5/42,6.20%,Snca;Usp47;Raf1;Src;Map2k5,GO_Biological_Process_2023,Up,0.7512657904086598
