Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
prerank,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,-0.87052486979648,-2.198187283825297,0.0,0.0,0.0,57/85,7.27%,Rps29;Rpl37;Rpl6;Rpl38;Rps28;Rpl21;Rps21;Rpl39;Rpl27a;Rpl5;Rpl23;Rps8;Rpl19;Rps23;Rpl41;Rpl18a;Rpl28;Rpsa;Rpl26;Rplp2;Rps10;Rpl36;Rps7;Rpl10a;Rps27;Rpl8;Rpl29;Rps11;Rpl27;Rps20;Rpl18;Rplp1;Rpl37a;Rps25;Rps27a;Rpl3;Rpl15;Rps3;Rpl36al;Rps15;Rps17;Rps4x;Rpl12;Rpl4;Rpl23a;Rpl11;Rpl22;Rpl13a;Rps24;Fau;Rpl34;Rpl30;Uba52;Rpl7a;Rps5;Rps2;Rps13,Reactome_2022,Down,2.198187283825297
prerank,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,-0.8383869244033731,-2.161339823261326,0.0,0.0,0.0,58/105,7.27%,Rps29;Rpl37;Rpl6;Rpl38;Rps28;Rpl21;Rps21;Rpl39;Rpl27a;Rpl5;Rpl23;Rps8;Rpl19;Rps23;Rpl41;Rpl18a;Rpl28;Rpsa;Rpl26;Rplp2;Rps10;Rpl36;Rps7;Rpl10a;Rps27;Rpl8;Rpl29;Rps11;Rpl27;Rps20;Rpl18;Rplp1;Rpl37a;Rps25;Rps27a;Rpl3;Rpl15;Rps3;Rpl36al;Rps15;Rps17;Rps4x;Rpl12;Rpl4;Rpl23a;Rpl11;Rpl22;Rpl13a;Rps24;Fau;Rpl34;Rpl30;Uba52;Rpl7a;Rps5;Rps2;Ppp2r1a;Rps13,Reactome_2022,Down,2.161339823261326
prerank,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,-0.7888523921427467,-2.112774844479984,0.0,0.0,0.0,59/170,7.27%,Las1l;Rps29;Rpl37;Rpl6;Rpl38;Rps28;Rpl21;Rps21;Rpl39;Rpl27a;Rpl5;Rpl23;Rps8;Rpl19;Rps23;Rpl41;Rpl18a;Rpl28;Rpsa;Rpl26;Rplp2;Rps10;Rpl36;Rps7;Rpl10a;Rps27;Rpl8;Rpl29;Rps11;Rpl27;Rps20;Rpl18;Rplp1;Rpl37a;Rps25;Rps27a;Rpl3;Rpl15;Rps3;Rpl36al;Rps15;Rps17;Rps4x;Rpl12;Rpp21;Rpl4;Rpl23a;Rpl11;Rpl22;Rpl13a;Rps24;Fau;Rpl34;Rpl30;Uba52;Rpl7a;Rps5;Rps2;Rps13,Reactome_2022,Down,2.112774844479984
prerank,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,-0.7810593151338476,-2.102321973569735,0.0,0.0,0.0,61/180,7.41%,Las1l;Rps29;Rpl37;Rpl6;Rpl38;Rps28;Rpl21;Rps21;Rpl39;Rpl27a;Rpl5;Rpl23;Rps8;Rpl19;Rps23;Rpl41;Rpl18a;Rpl28;Rpsa;Rpl26;Rplp2;Rps10;Rpl36;Rps7;Rpl10a;Rps27;Rpl8;Rpl29;Rps11;Rpl27;Rps20;Rpl18;Rplp1;Rpl37a;Rps25;Rps27a;Rpl3;Rpl15;Rps3;Rpl36al;Rps15;Rps17;Rps4x;Rpl12;Rpp21;Rpl4;Rpl23a;Rpl11;Rpl22;Nop10;Rpl13a;Rps24;Fau;Rpl34;Rpl30;Uba52;Rpl7a;Rps5;Rps2;Rps13;Trmt112,Reactome_2022,Down,2.102321973569735
prerank,rRNA Processing R-HSA-72312,-0.7706805822170285,-2.08098053293459,0.0,0.0,0.0,61/190,7.41%,Las1l;Rps29;Rpl37;Rpl6;Rpl38;Rps28;Rpl21;Rps21;Rpl39;Rpl27a;Rpl5;Rpl23;Rps8;Rpl19;Rps23;Rpl41;Rpl18a;Rpl28;Rpsa;Rpl26;Rplp2;Rps10;Rpl36;Rps7;Rpl10a;Rps27;Rpl8;Rpl29;Rps11;Rpl27;Rps20;Rpl18;Rplp1;Rpl37a;Rps25;Rps27a;Rpl3;Rpl15;Rps3;Rpl36al;Rps15;Rps17;Rps4x;Rpl12;Rpp21;Rpl4;Rpl23a;Rpl11;Rpl22;Nop10;Rpl13a;Rps24;Fau;Rpl34;Rpl30;Uba52;Rpl7a;Rps5;Rps2;Rps13;Trmt112,Reactome_2022,Down,2.08098053293459
prerank,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,-0.7019238851136652,-1.643233475083087,0.006361323155216285,0.06298835344995085,0.902,22/48,15.37%,Ubb;Psma3;Psmd7;Rps27a;Psmb3;Psmc6;Psmc1;Hspa8;Uba52;Psmb6;Psmc3;Ubc;Psma2;Psma7;Psmb7;Psmc5;Psmb1;Psmb5;Psmd11;Psma4;Pabpc1;Psmf1,Reactome_2022,Down,1.643233475083087
prerank,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,-0.7908527038224461,-1.617892583945364,0.01298701298701299,0.06443038223348509,0.954,3/19,2.11%,Calm1;Hras;Nefl,Reactome_2022,Down,1.617892583945364
prerank,Post NMDA Receptor Activation Events R-HSA-438064,-0.668259123535787,-1.595226959941004,0.008883248730964468,0.06939204278475171,0.979,4/56,2.11%,Nrgn;Calm1;Hras;Nefl,Reactome_2022,Down,1.595226959941004
prerank,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,-0.7208795699331132,-1.546989590376938,0.03526093088857546,0.09331753039854936,0.997,3/26,2.11%,Calm1;Hras;Nefl,Reactome_2022,Down,1.546989590376938
prerank,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,-0.617491942426448,-1.511144905180491,0.01845018450184502,0.1029654264666714,1.0,5/68,2.70%,Nrgn;Calm1;Hras;Nefl;Lin7c,Reactome_2022,Down,1.511144905180491
