Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction
gsea,Ribosome,-0.7458339641371784,-2.8908293937431666,0.0,0.0,0.0,79/127,11.30%,RPL17;RPS27;RPL22L1;RPL27A;RPLP1;RPL37A;RPL38;RPS8;RPS27A;RPS3A1;RPL4;RPS23;RPL3;RPL30;RPS24;RPS16;RPL13;RPS6;RPL9;RPL19;RPS29;RPL35A;RPL15;RPS4X;RPS10;RPL41;RPL37;RPL6;RPS25;RPL35;RPSA;RPL32;RPS21;RPS28;RPL21;RPS2;RPL22;RPL8;RPL5;RPLP2;FAU;RPL26;RPS15A;RPL11;RPL28;RPL39;RPL14;RPL24;RPL36;RPS3;RPS7;RPL13A;RPS9;RPL23;RPL36AL;MRPL12;RPL29;RPS15;RPS19;RPL23A;RPL12;RPS27L;MRPL11;RPS12;RPS20;RPS5;RPS18;MRPS2;MRPS5;RPL7A;RPL18A;RPL10A;RPL10;RPS11;RPS14;MRPS9;MRPL36;MRPL20;RPL7,KEGG_2019_Mouse,Upregulated_in_Control
gsea,Alzheimer disease,-0.6357233304676609,-2.689530620482228,0.0,0.0,0.0,71/135,18.26%,PPP3CA;CALM1;PPP3R1;GRIN1;CALM2;CALM3;MAPK1;CDK5R1;UQCRB;NDUFA4;COX7C;COX6C;ATP5E;COX8A;ATP5A1;PPP3CB;COX5A;RTN3;GRIN2A;NDUFA1;COX7A2L;GAPDH;NDUFA2;UQCR11;APOE;ATP5B;NDUFB8;RTN4;COX5B;ATP5D;COX7A2;ATP5H;ATF6;NDUFB9;CYCS;COX6A1;NDUFS5;NDUFA13;NDUFA5;GSK3B;ATP5O;MAPK3;ATP5G2;ITPR1;NDUFC1;COX7B;APH1A;ATP5G3;UQCRC2;NDUFB10;ADAM10;NDUFB3;SDHA;MAPT;NDUFAB1;NDUFB6;SDHD;UQCRQ;UQCRH;NDUFA3;UQCRFS1;NDUFB2;ATP2A2;NDUFS7;APBB1;NDUFS4;NDUFS1;ATP5G1;PLCB1;NDUFV1;COX6B1,KEGG_2019_Mouse,Upregulated_in_Control
gsea,Parkinson disease,-0.6398202617635326,-2.608986210311063,0.0,0.0,0.0,69/108,23.26%,SLC25A4;UQCRB;NDUFA4;COX7C;UBB;GNAL;COX6C;ATP5E;COX8A;ATP5A1;COX5A;NDUFA1;COX7A2L;NDUFA2;UQCR11;ATP5B;NDUFB8;PINK1;COX5B;ATP5D;SLC25A5;COX7A2;ATP5H;NDUFB9;CYCS;COX6A1;NDUFS5;UCHL1;NDUFA13;NDUFA5;ATP5O;ATP5G2;NDUFC1;COX7B;VDAC1;ATP5G3;UQCRC2;NDUFB10;NDUFB3;SDHA;NDUFAB1;VDAC2;NDUFB6;SDHD;UBE2G1;UQCRQ;UQCRH;NDUFA3;UQCRFS1;NDUFB2;GNAI3;PRKACB;NDUFS7;PRKACA;NDUFS4;NDUFS1;ATP5G1;NDUFV1;COX6B1;GNAI2;CYC1;UBE2L3;HTRA2;NDUFA6;COX4I1;NDUFA9;UBE2J1;NDUFS6;SNCA,KEGG_2019_Mouse,Upregulated_in_Control
gsea,Oxidative phosphorylation,-0.649648025003598,-2.580584905733825,0.0,0.0,0.0,60/103,18.26%,UQCRB;NDUFA4;COX7C;COX6C;ATP5E;COX8A;ATP6V1A;ATP5A1;ATP6V1D;COX5A;ATP6AP1;ATP6V0C;ATP5K;NDUFA1;COX7A2L;ATP6V1E1;NDUFA2;ATP6V1G2;UQCR11;ATP5L;ATP5B;NDUFB8;ATP6V1G1;COX5B;ATP5D;COX7A2;ATP5H;NDUFB9;COX6A1;NDUFS5;COX17;NDUFA13;NDUFA5;ATP5O;ATP5G2;NDUFC1;COX7B;ATP5G3;ATP6V1F;UQCRC2;NDUFB10;ATP6V1H;NDUFB3;SDHA;NDUFAB1;NDUFB6;SDHD;UQCRQ;UQCRH;NDUFA3;UQCRFS1;NDUFB2;ATP5J2;ATP6V1B2;NDUFS7;NDUFS4;NDUFS1;ATP5G1;NDUFV1;COX6B1,KEGG_2019_Mouse,Upregulated_in_Control
gsea,Oocyte meiosis,-0.6063073983079968,-2.5553806813251367,0.0,0.0,0.0,38/90,18.32%,PPP3CA;CALM1;PPP3R1;YWHAH;YWHAB;CAMK2B;CALM2;CALM3;CAMK2A;MAPK1;YWHAZ;CPEB1;PPP3CB;ADCY1;ADCY2;SMC3;YWHAE;CDC27;SMC1A;PPP1CB;YWHAQ;ADCY9;YWHAG;MAPK3;ITPR1;PPP2R5E;CAMK2G;ANAPC1;IGF1R;SLK;PPP2R5D;ADCY6;CPEB4;PRKACB;PRKACA;PPP2CA;PPP2R1A;CCNE1,KEGG_2019_Mouse,Upregulated_in_Control
gsea,Spliceosome,-0.5728819860472655,-2.5416539585402704,0.0,0.0,0.0,57/124,18.85%,HNRNPA3;DDX5;SRSF1;U2SURP;SNRNP70;HNRNPU;SRSF5;HNRNPK;WBP11;HSPA8;SF3B1;RBM25;PCBP1;SNRNP27;SF3B2;CDC40;ALYREF2;SNRPC;RBM8A;DDX42;DHX15;TRA2B;CWC15;PRPF38B;ZMAT2;HNRNPC;TRA2A;THOC2;SRSF6;PRPF40A;HNRNPA1;SRSF3;SNU13;SRSF7;LSM8;SRSF2;SRSF10;PQBP1;SNRPD2;SF3A2;SART1;SF3B5;HNRNPM;ALYREF;RBMXL1;PRPF8;EFTUD2;RBM22;LSM5;SF3B3;SNRNP200;SMNDC1;DDX46;PRPF4;SNRPF;SF3A1;BCAS2,KEGG_2019_Mouse,Upregulated_in_Control
gsea,Non-alcoholic fatty liver disease (NAFLD),-0.5545953565960747,-2.424175641042109,0.0,0.0,0.0,57/117,23.09%,UQCRB;NDUFA4;COX7C;COX6C;COX8A;COX5A;AKT3;NDUFA1;COX7A2L;NDUFA2;UQCR11;JUN;NDUFB8;COX5B;COX7A2;INSR;NDUFB9;CYCS;COX6A1;NDUFS5;NDUFA13;NDUFA5;GSK3B;NDUFC1;COX7B;UQCRC2;NDUFB10;NDUFB3;SDHA;NDUFAB1;NDUFB6;SDHD;PIK3R1;UQCRQ;UQCRH;NDUFA3;UQCRFS1;NDUFB2;IRS1;MAPK8;NDUFS7;MAPK9;NDUFS4;NDUFS1;NDUFV1;RAC1;COX6B1;CYC1;NDUFA6;XBP1;NFKB1;COX4I1;NDUFA9;ATF4;MAP3K11;NDUFS6;AKT1,KEGG_2019_Mouse,Upregulated_in_Control
gsea,Huntington disease,-0.5377486706892821,-2.419731956476902,0.0,0.0,0.0,76/160,21.39%,GRIN1;SLC25A4;UQCRB;NDUFA4;COX7C;COX6C;ATP5E;COX8A;ATP5A1;COX5A;NDUFA1;DLG4;COX7A2L;AP2M1;NDUFA2;UQCR11;ATP5B;NDUFB8;HDAC2;COX5B;ATP5D;SLC25A5;COX7A2;ATP5H;NDUFB9;CYCS;COX6A1;NDUFS5;NDUFA13;NDUFA5;ATP5O;ATP5G2;HDAC1;ITPR1;NDUFC1;COX7B;DCTN1;VDAC1;ATP5G3;AP2S1;CLTC;UQCRC2;NDUFB10;NDUFB3;HTT;SDHA;NDUFAB1;VDAC2;NDUFB6;SDHD;UQCRQ;UQCRH;SOD1;CREBBP;NDUFA3;HIP1;UQCRFS1;NDUFB2;POLR2L;NDUFS7;NDUFS4;NDUFS1;ATP5G1;PLCB1;NDUFV1;COX6B1;TBPL1;DCTN4;SP1;CYC1;DNAH9;SOD2;NDUFA6;POLR2G;REST;COX4I1,KEGG_2019_Mouse,Upregulated_in_Control
gsea,Amphetamine addiction,-0.634777037855092,-2.411777774675258,0.0,0.0,0.0,18/51,8.86%,PPP3CA;GRIA2;CALM1;PPP3R1;GRIN1;CAMK2B;CALM2;CALM3;CAMK2A;GNAS;PPP3CB;GRIN2A;JUN;PPP1CB;ATF2;HDAC1;PRKCB;CAMK2G,KEGG_2019_Mouse,Upregulated_in_Control
gsea,Thermogenesis,-0.5142672712759919,-2.389609266951263,0.0,0.0,0.0,97/186,27.63%,ACTB;GNAS;UQCRB;NDUFA4;COX7C;COX6C;RPS6;ATP5E;COX8A;ATP5A1;ACTG1;COX5A;ADCY1;ATP5K;NDUFA1;COX7A2L;ADCY2;NDUFA2;UQCR11;NDUFAF3;ATP5L;ATP5B;NDUFB8;MGLL;SMARCC2;COX5B;ATP5D;RPS6KB1;COX7A2;ATP5H;ADCY9;ACSL3;NDUFB9;ATF2;COX6A1;NDUFS5;DPF3;COX17;NDUFA13;NDUFA5;ATP5O;ATP5G2;NDUFC1;COX7B;COA5;SOS2;ATP5G3;UQCRC2;NDUFB10;KRAS;NDUFB3;SDHA;NDUFAB1;NDUFB6;SDHD;UQCRQ;UQCRH;COA3;NDUFA3;UQCRFS1;SMARCE1;NDUFB2;SMARCD2;ATP5J2;ARID1B;ADCY6;PRKACB;NDUFS7;PRKACA;MTOR;NDUFS4;NDUFS1;ATP5G1;NDUFV1;ACTL6B;COX6B1;CYC1;NDUFAF7;NDUFAF4;COX20;NDUFA6;COX4I1;FGFR1;NDUFA9;NDUFS6;KDM1A;MAPK11;COX14;NDUFAF2;NDUFC2;RPS6KB2;NDUFS2;NDUFA10;AKT1S1;NDUFA7;NDUFAF6;COX15,KEGG_2019_Mouse,Upregulated_in_Control
