Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
gsea,Intrinsic Pathway For Apoptosis R-HSA-109606,-0.6364562447482792,-2.341729735035133,0.0,0.0,0.0,16/43,7.19%,PPP3R1;YWHAH;YWHAB;MAPK1;YWHAZ;NMT1;AKT3;DYNLL1;DYNLL2;YWHAE;YWHAQ;PPP1R13B;CYCS;YWHAG;STAT3;MAPK3,Reactome_2022,Upregulated_in_Control,2.341729735035133
gsea,Apoptosis R-HSA-109581,-0.5178330907596979,-2.331607488471324,0.0,0.0,0.0,55/142,17.48%,PPP3R1;YWHAH;YWHAB;RPS27A;MAPK1;YWHAZ;UBB;NMT1;APPL1;DNM1L;AKT3;PSME4;SEM1;NDUFA2;DYNLL1;DYNLL2;PSMA7;YWHAE;PTK2;PSMC6;YWHAQ;PPP1R13B;CYCS;PSME2;PSMB4;YWHAG;STAT3;MAPK3;PSMC2;HMGB1;PKN2;UBC;MAGED1;MAPT;PSMC5;PSMA1;TFDP2;PSMA4;ROCK1;PSMD12;CTNNB1;FZR1;DAPK1;BCL2L1;PSME3;MAPK8;BIRC2;PSMC1;GSDME;GSN;PSMD14;PSME1;ARHGAP10;PSMB5;TANK,Reactome_2022,Upregulated_in_Control,2.331607488471324
gsea,Regulation Of Autophagy (GO:0010506),-0.4836706036103171,-2.324214843074744,0.0,0.0,0.0,96/198,30.17%,EEF1A1;CDK5R1;PSAP;ATP6V1A;ATP6V1D;DNM1L;ATP6V0C;FOXO3;PRKD1;TRIM23;ATP6V1E1;GAPDH;SQSTM1;RB1CC1;ATP6V1G2;EIF4G2;PINK1;ULK2;ATP6V1G1;UBQLN2;ATF6;UCHL1;STAT3;NEDD4;VPS35;GSK3B;SVIP;ITPR1;TRIM32;RRAGA;HMGB1;TBK1;TMEM59;VDAC1;USP33;BNIP3;MTDH;WAC;ATP6V1H;PIP4K2A;MAPT;TPCN1;PLK2;EEF1A2;TLK2;FBXW7;ROCK1;SETD2;USP36;VPS29;DAPK1;SMCR8;PIK3C2A;MAPK8;ATP6V1B2;PIP4K2B;ATG13;SIRT2;PRKACA;RAB39B;MTMR9;MTOR;USP13;WASHC1;UVRAG;KEAP1;VPS26A;HTRA2;TAB2;CISD2;RRAGB;FOXK1;USP20;ATP6V0E2;ORMDL3;EIF4G1;AKT1;ATG101;UFL1;RRAGD;AMBRA1;MTMR4;EP300;PIK3C3;EXOC8;TRIM68;EXOC4;ATP6V0D1;GSK3A;SNX5;CDK16;WDR41;TBC1D14;CTSA;SH3GLB1;ATP6V0A2,GO_Biological_Process_2023,Upregulated_in_Control,2.324214843074744
gsea,Necroptosis,-0.5470022615424419,-2.284715907375749,0.0,0.0,0.0,42/84,25.21%,HSP90AA1;FTH1;CAMK2B;PPIA;SLC25A4;CAMK2A;HSP90AB1;DNM1L;SQSTM1;TRPM7;SLC25A5;CYLD;STAT3;HMGB1;GLUL;VDAC1;CHMP2A;CAMK2G;PARP4;FTL1;PARP2;VDAC2;TYK2;CHMP5;PPID;MAPK8;CHMP1A;BIRC2;MAPK9;JAK2;PYGB;GLUD1;SPATA2;CHMP4B;FAF1;TRAF5;VPS4B;AIFM1;CHMP7;IFNGR2;SPATA2L;XIAP,KEGG_2019_Mouse,Upregulated_in_Control,2.284715907375749
gsea,Selective Autophagy R-HSA-9663891,-0.5863631081613115,-2.257206318529001,0.0,2.739522215201335e-05,0.001,19/56,9.94%,HSP90AA1;RPS27A;UBB;TOMM6;HSPA8;TOMM20;TOMM22;SQSTM1;DYNLL1;DYNLL2;UBE2N;TOMM7;PINK1;UBE2V1;MTERF3;UBC;VDAC1;VCP;DYNC1H1,Reactome_2022,Upregulated_in_Control,2.257206318529001
gsea,Autophagy R-HSA-9612973,-0.513166826884092,-2.274013725099784,0.0,2.913460133626816e-05,0.001,52/119,26.94%,HSP90AA1;EEF1A1;RPS27A;UBB;HSP90AB1;TOMM6;HSPA8;TOMM20;TOMM22;GABARAPL2;SQSTM1;RB1CC1;DYNLL1;DYNLL2;UBE2N;TOMM7;PINK1;UBE2V1;MTERF3;RRAGA;UBC;VDAC1;CHMP2A;GABARAP;VCP;DYNC1H1;GABARAPL1;VPS37D;LAMTOR3;WDR45;DYNC1I2;ATG13;VPS37B;TOMM40;MAP1LC3B;MTOR;MVB12B;UVRAG;LAMP2;IFT88;ATG12;CHMP4B;RRAGB;DYNC1LI2;LAMTOR4;CHMP7;ATG101;RRAGD;AMBRA1;PEX5;PIK3C3;CSNK2B,Reactome_2022,Upregulated_in_Control,2.274013725099784
gsea,Programmed Cell Death R-HSA-5357801,-0.5032152696895282,-2.301672018540656,0.0,3.463169592801688e-05,0.001,59/162,17.48%,HSP90AA1;PPP3R1;YWHAH;YWHAB;RPS27A;MAPK1;YWHAZ;SDCBP;UBB;NMT1;APPL1;DNM1L;AKT3;PSME4;SEM1;NDUFA2;DYNLL1;DYNLL2;PSMA7;YWHAE;PTK2;PSMC6;YWHAQ;PPP1R13B;CYCS;PSME2;PSMB4;YWHAG;STAT3;MAPK3;PSMC2;HMGB1;PKN2;UBC;CHMP2A;MAGED1;MAPT;PSMC5;PDCD6IP;PSMA1;TFDP2;PSMA4;ROCK1;PSMD12;CTNNB1;FZR1;DAPK1;BCL2L1;PSME3;MAPK8;BIRC2;PSMC1;GSDME;GSN;PSMD14;PSME1;ARHGAP10;PSMB5;TANK,Reactome_2022,Upregulated_in_Control,2.301672018540656
gsea,Macroautophagy R-HSA-1632852,-0.5005399870543396,-2.194296109899473,0.0,9.660420443078389e-05,0.003,46/106,26.94%,HSP90AA1;RPS27A;UBB;TOMM6;HSPA8;TOMM20;TOMM22;GABARAPL2;SQSTM1;RB1CC1;DYNLL1;DYNLL2;UBE2N;TOMM7;PINK1;UBE2V1;MTERF3;RRAGA;UBC;VDAC1;CHMP2A;GABARAP;VCP;DYNC1H1;GABARAPL1;LAMTOR3;WDR45;DYNC1I2;ATG13;TOMM40;MAP1LC3B;MTOR;UVRAG;IFT88;ATG12;CHMP4B;RRAGB;DYNC1LI2;LAMTOR4;CHMP7;ATG101;RRAGD;AMBRA1;PEX5;PIK3C3;CSNK2B,Reactome_2022,Upregulated_in_Control,2.194296109899473
gsea,Regulation Of Apoptotic Process (GO:0042981),-0.4331507398356849,-2.246456003943546,0.0,9.980856769385748e-05,0.002,187/481,26.24%,HSP90AA1;PTMA;SON;ACTB;PPIA;YWHAZ;TRIM2;CFL1;UBB;MT3;RPS6;TPT1;PTMS;HNRNPK;PHIP;RHOB;BAG4;DNM1L;PTK2B;RBM25;DNAJA1;AHI1;OPA1;HSPA9;RICTOR;BCLAF1;FOXO3;ANP32A;BIRC6;ARHGAP21;SQSTM1;CLU;SOX4;EGR3;NPM1;ARL6IP1;RPS3;ACVR1C;DDX42;BRAF;MORF4L1;MLLT11;JUN;CCNL2;HSP90B1;RACK1;HDAC2;PTK2;PLK5;HRK;PINK1;RTN4;RPS6KB1;PRDX5;ATF6;GSTP1;PNMA2;GLO1;CCAR1;USP47;GSK3B;FBXO11;HDAC1;MTCH2;ZBTB7A;CTSB;HMGB1;VDAC1;RPL10;TRIM35;IER3IP1;BNIP3;SETX;LSM8;MAGED1;MTDH;PRDX2;TMBIM6;MYDGF;VCP;ANP32E;HTT;GLS2;HSPD1;BRD8;TFRC;PIK3R1;PLK2;NME1;MBTD1;CX3CL1;IGF1R;SOD1;ING3;MORF4L2;EEF1E1;BEX1;OXSR1;CTNNB1;HIP1;TAX1BP1;USP36;BNIP2;VIP;DAPK1;BAG1;BCL2L1;SAP18;PHB2;PPID;DSTYK;CIDEA;ARAF;SMAD5;MIEN1;JMY;MAPK8;BIRC2;IRF3;HIGD1A;OLFM4;WNK3;MALT1;OLFM1;HSPA5;HYPK;SAV1;SUPV3L1;TFAP4;APBB1;ANP32B;PRDX3;ERBB3;BNIP3L;PDCD5;MRGBP;MTOR;PLSCR3;IP6K2;SGK1;ANKRD13C;KLHL20;PHLDA1;LTK;DCUN1D3;HTRA2;POU3F3;AXL;ERCC5;FAF1;XBP1;YME1L1;REST;NFKB1;CLIP3;AIFM1;TRIM24;DIABLO;FAIM2;ATF4;IL31RA;NF1;AGT;MAP3K11;RBM5;ARL6IP5;CAT;AKT1;MED1;IL6ST;API5;SNCA;HTRA1;NME2;SIGMAR1;SOCS2;NAA16;DUSP6;ARF4;XIAP;RNF157;EGLN2;ITGB1;PRR7;NEUROD1;PPT1;ZFAND6,GO_Biological_Process_2023,Upregulated_in_Control,2.246456003943546
gsea,Chaperone Mediated Autophagy R-HSA-9613829,-0.7657221814452868,-2.154258441625543,0.0,0.0001802703457681593,0.008,6/16,1.66%,HSP90AA1;EEF1A1;RPS27A;UBB;HSP90AB1;HSPA8,Reactome_2022,Upregulated_in_Control,2.154258441625543
