Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Oxidative Phosphorylation,-0.891330847295682,-1.3248921032835332,0.0,0.03364894391842681,0.032,81/180,6.66%,Atp1b1;Atp6v0c;Slc25a4;Atp6v1d;Cox8a;Cyc1;Cox6c;Cox4i1;Slc25a3;Uqcrq;Ndufa1;Ndufa3;Atp5pb;Cox5b;Cox17;Idh3b;Mdh2;Slc25a5;Vdac1;Cox7c;Timm8b;Ndufa4;Cox6b1;Cox7a2;Mdh1;Atp6v1f;Atp6v0b;Polr2f;Ndufb1;Cox5a;Cox7a2l;Uqcrb;Uqcrc1;Uqcrc2;Ndufa2;Gpx4;Ndufb3;Uqcrh;Cox6a1;Dlat;Cox7b;Cycs;Ndufs8;Ndufs2;Uqcr11;Ndufs7;Ldha;Bax;Ndufv2;Uqcr10;Ndufc2;Ndufb8;Ndufa8;Ldhb;Timm13;Ndufc1;Ndufa5;Timm10;Vdac3;Grpel1;Ndufb6;Cyb5r3;Atp6v1c1;Ndufb5;Mrpl11;Mrpl35;Aldh6a1;Ndufv1;Ndufs6;Uqcrfs1;Immt;Ndufa7;Ndufb4;Ndufab1;Vdac2;Surf1;Atp6v1e1;Suclg1;Isca1;Idh2;Ndufb2
prerank,Myc Targets V1,-0.8869031411902502,-1.3184027702406904,0.0,0.024471959213401312,0.045,82/193,6.18%,Rpl6;Hsp90ab1;Ppia;Rps2;Rack1;Cyc1;Rpl14;Acp1;Rpl22;Ran;Cnbp;Slc25a3;Rps10;Rps6;Ywhae;Eif4a1;Serbp1;H2az1;Rps3;Set;Rps5;Vdac1;Psma7;Rpl34;Pabpc4;Eif1ax;Rpl18;Eef1b2;Psma4;Cox5a;Canx;Snrpg;Psmb3;Pabpc1;Hnrnpa2b1;Ptges3;Snrpd2;Srm;Pcbp1;Eif4h;Nolc1;Dek;Mrpl9;Cct5;Ldha;Eif2s2;Odc1;Hspe1;Nap1l1;Mrpl23;Cbx3;Cct2;Cdk4;Glo1;Hnrnpa1;Rplp0;Psma2;Ywhaq;Cct7;C1qbp;Phb;Ranbp1;Vdac3;Pgk1;Pcna;Eif4g2;Psmd7;Psmc6;U2af1;G3bp1;Lsm2;Impdh2;Apex1;Uba2;Ndufab1;Srsf3;Psmc4;Lsm7;Hdgf;Hnrnpa3;Snrpd1;Cct3
prerank,UV Response Up,-0.8616656618650377,-1.2830949914345027,0.0010183299389002036,0.09109007040543822,0.238,33/149,6.70%,Slc25a4;Aldoa;Selenow;Tuba4a;Olfm1;Pdap1;Dnaja1;Plcl1;Rasgrp1;Grina;Atp6v1f;Sqstm1;Bsg;Eno2;Hspa2;Btg2;Psmc3;Junb;Cck;Mrpl23;Btg1;Tst;Tmbim6;Grpel1;Eif5;Nptxr;Atp6v1c1;Rhob;Fkbp4;Tchh;Lyn;Cltb;Gch1
prerank,Fatty Acid Metabolism,-0.8595656708393632,-1.2828838915388996,0.0040941658137154556,0.0688273852876912,0.24,36/146,9.13%,Aldoa;Ywhah;Serinc1;Gabarapl1;Hsp90aa1;H2az1;Idh3b;Mdh2;Mdh1;Mif;Gpd2;Eno2;Glul;Ldha;Odc1;Mcee;Hmgcs1;Ncaph2;Gpd1;Apex1;Hsph1;Erp29;Suclg1;Kmt5a;Pcbd1;Cbr1;Alad;Sdhd;Grhpr;Sms;Prdx6;Idh3g;Acsm3;Cpt2;Nthl1;Sdha
prerank,mTORC1 Signaling,-0.8538055548748046,-1.2655960775008337,0.0020325203252032522,0.10543335761107064,0.389,49/192,6.42%,Ppia;Aldoa;Gapdh;Tuba4a;Atp6v1d;Acsl3;Pdap1;Calr;Mllt11;Psma4;Sqstm1;Canx;Psmb5;Arpc5l;Cacybp;Cct6a;Psmc2;Tpi1;Btg2;Ldha;Eif2s2;Tcea1;Phgdh;Ebp;Hspe1;Igfbp5;Sqle;Actr2;Hmgcs1;Psma3;Pgk1;Prdx1;Gmps;Psat1;Psmc6;Nmt1;Immt;Plod2;Gsk3b;Psmc4;Pfkl;Psme3;Nfkbib;Txnrd1;Tbk1;Hsp90b1;Xbp1;Eno1;Dhfr
prerank,Pperoxisome,-0.8429525831722045,-1.2505004321150732,0.021875,0.14819130857004126,0.566,14/98,6.57%,Slc25a4;Ywhah;Cnbp;Prdx5;Sod1;Pabpc1;Hras;Ttr;Prdx1;Isoc1;Nudt19;Scp2;Bcl10;Idh2
prerank,DNA Repair,-0.8329878610506567,-1.2407438974410128,0.01026694045174538,0.17509104151493082,0.672,48/143,10.19%,Cox17;Eif1b;Cetn2;Polr2f;Arl6ip1;Bola2;Gpx4;Dad1;Polr2g;Vps28;Aprt;Polr2i;Tsg101;Tmed2;Rala;Polr2e;Rbx1;Polr2c;Snapc5;Pcna;Rpa3;Zwint;Taf10;Itpa;Impdh2;Gtf2b;Mpc2;Surf1;Adrm1;Gsdme;Rfc3;Ssrp1;Mpg;Nme1;Nme4;Gtf2h5;Dut;Rrm2b;Ncbp2;Pold4;Sac3d1;Edf1;Poll;Tk2;Ercc3;Pnp;Ddb2;Polr2k
prerank,p53 Pathway,-0.8231534849001467,-1.237840199363096,0.010101010101010102,0.16518572469045886,0.704,32/194,6.06%,Rack1;Jun;Sesn1;Rpl36;Rps12;Rpl18;Plk2;Cd81;Pmm1;Rap2b;Fgf13;Ninj1;Btg2;Ankra2;Hras;Bax;Triap1;Ppm1d;Cdk5r1;Ldhb;Pdgfa;Btg1;Ier5;Dcxr;Tob1;Fuca1;Rps27l;Pcna;H2aj;Cebpa;Fbxw7;Tchh
prerank,PI3K/AKT/mTOR  Signaling,-0.8351330364271082,-1.233497340644108,0.044257112750263436,0.1671117585174395,0.748,28/103,6.05%,Rac1;Cfl1;Ywhab;Calr;Arhgdia;Arf1;Sqstm1;Ap2m1;Pfn1;Dusp3;Pin1;Ube2n;Nck1;Hras;Ppp1ca;Csnk2b;Cdk4;Actr2;Arpc3;Akt1s1;Irak4;Cab39;Mapk1;Gsk3b;Plcb1;Nfkbib;Tbk1;Hsp90b1
prerank,TNF-alpha Signaling via NF-kB,-0.8246513139347769,-1.229822858015813,0.01812688821752266,0.16681718863801895,0.785,41/196,10.03%,Eif1;Tubb2a;Klf9;Jun;Ets2;Cebpd;Plk2;Sqstm1;Marcks;Irs2;Ifngr2;Ninj1;Btg2;Junb;Nfkb2;Atp2b1;Egr1;Il18;Btg1;Ier5;Nr4a2;Cebpb;Pnrc1;Rhob;Egr3;Fosl2;Gch1;Yrdc;Klf10;Nr4a1;Ripk2;Gem;Jag1;Snn;Pfkfb3;Dusp5;Rcan1;Nfil3;Map3k8;Tnfrsf9;Fosb
