Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Ribosome,-0.8843472753041969,-1.6972899339006342,0.0,0.0,0.0,80/128,6.65%,Rplp1;Rpl17;Rpl38;Rps21;Rps29;Rps27;Rpl13;Rps23;Rpl37a;Rpl9;Rps3a1;Rpl35a;Rps6;Rpl21;Rps8;Rpl30;Rps27a;Rpl15;Rpl6;Rpl4;Rplp2;Rpl19;Fau;Rpl32;Rpl3;Rps16;Rpl27a;Rps28;Rps7;Rps25;Rpl22l1;Rpl23;Rpl37;Rpl5;Rpl24;Rpl41;Rpl35;Rps15a;Rpl26;Rps24;Rps10;Rps9;Rps3;Rps2;Rpl14;Rpl39;Rps14;Rpsa;Rpl13a;Rpl28;Rpl34;Rps12;Rpl18a;Rpl8;Rpl36a;Rps26;Rpl7a;Rps20;Rpl27;Rpl18;Rpl7;Rps4x;Rpl12;Rps15;Rpl10;Rps19;Rpl36;Rps17;Rpl23a;Rpl36al;Rps18;Rpl22;Rpl10a;Rpl11;Rps13;Rpl29;Rps5;Mrpl18;Rpl31;Rplp0
prerank,Alzheimer disease,-0.8358088340215597,-1.6278417055673182,0.0,0.0,0.0,68/157,8.37%,Calm1;Ppp3ca;Ppp3r1;Grin1;Cox7c;Calm3;Ndufa4;Apoe;Cdk5r1;Cox8a;Mapk1;Ppp3cb;Cox6c;Atp5b;Atp5g3;Gapdh;Atp5h;Atf6;Atp5e;Cox5b;Atp5a1;Snca;Cox4i1;Uqcrc2;Grin2a;Uqcrb;Cacna1c;Cox6a1;Uqcr11;Mapk3;Ndufs5;Ndufa5;Rtn4;Ndufb3;Cox7a2;Cacna1d;Ndufa1;Ndufa13;Ndufa3;Grin2c;Cycs;Ndufb10;Uqcrq;Gnaq;Ndufa2;Uqcrh;Atp5g2;Ndufc1;Cox5a;Ndufc2;Cox6b1;Ndufb9;Atp5g1;Sdha;Ndufb8;Uqcrfs1;Ndufb11;Cox7a2l;Atp5o;Ndufab1;Ndufb6;Ndufb7;Ndufa6;Calm2;Atp5j;Ndufs4;Aph1a;Cox7b
prerank,Oxidative phosphorylation,-0.8235070839318814,-1.5720180015572414,0.0,0.0025401116408069004,0.006,64/113,10.69%,Cox7c;Ndufa4;Atp6v1a;Cox8a;Atp6v0c;Cox6c;Atp6v1d;Atp5b;Atp5g3;Atp5k;Atp5h;Atp5e;Cox5b;Atp5a1;Cox4i1;Uqcrc2;Uqcrb;Cox6a1;Uqcr11;Ndufs5;Ndufa5;Ndufb3;Cox7a2;Ndufa1;Ndufa13;Ndufa3;Ndufb10;Uqcrq;Ndufa2;Uqcrh;Atp5g2;Atp6v1e1;Atp6v1f;Atp6ap1;Ndufc1;Cox5a;Ndufc2;Atp6v1g2;Cox17;Cox6b1;Ndufb9;Atp5g1;Sdha;Atp6v0e2;Ndufb8;Uqcrfs1;Ndufb11;Cox7a2l;Atp5o;Ndufab1;Atp5l;Ndufb6;Ndufb7;Ndufa6;Atp5j;Ndufs4;Cox7b;Atp6v1g1;Atp6v1b2;Ndufa11;Ndufs6;Atp5d;Cyc1;Atp5j2
prerank,Th17 cell differentiation,-0.846264334272789,-1.5676144723996421,0.0,0.0024493933679209396,0.008,11/89,3.11%,Hsp90aa1;Ppp3ca;Hsp90ab1;Ppp3r1;Il1r1;Mapk1;Il1rap;Ppp3cb;Jun;Tgfbr1;Mapk3
prerank,Parkinson disease,-0.8132429666442741,-1.5573559133372472,0.0,0.0030481339689682804,0.013,63/122,10.53%,Ubb;Cox7c;Slc25a4;Ndufa4;Cox8a;Gnal;Cox6c;Atp5b;Atp5g3;Atp5h;Atp5e;Cox5b;Slc25a5;Atp5a1;Snca;Cox4i1;Uqcrc2;Uqcrb;Cox6a1;Uqcr11;Ndufs5;Ndufa5;Ndufb3;Cox7a2;Ndufa1;Ndufa13;Ndufa3;Cycs;Ndufb10;Uqcrq;Ndufa2;Uqcrh;Atp5g2;Ndufc1;Cox5a;Ndufc2;Cox6b1;Vdac2;Ndufb9;Atp5g1;Sdha;Ndufb8;Uqcrfs1;Ndufb11;Prkacb;Cox7a2l;Atp5o;Ndufab1;Uchl1;Gpr37;Ndufb6;Ndufb7;Ndufa6;Atp5j;Ndufs4;Cox7b;Ndufa11;Uba1;Ndufs6;Atp5d;Ube2g1;Cyc1;Pink1
prerank,Fluid shear stress and atherosclerosis,-0.7972204502231901,-1.5416514301860291,0.0,0.0047173501900699575,0.022,32/127,11.12%,Hsp90aa1;Calm1;Hsp90ab1;Actg1;Calm3;Actb;Il1r1;Hsp90b1;Ptk2;Mef2a;Jun;Sumo2;Arhgef2;Gstm5;Bmpr2;Sqstm1;Ctsl;Bmpr1b;Bmpr1a;Sumo3;Calm2;Acvr2a;Sumo1;Gstp1;Pik3cb;Map2k7;Ctnnb1;Sdc4;Vcam1;Gstm1;Nfkb1;Keap1
prerank,Spliceosome,-0.7958390129833984,-1.5330154609452884,0.0,0.006376198608556096,0.037,69/127,15.78%,Ddx5;Hnrnpa3;Srsf1;Rbm25;Hspa8;U2surp;Hnrnpk;Snrnp70;Hnrnpu;Prpf40a;Cdc40;Pcbp1;Thoc2;Zmat2;Srsf2;Hnrnpm;Tcerg1;Wbp11;Srsf7;Srsf5;Prpf38b;Rbm8a;Hnrnpa1;Sf3b1;Dhx15;Hnrnpc;Rbmxl1;Srsf3;Ddx42;Tra2b;Snrnp27;Hspa2;Snrpd2;Srsf10;Smndc1;Srsf6;Sf3b5;Ddx46;Snrnp200;Prpf8;Snu13;Bcas2;Cwc15;Acin1;Snw1;Sf3b2;Alyref2;Tra2a;Sf3b3;Snrpe;Eftud2;Lsm8;Alyref;Snrpb;Sart1;Snrpa1;Ccdc12;Lsm4;Prpf19;Snrpf;Thoc3;Thoc1;Lsm5;Magohb;Lsm6;Syf2;Sf3a1;Lsm2;U2af1l4
prerank,Amyotrophic lateral sclerosis (ALS),-0.8427470771450744,-1.525552225442041,0.0,0.008300721969065407,0.056,11/50,4.14%,Ppp3ca;Gria2;Ppp3r1;Grin1;Nefl;Ppp3cb;Gria1;Grin2a;Nefm;Grin2c;Cycs
prerank,C-type lectin receptor signaling pathway,-0.806137853813047,-1.521661644223098,0.0,0.00870895419705223,0.066,10/91,3.11%,Calm1;Ppp3ca;Ppp3r1;Calm3;Cblb;Mapk1;Ppp3cb;Jun;Arhgef12;Mapk3
prerank,Th1 and Th2 cell differentiation,-0.8297505669229708,-1.5148983187018916,0.0,0.010450745036462676,0.086,9/76,3.11%,Ppp3ca;Maml2;Ppp3r1;Mapk1;Ppp3cb;Jun;Maml3;Notch2;Mapk3
