Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Diacylglycerol Metabolic Process (GO:0046339),0.9373074766022489,1.6080816716323367,0.0022371364653243847,1.0,0.674,6/23,2.56%,Dgkh;Dgki;Dgkg;Dgat2;Dgkd;Dagla
prerank,protein-RNA Complex Assembly (GO:0022618),0.7782920824273563,1.598983309921798,0.0,1.0,0.8,56/143,13.98%,Celf2;Luc7l2;Celf1;Celf3;Luc7l3;Srsf1;Celf5;Cpsf6;Hnrnpc;Ago1;Rpl6;Rpsa;Clns1a;Ago2;Cdc73;Ago3;Celf4;Hsp90ab1;Bop1;Rpl5;Eif3f;Dhx29;Rbm5;Eif5;Luc7l;Eif3c;Dhx9;Eif3h;Ythdc1;Ago4;Rps15;Rpl11;Nudt21;Srsf9;Dicer1;Gcfc2;Sf3b1;Snrpb;Scaf11;Nop53;Rplp0;Snrpd1;Tssc4;Adar;Sart3;Ptges3;Rps5;Zrsr2;Ddx39b;Prpf19;Tgs1;Snrpd3;Eif3i;Eif3m;Ncbp1;Ddx1
prerank,Regulation Of Synapse Organization (GO:0050807),0.9257400728197178,1.597343721732845,0.004310344827586207,0.9723214730483061,0.828,10/25,3.11%,Il1rapl1;Cttnbp2;Camk2b;Epha4;Tanc1;Mef2c;Ctnna2;Nedd4;Ywhaz;Slitrk2
prerank,Establishment Of Protein Localization To Organelle (GO:0072594),0.82623624206127,1.5971166584241905,0.010351966873706004,0.7350530095643077,0.83,3/81,0.77%,Ryr2;Lrrc7;Prickle1
prerank,Regulation Of Presynapse Assembly (GO:1905606),0.9358459281284587,1.5770860642689122,0.0175054704595186,1.0,0.967,6/16,3.11%,Il1rapl1;Lrfn5;Gpc4;Snca;Slitrk3;Slitrk2
prerank,Regulation Of Presynapse Organization (GO:0099174),0.9358459281284587,1.5770860642689122,0.0175054704595186,1.0,0.967,6/16,3.11%,Il1rapl1;Lrfn5;Gpc4;Snca;Slitrk3;Slitrk2
prerank,Negative Regulation Of Translation (GO:0017148),0.8042678677401728,1.5747716754667067,0.0020161290322580645,0.9597945604940524,0.976,40/101,9.88%,Epha4;Tnrc6c;Dapk1;Igfbp5;Celf1;Enc1;Cpeb4;Trim2;Pum1;Tnrc6b;Rbm24;Serbp1;Btg2;Tia1;Rack1;Fto;Cnot1;Ago2;Ybx1;Ago3;Rock2;Csnk2a1;Syncrip;Nmnat2;Ythdf1;Ddx6;Rpl13a;Ago4;Ythdf2;Ilf3;Tpr;Caprin1;Fmr1;Ncl;Rps3;Tob1;Tnrc6a;Cpeb3;Gigyf2;Rock1
prerank,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),-0.8702510881187397,-1.5729953850215985,0.009174311926605505,1.0,0.992,7/42,6.74%,Pid1;Nr4a3;Adrb3;Mrap2;Slc25a13;Ppargc1a;Adgrf5
prerank,mRNA Splice Site Recognition (GO:0006376),0.9051831338755402,1.5726261272304365,0.006423982869379015,0.9048218070292228,0.98,9/29,4.05%,Celf2;Luc7l2;Celf3;Luc7l3;Srsf1;Celf5;Psip1;Sfswap;Hnrnpc
prerank,Regulation Of Synapse Assembly (GO:0051963),0.865003405211949,1.5722999903417503,0.008869179600886918,0.8127150120082178,0.982,17/50,3.28%,Il1rapl1;Il1rap;Mycbp2;Lrfn5;Clstn2;Mef2c;Gpc4;Slit1;Ptprd;Robo2;Snca;Nlgn1;Bdnf;Nlgn3;Slitrk3;Slitrk2;Slitrk5
prerank,Calcium Ion Transport (GO:0006816),0.7946685577376869,1.5690461523317352,0.0,0.8181938368633418,0.987,24/109,4.22%,Ryr2;Trpm3;Cacna1c;Camk2a;Cacnb2;Trpc6;Cacna2d1;Slc24a2;Slc8a2;Cacna1d;Orai2;Stim2;Atp2b2;Cacna1h;Slc24a4;Ryr1;Chrna7;Itpr1;Micu1;Nalcn;Atp2c1;Trpm7;Cacng8;Ramp1
prerank,Regulation Of Mitochondrial Membrane Potential (GO:0051881),-0.8932272399155723,-1.5664657533399127,0.001869158878504673,1.0,0.996,2/35,0.42%,Pid1;Bcl2
prerank,Long-Term Synaptic Potentiation (GO:0060291),0.9291463909243238,1.5655998916699407,0.009237875288683603,0.827904445229394,0.993,6/19,1.12%,Grin2a;Grin2b;Ptk2b;Slc24a2;Slc8a2;Nptn
prerank,mRNA Processing (GO:0006397),0.7409011891978045,1.561274093731597,0.00408997955010225,0.8674012973177371,0.998,106/202,16.27%,Ddx5;Celf1;Rprd1a;Cdc40;Hnrnpu;Sfpq;Hnrnph1;Papola;Hnrnpa3;Srsf1;Cpsf6;Fra10ac1;Snrnp70;Hnrnpm;Nova2;Zmat2;Hnrnpc;Hnrnpa2b1;Rsrc1;Pabpc1;Rbm6;Rbm22;Hnrnpk;Eftud2;Srsf7;Hnrnpr;Sf3b3;Dhx15;Prpf4b;Son;Srsf3;Rbm5;Tra2b;Hnrnpa0;Syncrip;Ppwd1;Fbxo11;Rbmx;Ddx46;Rbm10;Sf3b2;Ythdc1;Prkaca;Snrnp27;Nudt21;Srsf9;Gcfc2;Hnrnpa1;Srrm4;Sf3b1;Rbm8a;Hnrnpf;Snrpb;Sf3a1;Prpf38a;Scaf11;Lsm7;Srsf2;Snw1;Htatsf1;Gpkow;Mtrex;U2af1;Snrpd1;Lsm2;Hnrnph3;Rprd1b;Cwf19l2;Prpf40a;Srrm2;Srrm1;Sart3;Mettl14;Sf3b4;Pnn;Slu7;Zrsr2;Alkbh5;U2af2;Rprd2;Ddx39b;Prpf19;Wbp4;Snrpd3;Dhx16;Frg1;Ncbp1;Rbm4;Zcchc8;Tcerg1;Snip1;Lsm4;Ik;Ramac;Ddx41;Gemin6;Prpf4;Cpsf7;Sart1;Usp39;Rbmx2;Cwc27;Dhx8;Srsf6;Prpf8;Gemin5
prerank,Regulation Of Neuronal Synaptic Plasticity (GO:0048168),0.9063040717930111,1.5601933201086986,0.008385744234800839,0.8248669388676453,0.999,16/34,2.76%,Grin2a;Grik2;Mctp1;Shisa9;Camk2b;Camk2a;Grin2b;Shisa6;Ncdn;Slc8a2;Slc4a10;Grin1;Nsmf;Dbn1;Syp;Dlg4
prerank,Plasma Membrane Invagination (GO:0099024),-0.8937364241944489,-1.5529848557232877,0.015122873345935728,1.0,0.998,6/25,3.74%,Dock1;Elmo1;Gulp1;Gsn;Itgam;Cd36
prerank,Metal Ion Transport (GO:0030001),0.7467027960833571,1.5523072189658658,0.002036659877800407,0.9662619432546206,0.999,32/164,4.22%,Ryr2;Kcnj3;Slc4a4;Camk2a;Kcnj6;Cacna2d1;Scn3a;Cacna1d;Scn2a;Kcnab1;Scn8a;Kcnh1;Kcna1;Kcnd3;Atp2b2;Scn3b;Kcnip2;Slc17a7;Kcnk1;Kcnma1;Kcng2;Ryr1;Chrna7;Kcna4;Kcnc4;Kcnj4;Itpr1;Kcnb2;Atp2c1;Trpm7;Cacng8;Ramp1
prerank,Regulation Of Osteoblast Proliferation (GO:0033688),-0.9118464926035903,-1.5517609448734342,0.018281535648994516,1.0,0.998,2/16,0.97%,Nell1;Npr3
prerank,Protein Localization To Endoplasmic Reticulum (GO:0070972),0.9396752300416762,1.5508211067542041,0.015151515151515152,0.9402642298513274,0.999,1/16,0.01%,Ryr2
prerank,Autonomic Nervous System Development (GO:0048483),-0.9111435481688566,-1.5449509535396428,0.022727272727272728,1.0,0.999,8/15,5.98%,Nell1;Sema3a;Ednrb;Kif26a;Sox10;Phactr4;Fn1;Nf1
prerank,Vesicle Budding From Membrane (GO:0006900),-0.8960919906392951,-1.539901851550729,0.007476635514018692,1.0,0.999,1/29,0.05%,Fnbp1l
prerank,Positive Regulation Of Calcium Ion Transport (GO:0051928),0.9041740437605115,1.5398263679021666,0.017857142857142856,1.0,1.0,6/26,1.38%,Camk2a;Cacnb2;Trpc6;Atp2b1;Cacna1d;Stim2
prerank,Modulation Of Chemical Synaptic Transmission (GO:0050804),0.765303956994038,1.5362078454405954,0.006263048016701462,1.0,1.0,35/120,3.15%,Ppp3ca;Btbd9;Dlgap1;Grik2;Grm1;Mctp1;Gria1;Tmem108;Clstn2;Plppr4;Gria2;Dlgap2;Dgki;Camk2a;Nrg3;Grm7;Lgi1;Rims1;Cplx2;Grm5;Mef2c;Nptx1;Slc8a2;Nlgn1;Grid1;Grm2;Gria3;Syt1;Iqsec2;Nlgn3;Chrna7;Dlg4;Syn3;Lrrc4;Grik4
prerank,Regulation Of Postsynapse Organization (GO:0099175),0.8903332994173048,1.5341932352804775,0.024229074889867842,1.0,1.0,8/25,4.35%,Ppfia2;Il1rapl1;Epha4;Tanc1;Sipa1l1;Cdk5r1;Lzts3;Tanc2
prerank,Spliceosomal Complex Assembly (GO:0000245),0.8225409042864055,1.531063544198558,0.012219959266802444,1.0,1.0,22/62,11.07%,Celf2;Luc7l2;Celf1;Celf3;Luc7l3;Srsf1;Celf5;Celf4;Sf3b3;Rbm5;Luc7l;Ddx46;Sf3b2;Ythdc1;Srsf9;Gcfc2;Sf3b1;Snrpb;Sf3a1;Scaf11;Htatsf1;Snrpd1
prerank,Cilium-Dependent Cell Motility (GO:0060285),0.9302667958152594,1.5297116500298156,0.017937219730941704,1.0,1.0,1/18,0.05%,Rfx3
prerank,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),0.8332490284721918,1.5287821791614298,0.015238095238095238,1.0,1.0,8/58,4.98%,Grin2a;Grin2b;Dapk1;Grin1;Hmgb1;Cyfip2;Arl6ip5;Asph
prerank,Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002),0.8993470987264408,1.528053058018331,0.02100840336134454,1.0,1.0,7/28,1.68%,Ryr2;Cacna1c;Cacna2d1;Nedd4l;Cacna1d;Atp1a1;Scn3b
prerank,Regulation Of Oligodendrocyte Differentiation (GO:0048713),-0.9166527018350228,-1.525221083395776,0.012367491166077738,1.0,1.0,11/17,6.52%,Tenm4;Ptn;Il34;Daam2;Opalin;Sox1;Tmem98;Hes5;Notch1;Nf1;Hes1
prerank,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.7320441185103611,1.5216873107169209,0.004098360655737705,1.0,1.0,88/170,16.27%,Ddx5;Cdc40;Hnrnpu;Hnrnph1;Hnrnpa3;Srsf1;Fra10ac1;Snrnp70;Hnrnpm;Nova2;Zmat2;Hnrnpc;Hnrnpa2b1;Rsrc1;Pabpc1;Rbm6;Rbm22;Hnrnpk;Eftud2;Srsf7;Hnrnpr;Sf3b3;Dhx15;Prpf4b;Srsf3;Rbm5;Tra2b;Syncrip;Ppwd1;Rbmx;Ddx46;Rbm10;Sf3b2;Ythdc1;Snrnp27;Srsf9;Gcfc2;Hnrnpa1;Sf3b1;Rbm8a;Hnrnpf;Snrpb;Sf3a1;Prpf38a;Lsm7;Srsf2;Snw1;Htatsf1;Gpkow;Mtrex;U2af1;Snrpd1;Lsm2;Hnrnph3;Cwf19l2;Prpf40a;Srrm2;Srrm1;Sart3;Mettl14;Sf3b4;Pnn;Slu7;Zrsr2;U2af2;Ddx39b;Prpf19;Wbp4;Snrpd3;Dhx16;Frg1;Ncbp1;Rbm4;Zcchc8;Snip1;Lsm4;Ik;Ddx41;Gemin6;Prpf4;Sart1;Usp39;Rbmx2;Cwc27;Dhx8;Srsf6;Prpf8;Gemin5
prerank,Calcium Ion Transmembrane Transport (GO:0070588),0.7901211240244059,1.5193266160050127,0.004347826086956522,1.0,1.0,19/79,3.94%,Grin2a;Trpm3;Cacna1c;Trpc6;Grin2b;Cacna2d1;Slc24a2;Atp2b1;Slc8a2;Cacna1d;Mcu;Grin1;Slc24a4;Atp2b3;Micu1;Nalcn;Atp2c1;Trpm7;Slc25a23
prerank,Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034765),0.8922378687991468,1.5184190514374194,0.017167381974248927,1.0,1.0,8/28,2.88%,Grin2a;Kcnj3;Grin2b;Kcnj6;Nedd4l;Grin1;Nedd4;Kcnj4
prerank,cGMP-mediated Signaling (GO:0019934),-0.9115619155282744,-1.5173566734709973,0.03090909090909091,1.0,1.0,5/15,3.74%,Kcnc2;Htr2c;Pde3a;Pde2a;Cd36
prerank,Regulation Of Dendritic Spine Development (GO:0060998),0.8938508214530382,1.512579865148279,0.028639618138424822,1.0,1.0,4/18,1.16%,Ppfia2;Camk2b;Mef2c;Nlgn1
prerank,Neuromuscular Synaptic Transmission (GO:0007274),0.8967313186259955,1.5110504652344936,0.06278026905829596,1.0,1.0,4/16,2.75%,Erc2;Dtna;Rimbp2;Erc1
prerank,Negative Regulation Of Endocytosis (GO:0045806),0.8678198795739858,1.510686422778575,0.038461538461538464,1.0,1.0,2/31,0.27%,Mctp1;Prkd1
prerank,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),0.8511833563026959,1.5062501900025271,0.0395010395010395,1.0,1.0,10/37,2.58%,Ank3;Camk2a;Cacnb2;Trpc6;Atp2b1;Cacna1d;Stim2;Scn3b;Ank2;Chrm1
prerank,Phosphatidylinositol 3-Kinase Signaling (GO:0014065),-0.8635009019578084,-1.5032734243411114,0.018832391713747645,1.0,1.0,12/31,7.01%,Myo16;Nyap2;Igf1;Htr2a;Pik3r1;Tyro3;Zfp36l1;Pik3cd;Nf1;Edn1;Erbb3;Pik3r5
prerank,Regulation Of Macrophage Activation (GO:0043030),0.8793884024127704,1.501811388960888,0.037527593818984545,1.0,1.0,3/29,3.26%,Lrfn5;Pja2;Tnip2
prerank,Ephrin Receptor Signaling Pathway (GO:0048013),0.8577130445974259,1.4992163793586464,0.022123893805309734,1.0,1.0,13/43,3.85%,Kalrn;Epha7;Tiam1;Epha4;Chn1;Rasa1;Epha6;Sipa1l1;Anks1b;Ptk2;Cdk5r1;Pak3;Efnb3
prerank,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),0.7474437643676639,1.499018600191942,0.0057251908396946565,1.0,1.0,31/126,9.80%,Prox1;Epha4;Dapk1;Igfbp5;Rapgef2;Enc1;Trim2;Serbp1;Btg2;Tia1;Rack1;Cnot1;Bmpr2;Ybx1;Fbxw7;Fyn;Rock2;Csnk2a1;Syncrip;Gck;Ddx6;Rpl13a;Ilf3;Caprin1;Fmr1;Ncl;Rps3;Tob1;Cpeb3;Nfkb1;Gigyf2
prerank,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),0.8855783015962585,1.498791070032955,0.05506607929515418,1.0,1.0,1/20,0.09%,Prkce
prerank,Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),0.9047644606487484,1.4977492528522784,0.031315240083507306,1.0,1.0,2/19,2.99%,Rfx3;Nek10
prerank,Positive Regulation Of Synaptic Transmission (GO:0050806),0.7866439620648926,1.4972721227364474,0.021739130434782608,1.0,1.0,17/75,3.06%,Grin2a;Grik2;Clstn2;Grin2b;Lgi1;Rims1;Ptk2b;Slc24a2;Slc8a2;Nptn;Nlgn1;Grin1;Syt1;Nlgn3;Chrna7;Dlg4;Nalcn
prerank,Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584),0.909342891435532,1.497269071547862,0.03908045977011494,1.0,1.0,5/18,3.21%,Ryr2;Ptprj;Grm5;Dmtn;Prnp
