Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction
prerank,Axon guidance,-0.44795821254198015,-1.0736422606047356,0.31626506024096385,0.6329377683343556,1.0,26/175,7.92%,Sema5a;Epha7;Ppp3ca;Robo2;Cfl1;Lrrc4;Rac1;Rasa1;Trpc6;Ppp3r1;Efnb3;Nck1;Cxcl12;Camk2b;Hras;Bmpr1b;Cdc42;Gsk3b;Mapk3;Cfl2;Bmpr2;Ppp3cb;Gnai1;Pard3;Ablim3;Plxna4,KEGG_2019_Mouse,Down
prerank,Regulation Of Dendrite Development (GO:0050773),0.7206303192630311,1.4868855290992584,0.03826530612244898,0.8522776626039983,1.0,7/36,2.26%,Bcl11a;Kndc1;Sez6;Hecw1;Pacsin1;Cobl;Camk1d,GO_Biological_Process_2023,Up
prerank,Axoneme Assembly (GO:0035082),0.6811290907689586,1.4643260011152965,0.036458333333333336,0.8121255596837624,1.0,17/37,23.14%,Dnai4;Ccdc39;Cfap74;Togaram1;Cfap91;Spag1;Stk36;Ccdc65;Dnaaf1;Cfap46;Pierce1;Spag16;Spef1;Jhy;Lrguk;Ccdc40;Lrrc43,GO_Biological_Process_2023,Up
prerank,Axon Extension (GO:0048675),-0.7276456705957951,-1.3429822339292674,0.09947643979057591,0.5066655604982814,1.0,4/23,2.40%,Hsp90ab1;Sema5a;Map1b;Hsp90aa1,GO_Biological_Process_2023,Down
prerank,Regulation Of Dendrite Extension (GO:1903859),0.7075613052154174,1.316898170377643,0.1308641975308642,0.8140009881404098,1.0,10/16,8.45%,Unc13a;Itsn2;Rnf157;Rasal1;Plaa;Syt4;Smurf1;Syt1;Syt2;Rims2,GO_Biological_Process_2023,Up
prerank,Positive Regulation Of Dendrite Extension (GO:1903861),0.7075613052154174,1.316898170377643,0.1308641975308642,0.8140009881404098,1.0,10/16,8.45%,Unc13a;Itsn2;Rnf157;Rasal1;Plaa;Syt4;Smurf1;Syt1;Syt2;Rims2,GO_Biological_Process_2023,Up
prerank,Neuron Projection Extension (GO:1990138),-0.6541379751493664,-1.3085933319836576,0.12111292962356793,0.5737891164469455,1.0,7/39,5.65%,Hsp90ab1;Sema5a;Nrn1;Map1b;Hsp90aa1;Ssna1;Llph,GO_Biological_Process_2023,Down
prerank,Dendrite Morphogenesis (GO:0048813),0.6075016683703867,1.2755400536969534,0.16393442622950818,0.7817879556615417,1.0,12/33,5.97%,Phactr1;Shank1;Ctnnd2;Shank3;Dlg4;Ephb2;Farp1;Ephb1;Lrp4;Pak3;Taok2;Dip2a,GO_Biological_Process_2023,Up
prerank,Neuron Projection Organization (GO:0106027),-0.6877073574650765,-1.208190640706496,0.2730496453900709,0.7015992659546113,1.0,6/15,8.28%,Prnp;Arf1;Chrna7;Gsk3b;Map1a;Dctn1,GO_Biological_Process_2023,Down
prerank,Neurogenesis (GO:0022008),0.5481853338434488,1.2041343424679074,0.17548746518105848,0.8209979477130526,1.0,7/44,6.59%,Cit;Spock1;Mapt;Ephb1;Lrp4;Ercc6;Ntn5,GO_Biological_Process_2023,Up
prerank,Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843),-0.6749386052592525,-1.2034252449824352,0.2695167286245353,0.7030058100182583,1.0,1/18,0.16%,Sema5a,GO_Biological_Process_2023,Down
prerank,Axonemal Dynein Complex Assembly (GO:0070286),0.5734532349149735,1.1768275378810562,0.2506393861892583,0.8255646251501222,1.0,8/31,16.34%,Dnai4;Dnah5;Ccdc39;Dnaaf5;Spag1;Ccdc65;Cfap100;Dnaaf1,GO_Biological_Process_2023,Up
prerank,Positive Regulation Of Axonogenesis (GO:0050772),0.5626622097465355,1.1764973522975262,0.22025316455696203,0.8237202562965411,1.0,13/36,8.30%,Macf1;L1cam;Mapt;Golga4;Ntrk2;Shtn1;Plxnc1;Plxnd1;Plxna1;Plxna2;Plxna3;Map6;Limk1,GO_Biological_Process_2023,Up
prerank,Axonogenesis (GO:0007409),-0.46041371649428686,-1.1127017579148974,0.24927953890489912,0.808077131074526,1.0,23/180,5.73%,Hsp90ab1;Sema5a;Epha7;Aplp1;Plppr4;Map1b;Fgfr2;Robo2;Rab3a;Ptpro;Cck;Bdnf;Hsp90aa1;Slitrk2;Lrtm1;Tnr;Cdk5r1;Efnb3;Cxcl12;Slitrk3;Ssna1;Fez1;Map1a,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Dendrite Morphogenesis (GO:0050775),0.5968498219220026,1.096348118905223,0.3789954337899543,0.8669039834515921,1.0,2/16,1.85%,Cux2;Cux1,GO_Biological_Process_2023,Up
prerank,Central Nervous System Neuron Development (GO:0021954),-0.6135275789867949,-1.08947509766586,0.4040066777963272,0.823603937671756,1.0,3/16,4.40%,Hsp90ab1;Hsp90aa1;Npy,GO_Biological_Process_2023,Down
prerank,Regulation Of Dendrite Morphogenesis (GO:0048814),0.544176618513959,1.0820754542623086,0.3589108910891089,0.8688574553967763,1.0,4/31,1.85%,Cux2;Kndc1;Hecw1;Cux1,GO_Biological_Process_2023,Up
prerank,Positive Regulation Of Axon Extension (GO:0045773),0.5682021215190568,1.0590045470425653,0.43028846153846156,0.8816974809262114,1.0,7/18,5.02%,Macf1;L1cam;Mapt;Megf8;Golga4;Shtn1;Nell1,GO_Biological_Process_2023,Up
prerank,Neuron Development (GO:0048666),0.4064869373811331,1.042539384455308,0.34959349593495936,0.8857450988828137,1.0,31/140,7.88%,Tenm4;Myt1l;Srrm4;Tenm3;Tenm2;Atp8a2;L1cam;Mapt;Fryl;Dock7;Vps13b;Tbcd;Dmd;App;Taok1;Ntrk2;Tbc1d24;Fry;Ptprm;Nova2;Camsap1;Bicdl1;Pbx3;Ercc6;Epha8;Pbx4;Wnk1;Sh3gl2;Wnt5a;Stx3;Rock1,GO_Biological_Process_2023,Up
prerank,Positive Regulation Of Neurogenesis (GO:0050769),0.44252732675533846,1.0348016860424665,0.35714285714285715,0.8662434380599173,1.0,15/69,9.73%,Cux2;Shank3;Cux1;Ntrk2;Plxnc1;Plxnd1;Lrp2;Smarcd3;Plxna1;Plxna2;Plxna3;Map6;Numbl;Fbxw8;Ptprd,GO_Biological_Process_2023,Up
prerank,Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841),-0.5471757790665361,-1.0065480699649334,0.48534798534798534,0.8750394068801568,1.0,1/22,0.16%,Sema5a,GO_Biological_Process_2023,Down
prerank,Axon Development (GO:0061564),-0.4507729278946251,-1.0016346486382677,0.47401574803149604,0.8739993735120699,1.0,15/91,5.73%,Sema5a;Aplp1;Plppr4;Map1b;Fgfr2;Rab3a;Bhlhe22;Cck;Slitrk2;Cdk5r1;Neurod2;Rtn4;Slitrk3;Ssna1;Map1a,GO_Biological_Process_2023,Down
