Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction
prerank,Necroptosis,-0.7570062738238746,-1.7318391488449414,0.0,0.002082964992927864,0.013,22/109,8.29%,Fth1;Hsp90ab1;Ppia;Slc25a4;Slc25a5;Hmgb1;Vdac1;Hsp90aa1;Sqstm1;Ftl1;Camk2b;Chmp2a;Ifngr2;Vdac2;Bax;Glul;Vdac3;Spata2l;Spata2;Chmp4c;Chmp4b;Pgam5,KEGG_2019_Mouse,Down
prerank,Ferroptosis,-0.8618349929603173,-1.7267229197220622,0.001718213058419244,0.0019627939356435644,0.014,12/37,9.33%,Fth1;Prnp;Ftl1;Trf;Map1lc3a;Map1lc3b;Vdac2;Pcbp1;Vdac3;Acsl3;Gpx4;Gclm,KEGG_2019_Mouse,Down
prerank,Apoptosis,-0.5010671674972125,-1.1621214386040226,0.2087087087087087,0.5483575701320133,1.0,11/126,6.32%,Actb;Jun;Actg1;Tuba1a;Tuba4a;Cycs;Hras;Mapk3;Bax;Tuba1b;Ctsb,KEGG_2019_Mouse,Down
prerank,Autophagy,-0.3266640142483632,-0.7423236145032579,0.9129793510324484,0.9991194324024943,1.0,16/125,9.33%,Gabarapl1;Hmgb1;Gabarapl2;Rraga;Gabarap;Rragd;Hras;Mapk3;Rheb;Irs2;Ddit4;Prkaca;Ctsb;Map2k1;Rras2;Atg10,KEGG_2019_Mouse,Down
prerank,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),-0.7263161832937659,-1.5956637431432024,0.0030257186081694403,0.11563565768605553,0.982,17/89,6.79%,Snca;Dynll1;Rps3;Bex3;Hmgb1;Rack1;Ndufa13;St18;Arl6ip5;Cycs;Hspe1;Mtch1;Bax;Rps27l;Pdcd6;Hspd1;Anp32b,GO_Biological_Process_2023,Down
prerank,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),-0.7292574383775752,-1.5224751075219596,0.012678288431061807,0.23797516296111101,1.0,11/56,6.79%,Snca;Dynll1;Bex3;Rack1;Cycs;Hspe1;Mtch1;Bax;Rps27l;Hspd1;Anp32b,GO_Biological_Process_2023,Down
prerank,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),-0.7063160025601664,-1.5095613925690274,0.02280130293159609,0.26198816816335996,1.0,12/67,8.32%,Snca;Epha7;Hmgb1;Arl6ip1;Ndufa13;Arl6ip5;Cycs;Pdcd6;Dnajb6;Lamtor5;Triap1;Pdcd5,GO_Biological_Process_2023,Down
prerank,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),-0.839310054544881,-1.488979391738587,0.0391156462585034,0.2802446985252133,1.0,6/15,10.42%,Slc25a4;Slc25a5;Chchd10;Gsk3b;Tmem14a;Bok,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Cell Death (GO:0060548),-0.6957451547406729,-1.4562026536765509,0.03420195439739414,0.34501132527060563,1.0,16/60,12.34%,Mt3;Snca;Psmc5;Park7;Chmp2a;Sorl1;Bnip3l;Chmp4c;Tm7sf3;Chga;Tmem109;Csf1;Gpnmb;Wnt16;Htra2;Tigar,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),-0.7336188604886438,-1.454181596841889,0.042735042735042736,0.3498624042329368,1.0,8/33,5.94%,Ubb;Rps7;Rps3;Eif5a;Rack1;Gsdme;Nck1;Sod1,GO_Biological_Process_2023,Down
prerank,Regulation Of Programmed Cell Death (GO:0043067),-0.606625648502192,-1.4396781333832849,0.02005730659025788,0.3664424808829555,1.0,27/157,8.43%,Actb;Tpt1;Calr;Rps3;Maged1;Anp32a;Nme2;Hsp90aa1;Plk5;Morf4l1;Nme1;Psmc5;Prdx2;Bex1;Morf4l2;Clu;Rtn4;Cryab;Anp32e;Bax;Ctsb;Trim24;Anp32b;Bnip3l;Tm7sf3;Cidea;Actl6a,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),-0.7794065398629441,-1.4203851369803724,0.0706896551724138,0.39348991381704745,1.0,5/20,8.27%,Epha7;Prnp;Cdk5r1;Bax;Tgfb2,GO_Biological_Process_2023,Down
prerank,Autophagy Of Nucleus (GO:0044804),0.7621512081820864,1.4133701961661855,0.11864406779661017,0.7767020681589953,1.0,8/18,17.00%,Rb1cc1;Atg2a;Atg2b;Ulk3;Wdr45;Ulk2;Ulk1;Atg13,GO_Biological_Process_2023,Up
prerank,Positive Regulation Of Neuron Death (GO:1901216),-0.7384996703370742,-1.4107931159698697,0.05025125628140704,0.39697319259193864,1.0,6/30,5.30%,Snca;Epha7;Prnp;Cdk5r1;Clu;Bax,GO_Biological_Process_2023,Down
prerank,Regulation Of Neuron Apoptotic Process (GO:0043523),-0.619766011581552,-1.3992049142412868,0.04954954954954955,0.4233655065148825,1.0,16/94,5.94%,Ubb;Mt3;Epha7;Prnp;Apoe;Rasa1;Bdnf;Set;Cdk5r1;Park7;Faim2;Ptk2b;Clu;Bax;Crlf1;Sod1,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),-0.664235171576953,-1.3696315945433786,0.06259780907668232,0.47100703119176907,1.0,10/57,5.71%,Ppia;Tpt1;Ndufa13;Dnaja1;Park7;Cxcl12;Tmbim6;Clu;Eno1;Trim32,GO_Biological_Process_2023,Down
prerank,Positive Regulation Of Cell Death (GO:0010942),-0.7029506470678853,-1.3679801632322377,0.08145580589254767,0.47305093495390793,1.0,3/35,0.57%,Mt3;Snca;Prnp,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Macroautophagy (GO:0016242),0.7075329587382725,1.3665646285031803,0.10638297872340426,0.8179413349207042,1.0,7/22,6.48%,Nrbp2;Lrrk2;Rubcn;Pik3ca;Clec16a;Mtor;Tsc1,GO_Biological_Process_2023,Up
prerank,Intrinsic Apoptotic Signaling Pathway (GO:0097193),-0.6127104740692013,-1.3592589569750444,0.06636500754147813,0.48969951472209367,1.0,9/87,5.30%,Ddx5;Selenok;Arl6ip5;Mllt11;Cycs;Hint1;Cebpb;Fnip2;Bax,GO_Biological_Process_2023,Down
prerank,Negative Regulation Of Programmed Cell Death (GO:0043069),-0.5340218268883494,-1.3484305653948734,0.018469656992084433,0.5078315157634679,1.0,53/324,9.74%,Mt3;Snca;Ptma;Tpt1;Cfl1;Ptms;Arl6ip1;Prdx5;Rasa1;Vdac1;Higd2a;Nme2;Ywhaz;Psmc5;Dnaja1;Glo1;Rpl10;Prdx2;Bag4;Higd1a;Faim2;Htr2b;Npm1;Tmbim6;Cbx4;Ptk2b;Capn3;Cryab;Gsk3b;Hmgn5;Cx3cl1;Mien1;Hspd1;Bag1;Arf4;Triap1;Cited2;Bnip3l;Tek;Tm7sf3;Foxo1;Tmem14a;Zfand6;Lsm8;Api5;Phb2;Gpx4;Arhgdia;Evi2b;Gstp1;Tmem109;Hspa5;Hspa9,GO_Biological_Process_2023,Down
prerank,Regulation Of Cell Death (GO:0010941),-0.6612073192305143,-1.3474643705623064,0.08482871125611746,0.5036736096549537,1.0,10/47,9.53%,Snca;Sncb;Park7;Chrna7;Chmp2a;Clu;Cryab;Bnip3l;Chmp4c;Tmem109,GO_Biological_Process_2023,Down
prerank,Regulation Of Autophagy (GO:0010506),-0.5497921299740453,-1.3448335708891999,0.03910614525139665,0.509325469938402,1.0,28/213,7.40%,Eef1a1;Atp6v0c;Atp6v0b;Gapdh;Vps29;Hmgb1;Atp6v1a;Atp6v1g2;Tmem59;Vdac1;Prkd1;Atp6v1d;Atp6v0e2;Sqstm1;Psap;Cdk5r1;Eef1a2;Pip4k2a;Rraga;Rragd;Gsk3b;Atf6;Ubqln2;Trim32;Prkaca;Atp6v1e1;Atp6v1g1;Foxk1,GO_Biological_Process_2023,Down
prerank,Regulation Of Apoptotic Signaling Pathway (GO:2001233),-0.6716571715400742,-1.3363924729588843,0.11056105610561057,0.5139907339949853,1.0,11/40,11.02%,Ppia;Rps3;Grina;Bdnf;Faim2;Tmbim6;Cx3cl1;Tgfbr1;Tpd52l1;Ctss;Ctsl,GO_Biological_Process_2023,Down
