Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction
prerank,Ether lipid metabolism,-0.8609694899845823,-1.5655481723346472,0.0,0.19777299464617348,0.156,10/45,4.71%,Enpp2;Pld1;Plpp3;Ugt8a;Pla2g4a;Pla2g7;Gal3st1;Enpp6;Lpcat2;Pld4,KEGG_2019_Mouse,Down
prerank,Staphylococcus aureus infection,-0.818081078169554,-1.551308159782135,0.008639308855291577,0.14930882021555175,0.228,15/50,10.83%,Cfh;Itgam;Masp1;Selplg;C1qa;C1qc;C1qb;Fcgr3;Icam1;Fcgr1;Hc;C4b;H2-DMb1;Ptafr;Fcgr2b,KEGG_2019_Mouse,Down
prerank,Complement and coagulation cascades,-0.7724493467617799,-1.5348496852239892,0.004424778761061947,0.14392391194548268,0.31,22/79,12.64%,Cfh;Itgam;Masp1;F3;Clu;C1qa;C7;C1qc;C1qb;Vwf;Thbd;Cd55;Hc;C4b;Vtn;C4bp;Cr2;Zp3r;Pros1;Bdkrb2;Tfpi;C3ar1,KEGG_2019_Mouse,Down
prerank,mRNA Processing (GO:0006397),0.7585148233440118,1.6543745467724569,0.0,0.01771719300048822,0.016,77/202,14.51%,Celf1;Rprd1a;Cdc40;Sfpq;Nova2;Srrm4;Hnrnpu;Papola;Cpsf6;Srsf1;Ddx5;Snrnp70;Hnrnpa3;Fra10ac1;Eftud2;Hnrnph1;Fbxo11;Rbm6;Hnrnpm;Syncrip;Hnrnpc;Dhx15;Rbm10;Hnrnpr;Sf3b3;Rsrc1;Srsf9;Ythdc1;Pabpc1;Prpf40a;Tra2b;Srsf7;Rbm5;Rbm22;Prpf4b;Ppwd1;Nudt21;Gcfc2;Snrnp40;Hnrnpa0;Rbmx;Prkaca;Rprd2;Sf3a1;Tcerg1;Mtrex;Srsf3;Ddx46;Sf3b2;Rprd1b;Hnrnpk;Sart3;Lsm7;Sf3b1;Zmat2;Srsf10;Zcchc8;Srsf12;Cwc27;Hnrnpf;Snrnp27;Gpkow;Srrm1;Srrm2;Casc3;Cwc22;Mettl14;Rngtt;Scaf11;Rbm8a;Rbm4;Ncbp1;Hnrnph3;Srsf4;Prpf4;Htatsf1;Hnrnpa1,GO_Biological_Process_2023,Up
prerank,Negative Regulation Of Translation (GO:0017148),0.7976551237897554,1.5888858563393402,0.0017605633802816902,0.13756879270967323,0.215,33/101,9.58%,Tnrc6c;Epha4;Dapk1;Celf1;Igfbp5;Cpeb4;Trim2;Enc1;Tnrc6b;Pum1;Rbm24;Nmnat2;Tia1;Fto;Ago2;Cnot1;Rock2;Syncrip;Serbp1;Cpeb3;Btg2;Ago3;Ago4;Rock1;Ilf3;Gigyf2;Csnk2a1;Caprin1;Ybx1;Fmr1;Ythdf1;Rack1;Ddx6,GO_Biological_Process_2023,Up
prerank,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.730819862365549,1.5555206877940952,0.0036231884057971015,0.23761882377125373,0.53,68/170,15.99%,Cdc40;Nova2;Hnrnpu;Srsf1;Ddx5;Snrnp70;Hnrnpa3;Fra10ac1;Eftud2;Hnrnph1;Rbm6;Hnrnpm;Syncrip;Hnrnpc;Dhx15;Rbm10;Hnrnpr;Sf3b3;Rsrc1;Srsf9;Ythdc1;Pabpc1;Prpf40a;Tra2b;Srsf7;Rbm5;Rbm22;Prpf4b;Ppwd1;Gcfc2;Snrnp40;Rbmx;Sf3a1;Mtrex;Srsf3;Ddx46;Sf3b2;Hnrnpk;Sart3;Lsm7;Sf3b1;Zmat2;Srsf10;Zcchc8;Srsf12;Cwc27;Hnrnpf;Snrnp27;Gpkow;Srrm1;Srrm2;Casc3;Cwc22;Mettl14;Rbm8a;Rbm4;Ncbp1;Hnrnph3;Srsf4;Prpf4;Htatsf1;Hnrnpa1;Pnn;Prpf38a;Rnps1;Rbm41;Snrpd1;Gemin5,GO_Biological_Process_2023,Up
prerank,PTEN Regulation R-HSA-6807070,0.7808336648957488,1.6042778951046497,0.0016611295681063123,0.10143382114416231,0.064,38/136,9.60%,Tnrc6c;Akt3;Mapk1;Chd3;Gatad2b;Tnrc6b;Cnot6l;Hdac7;Cbx6;Jun;Rragd;Chd4;Tnks;Ago1;Nedd4;Ago2;Pten;Hdac1;Psmd14;Rbbp7;Mta3;Rcor1;Rptor;Mapk3;Slc38a9;Phc2;Usp7;Rragb;Ago3;Ago4;Usp13;Kdm1a;Suz12;Cbx4;Hdac2;Phc3;Prex2;Psme4,Reactome_2022,Up
prerank,Fatty Acid Metabolism,-0.7047734402142422,-1.5008563780246067,0.004618937644341801,0.17658600392413343,0.114,29/142,11.51%,Acss1;Bmpr1b;Me1;Gad2;Aldh1a1;Glul;Acadl;Cpt1a;Hpgd;Hmgcs1;Fmo1;Hsp90aa1;Ppara;Ltc4s;Idh1;S100a10;Dhcr24;Hmgcs2;Prdx6;Decr1;Cd36;Mdh1;Eci2;Cpt2;Rdh16;Idi1;Ephx1;Hsd17b11;Rap1gds1,MSigDB_Hallmark_2020,Down
prerank,Coagulation,-0.7065603118852954,-1.4916199362923015,0.008948545861297539,0.10581145473231804,0.134,30/125,9.42%,Cpq;Cfh;Csrp1;Sparc;Lgmn;Gsn;Htra1;F3;Rapgef3;Clu;C1qa;Fn1;Gng12;Mmp14;Cd9;Ctsh;Dusp6;Capn2;Mmp15;Timp3;Lrp1;Vwf;Thbd;Itgb3;Hmgcs2;Sirt2;Klk8;Dpp4;S100a1;Ctso,MSigDB_Hallmark_2020,Down
prerank,Interferon Alpha Response,-0.703322774680038,-1.4078267931598671,0.03636363636363636,0.24058675137811827,0.395,38/89,12.65%,Herc6;Cnp;Il15;Elf1;Casp8;Rtp4;Txnip;Tent5a;Parp14;Nmi;Lpar6;Lap3;Eif2ak2;Ddx60;Parp9;Parp12;Epsti1;Trim14;Trim25;Plscr1;Ifi27;Samd9l;Trim5;Ifih1;B2m;Sp110;Ifit2;Trim21;Usp18;Tmem140;Bst2;Il7;Ifitm2;Ifi35;Casp1;Uba7;Ifit3;Rsad2,MSigDB_Hallmark_2020,Down
