Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
prerank,Ferroptosis,-0.7409021870544199,-1.297992322692097,0.1343612334801762,0.730677339276646,1.0,5/38,5.38%,Trf;Slc7a11;Sat1;Cp;Acsl3,KEGG_2019_Mouse,Down,1.297992322692097
prerank,Autophagy,0.4908391890910077,1.014070880765766,0.4371772805507745,0.8294490361832833,1.0,20/128,6.74%,Dapk1;Akt3;Rras2;Mapk1;Map2k1;Itpr1;Mapk10;Rragd;Rb1cc1;Pik3cb;Mras;Pten;Irs1;Uvrag;Prkacb;Rptor;Mapk3;Raf1;Pdpk1;Rragb,KEGG_2019_Mouse,Up,1.014070880765766
prerank,Diseases Of Programmed Cell Death R-HSA-9645723,0.5913625867083565,1.081483867904695,0.3732142857142857,0.8655965589340416,1.0,4/57,5.68%,Erc2;Jun;Cdk5r1;Rbbp7,Reactome_2022,Up,1.081483867904695
prerank,Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769,0.6528853844927239,1.030298785439732,0.4857142857142857,0.8677145745661485,1.0,4/23,5.09%,Dapk1;Unc5a;Appl1;Dcc,Reactome_2022,Up,1.030298785439732
prerank,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,0.7327725230562093,1.196166873765355,0.2767676767676768,0.8684867348256669,1.0,3/22,3.84%,Erc2;Jun;Cdk5r1,Reactome_2022,Up,1.196166873765355
prerank,Intrinsic Pathway For Apoptosis R-HSA-109606,0.5464311541102653,0.9668108872291594,0.5056179775280899,0.880558095420107,1.0,9/49,6.07%,Akt3;Ppp1r13b;Mapk1;Ppp3r1;Nmt1;Ywhab;Ywhaz;Ywhah;Mapk3,Reactome_2022,Up,0.9668108872291594
prerank,Autophagy R-HSA-9612973,0.4786240034579415,0.9731777989888069,0.4948453608247423,0.8812903195917456,1.0,34/124,15.10%,Prkag2;Dync1i2;Rragd;Rb1cc1;Dync1i1;Vps37b;Src;Uvrag;Rptor;Slc38a9;Rragb;Eef1a1;Mtmr3;Nbr1;Atm;Gabarapl1;Mfn2;Atg16l1;Ambra1;Wipi2;Tsc2;Atg4c;Ube2n;Mtor;Sqstm1;Becn1;Hsf1;Prkaa1;Atg10;Hdac6;Uba52;Chmp4b;Pex5;Mvb12b,Reactome_2022,Up,0.9731777989888069
prerank,Macroautophagy R-HSA-1632852,0.4777731280597483,0.9672573517829361,0.5043782837127846,0.8814867865282551,1.0,30/110,14.64%,Prkag2;Dync1i2;Rragd;Rb1cc1;Dync1i1;Src;Uvrag;Rptor;Slc38a9;Rragb;Mtmr3;Nbr1;Atm;Gabarapl1;Mfn2;Atg16l1;Ambra1;Wipi2;Tsc2;Atg4c;Ube2n;Mtor;Sqstm1;Becn1;Hsf1;Prkaa1;Atg10;Hdac6;Uba52;Chmp4b,Reactome_2022,Up,0.9672573517829361
prerank,Defective Pyroptosis R-HSA-9710421,0.5914931780578545,0.9732283722708797,0.5289719626168224,0.8832333486004912,1.0,8/30,16.46%,Rbbp7;Suz12;H2ax;Rbbp4;H2az1;Ezh2;H2bc4;Dnmt3a,Reactome_2022,Up,0.9732283722708797
prerank,Necroptosis,-0.4305529046465182,-0.9039567597438881,0.6311111111111111,0.8856379134840279,1.0,21/116,8.59%,Camk2d;Bcl2;Stat5b;Pla2g4a;Glul;Tlr3;Casp8;Hsp90aa1;Parp4;Ifngr1;Birc3;Eif2ak2;Capn2;Stat6;Nlrp3;Jak2;Tnfaip3;Tlr4;Glud1;Stat5a;Il1a,KEGG_2019_Mouse,Down,0.9039567597438881
prerank,Programmed Cell Death R-HSA-5357801,0.4651774039632592,0.9826238669021999,0.497504159733777,0.8869071793571465,1.0,25/188,7.47%,Dapk1;Akt3;Ppp1r13b;Mapk1;Ptk2;Ppp3r1;Unc5a;Sdcbp;Ocln;Sptan1;Nmt1;Peli1;Ywhab;Ywhaz;Appl1;Dnm1l;Dcc;Dsg2;Psmd14;Ywhah;Mapk3;Stk26;Acin1;Rock1;Tjp1,Reactome_2022,Up,0.9826238669021999
prerank,Apoptosis R-HSA-109581,0.4775704538344792,0.9832509756628908,0.4835924006908463,0.8895411691654045,1.0,23/161,7.47%,Dapk1;Akt3;Ppp1r13b;Mapk1;Ptk2;Ppp3r1;Unc5a;Ocln;Sptan1;Nmt1;Ywhab;Ywhaz;Appl1;Dnm1l;Dcc;Dsg2;Psmd14;Ywhah;Mapk3;Stk26;Acin1;Rock1;Tjp1,Reactome_2022,Up,0.9832509756628908
prerank,Positive Regulation Of Apoptotic Process (GO:0043065),0.4554302415446174,0.9931574884164244,0.4744027303754266,0.9140014893556293,1.0,37/243,7.75%,Epha7;Dapk1;Olfm1;Snca;Foxo1;Atf6;Kcnma1;Bclaf1;Csrnp3;Rps6ka2;Faf1;Jun;Tpd52l1;Arhgef7;Acvr1c;Mtch2;Cdk5r1;Bcl6;Ano6;Hrk;Neurod1;Tgfb2;Prr7;Dnm1l;Trim35;Btg1;Qrich1;Ip6k2;Htt;Map3k5;Ccar1;Tgfbr1;Prdm11;Pnma2;Rbm5;Aifm1;Arl6ip5,GO_Biological_Process_2023,Up,0.9931574884164244
prerank,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),-0.4369338925249983,-0.8413202905030559,0.7536842105263157,0.9175600045553817,1.0,20/71,8.18%,Bcl2;Mag;Sema3e;Apoe;Lgmn;Tyro3;Unc5b;Cx3cr1;Nrbp2;Clu;Erbb3;Ngf;Ndnf;Wfs1;Grn;Prkcg;Tgfb3;Ppargc1a;Cntfr;Il6st,GO_Biological_Process_2023,Down,0.8413202905030559
prerank,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),-0.5227937646051679,-0.9434923769230509,0.5664488017429193,0.9176928363006358,1.0,3/45,4.39%,Bcl2;Tnfrsf1b;Hipk2,GO_Biological_Process_2023,Down,0.9434923769230509
