Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Taste transduction,0.8503473654227415,1.740381134116617,0.005291005291005291,0.19779700558131294,0.134,8/26,2.72%,Cacna1c;Asic2;Pde1a;Cacna1a;Adcy8;Gabra2;Gabbr2;Chrm3
prerank,Nicotine addiction,0.8830028126922146,1.7229660296800935,0.009433962264150943,0.12299559991731389,0.158,9/24,2.97%,Gria3;Gabrg3;Gria4;Cacna1a;Grin1;Grin2a;Gabra2;Gria1;Cacna1b
prerank,Ribosome,-0.8901792151383329,-1.6734973443011945,0.0,0.0,0.0,79/125,7.91%,Rpl6;Rps29;Rps2;Rpl23;Rps7;Rpl37;Rpl5;Rpl3;Rpl19;Rps3a1;Rplp2;Rpsa;Rpl21;Rps5;Rpl18a;Rpl7;Rpl22;Rps11;Rps28;Rpl14;Rpl11;Rps25;Rps23;Rpl24;Rps24;Rpl27;Rpl29;Rpl28;Fau;Rps27a;Rps8;Rps6;Rpl4;Rpl27a;Rpl13;Rps4x;Rps15;Rpl7a;Rps17;Rpl8;Rps27;Rpl38;Rps21;Rpl12;Rpl23a;Rplp1;Rpl17;Mrpl36;Rpl9;Rpl37a;Rps3;Rps20;Rpl41;Rps10;Rpl13a;Rps18;Rps15a;Mrpl18;Rps16;Rpl39;Rps14;Rpl22l1;Mrpl14;Rps12;Rpl15;Rpl30;Rpl18;Rpl31;Mrpl23;Rps9;Rpl26;Rpl36;Uba52;Rpl34;Mrps21;Rpl36a;Mrpl9;Rpl35a;Rpl32
prerank,Fluid shear stress and atherosclerosis,-0.8594056024233779,-1.5691904441369373,0.0,0.007495110332782898,0.011,13/76,4.91%,Calm1;Calm2;Hsp90ab1;Actb;Calm3;Rac1;Jun;Gstm5;Actg1;Gstm1;Hsp90aa1;Sumo2;Gstp1
prerank,Mucin type O-glycan biosynthesis,0.8286395084407076,1.555631164143782,0.0365296803652968,0.3534240911909754,0.507,6/17,11.19%,Galnt18;Galnt14;Galnt10;Galntl6;Galnt16;Galnt7
prerank,Necroptosis,-0.85482273362017,-1.5555945010457501,0.0,0.007994784354968426,0.019,13/64,6.85%,Fth1;Hsp90ab1;Slc25a4;Hmgb1;Ppia;Hsp90aa1;Slc25a5;Spata2l;Vdac1;Bax;Ftl1;Glul;Sqstm1
prerank,Estrogen signaling pathway,-0.8461018553248519,-1.5288781854599227,0.0,0.020236797898513827,0.061,10/77,3.21%,Calm1;Calm2;Hsp90ab1;Calm3;Kcnj3;Gnas;Krt10;Jun;Hsp90aa1;Hspa8
prerank,Melanogenesis,-0.8575663465818828,-1.5224986413263693,0.0011507479861910242,0.023184874629408433,0.088,4/51,1.47%,Calm1;Calm2;Calm3;Gnas
prerank,Pertussis,-0.9040105467404506,-1.5080654573518684,0.00125,0.033311601479035106,0.14,5/25,2.89%,Calm1;Calm2;Calm3;Jun;Cfl1
prerank,Oxidative phosphorylation,-0.8090268587927775,-1.5064621463789198,0.0,0.029837677324792873,0.144,59/100,14.35%,Cyc1;Atp6v0c;Atp5b;Ndufa3;Atp6v1d;Ndufa1;Uqcrq;Cox6c;Cox17;Atp6v1a;Ndufs8;Ndufs5;Atp5o;Cox8a;Atp5h;Atp6v1g2;Cox5b;Atp6v0e2;Atp5j;Uqcrb;Ndufs2;Cox7a2l;Atp5d;Cox4i1;Cox6b1;Cox6a1;Cox7c;Ndufa2;Uqcr10;Atp5e;Ndufs7;Ndufa4;Ndufb3;Uqcrc1;Ndufb11;Atp5g2;Ndufb10;Cox5a;Atp6v1f;Cox7a2;Atp5k;Uqcrh;Ndufa13;Atp5g3;Atp5l;Atp5g1;Cox7b;Atp6v0b;Ndufb8;Atp5a1;Uqcr11;Ndufa8;Ndufa7;Ndufv1;Uqcrc2;Ndufc2;Sdhd;Ndufv2;Atp6v1e1
prerank,Parkinson disease,-0.8038618374367208,-1.4956972949185339,0.0,0.03847489970828554,0.203,59/104,14.24%,Ubb;Slc25a4;Cyc1;Atp5b;Ndufa3;Ndufa1;Uqcrq;Park7;Cox6c;Ndufs8;Ndufs5;Atp5o;Cox8a;Atp5h;Slc25a5;Cox5b;Atp5j;Uqcrb;Vdac1;Ndufs2;Cox7a2l;Atp5d;Cox4i1;Cox6b1;Cox6a1;Cox7c;Ndufa2;Uqcr10;Atp5e;Ndufs7;Ndufa4;Ndufb3;Uqcrc1;Ndufb11;Atp5g2;Ndufb10;Cox5a;Ube2j1;Cox7a2;Cycs;Uqcrh;Ndufa13;Atp5g3;Atp5g1;Cox7b;Pink1;Ndufb8;Atp5a1;Uqcr11;Ndufa8;Uba1;Ndufa7;Vdac3;Ndufv1;Uqcrc2;Ndufc2;Sdhd;Ndufv2;Gnai2
