Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,protein-RNA Complex Assembly (GO:0022618),0.7672868036009768,1.5691903993116372,0.002242152466367713,1.0,0.762,18/143,6.88%,Celf2;Celf1;Luc7l2;Celf4;Celf3;Ago2;Ago1;Celf5;Mdn1;Srsf9;Clns1a;Gcfc2;Bop1;Srsf1;Luc7l;Dhx29;Rpl6;Nudt21
prerank,Vesicle Budding From Membrane (GO:0006900),-0.9229266146008078,-1.5612874299358481,0.0,1.0,0.833,1/29,0.04%,Fnbp1l
prerank,Calcium Ion Transport (GO:0006816),0.7826092774901258,1.5483699605666708,0.008928571428571428,1.0,0.943,25/109,3.77%,Ryr2;Cacna1c;Trpm3;Cacnb2;Trpc6;Camk2a;Cacna2d1;Slc24a2;Cacna1d;Slc8a2;Stim2;Orai2;Cacna1h;Atp2b2;Chrna7;Ryr1;Slc24a4;Cacng8;Nalcn;Micu1;Ramp1;Ano6;Atp2c1;Itpr1;Fyn
prerank,Regulation Of Presynapse Organization (GO:0099174),0.9480151591764144,1.547533633421353,0.008695652173913044,1.0,0.946,6/16,2.90%,Lrfn5;Il1rapl1;Gpc4;Snca;Slitrk2;Slitrk3
prerank,Regulation Of Presynapse Assembly (GO:1905606),0.9480151591764144,1.547533633421353,0.008695652173913044,1.0,0.946,6/16,2.90%,Lrfn5;Il1rapl1;Gpc4;Snca;Slitrk2;Slitrk3
prerank,Monoatomic Cation Transport (GO:0006812),0.8833681963682682,1.5434698096653925,0.009732360097323601,1.0,0.964,7/42,2.10%,Grin2a;Trpm3;Grin2b;Trpc6;Slc29a4;Grin1;Atp1b1
prerank,Diacylglycerol Metabolic Process (GO:0046339),0.9308969831301209,1.5433641837924188,0.00558659217877095,1.0,0.964,5/23,2.77%,Dgkh;Dgki;Dgkg;Dagla;Dgat2
prerank,Metal Ion Transport (GO:0030001),0.7317084394317759,1.5362754793628375,0.00408997955010225,1.0,0.982,37/164,4.75%,Ryr2;Slc4a4;Kcnj3;Kcnj6;Camk2a;Kcnh1;Cacna2d1;Kcnab1;Scn3a;Kcnd3;Cacna1d;Scn2a;Kcng2;Scn8a;Atp2b2;Slc17a7;Scn3b;Chrna7;Kcnip2;Ryr1;Kcna4;Kcnc4;Cacng8;Scn9a;Kcnk1;Ramp1;Kcna1;Kcng1;Atp2c1;Itpr1;Fyn;Kcnma1;Trpm7;Kcnmb4;Kcnj2;Ryr3;Kcnj4
prerank,mRNA Splice Site Recognition (GO:0006376),0.887374436884047,1.53519827215456,0.02518891687657431,1.0,0.984,9/29,6.29%,Celf2;Luc7l2;Celf4;Sfswap;Celf3;Celf5;Srsf9;Srsf1;Luc7l
prerank,Embryo Development Ending In Birth Or Egg Hatching (GO:0009792),0.9292860142594178,1.5302326234063475,0.030303030303030304,1.0,0.992,5/15,4.27%,Stox2;Celf1;Celf4;Rai2;Tgfb2
prerank,Positive Regulation Of Calcium Ion Transport (GO:0051928),0.9131862501040627,1.5248333342663145,0.02099737532808399,1.0,0.996,7/26,2.76%,Cacnb2;Trpc6;Camk2a;Cacna1d;Stim2;Atp2b1;Stc1
prerank,Heart Process (GO:0003015),-0.9310102068235142,-1.5203891587189615,0.009230769230769232,1.0,0.997,2/15,0.38%,Sgcd;Sgcz
prerank,Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050),0.9054529605578773,1.5178317611241146,0.03278688524590164,1.0,0.998,2/22,0.53%,Epha4;Ptk2b
prerank,Regulation Of Histone Deacetylation (GO:0031063),-0.9111909800255651,-1.517078839771446,0.012441679626749611,1.0,0.998,2/21,2.49%,Camk2d;Kat2b
prerank,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),-0.8618507773787085,-1.5143797565943946,0.0,1.0,0.999,5/42,6.49%,Pid1;Nr4a3;Mrap2;Adgrf5;Slc25a13
prerank,Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),-0.9198747072848279,-1.5125065189965794,0.006369426751592357,1.0,1.0,7/18,4.06%,Pid1;Dab2;Rhoq;Ppp2r5a;Numb;Mrap2;Tgfb1
prerank,Regulation Of Neuronal Synaptic Plasticity (GO:0048168),0.8967287695842304,1.5068711923300735,0.008,1.0,1.0,14/34,2.68%,Grin2a;Shisa9;Mctp1;Grin2b;Grik2;Camk2a;Shisa6;Camk2b;Slc8a2;Ncdn;Grin1;Slc4a10;Nsmf;Dbn1
prerank,Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),-0.9052049630797884,-1.5064392041745442,0.012364760432766615,1.0,1.0,7/18,4.06%,Pid1;Dab2;Rhoq;Ppp2r5a;Numb;Mrap2;Tgfb1
prerank,Chemical Synaptic Transmission (GO:0007268),0.6756110139167578,1.5044045974396583,0.002008032128514056,1.0,1.0,57/260,3.47%,Cacna1e;Gria1;Erc2;Grin2a;Dlgap1;Kcnd2;Gabrb3;Cacnb2;Grin2b;Dlgap2;Grik2;Cdh8;Gabra2;Gria2;Gabrb1;Pde7b;Shisa6;Dlg2;Htr4;Grik4;Gabrb2;Gabra4;Gabrg2;Snca;Gria3;Grid1;Dtna;Gabbr2;Syn2;Gabra5;Nptx1;Grm7;Grin1;Rit2;Mapk1;Slc17a7;Erc1;Syt10;Chrna7;Kcnip2;Kcnc4;Nlgn1;Bsn;Rimbp2;Grm2;Kcna1;Chrm1;Syn3;Rps6ka2;Exoc4;Slc1a1;Grik5;Dlg3;Ptchd1;Glra2;Gabrd;Kcnq3
prerank,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),0.8380518502101697,1.5023083117234186,0.01818181818181818,1.0,1.0,7/58,3.99%,Grin2a;Grin2b;Dapk1;Grin1;Ripk2;Fyn;Cyfip2
prerank,Spliceosomal Complex Assembly (GO:0000245),0.8159913156904693,1.498163495214386,0.009925558312655087,1.0,1.0,10/62,6.29%,Celf2;Celf1;Luc7l2;Celf4;Celf3;Celf5;Srsf9;Gcfc2;Srsf1;Luc7l
prerank,Establishment Of Protein Localization To Organelle (GO:0072594),0.8015293297557302,1.4967214077367352,0.011441647597254004,1.0,1.0,3/81,0.95%,Ryr2;Lrrc7;Prickle1
prerank,Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),0.9279802435647214,1.4966853553454538,0.01440922190201729,1.0,1.0,2/19,1.80%,Rfx3;Nek10
prerank,Blood Circulation (GO:0008015),-0.8371015077720059,-1.4857672831655953,0.010221465076660987,1.0,1.0,5/44,2.17%,Sgcd;Sgcz;Htr7;Tbc1d8;Myof
