Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,Ribosome,-0.7532235969198274,-2.8804479355147388,0.0,0.0,0.0,84/127,12.47%,RPL17;RPL38;RPS27;RPL27A;RPLP1;RPL22L1;RPL37A;RPS8;RPS3A1;RPL3;RPS27A;RPS23;RPS16;RPL9;RPL13;RPS6;RPL30;RPS29;RPL4;RPL19;RPL35A;RPS21;RPS24;RPL41;RPL21;RPL37;FAU;RPS10;RPL39;RPL15;RPSA;RPS25;RPL32;RPL5;RPL22;RPS28;RPL35;RPS15A;RPL26;RPS4X;RPL14;RPL24;RPL6;RPLP2;RPS15;RPL23;RPL13A;RPS2;RPL36;RPL11;RPL8;RPS9;RPS7;RPS19;RPS3;RPS20;RPL12;RPL36AL;RPL28;RPL10A;RPL18A;RPS11;RPL29;RPL23A;RPS27L;RPS12;MRPL11;RPS14;RPL7A;RPS5;MRPL12;MRPL20;MRPL36;RPS17;RPS26;RPS18;RPL27;RPL10;MRPS9;RPL34;MRPS2;RPL36A;RPL7;MRPS5
gsea,Alzheimer disease,-0.6433063931792928,-2.750338907638875,0.0,0.0,0.0,72/143,14.69%,PPP3CA;CALM1;PPP3R1;CALM2;CALM3;GRIN1;COX7C;CDK5R1;COX6C;ATP5E;UQCRB;APOE;MAPK1;NDUFA4;COX8A;ATP5A1;RTN3;COX5A;NDUFA2;PPP3CB;NDUFA1;GRIN2C;COX6A1;GAPDH;ATP5B;NDUFB8;UQCR11;COX7A2L;ATP5D;ATP5H;NDUFA13;COX5B;ATP5G3;CYCS;NDUFB9;NDUFS5;ATP5G2;UQCRH;APH1A;NDUFA5;SDHA;UQCRC2;ADAM10;ATF6;COX7A2;ATP5O;GSK3B;NDUFB10;UQCRQ;COX7B;MAPK3;RTN4;ATP5G1;ITPR1;NDUFB3;NDUFAB1;NDUFC1;GRIN2A;PLCB1;NDUFA3;ATP2A2;NDUFA7;NDUFS7;NDUFS4;NDUFB6;UQCRFS1;COX4I1;COX6B1;SDHD;NDUFV1;NDUFB2;MAPT
gsea,Oxidative phosphorylation,-0.6845952763658825,-2.7189201910456777,0.0,0.0,0.0,61/103,14.68%,COX7C;COX6C;ATP5E;UQCRB;NDUFA4;COX8A;ATP6V1D;ATP5K;ATP5A1;ATP6V1A;COX5A;NDUFA2;ATP6V0C;NDUFA1;COX6A1;ATP6V1G2;ATP6AP1;ATP5B;NDUFB8;UQCR11;COX7A2L;ATP5D;ATP5L;ATP5H;ATP6V1E1;NDUFA13;COX5B;ATP5G3;NDUFB9;NDUFS5;ATP5G2;UQCRH;NDUFA5;SDHA;ATP6V1H;UQCRC2;ATP6V1G1;COX7A2;ATP5O;NDUFB10;UQCRQ;COX7B;ATP5G1;ATP6V1F;NDUFB3;NDUFAB1;NDUFC1;ATP6V1B2;COX17;NDUFA3;NDUFA7;NDUFS7;NDUFS4;NDUFB6;UQCRFS1;ATP5J2;COX4I1;COX6B1;SDHD;NDUFV1;NDUFB2
gsea,Parkinson disease,-0.6599582264921728,-2.693290292084164,0.0,0.0,0.0,68/111,19.49%,SLC25A4;COX7C;UBB;COX6C;ATP5E;UQCRB;NDUFA4;COX8A;GNAL;ATP5A1;COX5A;NDUFA2;NDUFA1;COX6A1;ATP5B;NDUFB8;UQCR11;SLC25A5;COX7A2L;ATP5D;UCHL1;ATP5H;PINK1;NDUFA13;COX5B;ATP5G3;CYCS;NDUFB9;NDUFS5;ATP5G2;UQCRH;NDUFA5;SDHA;UQCRC2;COX7A2;ATP5O;VDAC1;NDUFB10;UQCRQ;COX7B;ATP5G1;NDUFB3;NDUFAB1;NDUFC1;PRKACB;NDUFA3;UBE2G1;VDAC2;NDUFA7;NDUFS7;NDUFS4;NDUFB6;UQCRFS1;COX4I1;COX6B1;SDHD;NDUFV1;NDUFB2;GNAI2;PRKACA;NDUFS1;GNAI3;NDUFC2;NDUFS2;CYC1;HTRA2;NDUFS6;NDUFA6
gsea,Oocyte meiosis,-0.6141688660328943,-2.5702874843626833,0.0,0.0,0.0,41/93,17.54%,PPP3CA;CALM1;PPP3R1;YWHAH;YWHAB;CALM2;CALM3;CAMK2B;YWHAZ;MAPK1;CAMK2A;CPEB1;ADCY1;PPP3CB;YWHAE;YWHAG;CDC27;SMC3;ADCY2;SMC1A;YWHAQ;PPP1CB;MAPK3;CAMK2G;ITPR1;ADCY9;CPEB4;PPP2R5E;PRKACB;CAMK2D;IGF1R;PPP2CA;ANAPC1;PPP2R5D;PPP2R5A;PPP2R5C;PRKACA;PPP1CA;PPP2R1A;FBXW11;CCNE1
gsea,Thermogenesis,-0.5415298892373951,-2.5427887836097525,0.0,0.0,0.0,85/191,19.49%,ACTB;COX7C;ACTG1;GNAS;RPS6;COX6C;ATP5E;UQCRB;NDUFA4;COX8A;ATP5K;ATP5A1;ADCY1;COX5A;NDUFA2;MGLL;NDUFA1;ACSL3;COX6A1;ATP5B;NDUFB8;UQCR11;COX7A2L;ATP5D;ATP5L;ATP5H;NDUFA13;SMARCC2;COX5B;ADCY2;ATP5G3;NDUFAF3;NDUFB9;NDUFS5;DPF3;ATP5G2;ATF2;UQCRH;NDUFA5;SDHA;UQCRC2;COX7A2;ATP5O;RPS6KB1;COA3;SOS2;NDUFB10;UQCRQ;COX7B;ATP5G1;NDUFB3;PRDM16;NDUFAB1;NDUFC1;ADCY9;COX17;PRKACB;SMARCE1;NDUFA3;SMARCD2;NDUFA7;KRAS;NDUFS7;NDUFS4;NDUFB6;UQCRFS1;ATP5J2;COX4I1;COA5;COX6B1;SDHD;NDUFV1;NDUFB2;PRKACA;NDUFS1;NDUFC2;NDUFS2;ACTL6B;CYC1;KDM1A;FGFR1;COX20;MTOR;NDUFS6;NDUFA6
gsea,Huntington disease,-0.5588769302871955,-2.5210593542566375,0.0,0.0,0.0,79/165,19.49%,GRIN1;SLC25A4;COX7C;COX6C;ATP5E;UQCRB;NDUFA4;COX8A;ATP5A1;COX5A;NDUFA2;NDUFA1;COX6A1;AP2M1;DLG4;ATP5B;NDUFB8;UQCR11;SLC25A5;COX7A2L;ATP5D;ATP5H;NDUFA13;COX5B;ATP5G3;CYCS;NDUFB9;NDUFS5;ATP5G2;UQCRH;NDUFA5;SDHA;UQCRC2;AP2S1;HDAC2;DCTN1;COX7A2;ATP5O;VDAC1;NDUFB10;UQCRQ;POLR2L;CLTC;COX7B;ATP5G1;CREBBP;ITPR1;NDUFB3;NDUFAB1;NDUFC1;SOD1;PLCB1;NDUFA3;VDAC2;NDUFA7;NDUFS7;HDAC1;NDUFS4;NDUFB6;UQCRFS1;HTT;COX4I1;COX6B1;SDHD;HIP1;NDUFV1;NDUFB2;GPX1;NDUFS1;DCTN4;TBPL1;DNAH9;NDUFC2;NDUFS2;CYC1;PLCB4;NDUFS6;SOD2;NDUFA6
gsea,Spliceosome,-0.5691493224035279,-2.5148005303205734,0.0,0.0,0.0,65/124,24.60%,DDX5;HNRNPA3;SRSF1;SNRNP70;HSPA8;U2SURP;HNRNPK;RBM25;HNRNPU;SRSF5;WBP11;PCBP1;SF3B1;RBM8A;CDC40;SNRNP27;SRSF2;TRA2B;ZMAT2;SF3B2;DDX42;SNRPC;THOC2;HNRNPC;CWC15;SNU13;TRA2A;SRSF3;DHX15;SRSF7;HNRNPA1;SRSF10;PRPF40A;SNRPD2;PRPF38B;PQBP1;HNRNPM;LSM8;SF3A2;BCAS2;SRSF6;SF3B5;SNRNP200;ALYREF2;RBMXL1;PRPF8;SART1;DDX46;THOC1;SNRPF;LSM5;SNRPA1;ALYREF;SMNDC1;RBM22;TCERG1;PRPF19;CDC5L;SF3A1;CHERP;EFTUD2;SF3B3;SNW1;SF3B4;BUD31
gsea,Amphetamine addiction,-0.6433097906231574,-2.4606643866118683,0.0,0.0,0.0,22/56,10.09%,PPP3CA;CALM1;GRIA2;PPP3R1;CALM2;CALM3;GRIN1;CAMK2B;GNAS;CAMK2A;PPP3CB;GRIN2C;JUN;ATF2;ATF4;PPP1CB;CAMK2G;PRKCB;GRIN2A;MAOB;PRKACB;CAMK2D
gsea,RNA transport,-0.5346513125580025,-2.4551329770548938,0.0,0.0,0.0,59/143,22.13%,EEF1A1;EIF1;EIF4A2;PABPC1;EIF3A;RAN;EIF3C;EIF5;TPR;RBM8A;EIF1B;EIF5B;UPF2;EIF4G2;PNN;EIF1AX;THOC2;CYFIP2;CYFIP1;EIF3F;SAP18;PAIP1;SUMO1;SUMO2;NUP88;EIF4B;NUPL2;EEF1A2;UBE2I;EIF2S2;SMN1;STRAP;ALYREF2;SEC13;NXF1;SUMO3;PABPC4;PHAX;EIF4A1;EIF3J1;TGS1;SRRM1;EIF3D;POM121;EIF3I;THOC1;KPNB1;ALYREF;NUP54;TRNT1;SENP2;POP7;DDX20;RANBP2;NUP133;EIF3E;UPF3B;EIF1A;EIF3G
