names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_SUB-ProS Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Tmem132d,24.276316,1.8121078,3.4879640306179955e-130,1.6442384825036058e-127,0.9285714285714286,0.4665420012466542,1.3357577,0.58677876
Ptprt,24.23083,2.0272367,1.0531705072594727e-129,4.879084746562419e-127,0.9544072948328267,0.61240054266124,2.237402,1.1161593
Gria3,24.166477,1.3288482,5.0113754942056644e-129,2.2822993140560376e-126,0.9817629179331308,0.8005719942800572,2.604402,1.7893033
Cntn3,24.15408,1.6807598,6.765062176755543e-129,3.029620344823691e-126,0.9680851063829787,0.65640010266564,1.9744443,1.0766132
Khdrbs2,24.080679,1.5909024,3.9845733613321573e-128,1.7551719052294274e-125,0.9680851063829787,0.7074029259707403,2.1499405,1.2578162
Neto1,23.955393,1.5848012,8.11864311177836e-127,3.5185151679594277e-124,0.9604863221884499,0.6854764785685477,1.9385502,1.0929675
Tmem200a,23.741077,1.7256639,1.3585475663197072e-124,5.794313191588974e-122,0.8723404255319149,0.41979246874197923,0.95810735,0.39596632
Ankrd33b,23.612415,1.682506,2.8735283137999377e-123,1.2064329029969427e-120,0.8723404255319149,0.43200234664320025,0.8963801,0.37291327
Kctd8,23.550873,2.3199775,1.2297589517695717e-122,5.083634312930522e-120,0.7553191489361702,0.25901074322590106,0.9706829,0.28397006
Hs3st2,23.512026,2.0200732,3.072773726171475e-122,1.2509913639731445e-119,0.7492401215805471,0.2119312140211931,0.5645011,0.17144762
Crim1,23.500912,1.5082558,3.992047262827795e-122,1.6009897007788484e-119,0.9437689969604863,0.5685109815568511,1.2646697,0.63846993
Khdrbs3,23.403765,1.5875123,3.912492159775891e-121,1.5460097696055618e-118,0.9711246200607903,0.6676566567667657,1.9805175,1.1244397
Garnl3,23.301128,1.5888427,4.317997171818528e-120,1.6815157102429543e-117,0.9376899696048632,0.5109815568510981,1.244625,0.5997505
Opcml,23.187336,1.2088205,6.111089115860844e-119,2.3457852077597268e-116,0.9908814589665653,0.924430755692443,3.9065473,3.0946968
Cdh6,23.185513,2.06812,6.375371898769515e-119,2.412763984787843e-116,0.7689969604863222,0.27235727642723573,0.7513322,0.23668684
Fezf2,23.119877,2.764922,2.9222760917914565e-118,1.090577202589395e-115,0.6276595744680851,0.10908224251090823,0.361366,0.06207321
Adgrl2,23.004126,1.726638,4.238450624341437e-117,1.5600981955623892e-114,0.8753799392097265,0.4264657353426466,1.056222,0.44896412
Gabrg3,22.965342,1.7172723,1.0353789609842913e-116,3.759544956979447e-114,0.9604863221884499,0.64650020166465,2.1183183,1.1710312
Cds1,22.872303,1.6666908,8.76804780228655e-116,3.1412992592991945e-113,0.8206686930091185,0.3612730539361273,0.6784947,0.26682472
Gm30382,22.766222,1.9648454,9.91313888106453e-115,3.504816338607946e-112,0.7963525835866262,0.32537674623253765,0.90243834,0.31877324
B830012L14Rik,22.697458,1.4117252,4.7465502323965684e-114,1.6563611005778673e-111,0.9468085106382979,0.6060572727606057,1.4095265,0.7714598
Gprin3,22.673801,2.0078318,8.126474092499787e-114,2.799466139300888e-111,0.7446808510638298,0.2637040296263704,0.5506099,0.16770217
Snhg14,22.620472,1.1678076,2.725484445795933e-113,9.270097096017305e-111,0.9832826747720365,0.8130018699813002,2.7108073,1.9809732
Cntn6,22.582205,1.771516,6.483200777649897e-113,2.177545061193159e-110,0.8799392097264438,0.3973893594397389,1.1853245,0.51006454
Npr3,22.555693,1.989944,1.1807418637156086e-112,3.9168560343257287e-110,0.7325227963525835,0.2341509918234151,0.50690925,0.15374388
Entrep2,22.454798,1.4196348,1.1487699413400561e-111,3.7643229663179645e-109,0.9620060790273556,0.6795365379679537,1.8623405,1.1095706
Ank1,22.394377,1.8069863,4.465156783703242e-111,1.4455272623868209e-108,0.7553191489361702,0.2705606277270561,0.5338793,0.18368152
Gm16083,22.17629,1.8651558,5.818217797823252e-109,1.8611370503275095e-106,0.7522796352583586,0.2750339163275034,0.5685388,0.19076523
Kcnip4,22.125914,1.3902396,1.7799244106324674e-108,5.626655166316988e-106,0.9984802431610942,0.9517471491951747,4.6243157,3.6764596
Pbx3,22.028809,1.7195265,1.525315251136687e-107,4.765723348609626e-105,0.8024316109422492,0.32651340153265135,0.8496499,0.34112787
Rspo2,22.013668,2.0012133,2.1303929851023394e-107,6.579730978126421e-105,0.7750759878419453,0.33718329483371834,0.96464425,0.3404808
Klhl1,21.959562,2.5337915,7.017039163023235e-107,2.1425891171640266e-104,0.6443768996960486,0.16771165621677117,0.5972602,0.13199809
Bcl11b,21.933542,1.4341738,1.2435720825476637e-106,3.754469871691654e-104,0.9483282674772037,0.5401312653540131,1.2096921,0.6262288
Plcl2,21.931765,1.3064028,1.2931445627904713e-106,3.8607549335755517e-104,0.9498480243161094,0.6438235617643824,1.4277291,0.8247907
Dlgap1,21.746243,0.9891133,7.497394781148558e-105,2.2137911842797993e-102,0.9908814589665653,0.9173541597917354,3.580477,2.9219594
Grid2,21.745417,1.4452724,7.633716661368903e-105,2.2295431162063307e-102,0.9741641337386018,0.8089685769808969,2.6410491,1.755124
Pde1a,21.569345,1.5089763,3.4859344613635067e-103,1.0071726771702949e-100,0.9787234042553191,0.7580024199758002,2.5160239,1.6090823
Etv5,21.565477,1.6506699,3.7898740277637093e-103,1.0833395226171369e-100,0.8039513677811551,0.35742309243574233,0.7220476,0.2905557
Cdkl4,21.52681,2.1081722,8.734380132512657e-103,2.47045046484858e-100,0.6656534954407295,0.18864811351886482,0.38918775,0.10467833
Pcnx2,21.476677,1.3796961,2.5726272523707753e-102,7.200676486583618e-100,0.9027355623100304,0.5033549664503355,0.93937945,0.4693104
Cacna2d3,21.45946,1.429037,3.7260946867973544e-102,1.0321666415901538e-99,0.9711246200607903,0.7409525904740952,2.3502512,1.509333
Prkcg,21.425205,1.3309591,7.779189722858518e-102,2.1329268148286567e-99,0.9316109422492401,0.5374179591537418,1.0549,0.5561852
Mpped1,21.399532,1.4586263,1.3495535617591102e-101,3.662879212572454e-99,0.8799392097264438,0.4430755692443076,0.8968109,0.42409772
Nos1ap,21.379276,1.3120233,2.08337126168075e-101,5.598018580136175e-99,0.9574468085106383,0.6939463938693946,1.6563438,0.99611354
Arhgap26,21.354626,1.2782815,3.5318899449364974e-101,9.396226021826107e-99,0.9604863221884499,0.664760019066476,1.5046318,0.89365214
Efna5,21.346539,1.7475793,4.199185514095263e-101,1.1061972035660757e-98,0.8495440729483282,0.40340263264034026,1.1676278,0.5064795
Lncpint,21.332407,1.1139423,5.680772369104488e-101,1.4819645976489087e-98,0.9635258358662614,0.7444725552744472,1.8590504,1.2536522
Sulf2,21.313068,1.4363238,8.587853446116887e-101,2.2188040586265455e-98,0.8009118541033434,0.30821691783082167,0.56557095,0.24763614
Sox5,21.219957,1.6149764,6.24799145486129e-100,1.5988907656392654e-97,0.9468085106382979,0.6125838741612584,1.8840677,1.037365
Gm10649,21.161823,1.5050184,2.1475358621650028e-99,5.443800812865436e-97,0.8601823708206687,0.43266234004326626,0.8824151,0.40489835
Gria2,21.150333,0.8806602,2.7400121776197734e-99,6.880759552583486e-97,0.993920972644377,0.9197374692919738,3.224242,2.646738
Nalf1,21.139938,1.0487847,3.4152532352997187e-99,8.497023558565132e-97,0.9832826747720365,0.8981776848898178,3.531775,2.8355875
Adamts2,21.13679,2.2406907,3.6508311252426466e-99,8.999801131676139e-97,0.6413373860182371,0.17867487991786749,0.47860035,0.122106045
Csrnp3,21.12722,1.1502815,4.4711559595768444e-99,1.0921814603075437e-96,0.9498480243161094,0.713489531771349,1.63529,1.051226
Rab3c,21.041916,1.3191544,2.7120067915698746e-98,6.565011035088515e-96,0.9498480243161094,0.6389469438638947,1.4786438,0.8575611
Magi2,20.880718,0.8448782,8.017733206027139e-97,1.9235401004102608e-94,0.9832826747720365,0.9219741135921974,3.5121272,2.9499743
Schip1,20.85928,1.3183334,1.2554611542072598e-96,2.9853310808450504e-94,0.9756838905775076,0.8300516994830052,2.781224,1.9559394
Hivep2,20.761982,1.0693043,9.554451825191059e-96,2.252001057393717e-93,0.9787234042553191,0.8226084405822608,2.4589322,1.8075389
Slc4a10,20.73368,1.123509,1.7210701189184636e-95,4.021317747420792e-93,0.9696048632218845,0.7696623033769663,2.0135896,1.3809837
Galnt18,20.733072,1.3427227,1.7429958677506744e-95,4.037439566074191e-93,0.9559270516717325,0.6459135408645914,1.6114613,0.94821364
Ror1,20.589859,1.6798769,3.3835093175267933e-94,7.77050387708931e-92,0.7735562310030395,0.32361676383236165,0.78761333,0.3176911
Mllt3,20.506792,1.1676264,1.872474840274228e-93,4.228016719173825e-91,0.9544072948328267,0.7276793898727679,1.7399169,1.1284384
Pcsk5,20.483166,1.5618447,3.0422666972479565e-93,6.812142179587717e-91,0.8632218844984803,0.45341546584534154,1.1623284,0.5563467
Zmat4,20.47115,1.4400841,3.893298304258631e-93,8.645696316977637e-91,0.9468085106382979,0.5928207384592821,1.5350599,0.85104704
Ikzf2,20.444538,1.7287599,6.719257719181673e-93,1.4798889747082915e-90,0.7477203647416414,0.334689986433469,0.7136011,0.27321345
Nr3c2,20.358149,1.4536675,3.9315530315959575e-92,8.588685362518974e-90,0.9787234042553191,0.7701022989770102,2.4743,1.6033833
4930419G24Rik,20.347107,1.8885505,4.925033212018365e-92,1.0672229226365602e-89,0.6778115501519757,0.2310710226231071,0.45921403,0.14618446
Arid5b,20.336197,1.312218,6.151912357069095e-92,1.3224150802755727e-89,0.925531914893617,0.5732042679573204,1.1602143,0.63242215
Nr4a2,20.26545,1.8163617,2.5957787395930397e-91,5.5356011692749984e-89,0.6778115501519757,0.22366443002236644,0.5050805,0.17107488
Osbpl3,20.20347,1.5940509,9.125433233606217e-91,1.9307117400551107e-88,0.7720364741641338,0.341949913834195,0.6988716,0.28896362
Rapgef5,20.200306,1.2339876,9.729126489009645e-91,2.0423564746850717e-88,0.958966565349544,0.7109962233710996,1.7501922,1.1058648
Tox2,20.15162,1.7228842,2.6044711502504183e-90,5.424972078079747e-88,0.668693009118541,0.20511128222051112,0.39312118,0.13618734
Adgrb3,20.1264,0.86854273,4.333535117375725e-90,8.957083738760441e-88,0.986322188449848,0.9348806511934881,3.7945569,3.2109344
Esrrg,20.114594,1.3407279,5.498735795839348e-90,1.1278704643832312e-87,0.9103343465045592,0.5174714919517471,1.0840203,0.57238156
Slc24a3,20.089102,1.2530475,9.19085887914987e-90,1.8708968036572503e-87,0.9604863221884499,0.7247460858724746,1.8545632,1.1820295
Sh3rf1,20.075666,1.3042054,1.204556218282447e-89,2.433565833477395e-87,0.9300911854103343,0.5473911927547391,1.1365237,0.61886936
Nrxn3,20.051449,1.3116044,1.960486836676581e-89,3.9312150224999802e-87,0.9924012158054711,0.9277673889927768,3.9648857,3.0834756
Mir124-2hg,19.97725,1.4328046,8.687995329617262e-89,1.7292328481986356e-86,0.8085106382978723,0.3777728889377773,0.6433045,0.2884751
Lrrtm3,19.959421,1.4266952,1.2414381939358139e-88,2.452753255224656e-86,0.952887537993921,0.619330473361933,1.6838595,0.96760184
Sv2b,19.900173,1.3903326,4.0552607268775804e-88,7.953639104467196e-86,0.9650455927051672,0.6135738642613574,1.6503574,0.9576543
Sorcs2,19.88598,1.3477876,5.381894913357934e-88,1.0479095385646934e-85,0.851063829787234,0.4499321673449932,0.80650055,0.39690265
Miat,19.876657,1.2150865,6.480945592461916e-88,1.2528273961831056e-85,0.9331306990881459,0.5950940490595094,1.1641376,0.66731924
Phactr1,19.86995,1.0373657,7.407654187734834e-88,1.4217404858888214e-85,0.9787234042553191,0.8878011219887801,3.0486956,2.3783588
Raver2,19.798018,1.3557053,3.0963822974840453e-87,5.900694491730234e-85,0.8617021276595744,0.41146921864114694,0.813295,0.39911994
Mal2,19.750536,1.3156954,7.937157198007456e-87,1.5019113655666222e-84,0.7963525835866262,0.37285960473728597,0.58449775,0.27688217
Cadm1,19.62296,1.0264636,9.845036760640855e-86,1.8499030612476907e-83,0.9696048632218845,0.8565981006856598,2.6575227,2.016228
Mirg,19.499273,1.2633148,1.1135148069378838e-84,2.0777876987792318e-82,0.878419452887538,0.4956550434495655,0.8584642,0.44875556
Brinp3,19.435266,1.7160406,3.883953757568622e-84,7.197368101094405e-82,0.9118541033434651,0.6243904227624391,1.9917158,1.0736904
Sel1l3,19.366894,1.3169802,1.4685462704628295e-83,2.70272864981755e-81,0.8358662613981763,0.4394822718439482,0.78245205,0.38958183
Igsf9b,19.350464,1.2685492,2.0201722100087047e-83,3.6926549172063874e-81,0.8282674772036475,0.3950060499395006,0.6381589,0.31529373
Pde4a,19.293484,1.1840435,6.092580907059582e-83,1.0987090535079931e-80,0.9088145896656535,0.5296080372529608,0.88966525,0.4893567
Tenm2,19.288378,1.1864884,6.724974670388361e-83,1.2046671292889017e-80,0.9908814589665653,0.938950610493895,4.1563015,3.3536818
Prkcb,19.27031,1.115642,9.536468163767337e-83,1.6969860898041612e-80,0.9696048632218845,0.7940453928794046,2.1336627,1.4897778
Gm42707,19.227512,5.41218,2.1783259091199058e-82,3.850764288029728e-80,0.4513677811550152,0.015509844901550985,0.26224983,0.0070170215
Lrfn5,19.188475,1.0462961,4.620067037189443e-82,8.113804005835316e-80,0.9802431610942249,0.8556081105855609,2.9380717,2.2677248
Elavl4,19.057789,1.2446975,5.661726385194048e-81,9.878609608452213e-79,0.9103343465045592,0.5305980273530598,1.0572834,0.5837435
Ryr3,19.040953,1.3625182,7.8093949204152475e-81,1.3537963968487593e-78,0.9665653495440729,0.7140028599714003,2.2109654,1.4254249
Cacna1g,19.032207,1.6894096,9.228320821177463e-81,1.589519105545118e-78,0.6534954407294833,0.2235910974223591,0.36622143,0.1285067
Nab1,18.877623,1.430927,1.742543733710812e-79,2.9823025557203514e-77,0.723404255319149,0.3071535951307154,0.46264523,0.19736196
Rasgrp1,18.816175,1.165373,5.565942691667756e-79,9.465625324374215e-77,0.8996960486322189,0.4909984233490998,0.9143865,0.5108184
Tanc1,18.81451,1.2645979,5.743684757440922e-79,9.706466002040098e-77,0.9361702127659575,0.5361346386536134,1.1756014,0.6587417
A330102I10Rik,18.756397,1.2798113,1.716444844599422e-78,2.8825545608991545e-76,0.8161094224924013,0.40831591684083157,0.67603135,0.33495066
Sorl1,18.72621,1.1012863,3.027187012007456e-78,5.052205901406232e-76,0.9270516717325228,0.6240237597624024,1.1912194,0.72652555
Cxxc4,18.70434,1.4564546,4.563413178679264e-78,7.569068648834062e-76,0.723404255319149,0.30821691783082167,0.50268984,0.21350135
Lonrf1,18.623152,1.505028,2.0857023340362685e-77,3.4382099211996645e-75,0.6945288753799392,0.2994170058299417,0.451535,0.18322042
Lzts1,18.595003,1.2715878,3.526925225170006e-77,5.778565902458419e-75,0.7933130699088146,0.38686613133868664,0.59549147,0.2905251
Bzw2,18.592403,1.1796938,3.7021701494977375e-77,6.028927994969952e-75,0.8571428571428571,0.4922817438492282,0.77837163,0.41870403
C230057M02Rik,18.587553,1.5537533,4.052433299063168e-77,6.559571249748635e-75,0.6869300911854104,0.28027719722802774,0.40720296,0.15802902
Nrg3,18.553724,0.8798843,7.609180679613007e-77,1.2243035021628833e-74,0.9893617021276596,0.9467971986946797,4.194988,3.5976887
Asic2,18.493587,1.3105779,2.3255810336491572e-76,3.718398667487363e-74,0.9696048632218845,0.7877021229787702,2.61891,1.8129478
Fam135b,18.493284,1.1718822,2.3387025485871394e-76,3.718398667487363e-74,0.9665653495440729,0.6944963883694496,1.791073,1.1685671
Ksr1,18.483244,1.1716652,2.8172466406964915e-76,4.452906896206749e-74,0.8753799392097265,0.4974883584497488,0.83221966,0.45512897
Foxp1,18.41308,1.0215863,1.0318343674199796e-75,1.6213678042441436e-73,0.9680851063829787,0.7914420855791442,1.9964336,1.4192706
Msra,18.412096,1.1449426,1.0507448412215119e-75,1.641483365326862e-73,0.958966565349544,0.7363326366736332,1.9993573,1.3576431
Elmod1,18.388304,1.0725367,1.6300264386581002e-75,2.5317231448984483e-73,0.9544072948328267,0.6813331866681334,1.4236795,0.9158539
Tmem91,18.366459,2.1328945,2.4380882862686596e-75,3.7650248420712006e-73,0.547112462006079,0.13082535841308254,0.28280696,0.07187555
Npas2,18.318363,1.2162402,5.906345556858534e-75,9.06877172073079e-73,0.8829787234042553,0.4775418912477542,0.8975873,0.48591748
Epha5,18.296837,1.088626,8.769552080953074e-75,1.3388515023591428e-72,0.9756838905775076,0.8503281633850328,2.6721632,1.9925658
Cdh22,18.268877,2.2601714,1.4643494629150702e-74,2.2229983089563806e-72,0.5379939209726444,0.12862538041286253,0.28566355,0.066743314
Rasal1,18.191193,1.3321954,6.060665242774264e-74,9.148880622098005e-72,0.743161094224924,0.34029993033403,0.4976924,0.22804207
Ccdc88c,18.186934,1.3048542,6.550381979856989e-74,9.83289183233281e-72,0.7386018237082067,0.326220071132622,0.49309328,0.22951096
Dtnbp1,18.147913,1.2689955,1.3337200389860351e-73,1.9909476359752647e-71,0.743161094224924,0.34594654053459467,0.50436544,0.24073118
Ebf4,18.076315,1.722264,4.897451762789141e-73,7.270415959455481e-71,0.6155015197568389,0.21629450372162945,0.3507008,0.11983391
Dpp6,18.037203,0.9770356,9.945130083853351e-73,1.4682727766656018e-70,0.9696048632218845,0.8180984856818099,2.4145584,1.8203657
Gabrb2,18.023699,1.1156826,1.269634906970641e-72,1.8642125655902254e-70,0.9711246200607903,0.715469511971547,1.7922444,1.1965549
Fn1,18.014278,3.6796017,1.5053246295292838e-72,2.1982648258397748e-70,0.4756838905775076,0.08469915300846992,0.6952946,0.07545773
Cpne7,17.971767,1.3821454,3.2422408841714114e-72,4.7091358139289634e-70,0.7887537993920972,0.40868257984086825,0.88612545,0.43629986
Dzip1,17.971294,1.2963673,3.269955051418962e-72,4.723854421055243e-70,0.7826747720364742,0.39122942103912295,0.5978157,0.2875126
Gfra1,17.968227,1.565491,3.4558679395144383e-72,4.965731098115131e-70,0.6717325227963525,0.2679573204267957,0.57470685,0.23300488
Gabra3,17.937391,1.2028177,6.021574277557327e-72,8.606367065849221e-70,0.8221884498480243,0.4203057969420306,0.7119286,0.37218338
Chsy3,17.911499,1.2806119,9.591714074739787e-72,1.363647392530466e-69,0.952887537993921,0.6981263520698127,1.939078,1.2384044
Snx25,17.907463,1.1958739,1.0313118881389513e-71,1.4584921281207168e-69,0.8009118541033434,0.4342389909434239,0.678803,0.3535318
Lrrc7,17.865295,0.99097383,2.1976291817216586e-71,3.091638539940365e-69,0.9787234042553191,0.8606313936860631,3.0969706,2.4537392
Cpne8,17.854353,1.3505731,2.673597213793895e-71,3.741643600762602e-69,0.8161094224924013,0.4238990943423899,0.9288163,0.47035637
Emb,17.834717,1.3901824,3.799761677116288e-71,5.290134521456718e-69,0.709726443768997,0.3163568364316357,0.4751772,0.20870066
Asap2,17.830828,1.1516138,4.073396972092026e-71,5.624487670115469e-69,0.8343465045592705,0.4406922597440692,0.71092683,0.3827219
Lmo3,17.830713,1.1658604,4.081783013295558e-71,5.624487670115469e-69,0.8875379939209727,0.49224507754922453,0.9437664,0.53038484
Grip1,17.67423,1.1511006,6.623739085471088e-70,9.08060557278613e-68,0.9680851063829787,0.7761155721776115,2.3113003,1.6276629
St8sia5,17.67023,1.2744915,7.11049530573112e-70,9.657817725873361e-68,0.7507598784194529,0.360539727936054,0.5306239,0.25414333
Peg3,17.670181,1.022374,7.116665090148588e-70,9.657817725873361e-68,0.9316109422492401,0.6287537124628754,1.1559615,0.72841144
Sez6,17.641733,1.1577926,1.1779269373232822e-69,1.590497326928472e-67,0.7857142857142857,0.39122942103912295,0.5780999,0.3006824
Gm10754,17.627186,1.4688554,1.5236265525593212e-69,2.046992273363448e-67,0.71580547112462,0.31137021963113704,0.71873325,0.32207975
