"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
2.88891196249577e-15,-14.0314535909112,0,0.711,8.70356951500914e-10,"chr7-49991793-49993084","Less_Accessible"
3.71027859345695e-12,-13.9626277332869,0,0.579,1.11781418324374e-06,"JH584304.1-94187-98323","Less_Accessible"
6.09016757999277e-10,5.31282106277399,0.676,0.026,0.000183481523766232,"chr7-49133825-49135351","More_Accessible"
4.98588153707398e-08,3.01593066167588,0.662,0.105,0.0150212146008196,"JH584304.1-101721-103772","More_Accessible"
1.01575743445051e-07,-13.8470781592591,0,0.368,0.0306022321064076,"chr1-72275209-72276638","Less_Accessible"
1.01575743445051e-07,-13.6603841510957,0,0.368,0.0306022321064076,"chr13-30196099-30198995","Less_Accessible"
1.01575743445051e-07,-13.6318297516145,0,0.368,0.0306022321064076,"chr17-77266673-77267103","Less_Accessible"
3.31408803831471e-07,-13.5326679047254,0,0.342,0.0998451873743266,"chr2-130546077-130547857","Less_Accessible"
3.31408803831471e-07,-13.7209047465547,0,0.342,0.0998451873743266,"chr12-103302079-103304822","Less_Accessible"
3.31408803831471e-07,-13.3036153457561,0,0.342,0.0998451873743266,"chr18-55310898-55311102","Less_Accessible"
4.6958857504433e-07,-5.09270957056683,0.015,0.368,0.14147529794648,"chr5-115400366-115402202","Less_Accessible"
4.6958857504433e-07,-5.04673808477979,0.015,0.368,0.14147529794648,"chr12-12857956-12858453","Less_Accessible"
1.06114249556839e-06,-13.6852553976472,0,0.316,0.319695705352366,"chr2-58589731-58590221","Less_Accessible"
1.06114249556839e-06,-13.650917533199,0,0.316,0.319695705352366,"chr2-72973214-72973533","Less_Accessible"
1.06114249556839e-06,-13.6742869364302,0,0.316,0.319695705352366,"chr2-167169920-167170461","Less_Accessible"
1.06114249556839e-06,-13.5762357954821,0,0.316,0.319695705352366,"chr5-149636568-149640039","Less_Accessible"
1.06114249556839e-06,-13.4945238625691,0,0.316,0.319695705352366,"chr5-150243507-150244076","Less_Accessible"
1.06114249556839e-06,-13.6972874722939,0,0.316,0.319695705352366,"chr6-4171278-4171824","Less_Accessible"
1.06114249556839e-06,-13.4671228110195,0,0.316,0.319695705352366,"chr6-90426935-90427958","Less_Accessible"
1.06114249556839e-06,-13.6178696943416,0,0.316,0.319695705352366,"chr8-48043282-48043721","Less_Accessible"
1.06114249556839e-06,-13.844015116549,0,0.316,0.319695705352366,"chr11-87668654-87669916","Less_Accessible"
1.06114249556839e-06,-13.4085170350775,0,0.316,0.319695705352366,"chr12-87027897-87028232","Less_Accessible"
1.06114249556839e-06,-13.4396623193566,0,0.316,0.319695705352366,"chr14-28878230-28878889","Less_Accessible"
1.06114249556839e-06,-13.5191982393975,0,0.316,0.319695705352366,"chr14-29059090-29060098","Less_Accessible"
1.06114249556839e-06,-13.5618352169789,0,0.316,0.319695705352366,"chrX-95544008-95545428","Less_Accessible"
2.06182491931042e-06,-4.72621417771158,0.015,0.342,0.621176302565246,"chr16-23033967-23034530","Less_Accessible"
2.31600527988094e-06,-3.50015299180852,0.044,0.395,0.697754490696131,"chr16-96413071-96413847","Less_Accessible"
3.3371332885119e-06,-13.3685391742586,0,0.289,1,"chr1-124690576-124690949","Less_Accessible"
3.3371332885119e-06,-13.6532666259184,0,0.289,1,"chr2-136699711-136699935","Less_Accessible"
3.3371332885119e-06,-13.3533654210933,0,0.289,1,"chr3-42157881-42158480","Less_Accessible"
3.3371332885119e-06,-13.5846346943426,0,0.289,1,"chr4-55362483-55364621","Less_Accessible"
3.3371332885119e-06,-13.6088076298822,0,0.289,1,"chr4-149315398-149318964","Less_Accessible"
3.3371332885119e-06,-13.7024085807183,0,0.289,1,"chr5-25002560-25003902","Less_Accessible"
3.3371332885119e-06,-13.6703122376165,0,0.289,1,"chr5-67104993-67106916","Less_Accessible"
3.3371332885119e-06,-13.2349912198976,0,0.289,1,"chr7-92135279-92135734","Less_Accessible"
3.3371332885119e-06,-13.5621721173873,0,0.289,1,"chr7-99654847-99655453","Less_Accessible"
3.3371332885119e-06,-13.4617895962211,0,0.289,1,"chr9-14421327-14421400","Less_Accessible"
3.3371332885119e-06,-13.5299140048673,0,0.289,1,"chr10-117473065-117473511","Less_Accessible"
3.3371332885119e-06,-13.4356187613294,0,0.289,1,"chr11-24296815-24297483","Less_Accessible"
3.3371332885119e-06,-13.6440861849609,0,0.289,1,"chr16-4484779-4485522","Less_Accessible"
3.3371332885119e-06,-13.4035238960778,0,0.289,1,"chr16-4773473-4775477","Less_Accessible"
3.8716220950428e-06,13.8890138036107,0.426,0,1,"chr12-11417254-11417328","More_Accessible"
3.87197398240558e-06,13.5725094554037,0.426,0,1,"chr1-71544783-71545296","More_Accessible"
3.87197398240558e-06,13.6117990420214,0.426,0,1,"chr4-136542668-136545427","More_Accessible"
3.87197398240558e-06,13.5157809572201,0.426,0,1,"chr6-83992193-83992513","More_Accessible"
5.08542656270404e-06,-4.70683604020792,0.015,0.316,1,"chr9-15593039-15593433","Less_Accessible"
5.37300330920415e-06,-4.72025187331845,0.015,0.316,1,"chr17-58305761-58306049","Less_Accessible"
5.99555001558544e-06,-4.70224519324805,0.015,0.316,1,"chr6-138137710-138138115","Less_Accessible"
6.34760914894722e-06,13.6807416537305,0.412,0,1,"chr7-67796375-67798308","More_Accessible"
6.34760914894722e-06,13.8727274223881,0.412,0,1,"chr9-10307470-10307581","More_Accessible"
9.75709262118922e-06,-3.91906426016199,0.015,0.316,1,"chr7-127779207-127779949","Less_Accessible"
9.75709262118922e-06,-3.89989696195956,0.015,0.316,1,"chr7-141441167-141443254","Less_Accessible"
1.03172489439474e-05,-13.3850786993802,0,0.263,1,"chr1-31391665-31391864","Less_Accessible"
1.03172489439474e-05,-13.4215159231154,0,0.263,1,"chr1-34610164-34610989","Less_Accessible"
1.03172489439474e-05,-13.3185543597579,0,0.263,1,"chr1-80303789-80304623","Less_Accessible"
1.03172489439474e-05,-13.3087170900489,0,0.263,1,"chr1-121170433-121170506","Less_Accessible"
1.03172489439474e-05,-13.2697684243321,0,0.263,1,"chr1-121821694-121823431","Less_Accessible"
1.03172489439474e-05,-13.3165565369224,0,0.263,1,"chr1-124377113-124378096","Less_Accessible"
1.03172489439474e-05,-13.1890825621228,0,0.263,1,"chr1-131755128-131756278","Less_Accessible"
1.03172489439474e-05,-13.2072567375627,0,0.263,1,"chr1-182940739-182940975","Less_Accessible"
1.03172489439474e-05,-13.2122761764737,0,0.263,1,"chr2-4131482-4131852","Less_Accessible"
1.03172489439474e-05,-13.3150773667296,0,0.263,1,"chr2-106683587-106688393","Less_Accessible"
1.03172489439474e-05,-13.3131302613493,0,0.263,1,"chr2-139553455-139554197","Less_Accessible"
1.03172489439474e-05,-13.2241204196945,0,0.263,1,"chr2-160050437-160050675","Less_Accessible"
1.03172489439474e-05,-13.1180227061835,0,0.263,1,"chr2-179281244-179283062","Less_Accessible"
1.03172489439474e-05,-13.2237266497835,0,0.263,1,"chr3-109383247-109384210","Less_Accessible"
1.03172489439474e-05,-13.131071468591,0,0.263,1,"chr4-138973319-138974106","Less_Accessible"
1.03172489439474e-05,-13.2416780235635,0,0.263,1,"chr5-25466354-25467343","Less_Accessible"
1.03172489439474e-05,-13.3915472931268,0,0.263,1,"chr5-32068017-32068193","Less_Accessible"
1.03172489439474e-05,-13.3975050762066,0,0.263,1,"chr5-41423803-41424344","Less_Accessible"
1.03172489439474e-05,-13.3803506277163,0,0.263,1,"chr5-71321434-71323202","Less_Accessible"
1.03172489439474e-05,-13.2794636226418,0,0.263,1,"chr5-92534544-92534768","Less_Accessible"
1.03172489439474e-05,-13.483263038969,0,0.263,1,"chr6-131363953-131365811","Less_Accessible"
1.03172489439474e-05,-13.1931449792748,0,0.263,1,"chr7-64988962-64989035","Less_Accessible"
1.03172489439474e-05,-13.4073724676135,0,0.263,1,"chr7-75476734-75478108","Less_Accessible"
1.03172489439474e-05,-13.1655554680543,0,0.263,1,"chr7-96285455-96288279","Less_Accessible"
1.03172489439474e-05,-13.2051639349882,0,0.263,1,"chr7-109399781-109400083","Less_Accessible"
1.03172489439474e-05,-13.236446857332,0,0.263,1,"chr7-122895950-122897683","Less_Accessible"
1.03172489439474e-05,-13.2926843562127,0,0.263,1,"chr8-12296673-12297169","Less_Accessible"
1.03172489439474e-05,-13.4189926456109,0,0.263,1,"chr9-72637581-72638916","Less_Accessible"
1.03172489439474e-05,-13.5967951184111,0,0.263,1,"chr9-123814208-123814330","Less_Accessible"
1.03172489439474e-05,-13.2789454991399,0,0.263,1,"chr10-94349794-94351651","Less_Accessible"
1.03172489439474e-05,-13.3904977416698,0,0.263,1,"chr11-55472901-55473594","Less_Accessible"
1.03172489439474e-05,-13.6016885887718,0,0.263,1,"chr11-108078971-108081390","Less_Accessible"
1.03172489439474e-05,-13.2450272749888,0,0.263,1,"chr12-30257780-30258826","Less_Accessible"
1.03172489439474e-05,-13.4937936487925,0,0.263,1,"chr12-30972470-30972651","Less_Accessible"
1.03172489439474e-05,-13.6427575221543,0,0.263,1,"chr13-10988859-10989021","Less_Accessible"
1.03172489439474e-05,-13.1403431294947,0,0.263,1,"chr13-55823249-55823858","Less_Accessible"
1.03172489439474e-05,-13.3196386071972,0,0.263,1,"chr13-57636545-57637128","Less_Accessible"
1.03172489439474e-05,-13.2409191547243,0,0.263,1,"chr13-110280977-110282430","Less_Accessible"
1.03172489439474e-05,-13.3438997822616,0,0.263,1,"chr15-84450860-84451596","Less_Accessible"
1.03172489439474e-05,-13.1617655619562,0,0.263,1,"chr15-101466099-101467014","Less_Accessible"
1.03172489439474e-05,-13.0662652134144,0,0.263,1,"chr16-16758725-16759047","Less_Accessible"
1.03172489439474e-05,-13.4247891451612,0,0.263,1,"chr16-95187975-95188120","Less_Accessible"
1.03172489439474e-05,-13.2733372345748,0,0.263,1,"chr17-51027175-51027356","Less_Accessible"
