"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
4.41645805038192e-125,9.73824230584246,0.381,0.001,1.33056839912881e-119,"chr10-70367693-70370256","More_Accessible"
1.55968609351332e-124,6.223000642764,0.41,0.009,4.69894427823224e-119,"chr7-49133825-49135351","More_Accessible"
1.1347925027507e-53,12.6231871911114,0.167,0,3.41884611266216e-48,"JH584304.1-72116-73298","More_Accessible"
8.72230110652123e-51,3.11477532362669,0.274,0.033,2.62781126586718e-45,"JH584304.1-101721-103772","More_Accessible"
6.75491562154953e-49,-13.4851337513741,0,0.391,2.03508720388233e-43,"chr7-49991793-49993084","Less_Accessible"
3.11177516753712e-44,6.8803309901176,0.144,0.001,9.37500063599745e-39,"chr10-70355230-70357414","More_Accessible"
1.19364666704459e-39,5.56316197652356,0.137,0.003,3.59615899613858e-34,"chr4-136542668-136545427","More_Accessible"
1.99477163976703e-37,7.9269237926497,0.119,0.001,6.00974825770811e-32,"chr18-54036060-54038055","More_Accessible"
3.73484789840167e-37,5.07275889099344,0.129,0.003,1.12521630059096e-31,"chr7-44665154-44667440","More_Accessible"
3.44255664296154e-36,12.8108652302107,0.112,0,1.03715625260824e-30,"chr18-73885200-73885287","More_Accessible"
3.44256058865565e-36,12.1727628794059,0.112,0,1.03715744134723e-30,"chr16-46815815-46815999","More_Accessible"
3.44256453435433e-36,12.0633033414325,0.112,0,1.0371586300876e-30,"chr7-67796375-67798308","More_Accessible"
7.583939140647e-36,7.82952353773498,0.114,0.001,2.28485126459842e-30,"chr1-161867403-161868632","More_Accessible"
9.26267695001489e-35,6.83132753194825,0.114,0.001,2.79061299811574e-29,"chr16-13232733-13238551","More_Accessible"
1.27899188730621e-34,12.0752957751105,0.107,0,3.8532828084818e-29,"chr5-83631801-83632257","More_Accessible"
2.88326214467084e-34,4.42398167484554,0.129,0.005,8.68654802635706e-29,"chr5-89171041-89173155","More_Accessible"
4.71852122781694e-33,11.9609616438149,0.102,0,1.42157248291055e-27,"chr7-63858337-63858758","More_Accessible"
4.71852122781694e-33,12.0847280388946,0.102,0,1.42157248291055e-27,"chr15-83282489-83283047","More_Accessible"
1.78062250995095e-32,5.22404116206448,0.117,0.004,5.36457046685472e-27,"chr2-102650555-102652777","More_Accessible"
2.85855944034209e-32,11.9316437902713,0.1,0,8.61212495389063e-27,"chr2-169153288-169153920","More_Accessible"
7.55976489614992e-32,6.54933653443403,0.102,0.001,2.27756816908757e-26,"chr13-54729640-54730571","More_Accessible"
2.14886606703684e-30,4.22684697133731,0.117,0.005,6.47399624346524e-25,"chr2-71642766-71644649","More_Accessible"
2.97460906901986e-30,5.07211226104121,0.107,0.003,8.96175347268958e-25,"chr1-121143374-121144572","More_Accessible"
5.25688384944448e-30,4.68123219931194,0.109,0.004,1.58376768174139e-24,"chr16-4970687-4971652","More_Accessible"
1.01789715243696e-29,5.49777932442896,0.102,0.002,3.06666964600446e-24,"chr6-88984124-88988049","More_Accessible"
5.7632753404473e-29,5.52115547249871,0.1,0.002,1.73633077819326e-23,"chr7-134444548-134444700","More_Accessible"
1.66963513514783e-28,4.75613698272863,0.104,0.004,5.03019325341664e-23,"chr8-81596218-81597435","More_Accessible"
3.7721140771727e-28,-13.4324545918924,0,0.247,1.1364436686002e-22,"chr10-75086663-75087095","Less_Accessible"
1.17039476970989e-26,4.1615804522675,0.104,0.005,3.52610684244347e-21,"chr6-83992193-83992513","More_Accessible"
1.3655940967939e-22,-5.98978420356349,0.005,0.211,4.11419361511582e-17,"JH584304.1-94187-98323","Less_Accessible"
6.26956828470972e-15,-12.3721367300748,0,0.136,1.88886418497592e-09,"chr7-45303664-45304457","Less_Accessible"
4.57334380795404e-14,-4.67600092978765,0.007,0.142,1.37783415574135e-08,"JH584304.1-58795-61029","Less_Accessible"
6.6394506691453e-13,2.16645475772309,0.112,0.027,2.00030050034675e-07,"chr2-128174541-128175942","More_Accessible"
2.00420733543172e-12,-12.1281624300535,0,0.113,6.03817564982192e-07,"chr18-55310898-55311102","Less_Accessible"
3.40908525167098e-12,-12.141745496071,0,0.111,1.02707215919717e-06,"chr4-138973319-138974106","Less_Accessible"
2.35887994639804e-11,-11.9518620677279,0,0.103,7.1067155585107e-06,"chr6-86153701-86154139","Less_Accessible"
3.98341375471083e-11,-11.9883979577026,0,0.1,1.2001029789505e-05,"chr13-35160091-35160322","Less_Accessible"
1.08280998760932e-10,-4.50548842396171,0.005,0.106,3.26223579016997e-05,"chr15-84250102-84252896","Less_Accessible"
