"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
3.91952550242283e-87,-14.7175705590446,0,0.574,1.18085504574244e-81,"chr10-67362490-67362664","Less_Accessible"
1.33328219115822e-46,-14.2532335250378,0,0.309,4.01684592141192e-41,"JH584304.1-110907-111089","Less_Accessible"
2.62812212998949e-43,-5.8089615496589,0.008,0.353,7.91787494712583e-38,"chr10-67347947-67349393","Less_Accessible"
1.6182100643386e-29,-5.97757268269334,0.005,0.235,4.87526237133612e-24,"chr7-29137728-29138697","Less_Accessible"
3.46730309109437e-29,-13.8334460382086,0,0.191,1.04461173876946e-23,"chr12-115018666-115018889","Less_Accessible"
6.97474820017856e-25,-13.4896036565868,0,0.162,2.1013172640088e-19,"chrX-48154706-48156628","Less_Accessible"
9.74611006757821e-23,-13.4312428053562,0,0.147,2.93625931060962e-17,"chr9-54333351-54333826","Less_Accessible"
9.74611006757821e-23,-13.3756284681799,0,0.147,2.93625931060962e-17,"chr12-40327162-40327394","Less_Accessible"
9.74611006757821e-23,-13.4426254197018,0,0.147,2.93625931060962e-17,"chrX-70126689-70127118","Less_Accessible"
1.30865182522696e-20,-5.74371484835665,0.003,0.162,3.94264078645253e-15,"chr12-44616943-44617187","Less_Accessible"
1.34985964184013e-20,-13.1608155761598,0,0.132,4.06678963595384e-15,"chr3-95092221-95092832","Less_Accessible"
1.34988565275338e-20,-13.5020104319918,0,0.132,4.06686800033273e-15,"chr1-118931626-118931930","Less_Accessible"
1.34988565275338e-20,-13.2525555861293,0,0.132,4.06686800033273e-15,"chr7-57514234-57514411","Less_Accessible"
1.34988565275338e-20,-13.2336627147859,0,0.132,4.06686800033273e-15,"chr7-114982137-114982396","Less_Accessible"
1.34988565275338e-20,-13.0933669659744,0,0.132,4.06686800033273e-15,"chr8-11164278-11165524","Less_Accessible"
1.34988565275338e-20,-12.9277325938788,0,0.132,4.06686800033273e-15,"chr11-22119813-22120152","Less_Accessible"
