"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
1.07122629849679e-111,6.52329275398717,0.593,0.007,3.22733703079621e-106,"chr7-44665154-44667440","More_Accessible"
1.40973255734381e-109,-13.7273478240958,0,0.661,4.24717176213757e-104,"chr7-49991793-49993084","Less_Accessible"
8.80800487197393e-103,13.942394540111,0.541,0,2.65363166780395e-97,"chr4-136542668-136545427","More_Accessible"
7.65264344563944e-95,8.80444354716564,0.509,0.001,2.30555015408502e-89,"chr6-88984124-88988049","More_Accessible"
2.58148072542434e-94,8.62653095438298,0.507,0.001,7.77735605552218e-89,"chr5-30898414-30898643","More_Accessible"
4.23315003730634e-94,13.9177744556891,0.503,0,1.27534227748947e-88,"chr8-33420604-33421465","More_Accessible"
3.34553454757563e-93,13.9054013391341,0.499,0,1.00792592082085e-87,"chr10-102866019-102866225","More_Accessible"
3.34555482281236e-93,13.9636730205866,0.499,0,1.00793202924279e-87,"chr4-55595235-55595522","More_Accessible"
9.38071779352138e-93,13.8081840660868,0.497,0,2.82617575324315e-87,"chr18-54036060-54038055","More_Accessible"
5.571384699206e-92,5.987378747886,0.513,0.009,1.67851892525329e-86,"chr18-23945242-23949454","More_Accessible"
1.59483760034243e-91,-14.1458094191752,0,0.579,4.80484698043166e-86,"chr7-45303664-45304457","Less_Accessible"
1.25245501426195e-90,8.41278155820973,0.491,0.001,3.77333384421768e-85,"chr13-54729640-54730571","More_Accessible"
1.5841697237549e-90,13.8695967787333,0.487,0,4.77270733524259e-85,"chr16-46815815-46815999","More_Accessible"
1.05225681619405e-89,6.10950317696793,0.501,0.007,3.17018672298862e-84,"chr2-174040432-174040623","More_Accessible"
3.3679047032831e-89,14.1896415742287,0.481,0,1.01466548948161e-83,"chr6-72098140-72099772","More_Accessible"
3.36791474423027e-89,13.8924366690899,0.481,0,1.01466851456797e-83,"chr5-48543316-48543618","More_Accessible"
9.29803953035358e-89,13.9226170559648,0.479,0,2.80126685950728e-83,"chr3-147801848-147801993","More_Accessible"
1.05341161619573e-86,8.39822066067823,0.473,0.001,3.17366584669368e-81,"chr14-121243096-121243915","More_Accessible"
1.45357412156529e-86,13.8285788825984,0.469,0,4.37925543474581e-81,"chr13-32522018-32522879","More_Accessible"
3.97220983232612e-86,13.848732266596,0.467,0,1.19672751723405e-80,"chr12-29678227-29680381","More_Accessible"
