"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
4.87465687189522e-07,14.2149779291417,0.568,0,0.146861224908023,"chr2-169153288-169153920","More_Accessible"
6.0977647807928e-07,-12.9243817918202,0,0.469,0.183710408433335,"chr7-49991793-49993084","Less_Accessible"
6.0977647807928e-07,-13.9040750329927,0,0.469,0.183710408433335,"chr18-55310898-55311102","Less_Accessible"
1.71103342251725e-06,-13.912702932063,0,0.438,0.515491594368885,"chr1-86196453-86197329","Less_Accessible"
1.71103342251725e-06,-13.8220238501797,0,0.438,0.515491594368885,"chr7-45303664-45304457","Less_Accessible"
1.71103342251725e-06,-14.076075846657,0,0.438,0.515491594368885,"chr11-89571358-89571530","Less_Accessible"
1.71103342251725e-06,-13.7568565044219,0,0.438,0.515491594368885,"chr16-49612145-49613165","Less_Accessible"
3.88118967285593e-06,13.87681039797,0.5,0,1,"chr18-54036060-54038055","More_Accessible"
4.68906650365895e-06,-14.0338752295164,0,0.406,1,"chr1-73883614-73884500","Less_Accessible"
4.68906650365895e-06,-13.8080929946407,0,0.406,1,"chr1-192579501-192579859","Less_Accessible"
4.68906650365895e-06,-13.7463401339982,0,0.406,1,"chr2-119577802-119578389","Less_Accessible"
4.68906650365895e-06,-13.727724301598,0,0.406,1,"chr2-171972994-171973534","Less_Accessible"
4.68906650365895e-06,-13.8844295939529,0,0.406,1,"chr6-24551941-24552964","Less_Accessible"
4.68906650365895e-06,-13.7213068931608,0,0.406,1,"chr8-84634303-84636286","Less_Accessible"
4.68906650365895e-06,-13.7735927982659,0,0.406,1,"chr8-121467824-121468381","Less_Accessible"
4.68906650365895e-06,-13.6691866577453,0,0.406,1,"chr12-87027897-87028232","Less_Accessible"
4.68906650365895e-06,-13.7078807032332,0,0.406,1,"chr13-35160091-35160322","Less_Accessible"
4.68906650365895e-06,-14.0034646699835,0,0.406,1,"chr14-48043359-48043657","Less_Accessible"
4.68906650365895e-06,-13.8412397304475,0,0.406,1,"chr15-51640945-51641072","Less_Accessible"
4.68906650365895e-06,-14.1902724590342,0,0.406,1,"chr16-16375785-16375902","Less_Accessible"
7.50254502143358e-06,13.7811014857963,0.477,0,1,"chr6-83992193-83992513","More_Accessible"
7.50254502143358e-06,13.9566753765295,0.477,0,1,"chr8-47682103-47683379","More_Accessible"
7.50254502143358e-06,14.0619337820118,0.477,0,1,"chr8-106208039-106208350","More_Accessible"
7.50254502143358e-06,13.9552351435815,0.477,0,1,"chr16-46815815-46815999","More_Accessible"
7.50254502143358e-06,13.9697210276675,0.477,0,1,"chr16-94655015-94655983","More_Accessible"
1.25626267743516e-05,-13.8015838265936,0,0.375,1,"chr2-6310494-6312077","Less_Accessible"
1.25626267743516e-05,-13.6137204326203,0,0.375,1,"chr2-104682040-104682266","Less_Accessible"
1.25626267743516e-05,-13.7968735956747,0,0.375,1,"chr3-42157881-42158480","Less_Accessible"
1.25626267743516e-05,-13.5838941458073,0,0.375,1,"chr5-115400366-115402202","Less_Accessible"
1.25626267743516e-05,-13.8752723355431,0,0.375,1,"chr6-37315872-37316169","Less_Accessible"
1.25626267743516e-05,-14.0087913556953,0,0.375,1,"chr6-54121354-54121439","Less_Accessible"
1.25626267743516e-05,-14.045381400285,0,0.375,1,"chr7-74376239-74376571","Less_Accessible"
1.25626267743516e-05,-13.7548544143526,0,0.375,1,"chr7-120671847-120672258","Less_Accessible"
1.25626267743516e-05,-14.3521611000501,0,0.375,1,"chr7-135596532-135597445","Less_Accessible"
1.25626267743516e-05,-13.8433192838313,0,0.375,1,"chr8-13171066-13171816","Less_Accessible"
1.25626267743516e-05,-13.7997327997642,0,0.375,1,"chr9-16389343-16389603","Less_Accessible"
1.25626267743516e-05,-13.7471492316403,0,0.375,1,"chr11-20150763-20152012","Less_Accessible"
1.25626267743516e-05,-13.8841773941999,0,0.375,1,"chr12-91280235-91281413","Less_Accessible"
1.25626267743516e-05,-13.8245289500616,0,0.375,1,"chr12-104512756-104512829","Less_Accessible"
1.25626267743516e-05,-13.8244687653343,0,0.375,1,"chr13-89294116-89295148","Less_Accessible"
1.25626267743516e-05,-13.78862621399,0,0.375,1,"chr16-5972041-5972386","Less_Accessible"
1.25626267743516e-05,-13.8730849859781,0,0.375,1,"chr18-16153025-16153281","Less_Accessible"
1.25626267743516e-05,-13.7360473657515,0,0.375,1,"chrX-95544008-95545428","Less_Accessible"
1.25626267743516e-05,-13.0106579708814,0,0.375,1,"JH584304.1-94187-98323","Less_Accessible"
1.42810658608933e-05,13.8595650631679,0.455,0,1,"chr2-172800047-172801358","More_Accessible"
1.42810658608933e-05,13.9249021524091,0.455,0,1,"chr8-118017170-118019253","More_Accessible"
