"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
1.3839593601331e-82,-13.51950547323,0,0.597,4.16952356224099e-77,"chr7-49991793-49993084","Less_Accessible"
1.28515907924517e-79,-13.7376054828995,0,0.579,3.87186301599589e-74,"JH584304.1-94187-98323","Less_Accessible"
6.05203217180899e-49,4.34281280748495,0.586,0.04,1.82332599256175e-43,"JH584304.1-101721-103772","More_Accessible"
2.31639883547989e-45,5.73135518972803,0.53,0.018,6.97873059159203e-40,"chr7-49133825-49135351","More_Accessible"
2.50500149687852e-41,-7.17570368868416,0.002,0.331,7.54694325972076e-36,"chr18-55310898-55311102","Less_Accessible"
2.00240893255036e-40,-7.34006693807569,0.002,0.324,6.0327575115411e-35,"JH584304.1-58795-61029","Less_Accessible"
1.1813682029583e-37,-7.75123237118913,0.002,0.302,3.55916705346261e-32,"chr6-86153701-86154139","Less_Accessible"
2.09905762403396e-37,-13.5076808115579,0,0.295,6.32393585680831e-32,"chr17-87671689-87671782","Less_Accessible"
4.32580007086531e-36,-5.65377180112707,0.008,0.306,1.30325541634995e-30,"chr12-103302079-103304822","Less_Accessible"
5.82157667818907e-36,-13.0205320765878,0,0.284,1.75389551372141e-30,"chr10-75086663-75087095","Less_Accessible"
5.82157667818907e-36,-13.2509031923085,0,0.284,1.75389551372141e-30,"chr12-4436158-4436263","Less_Accessible"
5.82157667818907e-36,-13.3223859988204,0,0.284,1.75389551372141e-30,"chr12-110194053-110194921","Less_Accessible"
1.75248430671726e-35,-13.2064737776533,0,0.281,5.27979709506244e-30,"chr13-55823249-55823858","Less_Accessible"
6.28614228579783e-35,-5.55474300363449,0.008,0.299,1.89385751715374e-29,"chr15-84250102-84252896","Less_Accessible"
7.22269344184231e-35,-4.8550323166423,0.014,0.313,2.17601696669104e-29,"chr5-92534544-92534768","Less_Accessible"
1.57513335072573e-34,-13.117637956498,0,0.273,4.74548300239895e-29,"chr2-179509934-179510117","Less_Accessible"
1.40041179079377e-33,-13.0413616484907,0,0.266,4.21909062271393e-28,"chr2-104682040-104682266","Less_Accessible"
1.40041179079377e-33,-13.1395096927772,0,0.266,4.21909062271393e-28,"chr16-6220220-6221261","Less_Accessible"
2.52505521415476e-33,-7.52071667256836,0.002,0.27,7.60736009644474e-28,"chr10-107127444-107127756","Less_Accessible"
4.15874090552086e-33,-13.2138206158134,0,0.263,1.2529246663108e-27,"chr4-105648080-105648261","Less_Accessible"
4.15875596469424e-33,-13.1333328239777,0,0.263,1.25292920326326e-27,"chr8-48043282-48043721","Less_Accessible"
7.54040730323525e-33,-7.50295691299368,0.002,0.266,2.2717362102822e-27,"chr7-122895950-122897683","Less_Accessible"
1.01507812672138e-32,-7.09566317164868,0.002,0.266,3.05817662627984e-27,"chr12-12857956-12858453","Less_Accessible"
1.23169246738704e-32,-13.086989902062,0,0.259,3.71078148112031e-27,"chr2-171972994-171973534","Less_Accessible"
1.23169246738704e-32,-13.1561401305185,0,0.259,3.71078148112031e-27,"chr7-71863251-71863460","Less_Accessible"
