"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
1.35788892940142e-37,-13.3633635262802,0,0.558,4.09097987205413e-32,"chr7-49991793-49993084","Less_Accessible"
4.9440692554224e-37,-6.43231854290178,0.004,0.567,1.48952446492738e-31,"JH584304.1-94187-98323","Less_Accessible"
6.65220015784123e-24,5.31592349818179,0.59,0.025,2.00414160255361e-18,"JH584304.1-101721-103772","More_Accessible"
1.28715957738453e-22,-13.4297377045157,0,0.35,3.87789001676525e-17,"chr4-138973319-138974106","Less_Accessible"
4.66056661598417e-22,-13.3468427090936,0,0.342,1.40411220723063e-16,"chr6-86153701-86154139","Less_Accessible"
4.66056661598417e-22,-13.3846722527553,0,0.342,1.40411220723063e-16,"chr18-55310898-55311102","Less_Accessible"
5.98900060876823e-21,-13.4276206206748,0,0.325,1.80433615840665e-15,"chr4-76004471-76004729","Less_Accessible"
9.6934798375638e-21,3.97498286591514,0.574,0.058,2.92040313806204e-15,"chr7-49133825-49135351","More_Accessible"
7.49595273484893e-20,-13.582922936242,0,0.308,2.25834316019161e-14,"chr16-95187975-95188120","Less_Accessible"
2.39552581568215e-19,-5.65946214303312,0.004,0.317,7.21712040119639e-14,"chr7-45303664-45304457","Less_Accessible"
6.36691835254817e-19,-6.20836177189619,0.004,0.308,1.91819332666395e-13,"chr2-104682040-104682266","Less_Accessible"
9.14209657775132e-19,-13.4627289653347,0,0.292,2.75428514646203e-13,"chr8-31705188-31705447","Less_Accessible"
9.14209657775132e-19,-13.2988510407724,0,0.292,2.75428514646203e-13,"chr16-17686900-17687804","Less_Accessible"
9.14209657775132e-19,-13.3382172163812,0,0.292,2.75428514646203e-13,"chr18-84221607-84221680","Less_Accessible"
2.35489705473855e-18,-5.85636311719695,0.008,0.308,7.09471610166357e-13,"chr10-75086663-75087095","Less_Accessible"
3.16219536701862e-18,-13.3164562571165,0,0.283,9.52690409198534e-13,"chr4-105648080-105648261","Less_Accessible"
3.16225461144976e-18,-13.2470989509642,0,0.283,9.52708258064527e-13,"chr2-179509934-179510117","Less_Accessible"
