"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
1.2547705179026e-52,5.59952531046721,0.656,0.029,3.78030987781106e-47,"chr7-49133825-49135351","More_Accessible"
3.56905587944851e-46,14.1350113651793,0.516,0,1.07526731008085e-40,"chr1-121532760-121533155","More_Accessible"
2.26663222489249e-45,13.9786062820636,0.508,0,6.82879623554485e-40,"chr18-77213262-77214954","More_Accessible"
9.31522038005002e-45,6.37426627520595,0.525,0.006,2.80644301999957e-39,"chr6-88984124-88988049","More_Accessible"
1.4283813799856e-44,13.9685730426799,0.5,0,4.30335600255163e-39,"chr8-81596218-81597435","More_Accessible"
5.54296432073867e-43,13.9535286179001,0.484,0,1.66995657573054e-37,"chr13-32522018-32522879","More_Accessible"
9.90053633549118e-43,7.47084377748322,0.492,0.003,2.98278408447511e-37,"chr8-10939339-10940383","More_Accessible"
2.08630727587514e-41,13.8020142949686,0.467,0,6.28552224539284e-36,"chr18-54036060-54038055","More_Accessible"
3.43783528636368e-41,7.48867378434334,0.475,0.003,1.03573382589922e-35,"chr5-27932288-27932641","More_Accessible"
4.95288119170877e-41,6.60680124061803,0.484,0.006,1.49217928103206e-35,"chr19-22898418-22898568","More_Accessible"
1.03430446638144e-40,5.89074925436283,0.492,0.009,3.11610078109068e-35,"chr1-180780477-180781321","More_Accessible"
1.26550661877554e-40,13.8836384823925,0.459,0,3.81265506571602e-35,"chr6-126087798-126088682","More_Accessible"
7.61864063785302e-40,13.8168940069271,0.451,0,2.29530595816917e-34,"chr6-141325627-141327503","More_Accessible"
7.61876691120077e-40,13.9946849720171,0.451,0,2.29534400117201e-34,"chr6-14093386-14094053","More_Accessible"
7.61876691120077e-40,14.1663598131444,0.451,0,2.29534400117201e-34,"chr16-11705985-11706131","More_Accessible"
2.42764116103308e-39,5.6249137151815,0.484,0.012,7.31387590790242e-34,"chr7-44665154-44667440","More_Accessible"
4.55256039778861e-39,13.7390032747765,0.443,0,1.37157263384376e-33,"chr2-174040432-174040623","More_Accessible"
4.55256039778861e-39,13.8129180590406,0.443,0,1.37157263384376e-33,"chr4-55595235-55595522","More_Accessible"
4.55256039778861e-39,14.4651829159036,0.443,0,1.37157263384376e-33,"chr17-10249261-10249388","More_Accessible"
7.55799521522807e-39,7.44269844585775,0.451,0.003,2.27703500846784e-33,"chr2-71642766-71644649","More_Accessible"
1.78443008649182e-38,5.56237589791874,0.475,0.012,5.37604174307822e-33,"chr17-14432241-14432536","More_Accessible"
2.70018942715195e-38,13.7912975851471,0.434,0,8.13499569665203e-33,"chr12-86759391-86762623","More_Accessible"
2.70018942715195e-38,13.8756084391784,0.434,0,8.13499569665203e-33,"chr13-58977486-58977595","More_Accessible"
4.80211286255903e-38,7.35356245236426,0.443,0.003,1.44675655266747e-32,"chr3-71866626-71867129","More_Accessible"
7.91706009167407e-38,4.55745543704217,0.508,0.023,2.3852122791191e-32,"chr8-82805923-82806264","More_Accessible"
1.30580290042788e-37,5.29298222222629,0.475,0.015,3.93405768826409e-32,"chr5-89171041-89173155","More_Accessible"
1.58970685918782e-37,13.9835649916015,0.426,0,4.78938934001809e-32,"chr3-82887528-82889311","More_Accessible"
1.58970685918782e-37,14.2390478505482,0.426,0,4.78938934001809e-32,"chr11-62299621-62300682","More_Accessible"
1.58970685918782e-37,13.79534638201,0.426,0,4.78938934001809e-32,"chr13-41025813-41025909","More_Accessible"
1.58970685918782e-37,13.775084441025,0.426,0,4.78938934001809e-32,"chr15-83282489-83283047","More_Accessible"
1.58970685918782e-37,13.9293287542933,0.426,0,4.78938934001809e-32,"chr17-34148006-34150261","More_Accessible"
2.28444777864353e-37,5.01225228970078,0.475,0.015,6.8824700451083e-32,"chr8-14607234-14612525","More_Accessible"
2.48163354982667e-37,7.50419647563668,0.434,0.003,7.47654147724031e-32,"chr15-100102505-100103030","More_Accessible"
9.29054253153734e-37,13.7255117926124,0.418,0,2.79900820118891e-31,"chr17-87808891-87810660","More_Accessible"
1.23236160560279e-36,5.39612892030428,0.459,0.012,3.71279742727981e-31,"chr1-161867403-161868632","More_Accessible"
1.86001166088135e-36,7.2599129172709,0.426,0.003,5.60375013132028e-31,"chr3-130220972-130221155","More_Accessible"
3.80601443860623e-36,5.80866232499828,0.443,0.009,1.14665699999109e-30,"chr16-13232733-13238551","More_Accessible"
5.38993267704609e-36,13.7451989351195,0.41,0,1.62385196727706e-30,"chr3-60559284-60559404","More_Accessible"
5.38993267704609e-36,13.6727265852969,0.41,0,1.62385196727706e-30,"chr3-147801848-147801993","More_Accessible"
5.38993267704609e-36,13.914584253347,0.41,0,1.62385196727706e-30,"chr4-104223879-104226416","More_Accessible"
5.38993267704609e-36,13.6871023189988,0.41,0,1.62385196727706e-30,"chr5-48543316-48543618","More_Accessible"
5.38993267704609e-36,14.0365764608976,0.41,0,1.62385196727706e-30,"chr11-61510107-61511451","More_Accessible"
5.38993267704609e-36,13.6667428109143,0.41,0,1.62385196727706e-30,"chr14-28247593-28247745","More_Accessible"
5.38993267704609e-36,13.6136804606794,0.41,0,1.62385196727706e-30,"chr16-4970687-4971652","More_Accessible"
5.38993267704609e-36,13.7189832612163,0.41,0,1.62385196727706e-30,"chr16-94655015-94655983","More_Accessible"
8.97774173219687e-36,7.37559556099647,0.418,0.003,2.70476914036761e-30,"chr13-41118753-41119096","More_Accessible"
3.10428076444964e-35,13.9579097480241,0.402,0,9.35242187309565e-30,"chr1-70566264-70567186","More_Accessible"
3.10428076444964e-35,13.6609361217469,0.402,0,9.35242187309565e-30,"chr1-121143374-121144572","More_Accessible"
3.10428076444964e-35,13.9909123728107,0.402,0,9.35242187309565e-30,"chr3-100638393-100639324","More_Accessible"
3.10428076444964e-35,13.851023925321,0.402,0,9.35242187309565e-30,"chr6-71435285-71436665","More_Accessible"
3.10428076444964e-35,13.587004583932,0.402,0,9.35242187309565e-30,"chr7-91072637-91073552","More_Accessible"
3.10428076444964e-35,13.6252534525869,0.402,0,9.35242187309565e-30,"chr8-124561283-124563390","More_Accessible"
3.10428076444964e-35,14.1441437200708,0.402,0,9.35242187309565e-30,"chr12-14460357-14461424","More_Accessible"
3.10428076444964e-35,13.7069388767872,0.402,0,9.35242187309565e-30,"chr13-25678403-25678631","More_Accessible"
8.65924688073155e-35,6.82788026697777,0.41,0.003,2.6088146039924e-29,"chr4-136542668-136545427","More_Accessible"
1.77497126949911e-34,13.5265096589865,0.393,0,5.34754469218345e-29,"chr1-71544783-71545296","More_Accessible"
1.77497126949911e-34,13.6226734405508,0.393,0,5.34754469218345e-29,"chr2-169153288-169153920","More_Accessible"
1.77497126949911e-34,14.1786482777717,0.393,0,5.34754469218345e-29,"chr4-84551271-84553484","More_Accessible"
