"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
1.97275997407845e-79,14.900666922895,0.662,0,5.94343261190486e-74,"chr10-76468170-76468918","More_Accessible"
3.96554182790862e-49,14.4867437807153,0.426,0,1.19471861420317e-43,"chr10-76448387-76448829","More_Accessible"
8.30881347936465e-42,-15.4573143646219,0,0.732,2.50323778099559e-36,"chr10-67362490-67362664","Less_Accessible"
3.66929432606596e-41,14.1527760310512,0.36,0,1.10546664808552e-35,"chr7-44136058-44136898","More_Accessible"
3.51033934375763e-31,6.15822316239517,0.294,0.004,1.05757748579058e-25,"chr18-74648762-74649436","More_Accessible"
6.10411570644038e-26,4.06195108496128,0.287,0.013,1.83901745945783e-20,"JH584304.1-94187-98323","More_Accessible"
2.18413799655346e-19,12.6887143945355,0.169,0,6.58026174911644e-14,"JH584304.1-38311-41317","More_Accessible"
1.39008956095767e-18,13.093393996357,0.162,0,4.18799232477521e-13,"chr13-103566297-103567796","More_Accessible"
1.39008956095767e-18,12.9286419301666,0.162,0,4.18799232477521e-13,"chr19-12464303-12466960","More_Accessible"
3.16167249909301e-18,-14.7429655308995,0,0.403,9.52532882164247e-13,"chr10-67347947-67349393","Less_Accessible"
8.8020042810796e-18,13.0395573370007,0.154,0,2.65182383978226e-12,"chr7-108609755-108612735","More_Accessible"
8.8020042810796e-18,13.213173945047,0.154,0,2.65182383978226e-12,"JH584304.1-43223-45166","More_Accessible"
5.54556719370768e-17,12.9132815442634,0.147,0,1.67074075628428e-11,"chr6-86085083-86085973","More_Accessible"
5.54556719370768e-17,12.8547375358391,0.147,0,1.67074075628428e-11,"chr10-119680225-119682644","More_Accessible"
5.54556719370768e-17,12.9557727466456,0.147,0,1.67074075628428e-11,"chr16-6779772-6783805","More_Accessible"
3.47689490433348e-16,12.9128854263648,0.14,0,1.04750151230307e-10,"chr4-50869159-50870017","More_Accessible"
3.47689490433348e-16,12.7195119437416,0.14,0,1.04750151230307e-10,"chr4-136125153-136125448","More_Accessible"
3.47689490433348e-16,13.0988942311829,0.14,0,1.04750151230307e-10,"chr4-155412368-155414741","More_Accessible"
3.47689490433348e-16,12.8700226881122,0.14,0,1.04750151230307e-10,"chr6-89655586-89657441","More_Accessible"
3.47689490433348e-16,12.8629531316839,0.14,0,1.04750151230307e-10,"chr13-3736319-3736622","More_Accessible"
3.47689490433348e-16,12.82716468499,0.14,0,1.04750151230307e-10,"JH584304.1-64552-69105","More_Accessible"
2.16958596941221e-15,12.8627501577299,0.132,0,6.53642012934665e-10,"chr19-59480533-59481600","More_Accessible"
2.16960816028664e-15,12.9631767589174,0.132,0,6.53648698490357e-10,"chr3-81884221-81884799","More_Accessible"
2.16960816028664e-15,12.6171171992473,0.132,0,6.53648698490357e-10,"chr4-59365891-59366466","More_Accessible"
2.16960816028664e-15,12.8167291726136,0.132,0,6.53648698490357e-10,"chr11-31318365-31320271","More_Accessible"
2.16960816028664e-15,12.8091890013967,0.132,0,6.53648698490357e-10,"chr16-16646345-16647447","More_Accessible"
4.68168376330278e-15,6.13999426848346,0.14,0.002,1.41047427578904e-09,"chr10-109764538-109765393","More_Accessible"
1.34768117789043e-14,12.6522810351074,0.125,0,4.06022646868941e-09,"chr1-132432691-132434083","More_Accessible"
1.34768117789043e-14,12.8176892616526,0.125,0,4.06022646868941e-09,"chr2-132512122-132512434","More_Accessible"
1.34768117789043e-14,12.6429931075736,0.125,0,4.06022646868941e-09,"chr3-147323285-147324005","More_Accessible"
1.34768117789043e-14,12.7004215056075,0.125,0,4.06022646868941e-09,"chr7-71658946-71659276","More_Accessible"
1.34768117789043e-14,12.6997954041731,0.125,0,4.06022646868941e-09,"chr8-126711914-126712418","More_Accessible"
1.34768117789043e-14,12.757148765084,0.125,0,4.06022646868941e-09,"chr10-7423354-7423776","More_Accessible"
1.34768117789043e-14,12.6906935610664,0.125,0,4.06022646868941e-09,"chr11-62347351-62349521","More_Accessible"
1.34768117789043e-14,12.6537047879667,0.125,0,4.06022646868941e-09,"chr12-40479917-40481759","More_Accessible"
1.34768117789043e-14,12.7989970676488,0.125,0,4.06022646868941e-09,"chr12-104888767-104893082","More_Accessible"
1.34768117789043e-14,12.8600422565175,0.125,0,4.06022646868941e-09,"chr13-41815774-41816474","More_Accessible"
1.34768117789043e-14,12.7183440042581,0.125,0,4.06022646868941e-09,"chr13-89731499-89733964","More_Accessible"
1.34768117789043e-14,12.8074205695892,0.125,0,4.06022646868941e-09,"chr15-59836911-59837416","More_Accessible"
1.34768117789043e-14,12.7045593857243,0.125,0,4.06022646868941e-09,"chr18-35064500-35065491","More_Accessible"
1.34768117789043e-14,12.9327099424459,0.125,0,4.06022646868941e-09,"chrX-55419428-55421315","More_Accessible"
1.34768117789043e-14,13.0977737094694,0.125,0,4.06022646868941e-09,"GL456383.1-11220-12269","More_Accessible"
3.27772313532254e-14,5.54640263192831,0.132,0.002,9.87496037594299e-09,"chr1-163107557-163110015","More_Accessible"
3.27772313532254e-14,5.62691013855329,0.132,0.002,9.87496037594299e-09,"chr2-106947764-106948575","More_Accessible"
3.37304186773815e-14,5.44891286733958,0.132,0.002,1.01621318870281e-08,"chr5-121451865-121453107","More_Accessible"
3.37304186773815e-14,5.51103276198541,0.132,0.002,1.01621318870281e-08,"chr6-128819513-128821317","More_Accessible"
5.51388814011101e-14,4.87284009595121,0.14,0.004,1.66119664941194e-08,"chr12-116805715-116807109","More_Accessible"
8.33465873017447e-14,12.6268267232616,0.118,0,2.51102430893331e-08,"chr5-29682422-29684547","More_Accessible"
8.33465873017447e-14,12.3368931246605,0.118,0,2.51102430893331e-08,"chr13-64300006-64301480","More_Accessible"
8.33465873017447e-14,12.7165267147336,0.118,0,2.51102430893331e-08,"chr13-97768343-97771325","More_Accessible"
8.33474356266522e-14,12.6883321250231,0.118,0,2.51104986684197e-08,"chr1-177822491-177822692","More_Accessible"
8.33474356266522e-14,12.6806940118939,0.118,0,2.51104986684197e-08,"chr1-182139079-182140517","More_Accessible"
8.33474356266522e-14,12.4998024243768,0.118,0,2.51104986684197e-08,"chr2-21617385-21621878","More_Accessible"
8.33474356266522e-14,12.5710799675217,0.118,0,2.51104986684197e-08,"chr2-100138644-100138868","More_Accessible"
8.33474356266522e-14,12.6378719169638,0.118,0,2.51104986684197e-08,"chr3-62489606-62489721","More_Accessible"
8.33474356266522e-14,12.633670571043,0.118,0,2.51104986684197e-08,"chr4-105772122-105772470","More_Accessible"
8.33474356266522e-14,12.4903400933559,0.118,0,2.51104986684197e-08,"chr5-43804461-43805719","More_Accessible"
8.33474356266522e-14,12.6178132467997,0.118,0,2.51104986684197e-08,"chr5-86951668-86952644","More_Accessible"
8.33474356266522e-14,12.7261182518283,0.118,0,2.51104986684197e-08,"chr6-84854096-84854227","More_Accessible"
8.33474356266522e-14,12.6354140643441,0.118,0,2.51104986684197e-08,"chr7-71886305-71886590","More_Accessible"
8.33474356266522e-14,12.7945938218758,0.118,0,2.51104986684197e-08,"chr12-17685612-17686434","More_Accessible"
8.33474356266522e-14,12.8268462879964,0.118,0,2.51104986684197e-08,"chr13-25745975-25747109","More_Accessible"
8.33474356266522e-14,12.6148293371285,0.118,0,2.51104986684197e-08,"chr13-34796377-34796734","More_Accessible"
8.33474356266522e-14,12.6480999640552,0.118,0,2.51104986684197e-08,"chr13-43677361-43679627","More_Accessible"
8.33474356266522e-14,12.4628016250888,0.118,0,2.51104986684197e-08,"chr14-34748809-34750169","More_Accessible"
8.33474356266522e-14,12.7028627285639,0.118,0,2.51104986684197e-08,"chr16-9392124-9394829","More_Accessible"
8.33474356266522e-14,12.6606440787522,0.118,0,2.51104986684197e-08,"chr16-93839026-93839318","More_Accessible"
8.33474356266522e-14,12.7041003490907,0.118,0,2.51104986684197e-08,"chr17-83767880-83769243","More_Accessible"
1.03891337680989e-13,4.02342047977393,0.154,0.009,3.12998627598399e-08,"chr7-44145394-44146343","More_Accessible"
1.76335174785747e-13,5.91939840146918,0.125,0.002,5.31253797835759e-08,"chr15-55248752-55249299","More_Accessible"
1.86709781070176e-13,5.84050676792546,0.125,0.002,5.62509892919174e-08,"chr6-135133165-135135250","More_Accessible"
1.97686942607701e-13,5.486614660833,0.125,0.002,5.95581336341352e-08,"chr5-25937130-25939773","More_Accessible"
2.06332185714321e-13,5.39331850363725,0.125,0.002,6.21627292510821e-08,"chr5-46178598-46181092","More_Accessible"
2.06332185714321e-13,5.34483914540048,0.125,0.002,6.21627292510821e-08,"chr16-17435964-17437626","More_Accessible"
3.63065295649145e-13,4.63483553663664,0.132,0.004,1.09382496946696e-07,"chr17-52138621-52141289","More_Accessible"
3.88242993968324e-13,4.37342155014966,0.132,0.004,1.16967908007807e-07,"chr17-8569246-8570628","More_Accessible"
3.93480483724385e-13,4.41516935164121,0.132,0.004,1.18545832734064e-07,"chr7-15761172-15763222","More_Accessible"
5.13321181461055e-13,12.59705624028,0.11,0,1.54650838944679e-07,"chr10-18084156-18085248","More_Accessible"
5.13321181461055e-13,12.56201819467,0.11,0,1.54650838944679e-07,"chrX-165586134-165586954","More_Accessible"
5.13326394377231e-13,12.6781423407209,0.11,0,1.54652409466e-07,"chr1-16535775-16537130","More_Accessible"
5.13326394377231e-13,12.5285031025317,0.11,0,1.54652409466e-07,"chr1-126259400-126260325","More_Accessible"
5.13326394377231e-13,12.4121033764195,0.11,0,1.54652409466e-07,"chr1-126333115-126333766","More_Accessible"
5.13326394377231e-13,12.6439438653917,0.11,0,1.54652409466e-07,"chr2-104042969-104043088","More_Accessible"
5.13326394377231e-13,12.5283883650923,0.11,0,1.54652409466e-07,"chr2-119984619-119985317","More_Accessible"
5.13326394377231e-13,12.6454796971626,0.11,0,1.54652409466e-07,"chr4-97798304-97800665","More_Accessible"
5.13326394377231e-13,12.4392844519809,0.11,0,1.54652409466e-07,"chr4-144793695-144794117","More_Accessible"
5.13326394377231e-13,12.4513729068407,0.11,0,1.54652409466e-07,"chr5-86729976-86732629","More_Accessible"
5.13326394377231e-13,12.7139584416426,0.11,0,1.54652409466e-07,"chr5-124130230-124131908","More_Accessible"
5.13326394377231e-13,12.7554598792395,0.11,0,1.54652409466e-07,"chr6-144494311-144494706","More_Accessible"
5.13326394377231e-13,12.584809885019,0.11,0,1.54652409466e-07,"chr7-15713839-15714658","More_Accessible"
5.13326394377231e-13,12.4730854874577,0.11,0,1.54652409466e-07,"chr7-35346242-35347101","More_Accessible"
5.13326394377231e-13,12.5512191985997,0.11,0,1.54652409466e-07,"chr7-82182366-82183648","More_Accessible"
5.13326394377231e-13,12.4676856979733,0.11,0,1.54652409466e-07,"chr7-93840357-93840547","More_Accessible"
5.13326394377231e-13,12.6490315825794,0.11,0,1.54652409466e-07,"chr7-111572053-111573190","More_Accessible"
5.13326394377231e-13,12.5650333893921,0.11,0,1.54652409466e-07,"chr9-122304309-122305880","More_Accessible"
5.13326394377231e-13,12.4912691853341,0.11,0,1.54652409466e-07,"chr11-117429556-117429850","More_Accessible"
5.13326394377231e-13,12.5071922639997,0.11,0,1.54652409466e-07,"chr12-54498362-54498498","More_Accessible"
5.13326394377231e-13,12.5486233994366,0.11,0,1.54652409466e-07,"chr13-19599332-19600513","More_Accessible"
5.13326394377231e-13,12.4791509106016,0.11,0,1.54652409466e-07,"chr14-98051030-98052271","More_Accessible"
5.13326394377231e-13,12.50475855627,0.11,0,1.54652409466e-07,"chr15-101699064-101700088","More_Accessible"
