"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
8.46873450277057e-60,5.75768981040651,0.621,0.016,2.5514179873222e-54,"chr7-49133825-49135351","More_Accessible"
2.98362172446776e-48,-13.7466979796784,0,0.66,8.98890635039023e-43,"chr7-49991793-49993084","Less_Accessible"
1.83330564944177e-47,5.05565091101082,0.524,0.016,5.5232915953557e-42,"JH584304.1-101721-103772","More_Accessible"
4.1573977075017e-40,6.67197927279793,0.427,0.005,1.25251999432758e-34,"chr18-54036060-54038055","More_Accessible"
5.67404427346828e-40,13.6418606089355,0.413,0,1.70944768848916e-34,"chr4-136542668-136545427","More_Accessible"
2.08658081162865e-35,-13.5812373042733,0,0.526,6.28634634023422e-30,"JH584304.1-94187-98323","Less_Accessible"
2.3334527860187e-33,13.4178902916269,0.35,0,7.03010988107785e-28,"chr4-144739495-144740063","More_Accessible"
1.36169621729053e-32,7.2157893162469,0.35,0.003,4.10245027864203e-27,"chr16-33518334-33518677","More_Accessible"
1.37661837251433e-32,7.19327193732786,0.35,0.003,4.14740700179255e-27,"chr12-103081204-103081579","More_Accessible"
3.08637869222909e-31,6.11387110450547,0.345,0.005,9.2984874050132e-26,"chr7-138576663-138579582","More_Accessible"
6.83906374174459e-31,13.3889892545318,0.325,0,2.0604389287941e-25,"chr19-15951280-15951470","More_Accessible"
2.10574510319089e-30,13.3362169530521,0.32,0,6.34408355963836e-25,"chr2-165370679-165371690","More_Accessible"
3.98208180682295e-30,7.09678478906462,0.325,0.003,1.19970169635058e-24,"chr17-87647683-87647800","More_Accessible"
6.45904753206576e-30,13.3686461159851,0.316,0,1.94594954522311e-24,"chr14-46871333-46874106","More_Accessible"
6.45904753206576e-30,13.377723734987,0.316,0,1.94594954522311e-24,"chrX-94291091-94291208","More_Accessible"
7.2125077942823e-30,6.19582888978527,0.33,0.005,2.1729482857224e-24,"chr1-71544783-71545296","More_Accessible"
1.14682325740699e-29,3.5010972780608,0.413,0.038,3.45509176875292e-24,"chr10-70367693-70370256","More_Accessible"
1.2849460760016e-29,7.05081528870997,0.32,0.003,3.87122129047383e-24,"chr1-194230143-194230890","More_Accessible"
1.97374962885921e-29,13.1577216451699,0.311,0,5.94641419434558e-24,"chr10-102866019-102866225","More_Accessible"
