"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
6.35948706537925e-17,-13.8574357458204,0,0.773,1.91595446562213e-11,"chr7-49991793-49993084","Less_Accessible"
5.0912246409979e-14,-13.9481646094292,0,0.659,1.53385870371664e-08,"JH584304.1-94187-98323","Less_Accessible"
5.89998377915151e-12,5.95816005986842,0.712,0.023,1.77751761306387e-06,"chr7-49133825-49135351","More_Accessible"
7.2417658705246e-10,-13.9361469529809,0,0.477,0.00021817630126423,"chr5-92534544-92534768","Less_Accessible"
7.2417658705246e-10,-13.6029475884155,0,0.477,0.00021817630126423,"JH584304.1-58795-61029","Less_Accessible"
1.68134784649725e-09,3.2537860533715,0.682,0.091,0.000506548072453459,"JH584304.1-101721-103772","More_Accessible"
2.18941088284738e-09,-13.7592858123224,0,0.455,0.000659614763729843,"chr18-55310898-55311102","Less_Accessible"
6.49921793475453e-09,-13.7565284626326,0,0.432,0.00195805188329317,"chr2-171972994-171973534","Less_Accessible"
6.49921793475453e-09,-13.830460631373,0,0.432,0.00195805188329317,"chr10-21341099-21342337","Less_Accessible"
6.49921793475453e-09,-13.8029549303851,0,0.432,0.00195805188329317,"chr15-68675999-68676589","Less_Accessible"
6.49921793475453e-09,-13.992386356663,0,0.432,0.00195805188329317,"chr18-70251960-70253582","Less_Accessible"
1.89515800737497e-08,-13.9396214502798,0,0.409,0.00570963728671895,"chr8-31705188-31705447","Less_Accessible"
1.89515800737497e-08,-13.737929379805,0,0.409,0.00570963728671895,"chr8-106777878-106780003","Less_Accessible"
1.89515800737497e-08,-13.9671304046676,0,0.409,0.00570963728671895,"chr10-109557648-109558160","Less_Accessible"
1.89515800737497e-08,-13.8328334687202,0,0.409,0.00570963728671895,"chr12-41693489-41694089","Less_Accessible"
1.89515800737497e-08,-13.6007721345716,0,0.409,0.00570963728671895,"chr15-84250102-84252896","Less_Accessible"
1.89515800737497e-08,-13.8400984272446,0,0.409,0.00570963728671895,"chr16-17374677-17376224","Less_Accessible"
1.89515800737497e-08,-13.7855039931092,0,0.409,0.00570963728671895,"chr16-34293607-34294553","Less_Accessible"
5.4310693870684e-08,-13.7424571110815,0,0.386,0.0163624542958903,"chr2-131969866-131972032","Less_Accessible"
5.4310693870684e-08,-13.7474647733401,0,0.386,0.0163624542958903,"chr7-76081142-76081518","Less_Accessible"
5.4310693870684e-08,-13.6318123111903,0,0.386,0.0163624542958903,"chr18-56495571-56496259","Less_Accessible"
7.56230043976665e-08,-5.26744597901508,0.015,0.409,0.022783320649907,"chr15-102640884-102645083","Less_Accessible"
1.53035967424479e-07,-13.7311284718199,0,0.364,0.0461059110858099,"chr1-124690576-124690949","Less_Accessible"
1.53035967424479e-07,-13.553157746693,0,0.364,0.0461059110858099,"chr2-104682040-104682266","Less_Accessible"
1.53035967424479e-07,-13.4518699002961,0,0.364,0.0461059110858099,"chr6-86153701-86154139","Less_Accessible"
1.53035967424479e-07,-13.3938526490711,0,0.364,0.0461059110858099,"chr7-45303664-45304457","Less_Accessible"
1.53035967424479e-07,-13.7103572558396,0,0.364,0.0461059110858099,"chr7-71863251-71863460","Less_Accessible"
1.53035967424479e-07,-13.5551630979015,0,0.364,0.0461059110858099,"chr8-48043282-48043721","Less_Accessible"
1.53035967424479e-07,-13.6600405065438,0,0.364,0.0461059110858099,"chr8-121902366-121903226","Less_Accessible"
1.53035967424479e-07,-13.619800601952,0,0.364,0.0461059110858099,"chr9-15593039-15593433","Less_Accessible"
1.53035967424479e-07,-13.4191455660035,0,0.364,0.0461059110858099,"chr12-4436158-4436263","Less_Accessible"
1.53035967424479e-07,-13.5695735439431,0,0.364,0.0461059110858099,"chr13-35160091-35160322","Less_Accessible"
1.53035967424479e-07,-13.6833293625254,0,0.364,0.0461059110858099,"chr15-103201161-103201476","Less_Accessible"
1.53035967424479e-07,-13.7090754499064,0,0.364,0.0461059110858099,"chr16-23033967-23034530","Less_Accessible"
