Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction,abs_nes
prerank,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,-0.865176680240963,-1.968510147480563,0.0,0.0,0.0,60/85,8.46%,Rplp1;Rpl38;Rps27;Rps29;Rpl35a;Rpl27a;Rps27a;Rps21;Rps23;Rpl21;Rps7;Rps6;Rpl15;Rpl37a;Rpl14;Rpl19;Rpl9;Rpl4;Rps8;Rps24;Rps15a;Rpl22l1;Rpl6;Rpl13a;Rpl35;Rps12;Rpl28;Rps25;Rplp2;Rpl36a;Rps9;Rpl34;Rpl7a;Rps3;Rpl36;Rpl23;Rps10;Rpl12;Rpl18;Rpl27;Rpl30;Rpl8;Rps28;Rps15;Rpl37;Rpl5;Rpl3;Rps17;Rpl10a;Rpl41;Rps13;Rps2;Rpl32;Rpl39;Rpl31;Rpl18a;Rps20;Rps19;Gspt2;Fau,Reactome_2022,Down,1.968510147480563
prerank,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,-0.8456448679727883,-1.941514967789922,0.0,0.0,0.0,65/105,9.86%,Rplp1;Rpl38;Rps27;Rps29;Rpl35a;Rpl27a;Rps27a;Rps21;Rps23;Rpl21;Rps7;Rps6;Rpl15;Rpl37a;Rpl14;Rpl19;Rpl9;Rpl4;Rps8;Rps24;Rps15a;Rpl22l1;Rpl6;Rpl13a;Rpl35;Rps12;Rpl28;Rps25;Rplp2;Rpl36a;Rps9;Rpl34;Rpl7a;Rps3;Rpl36;Rpl23;Rps10;Rpl12;Rpl18;Rpl27;Upf2;Rpl30;Rpl8;Rps28;Rps15;Rpl37;Rpl5;Ppp2r1a;Rpl3;Rps17;Rpl10a;Rpl41;Rps13;Rps2;Rpl32;Rpl39;Rpl31;Rpl18a;Rps20;Rps19;Gspt2;Fau;Rps16;Rpl26;Upf3a,Reactome_2022,Down,1.941514967789922
prerank,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,-0.7843461788991745,-1.824773951841571,0.0,0.001017384555772578,0.012,70/169,9.71%,Rplp1;Rpl38;Rps27;Rps29;Rpl35a;Rpl27a;Rps27a;Rps21;Rps23;Rpl21;Rps7;Rps6;Rpl15;Rpl37a;Rpl14;Rpl19;Rpl9;Rpl4;Rps8;Rps24;Rps15a;Rpl22l1;Rpl6;Rpl13a;Rpl35;Rps12;Rpl28;Rps25;Rplp2;Rpl36a;Rps9;Rpl34;Rpl7a;Rps3;Rpl36;Rpl23;Rps10;Rpl12;Gnl3;Rpl18;Rpl27;Nop58;Rpl30;Rpl8;Rps28;Rps15;Rpl37;Rpl5;Nop56;Rpl3;Rps17;Rpl10a;Rpl41;Rps13;Rps2;Rpl32;Rpl39;Rpl31;Rpl18a;Riok3;Las1l;Utp3;Rps20;Rps19;Fau;Utp11;Rps16;Krr1;Rpl26;Exosc9,Reactome_2022,Down,1.824773951841571
prerank,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,-0.7753847999925023,-1.805641304257148,0.0,0.001583115555893257,0.023,72/179,9.71%,Rplp1;Rpl38;Rps27;Rps29;Rpl35a;Rpl27a;Rps27a;Rps21;Rps23;Rpl21;Rps7;Rps6;Rpl15;Rpl37a;Rpl14;Rpl19;Rpl9;Rpl4;Rps8;Rps24;Rps15a;Rpl22l1;Rpl6;Rpl13a;Rpl35;Rps12;Rpl28;Rps25;Rplp2;Rpl36a;Rps9;Rpl34;Rpl7a;Rps3;Rpl36;Rpl23;Rps10;Rpl12;Gnl3;Rpl18;Rpl27;Nop58;Nop10;Rpl30;Rpl8;Rps28;Rps15;Rpl37;Rpl5;Nop56;Rpl3;Rps17;Thumpd1;Rpl10a;Rpl41;Rps13;Rps2;Rpl32;Rpl39;Rpl31;Rpl18a;Riok3;Las1l;Utp3;Rps20;Rps19;Fau;Utp11;Rps16;Krr1;Rpl26;Exosc9,Reactome_2022,Down,1.805641304257148
prerank,rRNA Processing R-HSA-72312,-0.7698651115430162,-1.800661147492167,0.0,0.001970513244864784,0.029,72/188,9.71%,Rplp1;Rpl38;Rps27;Rps29;Rpl35a;Rpl27a;Rps27a;Rps21;Rps23;Rpl21;Rps7;Rps6;Rpl15;Rpl37a;Rpl14;Rpl19;Rpl9;Rpl4;Rps8;Rps24;Rps15a;Rpl22l1;Rpl6;Rpl13a;Rpl35;Rps12;Rpl28;Rps25;Rplp2;Rpl36a;Rps9;Rpl34;Rpl7a;Rps3;Rpl36;Rpl23;Rps10;Rpl12;Gnl3;Rpl18;Rpl27;Nop58;Nop10;Rpl30;Rpl8;Rps28;Rps15;Rpl37;Rpl5;Nop56;Rpl3;Rps17;Thumpd1;Rpl10a;Rpl41;Rps13;Rps2;Rpl32;Rpl39;Rpl31;Rpl18a;Riok3;Las1l;Utp3;Rps20;Rps19;Fau;Utp11;Rps16;Krr1;Rpl26;Exosc9,Reactome_2022,Down,1.800661147492167
prerank,Spliceosome,-0.70347774123249,-1.61646143228969,0.0,0.02232452569817979,0.268,55/123,18.39%,Srsf1;Hspa8;Ddx5;Hnrnpu;Snrnp70;Tcerg1;Rbm25;Prpf40a;Srsf2;U2surp;Srsf7;Hnrnpk;Pcbp1;Hnrnpa3;Hnrnpa1;Tra2b;Ddx42;Srsf10;Thoc2;Srsf5;Zmat2;Hnrnpm;Cdc40;Bcas2;Dhx15;Ddx46;Eftud2;Tra2a;Cwc15;Prpf38b;Wbp11;Srsf6;Srsf9;Prpf19;Snrpg;Alyref;Slu7;Sf3b1;Sf3b5;Snu13;Ddx23;Sart1;Cherp;Lsm8;Acin1;Snrnp200;Smndc1;Lsm4;Lsm7;Puf60;Snrpb2;U2af1;Snrpe;Snrnp27;Snrpd2,KEGG_2019_Mouse,Down,1.61646143228969
prerank,mRNA Splicing - Major Pathway R-HSA-72163,-0.7031905117010542,-1.658933829128272,0.0,0.02465327129777591,0.4,71/180,16.33%,Pabpn1;Hnrnpa2b1;Hnrnph1;Srsf1;Hspa8;Ddx5;Hnrnpu;Snrnp70;Srrm2;Fus;Prpf40a;Hnrnpa0;Srsf2;Hnrnpd;U2surp;Srsf7;Hnrnpk;Pcbp1;Hnrnpa3;Hnrnpa1;Pcbp2;Papola;Tra2b;Pcf11;Ddx42;Srsf10;Srsf5;Hnrnpm;Polr2g;Cdc40;Cwc27;Dnajc8;Bcas2;Cpsf6;Dhx15;Ddx46;Eftud2;Sf1;Hnrnph2;Cwc15;Polr2e;Wbp11;Srsf6;Srsf9;Prpf19;Dhx9;Snrpg;Cwc22;Alyref;Slu7;Sf3b1;Srsf11;Sf3b5;Snu13;Ddx23;Fip1l1;Sart1;Gtf2f1;Gcfc2;Cherp;Lsm8;Cstf2t;Srrm1;Snrnp200;Smndc1;Lsm4;Hnrnpl;Lsm7;Mtrex;Puf60;Polr2k,Reactome_2022,Down,1.658933829128272
prerank,mRNA Splicing R-HSA-72172,-0.7029887939868444,-1.659350762652619,0.0,0.02503301472756213,0.398,72/187,16.33%,Pabpn1;Hnrnpa2b1;Hnrnph1;Srsf1;Rnpc3;Hspa8;Ddx5;Hnrnpu;Snrnp70;Srrm2;Fus;Prpf40a;Hnrnpa0;Srsf2;Hnrnpd;U2surp;Srsf7;Hnrnpk;Pcbp1;Hnrnpa3;Hnrnpa1;Pcbp2;Papola;Tra2b;Pcf11;Ddx42;Srsf10;Srsf5;Hnrnpm;Polr2g;Cdc40;Cwc27;Dnajc8;Bcas2;Cpsf6;Dhx15;Ddx46;Eftud2;Sf1;Hnrnph2;Cwc15;Polr2e;Wbp11;Srsf6;Srsf9;Prpf19;Dhx9;Snrpg;Cwc22;Alyref;Slu7;Sf3b1;Srsf11;Sf3b5;Snu13;Ddx23;Fip1l1;Sart1;Gtf2f1;Gcfc2;Cherp;Lsm8;Cstf2t;Srrm1;Snrnp200;Smndc1;Lsm4;Hnrnpl;Lsm7;Mtrex;Puf60;Polr2k,Reactome_2022,Down,1.659350762652619
prerank,"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066",-0.8153149898720098,-1.614866621304468,0.005938242280285035,0.03123304569920432,0.642,6/21,5.87%,Calm1;Gria2;Camk2b;Nefl;Gria3;Camk2a,Reactome_2022,Down,1.614866621304468
prerank,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,-0.6809252075863111,-1.616414225233773,0.0,0.03185255105441366,0.633,87/234,17.69%,Pabpn1;Hnrnpa2b1;Hnrnph1;Srsf1;Rnpc3;Hspa8;Ddx5;Tpr;Hnrnpu;Snrnp70;Srrm2;Fus;Prpf40a;Hnrnpa0;Srsf2;Hnrnpd;U2surp;Srsf7;Hnrnpk;Pcbp1;Hnrnpa3;Hnrnpa1;Pcbp2;Fyttd1;Papola;Tra2b;Pcf11;Ddx42;Srsf10;Thoc2;Srsf5;Hnrnpm;Polr2g;Cdc40;Cwc27;Dnajc8;Ranbp2;Sarnp;Bcas2;Cpsf6;Mettl14;Dhx15;Ddx46;Eftud2;Sf1;Hnrnph2;Cwc15;Polr2e;Wbp11;Srsf6;Srsf9;Prpf19;Dhx9;Snrpg;Cwc22;Alyref;Slu7;Sf3b1;Srsf11;Sf3b5;Snu13;Ddx23;Fip1l1;Sart1;Gtf2f1;Zc3h11a;Nup98;Gcfc2;Cherp;Lsm8;Cstf2t;Nup88;Srrm1;Snrnp200;Smndc1;Lsm4;Hnrnpl;Lsm7;Mtrex;Gle1;Puf60;Polr2k;Nup153;Snrpb2;Nup155;U2af1;Snrpe,Reactome_2022,Down,1.616414225233773
prerank,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,-0.7841250683152424,-1.535691276934606,0.01071428571428571,0.0580890883642431,0.945,4/19,5.87%,Calm1;Camk2b;Nefl;Camk2a,Reactome_2022,Down,1.535691276934606
prerank,FGFR2 Alternative Splicing R-HSA-6803529,-0.7404927231778679,-1.503987972100912,0.01612903225806452,0.07517171450809872,0.984,7/24,8.23%,Hnrnph1;Tia1;Hnrnpa1;Tial1;Hnrnpm;Polr2g;Polr2e,Reactome_2022,Down,1.503987972100912
prerank,Regulation Of RNA Splicing (GO:0043484),-0.743280508328435,-1.694283769294951,0.0,0.07604281097898341,0.514,25/80,12.07%,Son;Hnrnph1;Rbm39;Srsf1;Snrnp70;Ptbp2;Fus;Tia1;Hnrnpk;Qki;Hnrnpa1;Rps26;Tra2b;Srsf10;Ccnl2;Rps13;Kat2b;Hnrnph2;Mettl4;Ythdc1;Clk4;Ptbp3;Cwc22;Hnrnph3;Sf3b5,GO_Biological_Process_2023,Down,1.694283769294951
prerank,Post NMDA Receptor Activation Events R-HSA-438064,-0.6694422246943972,-1.474972961374934,0.01084598698481562,0.08635988481842183,0.999,11/57,9.42%,Nrgn;Calm1;Gria2;Camk2b;Nefl;Prkar1a;Camkk1;Camk2a;Prkar2b;Adcy1;Prkacb,Reactome_2022,Down,1.474972961374934
prerank,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,-0.724997965710363,-1.478835599404685,0.02411021814006889,0.08785553153635604,0.999,4/26,5.87%,Calm1;Camk2b;Nefl;Camk2a,Reactome_2022,Down,1.478835599404685
prerank,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,-0.6705471311611573,-1.460298732464151,0.01304347826086956,0.09571731629701365,0.999,22/48,23.00%,Ubb;Hspa8;Rps27a;Hnrnpd;Psmd2;Psma4;Psmc2;Psmd14;Psmb3;Sem1;Psmc6;Ubc;Psmc1;Psme4;Eif4g1;Psmd6;Psme2;Psmb6;Psma7;Psmb2;Psma2;Psmc5,Reactome_2022,Down,1.460298732464151
prerank,Regulation Of mRNA Processing (GO:0050684),-0.7972509714984594,-1.650075339724361,0.001138952164009112,0.09606057419038531,0.793,14/31,11.01%,Son;Rbm39;Tia1;Hnrnpk;Qki;Papola;Srsf10;Cdk9;Iws1;Sltm;Zfp36l1;Ythdc1;Dhx9;Cwc22,GO_Biological_Process_2023,Down,1.650075339724361
prerank,Processing Of Intronless Pre-mRNAs R-HSA-77595,-0.7153820070394833,-1.442301008720443,0.03663003663003663,0.1052725282446784,1.0,4/20,6.76%,Pabpn1;Papola;Pcf11;Cpsf6,Reactome_2022,Down,1.442301008720443
prerank,RNA Processing (GO:0006396),-0.6886365107907333,-1.611135843236784,0.0,0.1101282608539632,0.94,42/170,12.35%,Son;Pabpn1;Hnrnpa2b1;Hnrnph1;Rbm39;Srsf1;Rnpc3;Hnrnpu;Luc7l3;Tcerg1;Fus;Ppig;Hnrnpa0;Srsf2;Hnrnpd;Srsf7;Hnrnpk;Celf3;Tut4;Srsf5;Ppp2r1a;Scaf11;Lin28b;Rbm3;Bcas2;Prpf4b;Cpsf6;Dhx15;Srsf9;Rbms1;Exosc9;Bicd1;Dusp11;Xrn2;Ccar2;Snrpg;Dkc1;Rbm6;Slu7;Sf3b1;Hnrnph3;Ddx23,GO_Biological_Process_2023,Down,1.611135843236784
prerank,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,-0.639064182504688,-1.422052265682786,0.01720430107526882,0.1113595624968729,1.0,18/69,13.84%,Nrgn;Calm1;Gria2;Camk2b;Nefl;Prkar1a;Gria3;Camkk1;Camk2a;Lin7b;Prkar2b;Adcy1;Prkacb;Ppm1e;Ppm1f;Lin7c;Prkag2;Mapk1,Reactome_2022,Down,1.422052265682786
