"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
6.05203217180899e-49,4.34281280748495,0.586,0.04,1.82332599256175e-43,"JH584304.1-101721-103772","More_Accessible"
2.31639883547989e-45,5.73135518972803,0.53,0.018,6.97873059159203e-40,"chr7-49133825-49135351","More_Accessible"
7.22269344184231e-35,-4.8550323166423,0.014,0.313,2.17601696669104e-29,"chr5-92534544-92534768","Less_Accessible"
4.63844365939582e-32,-4.16011866582867,0.02,0.309,1.39744711348448e-26,"chr1-125785694-125788001","Less_Accessible"
1.03384409030232e-31,-5.09250960045426,0.01,0.281,3.11471378305831e-26,"chr7-45303664-45304457","Less_Accessible"
2.19713281444228e-31,-4.35033219155151,0.016,0.295,6.61941188671099e-26,"chr4-138973319-138974106","Less_Accessible"
2.64299780347591e-29,-4.49614760574634,0.012,0.27,7.96269163242205e-24,"chr1-72275209-72276638","Less_Accessible"
4.72524119192901e-28,-4.64402843885547,0.012,0.259,1.42359704009841e-22,"chr4-149701334-149701750","Less_Accessible"
4.79232121098725e-27,-4.91403319793645,0.01,0.245,1.44380657284018e-21,"chr2-167169920-167170461","Less_Accessible"
2.94001152075252e-25,-3.96767060836011,0.018,0.252,8.85751970914716e-20,"chr14-47778593-47780215","Less_Accessible"
3.68744510157711e-25,-3.95348278577098,0.018,0.252,1.11093502297764e-19,"chr19-17302706-17302918","Less_Accessible"
3.69416597442325e-24,-4.49308192481257,0.012,0.227,1.11295985394436e-18,"chr2-119577802-119578389","Less_Accessible"
3.8204944211124e-24,-4.49575406245879,0.01,0.223,1.15101945672064e-18,"chr7-16656176-16658620","Less_Accessible"
5.95065286352182e-24,-4.32808642980841,0.012,0.227,1.79278294145754e-18,"chr16-11131334-11132011","Less_Accessible"
1.15544027909409e-23,-4.47452314461999,0.01,0.219,3.48105270084072e-18,"chr7-34449293-34449380","Less_Accessible"
1.73166231149915e-23,-4.74306663245533,0.01,0.216,5.21706562896908e-18,"chr16-4272477-4275352","Less_Accessible"
1.97599145787548e-23,-4.28335458164296,0.014,0.227,5.95316826471435e-18,"chr18-78206363-78206561","Less_Accessible"
2.05789179546601e-23,-4.22652243288229,0.014,0.227,6.19991350679021e-18,"chr4-11386336-11389062","Less_Accessible"
2.52690214831167e-23,-4.62049368903033,0.01,0.216,7.61292444732597e-18,"chr6-135680486-135682729","Less_Accessible"
5.01873142817672e-23,-4.12062458582467,0.016,0.227,1.51201831102394e-17,"chr16-4449896-4450208","Less_Accessible"
1.50094906902913e-22,-4.25617553875104,0.012,0.216,4.5219843077175e-17,"chr3-107293779-107295397","Less_Accessible"
1.61773972509866e-22,-4.19248202138301,0.012,0.216,4.87384535679098e-17,"chr1-123560489-123561221","Less_Accessible"
1.94124967431551e-22,-4.18173782911206,0.014,0.219,5.84849995629405e-17,"chr3-27709581-27711724","Less_Accessible"
2.52704117224814e-22,-3.5588490159923,0.024,0.241,7.61334329169058e-17,"chr5-92638651-92638978","Less_Accessible"
2.90461007788752e-22,-3.982321392672,0.018,0.227,8.75086401215564e-17,"chr8-107643546-107644906","Less_Accessible"
4.59827627779818e-22,-4.17863867870479,0.014,0.216,1.38534568559365e-16,"chr2-179281244-179283062","Less_Accessible"
7.6866154896858e-22,-4.02526064184318,0.014,0.216,2.31578508165509e-16,"chr3-9788162-9790457","Less_Accessible"
1.0751457660987e-21,4.98505147931594,0.295,0.011,3.23914540681385e-16,"chr5-89171041-89173155","More_Accessible"
1.55468575854851e-21,-4.04847818444714,0.012,0.209,4.68387951906703e-16,"chr2-93085192-93085475","Less_Accessible"
2.26227847626193e-21,-4.37521178539136,0.01,0.201,6.81567947935812e-16,"chr7-75394450-75395950","Less_Accessible"
2.55244325402093e-21,-4.16985803340319,0.012,0.205,7.68987341355156e-16,"chr6-102186527-102186707","Less_Accessible"
3.48123444459663e-21,-4.11945354989636,0.012,0.205,1.04880890729585e-15,"chr2-94139764-94142383","Less_Accessible"
6.266129668289e-21,-4.34214782681103,0.01,0.198,1.88782821581377e-15,"chr18-22094605-22096560","Less_Accessible"
9.29421176945607e-21,-3.77155777325855,0.018,0.216,2.80011365084288e-15,"chr9-123296061-123298295","Less_Accessible"
1.08789957145164e-20,-4.04338823620637,0.014,0.205,3.27756943389092e-15,"chr13-10033630-10033825","Less_Accessible"
1.88097209008304e-20,-4.12989700406902,0.012,0.198,5.66689866439769e-15,"chr8-121902366-121903226","Less_Accessible"
1.91921197173667e-20,-4.19589589280277,0.012,0.198,5.78210586784966e-15,"chr18-81793910-81795520","Less_Accessible"
2.54473713182235e-20,-4.56740941793001,0.01,0.191,7.66665679389779e-15,"chr16-17443222-17444242","Less_Accessible"
2.97812085438808e-20,-4.57282177480025,0.01,0.191,8.97233360405768e-15,"chr1-39010717-39012513","Less_Accessible"
3.42109640789681e-20,4.56840708156984,0.283,0.014,1.03069082028911e-14,"chr7-44665154-44667440","More_Accessible"
3.73609875951399e-20,-4.35975888531023,0.012,0.194,1.12559315377258e-14,"chr17-76115641-76118082","Less_Accessible"
7.09692948514786e-20,-4.01510365791952,0.012,0.194,2.13812743063792e-14,"chr16-33761104-33762222","Less_Accessible"
8.94841504407707e-20,-4.38498429358178,0.01,0.187,2.69593374240432e-14,"chr7-111950543-111954849","Less_Accessible"
1.09301325136174e-19,-3.59196010696139,0.02,0.212,3.29297567304009e-14,"chr15-83848412-83851592","Less_Accessible"
1.39072478361727e-19,-3.89967839846379,0.016,0.201,4.18990609184294e-14,"chr14-104794993-104795520","Less_Accessible"
1.58942511834383e-19,-4.12070246527974,0.014,0.194,4.78854052529038e-14,"chr11-51305131-51306376","Less_Accessible"
1.78747149335744e-19,-4.11111143536182,0.012,0.191,5.38520474161262e-14,"chr6-114360322-114360514","Less_Accessible"
2.01643413111073e-19,-3.57083116164385,0.02,0.209,6.07501192850385e-14,"chr15-84106677-84109261","Less_Accessible"
2.17137746650454e-19,-4.5138734490234,0.01,0.183,6.54181746221155e-14,"chr7-139317554-139317910","Less_Accessible"
2.55495613022278e-19,-4.36926867118921,0.01,0.183,7.69744408132869e-14,"chr17-80900467-80900878","Less_Accessible"
2.60591326098492e-19,-3.49769453566888,0.022,0.212,7.85096517703231e-14,"chr1-126094999-126096447","Less_Accessible"
2.69586412839973e-19,-3.07632498121704,0.028,0.23,8.12196465283629e-14,"chr7-80957378-80957953","Less_Accessible"
2.74925981665374e-19,-3.55554280713426,0.02,0.209,8.28283251262357e-14,"chr13-74085529-74086584","Less_Accessible"
2.82793172928295e-19,-4.21379651975351,0.01,0.183,8.51985131739722e-14,"chr11-62466012-62467788","Less_Accessible"
2.89810289962358e-19,-3.58193431451444,0.018,0.205,8.73125951084096e-14,"chr13-30196099-30198995","Less_Accessible"
2.98510273030125e-19,-4.35089336350228,0.01,0.183,8.9933682507151e-14,"chr8-126201480-126202542","Less_Accessible"
3.05666895382922e-19,-4.22947425447336,0.012,0.187,9.20897939064898e-14,"chr4-98917023-98917140","Less_Accessible"
3.46321339840275e-19,-4.25003024599091,0.01,0.183,1.04337961660379e-13,"chr10-114667296-114667499","Less_Accessible"
4.35780124318141e-19,-3.79494363731353,0.014,0.194,1.31289656953948e-13,"chr10-121539454-121540251","Less_Accessible"
4.49079453153851e-19,-4.08606901292331,0.012,0.187,1.35296412248927e-13,"chr6-138335901-138341869","Less_Accessible"
5.65927660824534e-19,-3.57128703819125,0.02,0.205,1.70499856014911e-13,"chr18-15813506-15814380","Less_Accessible"
7.29521370578369e-19,-3.86326460300942,0.016,0.194,2.19786550920998e-13,"chr2-118233894-118236591","Less_Accessible"
8.80492961946417e-19,-3.44780253867255,0.018,0.201,2.65270517110407e-13,"chr18-64604268-64605482","Less_Accessible"
1.37623738729969e-18,-4.03974674028717,0.01,0.18,4.14625918858713e-13,"chr16-16920197-16921657","Less_Accessible"
2.4553952329126e-18,-4.20298813837059,0.01,0.176,7.39749198795743e-13,"chr5-38936384-38939641","Less_Accessible"
3.37046241553946e-18,-3.60551470013719,0.018,0.194,1.01543606424165e-12,"chr11-69352508-69352769","Less_Accessible"
4.11567425170528e-18,-3.98053382599723,0.012,0.18,1.23994976018251e-12,"chr13-36579840-36581215","Less_Accessible"
4.46568891293951e-18,-3.6018578152356,0.016,0.191,1.34540042724585e-12,"chr3-33366330-33367120","Less_Accessible"
4.87797815926814e-18,-3.85868226503128,0.012,0.18,1.46961286993351e-12,"chr9-121280969-121282261","Less_Accessible"
7.30691271721107e-18,-2.71324144350298,0.04,0.241,2.20139012887777e-12,"chr16-16847027-16848493","Less_Accessible"
9.29612948532319e-18,-3.96880695130443,0.01,0.173,2.80069141069074e-12,"chr1-160065027-160068496","Less_Accessible"
1.13473151652714e-17,3.64680363453326,0.273,0.025,3.41866237641715e-12,"chr16-13232733-13238551","More_Accessible"
1.16469202079625e-17,4.62071198824571,0.249,0.011,3.5089258856539e-12,"chr7-138576663-138579582","More_Accessible"
1.21407402347181e-17,-3.9371685001996,0.012,0.176,3.6577015142147e-12,"chr1-23880835-23885646","Less_Accessible"
1.24327941767506e-17,-3.51521949517003,0.018,0.191,3.74569006560054e-12,"chr19-16196024-16197683","Less_Accessible"
1.42280380059678e-17,-2.79168155905646,0.036,0.23,4.28655215024795e-12,"chr3-157772566-157773029","Less_Accessible"
1.82985600114701e-17,-3.45797140365701,0.02,0.194,5.51289866745566e-12,"chr15-83936580-83938654","Less_Accessible"
1.90184148496697e-17,-4.08270451636699,0.01,0.169,5.72977293383425e-12,"chr16-20520318-20528233","Less_Accessible"
1.96601397903958e-17,-4.12355263157742,0.01,0.169,5.92310861535149e-12,"chr1-153824683-153824871","Less_Accessible"
2.17806548299809e-17,-4.09508180629736,0.012,0.173,6.56196678390249e-12,"chr15-38669624-38672802","Less_Accessible"
2.86162960841172e-17,-3.88580743890696,0.012,0.173,8.6213746027424e-12,"chr6-135538666-135539701","Less_Accessible"
4.83350512082696e-17,-4.0877504125581,0.01,0.165,1.45621425527714e-11,"chr2-181209261-181210282","Less_Accessible"
5.49927418013789e-17,4.00306881793524,0.253,0.018,1.65679382862104e-11,"chr18-54852647-54854506","More_Accessible"
5.5511734906217e-17,-3.69781284469958,0.014,0.176,1.67242979338705e-11,"chr1-66368063-66369977","Less_Accessible"
6.47384286755374e-17,-4.0113891251985,0.012,0.169,1.95040700992225e-11,"chr3-28550694-28552037","Less_Accessible"
8.46300564323551e-17,-4.26324555970207,0.01,0.162,2.54969202516578e-11,"chr11-81756198-81757172","Less_Accessible"
8.54637853177559e-17,-3.84130788676527,0.012,0.169,2.57481019216069e-11,"chr6-96469975-96471914","Less_Accessible"
8.93041722493023e-17,-3.23950102535195,0.022,0.194,2.69051144944086e-11,"chr9-118341723-118342294","Less_Accessible"
9.29303624292936e-17,-3.8298633427423,0.012,0.169,2.79975949408854e-11,"chr7-28454801-28456971","Less_Accessible"
1.32606487481351e-16,-4.17560806472087,0.01,0.162,3.99510195159441e-11,"chr14-12421798-12423498","Less_Accessible"
1.41707361196117e-16,-3.71486204250894,0.014,0.173,4.26928852443601e-11,"chr13-59948660-59950710","Less_Accessible"
1.5185774933118e-16,-3.67505713751629,0.014,0.173,4.57509434297514e-11,"chr9-112048521-112048809","Less_Accessible"
1.57931043959501e-16,-3.99120969059322,0.012,0.165,4.75806752688988e-11,"chr13-60626558-60629159","Less_Accessible"
1.58446403241153e-16,-3.65334923422793,0.016,0.176,4.77359401364783e-11,"chr14-46477600-46478776","Less_Accessible"
1.83718174054562e-16,-3.19401061511449,0.026,0.198,5.53496928882883e-11,"chr8-95587910-95589603","Less_Accessible"
2.07972270220406e-16,-3.48591923147617,0.018,0.18,6.26568457106528e-11,"chr7-43249291-43249545","Less_Accessible"
2.12369016247903e-16,-3.37912717526262,0.016,0.176,6.39814753700869e-11,"chr15-25387326-25387933","Less_Accessible"
2.24401531904065e-16,-4.2365186319944,0.01,0.158,6.76065715243971e-11,"chr16-74586364-74587425","Less_Accessible"
2.6852026043555e-16,-3.72200141250152,0.014,0.169,8.08984414627203e-11,"chr17-68395782-68396601","Less_Accessible"
3.02289538809077e-16,-3.35164196648295,0.02,0.183,9.10722808047047e-11,"chr4-116483895-116485327","Less_Accessible"
3.18417838214509e-16,3.66624821057755,0.251,0.022,9.59313342080763e-11,"chr8-82805923-82806264","More_Accessible"
3.46363599438928e-16,-4.13119593886633,0.01,0.158,1.04350693420963e-10,"chr11-80453416-80455200","Less_Accessible"
3.75656981074171e-16,4.35108450578395,0.231,0.011,1.13176056973121e-10,"chr10-17536615-17536802","More_Accessible"
3.89708468421589e-16,-4.05451378685091,0.01,0.158,1.17409418823714e-10,"chr14-120068324-120070666","Less_Accessible"
3.99306972820176e-16,-2.29752211415111,0.056,0.255,1.20301208236399e-10,"chr8-34533028-34533586","Less_Accessible"
4.93039894378918e-16,-3.07661832358161,0.028,0.198,1.48540594179008e-10,"chr6-4224908-4225130","Less_Accessible"
5.03215268635856e-16,4.52930158610373,0.229,0.011,1.51606180058267e-10,"chr12-91971020-91971821","More_Accessible"
5.36354223085605e-16,-3.83152279636229,0.012,0.162,1.61590118560116e-10,"chr15-24849877-24850145","Less_Accessible"
5.87693818115486e-16,-3.49958477466354,0.016,0.173,1.77057455052743e-10,"chr9-117308204-117309161","Less_Accessible"
6.52120086662172e-16,-3.44129769980991,0.014,0.169,1.96467479109146e-10,"chr12-88848538-88849411","Less_Accessible"
6.6637294315924e-16,-3.78981263459988,0.012,0.162,2.007615084503e-10,"chr14-55385836-55387485","Less_Accessible"
6.944491705886e-16,-4.238372400061,0.01,0.155,2.0922017386908e-10,"chr1-179334553-179334747","Less_Accessible"
7.41457644466295e-16,-4.19324584542596,0.01,0.155,2.23382651836583e-10,"chr1-122089465-122090247","Less_Accessible"
7.6211360091668e-16,-3.37895852215569,0.018,0.176,2.29605775116173e-10,"chr17-74943778-74945297","Less_Accessible"
8.49011284237234e-16,-3.76698029564921,0.014,0.165,2.55785874658573e-10,"chr1-164119698-164119926","Less_Accessible"
8.50615945862618e-16,-4.1366613249526,0.01,0.155,2.5626931908976e-10,"chr11-101827360-101830244","Less_Accessible"
9.26443586177593e-16,-3.59682969739225,0.014,0.165,2.79114291425654e-10,"chr11-110826427-110827030","Less_Accessible"
9.38133554228471e-16,-4.13363689883009,0.01,0.155,2.82636186550183e-10,"chr9-42431798-42432475","Less_Accessible"
1.08321626406194e-15,-3.53370501308274,0.016,0.169,3.2634597995526e-10,"chr11-66896786-66897149","Less_Accessible"
1.22788473013243e-15,-3.89597546242207,0.012,0.158,3.69930972070648e-10,"chr11-94246169-94246597","Less_Accessible"
1.41106836129238e-15,-3.32480354491512,0.018,0.173,4.25119620548362e-10,"chr11-86608327-86609024","Less_Accessible"
1.56403853720852e-15,-3.74996318751235,0.014,0.162,4.71205710297497e-10,"chr2-120062429-120062878","Less_Accessible"
1.68822650101771e-15,-2.80678435081927,0.028,0.198,5.08620439094112e-10,"chr2-97387345-97387672","Less_Accessible"
1.79380667325381e-15,-3.70692692904527,0.014,0.162,5.4042910548454e-10,"chr17-56414954-56419202","Less_Accessible"
2.26789243463416e-15,-4.12631448531871,0.01,0.151,6.83259293244406e-10,"chr7-25047511-25048728","Less_Accessible"
2.36946857539674e-15,3.98169188696549,0.229,0.014,7.13861645052653e-10,"chr8-47682103-47683379","More_Accessible"
2.45710506107203e-15,-3.25864954565454,0.02,0.176,7.40264327274476e-10,"chr7-48733839-48737277","Less_Accessible"
2.51632759809769e-15,-4.04825606071187,0.01,0.151,7.58106597116883e-10,"chr4-55362483-55364621","Less_Accessible"
2.62956112492258e-15,4.19778273654771,0.221,0.011,7.92221027911051e-10,"chr13-32522018-32522879","More_Accessible"
3.01716042358322e-15,-3.90129941126816,0.01,0.151,9.08995006615036e-10,"chr16-5293294-5293647","Less_Accessible"
3.06593667821572e-15,-3.76804126380744,0.012,0.155,9.23690072729441e-10,"chr12-57996267-57997088","Less_Accessible"
3.1569811898721e-15,-3.9439903134526,0.01,0.151,9.51119507978718e-10,"chr7-28727640-28728412","Less_Accessible"
3.17746949793258e-15,-3.85768280266034,0.01,0.151,9.57292122989638e-10,"chr1-39270887-39273046","Less_Accessible"
3.35851540360502e-15,4.42419221656531,0.219,0.011,1.0118367282211e-09,"chr15-37563144-37563291","More_Accessible"
3.80676079276581e-15,-3.69152362855004,0.014,0.158,1.14688185784052e-09,"chr11-108078971-108081390","Less_Accessible"
3.91147219755704e-15,-3.44643599869706,0.014,0.162,1.178428786319e-09,"chr14-54345499-54346604","Less_Accessible"
4.21089200718689e-15,-3.4644510467788,0.014,0.162,1.26863648946523e-09,"chr11-32673903-32675427","Less_Accessible"
